CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
13605,-3,3,-3,3,-1,0,4
13606,4,-3,-1,0,0,0,2
13607,-2,0,-1,4,0,-3,0
13608,0,0,2,-2,0,0,5
13609,-1,2,-3,2,0,-2,4
13610,0,-1,-1,3,-1,-1,0
13611,0,0,0,0,0,0,1
13612,0,0,0,0,0,0,1
13613,0,0,0,0,0,0,1
13614,-1,-1,0,-1,3,-1,3
13615,2,-3,2,1,-2,-1,2
13616,1,-1,1,-2,3,0,2
13618,0,0,2,-2,0,0,5
13619,-3,0,3,-3,3,-2,5
13620,0,0,0,0,0,0,1
13621,0,0,0,0,0,0,1
13622,3,-3,3,-2,0,-1,2
13624,0,0,-1,0,4,-3,3
13625,-2,1,0,-1,0,1,1
13626,0,0,0,0,0,0,1
13627,-1,0,-2,3,-2,-1,0
13628,-2,-1,-1,4,-3,-1,0
13629,2,-1,1,-1,1,0,2
13630,-1,0,0,2,-3,3,0
13631,3,-3,3,0,-1,-2,2
13632,-2,3,-3,3,-2,1,4
13633,-3,3,-2,1,-2,3,4
13634,0,0,4,-3,3,-1,5
13635,-1,0,0,0,0,0,1
13636,0,0,-1,4,-3,-1,0
13637,-1,-1,-1,0,0,4,1
13638,-2,-1,0,-1,4,-3,3
13639,1,1,-3,2,-1,-1,0
13640,1,0,-1,1,-2,2,0
13641,0,0,0,-1,1,-1,1
13642,-2,0,3,-2,1,-1,5
13644,4,-3,0,-1,4,-2,2
13645,-2,0,3,-1,1,-3,5
13646,3,-1,-2,3,-3,3,0
13647,0,0,0,0,0,0,1
13648,0,0,0,0,0,0,1
13649,0,0,0,0,0,0,1
13650,3,-1,-2,-1,0,0,2
13651,1,1,-1,0,1,-1,1
13652,2,0,-2,3,-3,3,0
13653,1,1,-1,0,-1,3,1
13654,4,-1,-2,-1,4,-3,2
13655,-1,0,0,4,-3,3,0
13656,0,0,0,0,0,0,1
13657,1,-2,3,-3,-1,4,5
13658,2,-3,-1,4,-3,1,0
13659,0,0,1,-1,0,-1,1
13660,-1,1,1,-3,3,-3,3
13661,1,-1,1,-1,0,0,1
13662,3,-3,-1,4,-3,-1,0
13663,3,-2,1,0,-1,0,2
13664,0,0,0,0,0,0,1
13665,-2,1,-2,2,-2,1,4
13666,3,-3,3,-3,-1,0,2
13667,-3,3,-1,-2,-1,4,4
13668,-3,1,2,-3,3,-1,3
13669,0,0,0,0,0,0,1
13670,0,0,-1,0,0,0,1
13671,2,-1,1,-2,3,-3,2
13672,-1,0,1,-1,-1,-1,1
13673,0,-2,0,3,-3,0,0
13674,-1,1,1,-3,1,1,5
13675,2,-1,-1,-1,0,4,2
13676,0,-2,3,-3,-1,0,5
13677,0,0,0,4,-3,-1,0
13678,-1,3,-3,3,-1,-1,4
13679,-3,0,3,-3,-1,4,5
13680,-3,0,-1,4,0,-3,0
13681,0,-2,-1,3,-1,-2,0
13682,-1,3,-3,-1,4,-3,3
13683,-2,3,-3,2,-2,3,4
13684,3,-3,3,-2,1,-2,2
13685,2,1,-3,1,0,1,1
13686,-2,-1,-1,0,4,-3,3
13687,1,2,-3,3,-3,1,0
13688,0,4,-3,3,-3,-1,4
13689,-2,1,-2,3,-2,1,4
13690,-2,-1,0,0,0,0,1
13691,1,0,-2,3,0,-3,0
13692,0,0,0,0,0,0,1
13693,0,4,-2,-1,-1,0,4
13694,-3,3,-1,-2,3,-1,3
13695,0,0,0,0,0,0,1
13696,1,1,-2,3,0,-3,0
13697,3,0,-2,-1,3,-3,2
13698,0,-3,3,-3,-1,4,5
13699,-1,4,-3,-1,0,0,4
13700,-2,3,-2,0,0,1,4
13701,0,0,0,-1,2,-1,3
13702,-1,-1,-1,0,4,-3,3
13704,-2,1,-1,0,1,0,1
13705,3,-2,-1,3,-3,3,0
13706,3,-1,-1,2,-3,2,0
13707,0,0,0,0,4,-3,3
13708,3,-3,2,0,-1,1,2
13709,-1,-1,-1,3,0,-1,0
13710,0,4,-1,-2,-1,0,4
13711,3,-3,-1,0,0,0,2
13712,3,-3,3,-3,3,-2,2
13713,0,0,0,0,0,0,1
13714,0,0,-1,1,-1,1,1
13715,1,1,-2,-1,2,1,3
13716,0,0,0,0,0,0,1
13717,4,-1,-2,-1,0,4,2
13718,1,-2,3,-3,3,0,5
13720,-1,1,-2,0,1,-2,1
13721,-2,1,0,-1,1,-1,1
13722,0,-1,-2,3,-1,-1,0
13723,-1,4,-3,-1,0,0,4
13724,-2,-1,3,-1,-2,-1,5
13725,-3,-1,0,0,0,0,1
13726,-1,-1,0,0,0,0,1
13727,1,-2,3,-2,0,1,5
13728,0,0,0,0,0,0,1
13729,-2,3,-1,-2,2,1,3
13731,-1,1,-2,2,-2,2,4
13732,0,-2,-1,0,0,0,1
13733,-1,-1,4,-3,3,-3,5
13734,-2,3,-3,3,-2,0,4
13736,0,0,0,0,0,0,1
13737,-3,-1,0,0,0,0,1
13738,-3,-1,0,4,-1,-2,0
13739,-3,3,-2,0,1,-2,4
13740,-3,0,-1,4,-3,3,0
13741,-2,1,0,0,-1,0,1
13742,0,-1,0,0,4,0,3
13743,0,-2,-1,3,-3,3,0
13744,0,0,0,0,0,0,1
13745,-1,-2,3,-3,3,-3,5
13746,-2,3,-2,2,-3,2,4
13747,0,0,0,0,0,0,1
13748,-1,1,-1,0,1,-1,1
13749,2,-2,-1,3,-3,1,0
13750,-3,-1,0,4,-3,3,0
13751,-3,1,0,0,0,1,1
13752,3,-3,-1,4,-2,-1,0
13753,0,4,0,-1,0,-1,4
13754,0,-2,3,0,-3,2,5
13755,3,0,-2,-1,-1,0,2
13756,1,0,0,-1,2,-1,3
13757,-1,0,3,-2,2,-1,5
13758,0,0,0,0,0,4,1
13759,3,-2,0,1,-2,2,0
13760,-1,4,-2,-1,-1,0,4
13761,-1,4,-3,2,0,-1,4
13762,-3,-1,4,-3,-1,0,5
13763,4,-3,-1,0,0,0,2
13764,0,0,1,-1,2,-2,3
13765,0,0,0,0,0,0,1
13766,0,0,0,0,0,0,1
13767,3,-3,0,3,0,-3,0
13768,1,-1,2,-3,3,-2,5
13770,3,-1,-2,3,-3,3,0
13771,0,0,0,0,0,0,1
13772,3,-3,-1,0,4,-3,2
13773,4,-3,-1,0,0,0,2
13774,0,0,0,0,0,0,1
13775,0,0,0,0,1,-1,1
13776,0,0,0,0,0,0,1
13777,3,-3,-1,0,0,4,2
13778,-2,2,0,-1,1,-1,3
13779,-1,0,1,-1,2,-3,3
13780,0,0,0,0,0,4,1
13781,-1,4,-3,3,-2,-1,4
13782,3,0,-2,1,-2,1,0
13783,4,-3,-1,0,4,0,2
13784,0,-1,4,-3,-1,0,5
13785,0,0,0,0,0,0,1
13786,-1,1,-1,0,2,-2,3
13787,2,-1,1,-2,2,0,2
13788,-3,0,-1,4,-3,-1,0
13789,-3,-1,0,0,4,0,3
13790,3,0,-2,-1,3,-1,2
13791,1,0,1,0,-2,3,1
13793,0,1,-2,1,2,-2,3
13794,3,-3,3,0,-2,1,2
13795,-1,4,-1,-2,2,-1,3
13796,-2,-1,4,-1,-1,0,5
13797,4,-3,-1,0,0,4,2
13798,-3,3,-3,3,-3,2,4
13799,0,-2,0,3,-3,2,0
13800,-1,3,-1,-2,3,-1,3
13801,4,-1,-2,-1,0,0,2
13803,4,-1,-2,3,-1,-2,0
13804,-3,0,3,-1,-1,-1,5
13805,0,4,-1,-2,0,-1,4
13806,2,-1,2,-2,2,-2,2
13807,3,-3,3,-2,1,-2,2
13808,0,-2,1,-2,3,-2,5
13809,0,0,0,1,-2,3,1
13810,-3,3,-2,-1,3,-2,3
13811,-2,1,2,-1,-1,-1,5
13812,-1,1,0,0,-2,3,1
13813,0,0,0,0,0,0,1
13814,3,-3,2,0,-1,2,2
13815,0,0,-1,1,-2,2,1
13816,4,0,-1,-1,1,-1,2
13817,1,2,-3,3,0,-3,4
13818,-3,-1,0,0,4,-3,3
13819,-1,0,0,0,0,0,1
13820,-1,2,0,0,0,-2,1
13821,0,-1,-1,0,3,-1,3
13822,0,0,0,0,0,0,1
13823,-1,1,-3,3,-3,2,0
13825,-2,-1,3,-3,-1,0,5
13826,0,-2,2,0,-1,-1,1
13827,-3,2,-2,3,-3,-1,4
13828,0,-1,0,0,0,0,1
13829,-1,1,-2,0,-1,4,4
13830,4,-1,-1,-1,-1,4,2
13831,-2,1,2,-2,0,1,5
13832,3,-1,0,-2,2,-2,2
13833,2,1,-2,0,-1,1,1
13834,1,-2,-1,4,-1,0,0
13835,-3,3,-3,-1,4,-2,3
13836,0,0,0,0,0,0,1
13837,4,-3,-1,0,0,0,2
13838,0,0,0,0,0,0,1
13839,3,-3,-1,0,4,-1,2
13840,1,-2,0,2,-2,-1,0
13841,-1,-1,-1,0,4,-3,3
13842,0,-1,1,-1,1,-1,1
13843,0,0,0,0,0,0,1
13844,-3,-1,4,-3,-1,0,5
13845,3,-2,2,-3,3,-3,2
13846,0,0,4,-3,-1,0,5
13847,0,0,0,0,0,0,1
13848,2,-2,1,0,-2,3,2
13849,0,-1,-1,4,-3,-1,0
13850,1,0,0,-2,0,3,1
13851,0,-1,-1,4,-3,3,0
13852,1,-2,0,3,-2,1,0
13853,3,-3,3,-1,-2,2,2
13854,-1,3,-1,-2,3,-3,3
13855,4,-3,-1,0,0,0,2
13856,1,-1,-1,-1,4,-3,3
13857,0,0,0,0,0,0,1
13858,0,-2,3,-3,3,-1,5
13859,-3,-1,4,-3,-1,0,5
13860,1,-1,3,-3,3,-3,5
13861,0,-1,3,-2,0,2,5
13862,0,-1,2,-2,3,-3,5
13863,-2,-1,0,4,-3,0,0
13864,-3,-1,4,-3,-1,0,5
13865,-1,1,-1,-1,0,0,1
13866,0,0,0,0,0,0,1
13867,2,-3,-1,4,-3,3,0
13868,-3,-1,0,0,0,0,1
13869,-3,0,3,0,-2,-1,5
13870,0,0,1,-1,-1,3,1
13871,-2,-1,-1,0,4,-3,3
13872,0,0,0,0,0,0,1
13873,2,-3,3,-1,0,-2,2
13874,0,0,0,0,0,4,1
13875,-2,-1,2,1,-3,-1,1
13876,4,0,-2,-1,3,-2,2
13877,-3,3,-3,2,0,0,4
13878,0,-1,-1,4,-1,-1,0
13879,0,1,-1,1,-2,3,1
13880,0,-2,3,0,-3,1,5
13881,0,0,0,0,0,0,1
13882,1,1,-1,-2,2,-2,3
13883,1,-1,3,-3,3,-3,5
13884,-2,3,-2,0,-1,-1,4
13885,-2,3,-3,-1,4,-3,3
13886,-2,-1,-1,0,0,0,1
13887,-1,2,-1,1,-1,1,4
13888,-1,0,0,4,-1,-1,0
13889,3,-3,-1,0,0,4,2
13890,0,0,0,0,0,0,1
13891,-2,0,1,0,-1,0,1
13892,-2,1,0,-2,3,-3,3
13893,0,0,-1,3,-2,-1,0
13894,0,-1,3,-3,-1,0,5
13895,4,-3,3,-3,3,0,2
13896,-1,0,1,0,-2,0,1
13897,4,0,-3,-1,4,-3,2
13898,1,-1,-1,0,4,-3,3
13899,1,1,-3,3,-1,0,0
13900,4,-1,-2,-1,0,0,2
13901,-3,0,3,-2,0,-1,5
13902,-1,-2,3,-3,2,0,5
13903,1,0,-2,3,-1,0,0
13904,0,-1,4,-3,3,0,5
13905,0,0,0,0,0,0,1
13906,1,-3,3,-2,0,0,5
13907,0,0,0,4,-1,-2,0
13908,2,-3,3,-3,3,-2,2
13909,0,0,0,0,4,-3,3
13910,-1,-2,0,3,0,-3,0
13911,0,0,0,0,0,0,1
13912,4,-3,3,-3,3,-3,2
13913,0,0,0,0,4,-3,3
13914,1,-3,-1,4,-3,3,0
13915,-2,2,-3,2,-1,1,4
13916,0,0,4,-2,-1,-1,5
13917,3,-2,-1,3,0,-3,0
13918,0,0,0,0,0,0,1
13919,0,0,0,0,0,0,1
13920,-1,-2,-1,4,-3,-1,0
13921,-1,-2,-1,0,4,-3,3
13922,2,-2,0,2,-2,-1,0
13923,-2,3,-1,1,-3,1,4
13924,0,0,-2,3,-1,-2,0
13925,1,0,-1,-1,-1,0,1
13926,-3,-1,0,0,0,0,1
13927,0,0,0,0,0,0,1
13928,0,0,0,0,0,0,1
13929,0,0,0,0,0,0,1
13930,3,-1,-2,2,-2,1,0
13931,0,0,0,-1,0,0,1
13932,1,0,0,2,-3,3,0
13933,1,1,-3,1,2,-2,3
13934,2,-2,-1,4,-3,-1,0
13935,-2,-1,3,-3,3,-3,5
13936,0,0,-1,0,4,-3,3
13937,3,-2,1,0,0,0,2
13938,1,-1,-1,0,0,0,1
13939,0,0,0,4,-3,-1,0
13940,-2,3,-3,3,-2,-1,4
13941,-1,-1,0,2,-2,-1,0
13942,-2,0,1,0,-2,2,1
13943,-3,2,-1,1,-1,1,4
13944,-2,1,-1,1,0,-1,1
13945,-2,-1,4,-3,2,0,5
13946,0,4,0,-3,-1,0,4
13947,0,-2,2,1,-3,2,0
13948,1,-2,3,-3,3,-3,5
13949,3,-1,0,-1,-1,3,2
13950,4,-3,-1,0,0,0,2
13951,0,0,0,0,0,0,1
13952,-2,0,-1,4,-2,2,0
13953,0,0,0,0,0,0,1
13954,-2,0,0,-1,3,-3,3
13955,-1,3,-3,2,1,-3,4
13956,-3,2,-2,3,-3,3,4
13957,-1,3,0,-2,-1,2,4
13958,2,-2,-1,0,0,0,2
13959,1,1,-3,3,-1,0,0
13960,1,2,-3,0,3,0,3
13962,3,-1,1,-2,0,0,2
13963,-1,0,3,-3,-1,4,5
13964,2,-1,-2,3,-2,2,0
13965,3,-3,3,0,-2,0,2
13966,-1,4,-3,-1,0,0,4
13967,0,-1,1,0,-2,3,1
13968,-1,0,-1,0,1,0,1
13969,1,-1,3,-2,2,-2,5
13970,3,-3,3,-3,-1,0,2
13971,3,-3,3,-2,-1,-1,2
13972,0,-2,-1,3,-3,3,0
13973,0,1,-3,-1,0,0,4
13974,-2,1,-1,2,-3,2,4
13975,0,-1,1,1,-2,1,1
13976,-3,1,1,0,-1,1,1
13977,4,0,-2,1,0,-1,2
13978,2,-1,2,-3,3,-3,2
13979,-2,1,-2,0,3,-1,3
13980,2,0,0,-1,0,1,2
13981,4,-3,-1,0,0,0,2
13982,0,0,0,4,-2,-1,0
13984,3,-2,2,-3,3,-2,2
13985,0,0,0,0,0,0,1
13986,-1,-2,2,0,0,0,5
13987,2,-1,-1,2,0,1,0
13988,1,-3,3,-3,3,-2,5
13989,-3,3,-3,3,-3,0,4
13990,3,-3,2,1,-2,1,2
13991,3,-2,2,-2,0,1,2
13992,2,-1,-2,-1,0,0,2
13993,0,0,-1,2,-1,2,0
13994,-3,3,-3,1,1,-1,4
13995,0,1,-3,3,-3,3,0
13996,0,0,2,-2,0,2,5
13997,-1,4,-2,-1,-1,0,4
13998,3,-1,-2,2,-1,0,0
14000,0,-1,-1,4,-3,3,0
14001,2,-1,-1,-1,-1,4,2
14002,2,-2,-1,4,-3,-1,0
14003,0,0,0,4,-3,-1,0
14004,0,0,0,0,0,0,1
14005,0,0,4,-2,-1,1,5
14006,1,-2,2,1,-1,-2,1
14007,3,-3,-1,0,0,0,2
14008,0,0,0,0,0,0,1
14009,3,-1,-1,-1,3,-3,2
14010,-1,2,-2,3,-3,0,4
14011,0,4,-3,-1,0,0,4
14012,0,0,0,0,0,0,1
14013,2,-2,1,0,1,-3,2
14014,-1,0,1,0,-1,1,1
14015,-2,0,1,-2,3,-3,3
14016,-1,0,0,0,0,0,1
14017,0,-2,0,3,-1,-1,0
14019,-3,3,-3,3,-1,0,4
14020,3,-3,-1,0,0,0,2
14021,3,-2,-1,-1,4,-3,2
14022,-1,0,-1,3,-2,0,0
14023,0,0,0,0,0,0,1
14024,0,0,0,0,4,-3,3
14025,3,-3,0,-1,0,0,2
14026,1,-3,-1,0,0,0,2
14027,0,-3,-1,0,0,4,1
14028,1,-2,3,0,-2,-1,5
14029,-3,0,2,-2,-1,0,5
14031,3,-2,0,2,-1,-2,0
14032,-3,-1,0,0,0,0,1
14033,-2,1,-1,-1,3,-2,3
14034,3,-3,-1,4,-3,3,0
14035,0,-1,0,0,0,0,1
14036,3,-2,2,-2,2,-3,2
14037,4,-3,3,-3,-1,0,2
14038,0,4,-3,3,-3,3,4
14039,1,-2,1,0,-1,0,1
14040,-2,-1,3,0,-2,1,5
14041,-2,-1,3,-3,1,-1,5
14042,0,0,0,0,0,0,1
14043,3,-2,2,-2,0,-1,2
14044,3,0,-3,-1,0,4,2
14045,4,-3,-1,0,0,0,2
14046,4,-3,-1,0,0,0,2
14047,0,0,0,0,0,0,1
14048,3,-1,-1,0,1,0,2
14049,3,-1,-2,1,-1,-1,0
14050,-1,-1,-1,0,0,0,1
14051,-3,3,-1,-2,0,-1,4
14052,0,-1,-1,4,-3,0,0
14053,0,-1,-1,0,0,4,1
14054,-1,0,0,0,0,0,1
14055,-3,2,-2,-1,4,-1,3
14056,0,-2,0,0,2,-3,1
14057,3,-3,2,1,-3,3,2
14058,0,1,0,0,0,-1,1
14059,-2,0,1,0,0,-2,1
14060,3,-3,0,3,0,-3,0
14061,2,1,-2,-1,-1,0,1
14062,-3,3,-1,1,-2,0,4
14063,-3,1,2,-3,-1,0,5
14064,4,-3,-1,0,0,4,2
14065,-1,1,-2,2,-1,-1,4
14066,-2,3,-3,3,-2,-1,4
14067,-1,2,-1,-2,3,-1,3
14068,4,-3,-1,4,0,-2,0
14069,-3,3,-1,-1,0,0,4
14070,-2,0,3,-1,-2,-1,5
14071,2,-2,-1,3,-3,2,0
14072,-1,4,-3,3,-3,-1,4
14073,0,0,0,0,0,0,1
14074,0,0,0,0,0,0,1
14075,-1,3,-2,2,-3,3,4
14076,1,2,-2,0,-1,3,4
14077,-1,3,-3,-1,4,-3,3
14078,-1,0,0,4,0,-1,0
14080,-1,0,-1,3,-2,1,0
14081,-2,-1,-1,0,0,0,1
14082,1,-1,1,0,-2,3,1
14083,0,-1,1,0,-2,3,1
14084,-3,-1,0,4,-3,3,0
14085,3,-2,2,-2,1,-1,2
14086,-1,-1,0,0,-1,3,1
14087,-1,-1,3,-1,-1,-1,5
14088,-1,-1,-1,3,-3,3,0
14089,1,-2,-1,0,0,4,1
14090,2,-2,-1,4,-3,-1,0
14091,1,-1,-1,3,-3,2,0
14092,0,-1,3,-3,2,0,5
14093,0,0,0,0,0,0,1
14094,0,0,0,0,0,0,1
14095,-2,2,-3,3,-1,-2,4
14096,-1,3,-2,0,2,-2,3
14097,0,-1,-1,3,-3,-1,0
14098,0,0,0,0,0,0,1
14099,-2,3,0,-3,-1,4,4
14100,2,-1,-1,1,-2,-1,0
14101,1,-1,0,1,-1,0,1
14102,0,4,-2,-1,3,-3,3
14103,-2,1,0,-1,-1,-1,1
14104,-2,1,2,-2,1,0,5
14105,0,0,0,0,0,0,1
14106,0,-1,-1,0,0,1,1
14107,-1,0,0,0,0,0,1
14108,3,-2,1,0,-2,2,2
14109,-1,0,0,0,0,-1,1
14110,3,-3,0,-1,4,-1,2
14111,3,0,0,-3,0,3,2
14112,0,-3,-1,4,-3,-1,0
14113,0,-2,0,2,-3,2,0
14114,0,0,0,0,0,0,1
14115,0,0,0,0,0,0,1
14116,-3,0,-1,4,-3,3,0
14117,4,-3,-1,0,4,-3,2
14118,2,1,-3,1,2,-3,3
14119,4,-3,-1,0,0,0,2
14120,0,0,0,0,0,0,1
14122,-1,4,-3,3,-1,0,4
14123,-2,2,-2,3,-3,1,4
14124,-1,1,-3,0,-1,0,4
14125,-1,-1,-1,-1,4,-3,3
14126,2,-3,2,-2,3,-3,2
14127,0,-1,2,-2,1,-1,5
14128,-2,-1,2,0,-2,2,1
14129,2,-3,3,-3,3,-3,2
14130,0,0,0,0,0,0,1
14131,-1,-1,-1,0,4,-2,3
14132,0,0,0,0,0,0,1
14133,0,0,0,0,0,0,1
14134,0,4,-3,1,-1,-1,4
14135,-1,2,-3,3,0,-3,4
14136,-3,2,0,-1,1,0,3
14137,0,0,4,-1,0,-2,5
14138,0,0,0,0,0,4,1
14139,3,-3,0,3,-2,-1,0
14140,-2,0,1,-2,3,-2,3
14141,4,0,-3,-1,4,-2,2
14142,0,0,0,0,0,0,1
14143,-3,-1,4,-3,3,-3,5
14144,0,0,0,0,0,0,1
14145,4,-3,-1,4,-3,3,0
14146,2,-3,3,-1,-1,-1,2
14147,0,0,0,0,0,0,1
14148,-1,4,-3,-1,4,-3,3
14149,-2,0,0,1,-1,1,1
14150,4,-3,-1,0,4,-1,2
14152,-1,-1,0,0,1,0,1
14153,-2,1,-2,0,3,-1,3
14154,-3,1,-1,-1,0,0,1
14155,0,0,0,0,0,0,1
14156,0,-3,0,3,-2,1,0
14157,-2,0,3,-3,1,1,5
14158,0,3,-1,-2,3,-1,3
14159,0,0,0,0,4,-2,3
14160,3,-3,0,3,-3,-1,0
14161,-3,3,0,-3,0,-1,4
14162,-2,1,0,-2,0,3,1
14163,-1,-1,3,-2,-1,3,5
14164,3,0,-3,-1,4,-3,3
14165,-3,3,-1,-2,2,-1,3
14166,-3,2,0,-1,1,0,3
14167,0,0,1,0,0,0,1
14168,0,0,0,0,4,-3,3
14169,0,0,0,0,0,0,1
14170,-1,-2,-1,0,4,-3,3
14171,0,0,4,-3,-1,0,5
14172,0,0,0,0,0,0,1
14173,-1,0,0,4,-3,0,0
14174,0,0,0,4,-3,3,0
14175,-1,0,0,0,0,4,1
14176,-2,1,2,-2,1,0,5
14177,0,0,0,0,0,0,1
14178,4,-3,-1,0,0,0,2
14179,0,0,0,0,0,0,1
14180,0,0,0,0,0,0,1
14181,4,0,-3,0,0,3,2
14182,3,-3,3,-3,-1,0,2
14183,0,1,-2,2,1,0,4
14184,4,-1,-2,-1,0,0,2
14185,-3,0,-1,4,-3,-1,0
14186,2,-1,-2,-1,4,-1,3
14187,1,-1,3,-1,0,0,5
14188,0,0,0,0,4,-3,3
14189,0,-1,3,-3,0,-1,5
14190,2,-3,3,-3,0,3,2
14191,-2,-1,-1,0,0,0,1
14192,-2,0,-1,4,-3,3,0
14193,-2,3,-3,3,0,-3,4
14194,-2,0,0,1,-1,1,1
14195,-1,0,4,0,0,-1,5
14196,3,-1,-1,0,1,-1,2
14197,-3,-1,4,-3,-1,0,5
14198,3,-2,2,-3,0,3,2
14199,3,-3,-1,0,0,0,2
14200,1,-1,0,-1,3,-3,3
14201,0,0,0,0,0,0,1
14202,4,-3,3,-3,2,-2,2
14203,0,0,4,-3,-1,0,5
14204,2,-3,3,-3,3,0,2
14205,3,-1,-1,0,2,-3,2
14206,0,1,-1,0,2,-2,3
14207,0,0,4,-3,3,-1,5
14208,-1,0,2,-3,3,-3,5
14209,0,2,-1,2,-3,0,4
14210,-1,1,-1,0,0,2,1
14211,-3,3,-3,3,0,-2,4
14212,-1,0,4,-2,-1,-1,5
14213,0,3,-1,-1,0,1,4
14214,3,-2,0,1,-1,2,2
14215,1,-2,0,-1,0,4,2
14217,0,0,-1,0,-1,0,1
14218,0,3,-3,1,2,-1,4
14219,0,0,0,0,0,0,1
14220,-1,4,-3,3,-2,-1,4
14221,0,-1,0,-1,-1,3,1
14222,-3,3,-1,-2,-1,0,4
14223,0,-2,3,-1,-2,1,5
14224,0,0,0,0,0,0,1
14225,-1,1,-1,-1,4,-3,3
14226,0,0,0,0,0,0,1
14227,3,-1,0,0,-2,3,2
14228,1,1,-3,1,0,1,4
14229,-3,-1,0,4,-3,3,0
14230,0,4,-2,0,1,-1,4
14231,-1,-2,2,-1,1,-2,5
14232,-1,-2,1,1,1,-3,1
14233,4,-3,-1,0,0,0,2
14234,-2,2,-3,3,-3,-1,4
14235,3,-1,-2,3,-1,-2,0
14236,0,0,0,0,0,0,1
14237,2,0,1,-3,1,1,2
14238,3,-3,3,-3,3,-2,2
14239,4,-3,3,-3,3,-3,2
14240,1,-2,3,-3,-1,0,5
14241,0,0,-1,2,-3,2,0
14242,2,0,-3,3,0,-3,0
14243,-1,2,-3,3,-2,0,4
14244,1,0,-2,2,-2,3,0
14245,-2,0,3,0,-2,-1,5
14246,0,3,-3,2,0,0,4
14247,0,0,0,0,0,0,1
14248,-2,-1,-1,0,0,0,1
14249,1,-3,3,-2,-1,3,5
14250,0,0,0,0,0,0,1
14251,-2,1,0,-1,-1,3,1
14252,2,-2,1,-2,3,-3,2
14253,-1,0,1,0,0,-2,1
14254,-3,1,1,0,-1,-1,1
14255,-3,0,2,-2,3,-1,5
14256,0,0,0,0,0,0,1
14257,3,-3,-1,4,-3,-1,0
14259,0,-1,-1,0,0,0,1
14260,3,-3,-1,0,0,0,2
14261,0,0,0,0,0,0,1
14262,-1,0,-1,3,-3,2,0
14263,3,-3,3,-2,-1,3,2
14264,1,-2,3,-2,1,0,5
14265,-2,3,-3,3,0,0,4
14266,0,0,0,0,4,-1,3
14267,1,-2,3,-3,2,-1,5
14268,-3,1,-1,3,-3,3,4
14269,1,-3,2,0,-1,-1,2
14270,-1,3,-3,3,-3,-1,4
14271,0,0,0,0,0,0,1
14272,-3,-1,4,0,-3,0,5
14273,3,-3,3,-3,3,-3,2
14274,3,-2,2,-3,2,1,2
14275,3,-1,-1,0,2,-1,2
14276,1,-2,3,0,-2,-1,5
14277,1,-1,1,-2,3,-1,2
14278,4,-1,-2,1,2,-3,2
14279,-2,0,2,-1,0,-1,5
14280,3,-2,2,-3,1,0,2
14281,-2,2,-2,3,-3,1,4
14282,4,-3,3,-3,3,-3,2
14283,2,1,-2,0,0,2,1
14284,3,-3,3,-3,3,-2,2
14285,-1,0,4,-3,-1,0,5
14286,0,0,0,0,0,0,1
14287,-2,0,1,1,-3,3,1
14288,0,0,0,0,0,0,1
14289,0,0,0,0,0,0,1
14290,3,-3,-1,0,4,-3,2
14291,0,-1,3,-3,0,3,5
14292,-1,0,-1,-1,3,-1,3
14293,-1,4,-2,-1,-1,0,4
14294,0,0,0,0,0,0,1
14295,0,0,0,4,-1,-2,0
14296,-1,-2,3,-3,2,-2,5
14297,-1,4,-3,-1,0,0,4
14298,-1,0,-2,-1,4,-3,3
14299,0,0,0,0,0,0,1
14300,-1,2,-1,1,1,-3,4
14301,0,2,-2,0,0,1,4
14302,2,-2,0,3,-3,-1,0
14303,0,2,-3,3,-2,-1,4
14304,-1,0,0,0,0,0,1
14305,-1,2,-2,3,-2,1,4
14306,-1,0,4,-3,3,-3,5
14307,3,-2,2,-3,0,3,2
14308,-3,3,-3,-1,4,0,3
14309,0,0,0,0,0,0,1
14310,-2,1,-1,1,0,-2,1
14311,0,0,0,0,0,0,1
14312,0,0,0,0,0,0,1
14313,-1,3,-3,2,0,-1,4
14314,-2,1,-2,3,-1,-1,4
14315,-1,0,0,0,4,-3,3
14316,0,1,0,-2,3,-2,3
14317,0,3,-3,3,-3,3,4
14318,0,4,-2,1,0,-2,4
14319,1,1,-3,2,-1,1,0
14320,0,0,0,0,0,0,1
14321,-1,-1,-1,-1,0,4,1
14322,-1,0,0,-1,3,-3,3
14323,1,-2,2,-1,-1,3,5
14324,4,-3,-1,0,0,0,2
14325,-1,0,4,-3,3,0,5
14326,-1,-2,0,3,-3,3,0
14327,0,-3,2,-1,0,0,5
14328,0,-3,2,-2,3,-3,5
14329,1,-2,2,0,1,-3,2
14330,2,-1,2,-2,-1,3,2
14331,-2,-1,0,0,4,-3,3
14332,3,-3,-1,0,0,0,2
14333,-2,0,-1,0,4,-3,3
14334,0,0,0,0,0,0,1
14335,2,0,0,-2,3,-2,3
14336,-1,0,4,-3,-1,0,5
14337,0,0,0,0,0,0,1
14338,0,0,4,-3,-1,0,5
14339,-3,-1,0,0,0,0,1
14340,0,0,3,-2,1,-2,5
14341,0,1,-2,3,-2,1,0
14342,0,3,0,-3,1,-1,3
