CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
13857,3,4,-2,0,0,-1,0,0,3,2,0,0,0,0,0,0,0,1,2,10,4,0,0,2,0,0,0,2,0,2,0,0,0,4,0,2
13858,0,-3,0,0,0,0,0,0,-1,0,0,0,1,0,-2,0,-2,0,0,0,2,0,0,0,0,2,0,0,2,0,2,2,0,0,2,0
13859,0,1,1,0,1,-2,0,0,-4,-1,0,0,1,-2,-2,-3,0,-3,0,2,4,0,2,4,0,0,0,6,0,0,2,0,0,0,2,0
13860,0,0,-2,0,3,-4,0,1,0,4,0,0,0,2,-2,0,3,0,0,4,0,0,0,0,0,2,4,4,0,0,0,4,0,0,4,0
13861,0,0,-2,0,-4,-3,0,0,1,-1,-1,-1,0,1,-1,0,0,1,0,0,0,0,2,6,0,2,2,2,2,4,0,2,0,0,0,2
13862,0,7,3,0,0,2,0,0,-1,5,0,6,2,2,0,0,2,0,0,12,6,0,0,4,0,0,0,0,4,0,4,2,4,0,2,0
13863,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-2,1,0,1,0,0,2,4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0
13864,0,0,0,0,1,1,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,4,0
13865,-4,1,1,0,0,1,0,-1,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,4,0,2,6,2,0,0,4,0,0,0,0,0
13866,-1,0,0,-2,0,-4,0,0,0,-1,0,-1,5,0,-1,0,0,0,2,2,6,2,0,4,0,0,0,2,0,2,6,0,2,0,0,0
13867,0,1,1,0,-2,0,0,1,0,-1,0,1,0,1,0,0,-2,0,0,6,2,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0
13868,0,-1,0,0,0,-1,0,0,0,-1,-1,0,-1,0,-2,0,0,-1,2,8,4,0,0,2,0,0,0,2,2,0,0,2,2,2,2,0
13869,0,-1,0,0,3,3,0,0,1,0,-1,3,0,0,0,0,0,0,0,2,4,0,6,2,2,0,2,2,0,4,0,2,2,0,4,0
13870,5,-1,2,4,1,1,0,0,2,2,0,-2,-1,0,3,5,1,-4,6,6,4,6,2,2,0,4,2,2,0,6,0,2,4,4,2,8
13871,-1,3,3,-2,0,1,1,-6,-3,2,0,1,0,-1,-1,0,0,0,4,8,2,2,0,0,8,4,6,4,0,4,2,2,2,0,2,0
13872,-2,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-2,0,0,0,0,2,2,0,0,6,0,0,4,0,2,2,0,4,0,0,0,4
13873,0,-3,0,0,-4,0,-4,0,0,-1,0,-1,0,-1,1,0,-2,0,0,0,0,0,12,0,0,0,2,0,0,0,0,6,0,0,0,4
13874,0,-7,-3,0,0,0,0,0,0,-1,0,0,-3,0,-1,0,0,0,0,12,2,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0
13875,0,-1,0,0,-1,0,0,0,0,-1,-2,1,0,2,0,0,-2,0,0,4,0,0,2,4,0,0,0,2,4,6,2,4,0,0,6,0
13876,0,0,0,0,1,0,0,0,0,0,-1,0,0,3,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0
13877,0,0,-1,0,-2,0,0,-2,0,0,2,1,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,4,0
13878,0,-1,0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
13879,0,1,0,0,-3,0,1,1,-1,-1,0,0,-1,0,-2,0,2,0,0,2,4,0,2,2,2,2,2,0,0,0,0,2,4,0,0,0
13880,0,-1,0,0,-2,-1,0,0,2,1,-1,0,0,0,0,0,-1,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,2,0
13881,0,3,0,-4,0,0,2,0,3,2,0,4,2,0,-1,2,0,2,2,2,4,0,4,0,4,0,2,0,2,0,2,4,4,2,0,4
13882,-2,-1,-1,-3,-3,1,-1,1,0,-4,-1,4,2,0,-2,-5,0,-2,0,2,2,4,0,2,2,2,2,0,2,10,0,0,2,10,2,0
13883,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,4,0
13884,0,0,0,0,-5,0,0,0,0,1,-1,0,0,0,0,0,2,0,4,2,2,0,2,0,0,0,0,2,2,0,4,2,0,6,0,2
13885,0,2,4,0,-1,0,0,-3,0,0,1,1,0,1,0,0,1,0,0,2,8,0,0,0,0,8,0,2,2,2,0,0,2,0,0,0
13886,0,1,0,0,0,0,0,0,2,-1,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0
13887,0,-1,0,0,0,2,0,-1,0,-1,1,2,0,-1,2,0,3,0,0,4,6,0,2,2,0,0,0,2,0,2,0,4,0,0,2,0
13888,0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0
13889,0,0,-1,0,-2,0,0,-2,1,0,-1,3,-1,0,0,0,1,0,0,2,2,0,0,2,0,2,0,0,0,2,0,2,0,0,4,0
13890,0,-2,4,0,0,-3,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
13891,0,-1,0,0,0,-1,-2,-2,1,1,3,1,0,1,1,0,-1,0,0,2,2,0,0,0,0,2,4,2,2,2,0,0,4,0,6,0
13892,0,2,-2,0,-2,0,4,0,2,0,-1,0,0,-2,0,0,-1,0,0,4,0,0,0,2,4,0,2,2,2,0,0,6,0,0,2,0
13893,0,0,1,-2,0,1,0,4,-1,0,1,0,0,-4,0,0,1,0,0,2,2,0,6,4,0,2,2,0,2,0,0,2,0,0,2,0
13894,-2,1,-2,0,-1,1,0,0,-1,-1,0,-1,-3,1,-1,0,1,1,0,6,0,0,2,2,2,6,4,2,0,0,0,4,0,0,0,2
13895,2,0,1,3,0,4,0,0,-2,-1,-1,0,-1,-1,0,1,-4,-4,2,4,4,2,0,8,0,0,2,4,0,2,2,0,2,2,0,8
13896,0,-1,0,0,-3,1,-3,1,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,2,0,0,2,0,2,0
13897,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
13898,0,1,0,0,0,-1,2,0,1,1,0,1,0,1,0,0,0,0,2,2,0,0,0,2,4,2,2,2,0,0,0,0,0,0,0,0
13899,0,0,0,0,-5,-1,0,-1,0,2,0,-1,0,-2,0,1,0,-2,0,0,2,0,2,0,0,0,0,4,0,0,0,2,0,2,2,2
13900,0,-2,0,0,0,1,0,0,0,-1,-1,-1,2,0,0,0,-1,-3,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,2,0,6
13901,0,-1,0,0,0,2,0,1,1,-1,0,1,0,1,1,0,-1,0,4,2,8,0,0,4,0,0,2,0,0,2,0,0,2,0,4,0
13902,0,-1,0,0,-2,-3,1,3,1,-1,-1,-1,0,0,1,0,-4,0,0,4,2,0,0,2,4,6,0,2,2,2,0,2,2,0,6,0
13903,0,-2,0,0,0,-1,0,0,0,-1,1,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,0,2,0,0,2,2
13904,-3,-1,-1,0,0,0,-4,-1,-2,-1,0,0,1,0,2,0,4,2,2,2,0,2,10,2,0,0,2,4,0,0,0,4,2,4,4,12
13905,0,-3,-1,0,0,-3,3,1,0,0,0,0,0,0,-1,1,0,1,0,8,4,0,0,0,6,2,6,0,0,0,0,0,2,4,0,2
13906,0,0,0,0,0,-2,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13907,0,1,0,0,1,-2,0,0,0,-1,-2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,2,2,0,0,0
13908,0,-3,1,0,2,0,0,-2,0,0,1,-1,0,-1,-1,0,-2,-5,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0
13909,-1,-1,-3,3,0,-1,0,0,0,1,-1,-1,2,0,-3,1,0,0,2,4,2,0,0,4,0,0,2,2,0,2,0,0,4,2,0,0
13910,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0
13911,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,2,6,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0
13912,0,0,1,0,1,0,0,0,0,1,4,3,1,0,0,0,-2,0,0,2,6,0,2,4,0,0,0,4,6,2,2,0,0,0,0,0
13913,0,0,0,0,2,0,0,1,0,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
13914,0,1,0,0,-2,0,0,0,0,-2,0,0,0,-1,-2,0,-2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0
13915,0,-1,0,0,0,0,0,-2,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,2,0
13916,2,4,0,-3,-2,-3,0,0,2,3,-1,-1,-3,0,2,-1,0,-2,0,2,10,0,0,12,0,0,4,4,0,2,8,0,0,6,0,8
13917,0,1,0,0,-2,0,0,0,0,1,-1,-3,0,2,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0
13918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13919,3,-1,-5,-1,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,6,4,0,0,0,0,4,2,0,2,2,2,2,0,0,0
13920,0,1,-2,0,-1,1,0,0,2,1,0,2,0,-1,2,1,-1,0,2,4,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,2
13921,0,0,2,0,-1,2,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,4,0,0,4,0,0,0,2,2,0,0,0,0,0,2,0
13922,0,-3,0,0,0,-1,0,-3,0,-1,0,0,0,0,0,0,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,2
13923,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0
13924,0,2,2,0,3,0,0,3,-1,1,0,2,1,0,0,1,-1,0,0,4,0,0,2,6,0,4,2,0,2,0,0,0,2,2,0,0
13925,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0
13926,-2,0,1,-5,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,4,2,2,4,0,4,0,0,2,2,2,4,2,2,2,2,4,0
13927,1,3,-1,0,0,-2,0,0,0,1,-1,0,-2,-1,-2,-2,0,0,0,6,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,6
13928,0,4,2,0,-3,-1,0,0,-2,0,0,-1,-1,-1,2,-5,0,-1,2,4,0,4,0,0,0,0,0,10,0,2,2,2,2,6,0,4
13929,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0
13930,-1,-2,0,0,-1,-3,0,-1,-2,-4,1,-1,0,1,0,0,-2,-1,0,0,0,2,2,0,0,2,2,12,2,2,0,2,0,0,6,0
13931,0,2,0,0,-4,0,-2,2,-1,0,0,0,1,0,0,0,-2,0,0,2,4,0,2,0,0,8,0,2,2,0,0,2,2,0,2,0
13932,0,-1,-7,-1,0,-3,0,-1,-1,2,-1,-1,-2,1,-1,3,2,0,4,0,8,0,0,2,4,2,6,4,2,2,2,2,4,6,4,0
13933,0,0,0,0,0,-5,0,0,0,-2,0,-2,0,-1,-2,1,0,0,0,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,0
13934,0,0,0,0,-1,0,0,1,0,0,-1,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0
13935,0,0,0,0,0,-1,0,-2,3,1,-1,1,0,0,0,0,-1,0,0,2,0,0,0,0,0,2,4,4,2,2,0,0,0,0,2,0
13936,0,1,0,0,0,0,0,3,1,0,-1,0,1,1,0,0,3,0,0,2,0,0,4,0,0,8,2,0,0,0,2,0,0,0,6,0
13937,0,0,2,0,0,1,0,0,0,0,-1,0,0,-1,1,0,-1,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,2,4
13938,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
13939,0,-4,2,0,0,0,0,0,-3,-1,0,0,-1,0,0,1,0,0,0,2,2,0,0,0,0,0,2,2,0,0,2,0,2,2,0,0
13940,0,-1,0,0,-1,0,1,1,-1,-1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
13941,3,1,-4,6,0,-1,0,0,0,2,-1,-1,0,1,0,6,-2,4,10,0,6,12,0,0,0,0,0,0,2,2,2,0,4,12,2,10
13942,0,0,-1,0,-2,2,0,-1,-2,0,1,-1,0,0,-1,0,-2,0,0,2,0,0,2,4,2,0,2,0,2,2,0,4,0,0,4,0
13943,0,0,-3,0,0,0,0,0,0,1,1,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,2,0
13944,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,6,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0
13945,0,1,0,0,-1,0,0,0,0,1,2,1,0,-1,0,0,1,0,0,2,0,0,4,0,0,0,0,0,4,2,0,2,2,0,0,0
13946,0,0,0,0,0,-2,0,0,-2,-1,-1,-1,-2,0,-1,-3,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0
13947,0,-1,2,0,0,0,3,1,0,3,0,2,2,1,-1,0,-1,0,0,2,4,0,4,0,6,4,2,6,0,2,4,2,4,0,0,0
13948,0,1,0,0,-1,0,0,1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,4,0,0,2,2,2,2,2,0,2,0,0,0,6
13949,0,-1,1,0,6,0,0,1,0,0,0,0,0,-1,1,0,1,-6,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,10,0
13950,-1,-2,-2,0,0,1,0,-2,-1,0,-1,-1,-1,-1,0,2,-2,2,0,4,12,0,0,0,0,0,8,0,0,2,6,0,0,4,0,0
13951,3,-1,-2,2,0,-2,0,0,0,-3,0,0,-1,0,0,0,0,0,6,4,10,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0
13952,0,-1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,4,0,0,2,0,0,2,0,0,0,0,0,2,2,0,2,2
13953,0,0,2,0,0,0,0,0,1,-1,0,0,-2,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,2
13954,0,-2,-1,2,-2,0,0,0,-2,0,0,-1,0,1,-1,0,-2,0,0,4,0,4,0,0,0,2,0,2,0,2,0,4,0,0,4,0
13955,2,3,0,0,-1,0,0,4,3,3,0,-1,0,0,2,4,1,0,8,6,2,0,0,6,0,4,4,2,0,0,8,2,4,8,0,0
13956,0,3,-2,0,0,1,2,-3,3,0,-1,0,-3,1,-1,0,-2,1,8,2,4,0,4,0,4,4,4,2,2,4,6,0,0,6,12,2
13957,0,-1,0,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0
13958,-4,-1,-2,0,0,0,5,-3,1,-3,0,1,1,1,0,3,1,0,0,0,0,0,0,0,6,0,0,2,0,2,6,4,0,2,4,0
13959,-1,1,5,4,-4,0,0,-3,2,-2,0,-1,-1,-1,-1,1,0,3,2,10,0,8,0,2,2,0,0,0,2,2,8,0,2,6,0,8
13960,0,0,1,0,-1,-1,1,1,0,-1,-1,-1,0,3,-1,0,2,-1,0,6,0,0,0,2,2,0,2,0,2,0,0,0,0,0,2,0
13962,0,-1,-1,0,2,1,0,0,0,0,-1,0,-1,0,-1,0,0,2,0,0,2,0,4,2,0,0,0,6,2,2,0,2,0,0,2,4
13963,0,2,0,0,2,1,0,3,0,1,2,2,0,4,0,0,0,0,0,4,0,0,6,0,0,4,4,2,4,2,0,4,0,0,0,0
13964,0,1,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,2,0,4,0,0,0,2,0,2,0
13965,0,1,4,0,4,1,0,1,0,2,0,-1,0,-1,0,0,4,0,0,4,6,0,8,0,0,4,0,8,2,0,0,4,0,0,10,0
13966,0,0,0,0,3,-1,0,-2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,4,0
13967,0,-1,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,0,4,0,4,4,0,0,0,0,0,2,0,0,0,0,0,2
13968,0,0,1,0,-2,1,0,-1,-1,-1,-1,-1,2,0,1,-1,-2,0,0,0,2,0,0,2,6,8,0,2,0,2,2,4,0,2,4,0
13969,0,3,-1,0,0,-2,0,0,0,-1,0,0,0,2,1,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,4,0,2,0
13970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0
13971,0,0,0,0,-1,-1,0,-2,0,0,-1,0,-2,1,0,0,0,1,0,2,0,0,4,0,0,0,0,2,2,0,0,2,2,0,2,4
13972,0,0,0,0,-1,2,0,-1,0,-2,-1,-2,0,-3,-1,0,-6,0,0,2,0,0,4,0,0,4,2,0,0,2,0,4,2,0,2,0
13973,0,1,-2,0,-2,2,0,-2,0,1,-1,2,1,-1,0,1,0,0,0,4,6,0,0,0,0,4,4,2,0,4,4,0,2,2,0,0
13974,0,1,0,0,2,1,1,-1,1,0,1,0,0,2,0,0,-1,0,0,4,0,0,8,6,2,2,2,0,2,2,2,2,0,0,4,0
13975,0,0,-1,0,0,0,-2,2,1,1,1,-1,0,0,-1,0,-1,0,0,0,0,0,2,2,10,2,2,0,2,2,0,2,0,0,2,0
13976,0,-1,0,0,0,0,1,-2,-1,0,0,1,0,1,-1,0,-1,0,0,2,0,0,0,0,2,2,2,0,0,2,0,0,2,0,6,0
13977,-2,-1,3,0,0,1,2,0,0,-1,-2,-3,-1,0,1,-2,-3,-4,0,0,6,0,0,0,4,4,0,2,2,2,2,2,2,2,0,4
13978,0,2,-1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,4,2,0,0,2,0,0,0,2,4,0,0,0,2,0,0,0
13979,0,-1,0,0,0,1,0,3,0,-1,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,6,2,2,0,2,0,0,0,0,4,0
13980,0,-1,0,0,1,0,0,0,0,0,0,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
13981,-1,-1,-1,0,0,-1,-1,-1,-2,1,0,-1,0,2,-1,1,-1,0,2,4,4,2,0,2,2,0,2,0,2,4,2,4,0,4,0,4
13982,0,-1,-1,0,0,2,0,0,0,0,1,0,-1,0,2,-2,0,0,0,4,0,0,0,0,0,0,0,2,2,2,4,0,2,4,0,4
13984,0,3,2,0,0,1,0,1,1,0,0,2,1,-1,1,-2,3,-1,0,2,0,0,0,2,0,6,0,2,0,2,2,4,0,0,6,2
13985,0,1,-2,2,0,-3,0,0,0,0,0,0,-1,0,1,0,0,0,0,2,0,4,0,2,0,0,4,2,2,0,2,0,0,2,0,4
13986,0,0,0,0,-2,0,0,2,-1,0,0,0,0,0,0,0,-2,0,0,2,0,0,6,0,0,2,0,0,2,0,0,0,2,0,2,0
13987,0,2,0,0,-1,-1,0,0,0,1,0,0,0,1,-1,0,2,0,4,4,4,0,2,4,0,0,0,2,0,0,0,2,4,0,4,0
13988,0,-1,0,-3,0,1,0,3,0,0,0,-1,4,-2,3,-3,-2,2,0,2,0,0,0,0,10,2,0,0,0,2,4,2,2,2,0,10
13989,0,-3,0,0,2,0,0,0,1,0,2,0,0,1,0,0,-1,0,0,4,0,0,4,0,0,0,2,0,2,0,0,2,2,0,2,0
13990,3,1,3,0,0,0,0,0,0,-3,0,-1,-2,-1,1,1,0,0,2,2,2,0,0,2,0,0,0,6,0,2,4,6,6,2,2,0
13991,0,-1,0,0,-2,0,3,3,1,2,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,2,0,0,0,0,4,0
13992,0,0,0,0,-2,0,0,0,-3,1,0,0,0,1,0,-1,0,-1,0,4,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0
13993,0,4,-1,0,1,2,0,1,0,0,0,0,-4,1,1,0,0,0,0,4,0,0,2,4,0,2,0,4,0,2,4,2,2,0,2,2
13994,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0
13995,0,1,0,0,-2,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,2,6,0,0,0
13996,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,4,0,0,2,2,2,0,0,0,0,2,0,0,0
13997,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0
13998,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,2,0,0,2,0,0,4,0
14000,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
14001,1,-2,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
14002,0,2,-1,0,0,-2,0,1,0,1,0,2,-1,0,0,0,3,0,0,0,4,0,0,2,0,2,0,2,0,2,2,4,0,0,6,4
14003,0,1,0,0,0,0,0,0,0,1,1,-1,0,0,1,-1,0,-1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2
14004,-2,-1,1,0,0,1,0,0,0,3,1,0,1,0,1,3,0,2,4,2,2,0,0,2,0,0,0,2,2,0,0,0,2,4,0,2
14005,0,2,0,0,0,3,0,0,0,-1,-2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0
14006,0,0,0,0,-2,0,0,-1,0,-1,0,0,0,-3,0,0,0,-3,0,4,0,0,6,0,0,0,2,2,0,2,0,2,0,0,2,0
14007,0,1,1,0,1,0,0,0,0,0,1,1,0,1,-2,0,-1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0
14008,-1,0,-2,-1,0,0,0,0,0,-1,0,1,0,0,-2,1,0,5,4,0,6,4,0,4,0,0,4,2,0,0,0,0,4,2,0,4
14009,0,0,-1,0,1,-2,0,-1,0,-1,0,1,0,-1,-1,0,2,0,0,4,0,0,4,0,0,2,0,0,0,2,0,2,0,0,8,2
14010,0,-1,0,0,2,2,0,0,1,1,2,2,0,1,0,0,2,0,0,0,0,0,8,2,0,0,2,2,4,0,0,2,0,0,0,6
14011,-1,-1,-3,-2,0,-2,0,0,2,2,1,0,-4,0,-2,4,0,4,2,4,2,0,0,0,0,0,0,2,2,0,2,0,2,12,0,8
14012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,0
14013,0,-1,-2,0,0,-1,0,0,0,-1,1,1,0,1,0,0,-1,-1,0,2,6,0,0,6,0,0,0,2,0,2,0,2,0,0,2,0
14014,0,3,-2,0,2,1,-1,-1,-1,0,0,-1,0,0,1,0,0,0,0,2,0,0,8,2,0,4,4,2,2,0,0,0,4,0,2,0
14015,0,-2,2,0,0,0,0,0,2,1,0,0,1,0,0,0,-1,0,0,2,4,4,0,0,0,0,4,4,0,0,2,2,0,0,2,0
14016,0,0,1,-3,0,-5,0,1,0,2,0,0,-3,2,3,-3,2,-4,8,0,2,8,0,4,0,2,0,2,2,0,2,4,2,0,4,0
14017,0,0,1,0,0,2,0,-1,-1,-1,0,0,-1,-1,0,0,-1,-2,0,0,4,0,0,6,0,2,2,2,2,2,2,2,2,2,0,2
14019,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,4,2,0,2,6,0,0,0,2,0,0,0,0,2,0,4,0
14020,0,-2,0,0,0,-1,0,-2,-1,0,0,0,0,-1,0,1,0,0,0,4,0,0,0,2,0,4,2,4,0,0,0,0,2,2,2,0
14021,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,4,2,2,2,2,0,2,2,0,2,0
14022,0,1,0,0,0,0,-1,-1,0,0,0,1,0,0,-1,0,1,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,0
14023,0,0,1,0,0,2,0,0,0,-1,1,-1,-3,0,-5,0,0,0,0,2,2,0,0,4,0,0,2,0,2,0,6,0,4,0,0,4
14024,-1,-2,-1,0,0,-1,0,0,2,1,0,0,0,0,0,-3,0,0,6,6,2,0,0,0,0,0,2,2,0,2,0,0,0,8,0,2
14025,0,2,0,0,-2,2,0,2,1,-1,0,0,0,-1,2,0,-2,0,0,4,0,0,4,4,0,0,0,2,2,0,0,4,4,0,2,0
