CUSTNO,Monetary_가전/레저취미/멀티샵_중가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_중가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_중가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_중가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_중가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_중가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_중가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_중가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_중가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_중가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_중가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_중가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_중가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_중가_q8_q7_로그변환
13900,3,1,4,1,0,0,0,10.684999526341956,-11.230398140368496,11.341636660116725,-11.341636660116725,0.0,0.0,0.0
13901,1,0,4,2,4,1,1,-12.199073673137686,0.0,12.909842461908836,-12.462603959323236,13.158114924051908,-13.266105411071074,-11.370104212950814
13902,4,4,1,4,1,4,1,10.785719747356373,12.951477846023055,-13.060027812742765,10.769310200434907,-10.769310200434907,10.871466465118232,-10.871466465118232
13903,0,4,1,0,0,0,0,0.0,11.209315904543047,-11.209315904543047,0.0,0.0,0.0,0.0
13904,3,2,2,3,2,2,4,12.981796571560793,-13.306992710876923,-12.124966897728845,12.959356850165541,-13.309865383526711,-12.012366830924654,15.361561795765327
13905,0,4,1,4,4,2,3,0.0,12.854036673779277,-12.854036673779277,11.16807940273057,12.257269766135646,-11.824188889459649,12.587338077461654
13906,0,4,1,0,4,1,0,0.0,12.389687140651871,-12.389687140651871,0.0,12.120705566569965,-12.120705566569965,0.0
13907,0,4,2,1,4,1,0,0.0,12.280488328834792,-11.814842419340561,-11.292366210520603,11.510354927646885,-11.510354927646885,0.0
13908,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.581795225306097,-9.581795225306097,0.0
13909,4,2,2,4,3,4,1,12.892048756539776,-12.617421592187984,-11.153105844433151,13.103642350056441,12.069421163354916,14.989092254494468,-15.172550300328588
13910,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.370104212950814,-11.370104212950814
13912,4,1,0,0,0,0,0,12.144627535437397,-12.144627535437397,0.0,0.0,0.0,0.0,0.0
13913,0,0,4,1,0,4,1,0.0,0.0,11.310384493385078,-11.310384493385078,0.0,11.004995483677606,-11.004995483677606
13914,0,0,4,1,0,0,0,0.0,0.0,11.624496522045836,-11.624496522045836,0.0,0.0,0.0
13915,0,0,4,1,4,4,1,0.0,0.0,12.634773354432248,-12.634773354432248,10.934136898277,13.05602752305312,-13.16918009549486
13916,4,1,2,2,2,4,1,15.405609093001608,-15.28114679862118,-11.836315830666962,-12.513606852941349,-11.73097448527952,12.571602265420328,-12.80657952596348
13917,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,2,1,0,4,1,1,4,-10.231906322119144,-10.951231029284378,0.0,11.145454326272626,-11.073115102574308,-8.483320873153138,13.44754116823244
13920,2,2,2,2,1,4,1,-12.58956394776903,-9.783500663163954,-11.182305107015294,-10.777933891715172,-10.329955146247658,12.681999327737651,-12.681999327737651
13921,1,0,4,1,0,4,1,-12.391976455907821,0.0,12.821919984383063,-12.821919984383063,0.0,11.520042754068346,-11.520042754068346
13922,0,4,4,1,0,0,0,0.0,10.591028208160482,13.162298167474681,-13.235954205305648,0.0,0.0,0.0
13923,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.31633947777496,-11.31633947777496,0.0
13924,4,1,0,4,1,0,4,12.639966968727213,-12.639966968727213,0.0,12.899056586766779,-12.899056586766779,0.0,9.69302788029246
13925,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13926,4,2,2,3,3,4,2,13.419662293960698,-12.718835978444263,-12.726738348336387,11.861838976439268,12.092357011540894,15.152223324231464,-14.595849988715713
13927,2,4,1,3,1,4,4,-12.638070765317234,14.002076033433656,-14.179902340363704,11.779918969643907,-12.217519426902784,10.121039663135042,13.204909274797838
13928,2,3,2,1,4,3,2,-7.965129339683637,12.621900252145851,-13.057340477804287,-12.605808927000615,12.205228493162142,13.27011385778127,-12.995543478488639
13929,2,4,1,4,1,0,4,-7.079938317777414,11.599270571572795,-11.911910550979863,10.758137136188056,-10.758137136188056,0.0,11.466232641843673
13930,0,4,1,4,3,1,1,0.0,13.09600763449318,-13.09600763449318,8.55205504671321,8.568411250579768,-8.973280716923407,-7.844124278686719
13931,0,0,4,1,0,0,0,0.0,0.0,11.174584733330255,-11.174584733330255,0.0,0.0,0.0
13932,1,4,2,3,2,4,3,-10.723848804742131,13.531522066352565,-13.083181313274531,10.461728227218188,-12.218781285564143,12.820615684124137,11.099757121097136
13933,1,4,1,4,1,0,4,-9.26530642437919,14.882516038457991,-14.882516038457991,9.953393973961358,-9.953393973961358,0.0,8.999942410092284
13934,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13935,0,4,2,1,0,0,0,0.0,11.193650001704942,-6.333530216675501,-11.185884130986608,0.0,0.0,0.0
13936,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.673468432582053,-11.673468432582053
13937,2,2,3,2,1,4,4,-11.678886149882029,-12.079700834937261,12.56732677171638,-12.464318937290981,-12.270899058740333,10.814166731350696,13.214361072492684
13938,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13939,2,3,3,2,1,3,3,-11.074253621611456,11.421885020955072,12.77723799809735,-11.81104524879564,-12.810077247879693,10.950258664573425,12.065106297412646
13940,0,0,0,4,1,0,0,0.0,0.0,0.0,12.031536830882331,-12.031536830882331,0.0,0.0
13941,3,4,1,0,4,2,1,10.592362672808882,12.119701101060059,-12.448906261038047,0.0,11.75648580974956,-8.614555819660115,-11.71233379271972
13942,1,0,4,1,0,0,0,-11.959845344913523,0.0,10.93135828572423,-10.93135828572423,0.0,0.0,0.0
13943,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13944,1,4,1,0,0,0,0,-8.323845918573532,9.453248502899163,-9.453248502899163,0.0,0.0,0.0,0.0
13945,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13946,0,4,2,1,4,3,3,0.0,12.387562878919876,-11.326032531150238,-11.963034443019776,12.359721309317228,10.039042340307484,11.165090769846866
13947,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,13.732242170436143,-13.383689738964993,-12.509059954889194
13948,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13949,1,4,1,0,4,1,0,-10.500710756819982,10.369492173051889,-10.369492173051889,0.0,10.24100755631869,-10.24100755631869,0.0
13950,2,2,4,3,2,3,2,-9.949978516111038,-10.803533367781041,12.735654043949577,12.959031948443581,-11.699065555982754,14.250505043395448,-14.205952990761016
13951,3,3,3,1,4,3,1,11.80947691994911,12.761399319025575,12.91788556352017,-13.762805610827288,11.867714606977861,12.500093515542588,-12.849974315326774
13952,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13953,2,3,3,2,3,2,2,-11.505957358832937,10.831962910635186,11.005958733679874,-10.489669517207453,11.922908710516973,-11.481930510735017,-11.05470815631304
13954,0,0,0,4,3,1,0,0.0,0.0,0.0,10.36385560990438,11.066511092218278,-11.46880635006828,0.0
13955,4,1,4,3,2,1,4,13.013562830919366,-13.013562830919366,12.754020796477295,12.43364721936092,-12.754340110671956,-12.433207151555358,12.896629331673779
13956,3,1,4,1,4,2,2,10.515925453272509,-11.369935364824983,13.283876104725103,-13.179966191060375,13.069781767985265,10.128459391227322,-12.814620654873297
13957,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.146356465511724,-10.146356465511724
13958,2,3,4,1,3,1,4,-11.69187913651927,10.079164105474723,13.726069543667984,-13.769040548034603,9.40159560193335,-11.725323697875272,12.42421594488886
13959,2,2,2,4,1,4,3,10.02711589994565,-11.634774411058501,-12.238607875562456,13.861932274435683,-14.096556657543124,12.065430271633431,11.544189455417998
13960,1,4,1,4,1,0,0,-10.973606776988776,11.672382075627237,-11.672382075627237,12.178653938002157,-12.178653938002157,0.0,0.0
13962,1,0,4,1,4,1,4,-10.269548051011817,0.0,10.360827187467079,-10.360827187467079,12.426639644059884,-12.363326247902512,12.605366600787905
13963,2,1,4,4,1,1,0,-7.9476026273374245,-11.141988409179843,12.122189347576345,13.041217064947904,-13.316683984632911,-10.537264224500774,0.0
13964,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.095065235265013,-10.095065235265013
13965,2,1,0,0,0,0,0,-10.731245889386486,-10.537264224500774,0.0,0.0,0.0,0.0,0.0
13966,0,4,1,0,0,0,4,0.0,10.584597480027318,-10.584597480027318,0.0,0.0,0.0,10.906412469638981
13967,1,4,1,0,0,0,0,-12.240235832208548,8.537075415639714,-8.537075415639714,0.0,0.0,0.0,0.0
13968,2,3,2,1,4,2,1,-11.824968609721202,9.962159750959449,-10.577991883748279,-10.756685967536407,11.54227777142956,-11.047691847641213,-10.955040237114437
13969,0,4,1,0,0,0,4,0.0,11.929715057201474,-11.929715057201474,0.0,0.0,0.0,11.053958543768662
13970,0,0,4,1,0,0,4,0.0,0.0,11.67259589680499,-11.67259589680499,0.0,0.0,10.961338589586756
13971,0,4,3,1,4,1,0,0.0,10.782914826339928,10.374041805050544,-11.292366210520603,11.864115674112856,-11.864115674112856,0.0
13972,3,1,0,0,4,1,0,11.365736497445683,-12.281748914910095,0.0,0.0,10.657889197602062,-10.657889197602062,0.0
13973,2,1,4,1,4,4,2,-10.075108693254178,-11.46880635006828,13.441294532733885,-13.441294532733885,10.765517462342915,13.224672121598092,-12.822114049422202
13974,1,4,1,4,1,3,1,-13.193306816808025,12.147802546256717,-12.147802546256717,12.155588784980928,-12.054030705460304,10.694335675954127,-11.042421278721916
13975,4,1,4,1,1,0,0,11.411648550996869,-11.411648550996869,12.066481346490441,-11.824416796728663,-10.529365235266932,0.0,0.0
13976,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13977,2,1,1,0,0,0,0,-10.467392386998226,-11.468999009966565,-10.146356465511724,0.0,0.0,0.0,0.0
13978,2,1,4,1,0,0,4,-10.50989066320022,-11.256964819987385,13.219328505917403,-13.219328505917403,0.0,0.0,13.127277889433714
13979,3,1,0,0,0,0,0,9.558889619569495,-11.093198969556079,0.0,0.0,0.0,0.0,0.0
13980,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13981,3,3,3,3,2,3,1,10.850586409231791,8.446436537542924,12.303778774869672,10.438616053237858,-12.267884711043902,12.803468992952347,-12.887954313843018
13982,2,1,4,1,0,0,4,-9.468788515688509,-11.955397349072607,11.631716705671996,-11.631716705671996,0.0,0.0,12.82454235643471
13984,3,1,0,0,0,0,0,11.504046324541813,-11.923538688516347,0.0,0.0,0.0,0.0,0.0
13985,3,4,1,0,4,4,1,9.785750776457382,13.526963080767606,-13.663074132991756,0.0,10.693606455130235,13.150464888158869,-13.096409490929085
13986,0,0,0,4,1,4,3,0.0,0.0,0.0,11.99958542437009,-11.99958542437009,10.814166731350696,11.09577035240237
13987,4,1,3,1,4,3,1,12.44316888026815,-12.213538101065517,11.701846496376593,-12.059939304816842,13.380626893849948,13.461511467838484,-13.817245264670008
13988,2,2,2,3,2,1,2,-12.72775014084678,-12.65277397701901,-12.423707122414953,14.101180382243804,-13.370935801637742,-13.969803039086214,-10.85283914622724
13989,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13990,2,3,1,1,4,2,3,-12.854035544355572,13.322123733551408,-13.5516627272421,-11.864138958611004,13.621146412398728,-13.240980928117255,10.767938313857584
13991,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13992,0,0,4,1,4,1,4,0.0,0.0,11.394082529077826,-11.394082529077826,12.407464804328873,-12.407464804328873,11.778024617896888
13993,1,0,4,1,0,4,1,-11.649385572607253,0.0,11.428166168473586,-11.428166168473586,0.0,10.814166731350696,-10.814166731350696
13994,0,0,4,1,0,0,4,0.0,0.0,12.799795248525578,-12.799795248525578,0.0,0.0,12.708504092267553
13995,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,13.051032269068877,-13.051032269068877
13996,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,10.548469686808774,11.133408879177546
13997,0,0,0,4,2,2,2,0.0,0.0,0.0,12.99954474655057,-12.540593987820781,-10.388038703340017,-11.217072273303167
13998,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14001,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.384702845194619,-11.384702845194619
14002,4,3,2,4,3,3,1,11.107797548463388,10.787914785407619,-11.230856474466876,11.473734701042156,11.852736754522189,11.392677820144334,-12.807627924373788
14003,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,2,2,4,2,1,3,2,-12.811935969597647,-12.079701793497389,13.740115376802024,-11.532397635468191,-13.711436912051006,13.33497578980392,-12.416340884629822
14005,1,1,4,1,4,2,3,-12.928649573962446,-12.120705566569965,12.412290027773915,-12.412290027773915,11.98867757242561,-11.005579404943798,12.026510476487827
14006,0,0,4,1,4,1,4,0.0,0.0,12.163610061013275,-12.163610061013275,13.834499029920709,-13.834499029920709,10.774792256959733
14007,1,4,2,1,0,4,1,-12.068191976569446,12.338136234022787,-11.895226945398896,-11.833039590308614,0.0,11.161562135891497,-11.161562135891497
14008,3,2,3,1,4,1,0,12.884886597224346,-13.317911516020978,13.167206459210455,-13.406581345672276,13.947977283666948,-14.111275241728878,0.0
14009,2,4,1,1,4,2,3,-10.08382108071629,12.662317934832712,-12.60008460637627,-11.185884130986608,12.035033492989223,-10.191172534425213,11.673016599089653
14010,1,1,0,0,0,0,4,-12.225377326817457,-10.25810138498484,0.0,0.0,0.0,0.0,11.890197600778386
14011,2,3,1,3,1,2,4,-10.030006232307546,14.277660557471282,-14.583162966013008,11.063259782825211,-12.475400854267534,-10.51803403045011,12.333154486606135
14012,4,1,0,4,1,4,3,11.41057847178481,-11.41057847178481,0.0,13.00668591767456,-13.00668591767456,10.970509890710678,10.57354980147271
14013,4,1,1,4,1,4,3,12.696725005432787,-12.371732599079461,-11.414683341640998,13.541879201918459,-13.509596685840101,11.413936396905092,11.762226969909005
14014,1,0,0,0,0,0,4,-11.332086509938218,0.0,0.0,0.0,0.0,0.0,11.784837847041867
14015,2,3,1,0,0,4,3,-10.795381856475274,-8.70048474872247,-11.708671773168275,0.0,0.0,9.347896702131887,8.983592592388137
14016,4,4,1,1,4,1,2,12.859194534883606,14.0516997601425,-14.307454148723938,-11.61100017754284,13.632874513529877,-13.4928214737282,-9.268675276735065
14017,1,4,3,1,4,1,0,-13.250486994830021,10.369492173051889,9.448459847466177,-10.704589519759137,9.253317980813275,-9.253317980813275,0.0
14019,4,1,4,2,3,3,3,12.524412939159884,-12.524412939159884,12.08995755018124,-11.324024386120714,11.98572424126071,10.866624612568845,11.268514090064206
14020,4,3,3,1,0,0,0,10.702339937798607,7.177325744973565,8.726675580936314,-10.857697512496399,0.0,0.0,0.0
14021,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14022,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14023,1,0,4,2,2,1,4,-12.000883275113239,0.0,13.246142205224892,-12.637421423845517,-12.092635618582412,-11.283087214324123,12.430579164027863
14024,2,3,1,4,1,1,4,-9.847210141851932,11.752139244472067,-12.433367420240018,14.763399769519188,-14.609660867650073,-12.816763171816682,13.617701958656033
14025,1,0,0,0,0,0,0,-11.830168407197885,0.0,0.0,0.0,0.0,0.0,0.0
14026,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14027,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14028,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14029,4,2,1,4,1,0,0,12.948104497363262,-12.400138870132288,-12.085064548789111,10.969977071295945,-10.969977071295945,0.0,0.0
14031,0,0,0,4,1,0,0,0.0,0.0,0.0,12.40244771252754,-12.40244771252754,0.0,0.0
14032,3,1,4,3,1,3,2,12.363500317707775,-13.612125968130872,14.62713650172351,13.323776551325304,-14.618247955680065,13.780355016401728,-12.652000728895317
14033,2,1,4,1,0,0,0,-11.348517765827744,-11.513257658244735,11.58834389156811,-11.58834389156811,0.0,0.0,0.0
14034,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14035,0,0,4,1,4,2,1,0.0,0.0,11.251123776943805,-11.251123776943805,10.959669750565407,-10.068849371845161,-10.431525676738328
14036,0,0,0,4,1,0,0,0.0,0.0,0.0,10.18154036360391,-10.18154036360391,0.0,0.0
14037,3,1,4,1,3,4,1,13.017065736493537,-13.483026686406486,13.350356545407518,-13.053269914593551,11.526078583299235,13.780350918611756,-13.847374309341943
14038,4,3,1,0,4,2,1,11.253212518929054,9.279117326777369,-11.383252535116336,0.0,11.982653495370116,-9.93375689792358,-11.844688544253794
14039,0,0,4,1,1,0,0,0.0,0.0,11.660786204682157,-11.353922765703857,-10.329955146247658,0.0,0.0
14040,1,0,0,0,0,0,0,-11.636398491125027,0.0,0.0,0.0,0.0,0.0,0.0
14041,4,1,0,0,4,1,0,10.135651004751345,-10.135651004751345,0.0,0.0,10.511289436234335,-10.511289436234335,0.0
14042,1,4,1,3,3,3,2,-13.322568611876966,13.59536805733471,-13.380529205255067,12.342836540033794,11.585776690327215,13.309124910704064,-13.255573504946739
14043,2,1,4,4,2,1,2,-13.130147641765497,-12.898577873613469,12.490251264122513,13.958123763066906,-13.559048903896516,-13.228053027329809,-10.620519386898382
14044,1,4,1,4,2,1,4,-11.108945954175011,12.238186149699644,-12.238186149699644,11.533215215590946,-9.676273275309846,-11.363446995639597,13.087476630642646
14045,4,1,0,0,0,0,0,12.244231251062901,-12.544938894656466,0.0,0.0,0.0,0.0,0.0
14046,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14047,2,3,1,4,1,0,4,-11.145035925629625,11.714940644548877,-12.219494108045662,12.40192674565438,-12.40192674565438,0.0,10.667549094935206
14048,3,1,0,0,4,1,1,11.274286331319553,-12.278607800593086,0.0,0.0,12.479481919020738,-12.21703577498569,-11.013434212672403
14049,4,1,1,0,4,3,1,13.312715553237014,-13.178748429436542,-11.952971767834788,0.0,12.827960489443797,11.352586985453918,-13.033909545930536
14050,1,4,1,0,0,0,0,-10.62621259298375,12.027313827661704,-12.027313827661704,0.0,0.0,0.0,0.0
14051,4,1,4,1,0,0,0,12.306091673950696,-12.306091673950696,12.88455554768885,-12.88455554768885,0.0,0.0,0.0
14052,2,1,0,0,0,4,1,-11.943820491496222,-11.809595229632992,0.0,0.0,0.0,10.311864921455339,-10.311864921455339
14053,0,0,4,1,0,4,1,0.0,0.0,11.026666839309351,-11.026666839309351,0.0,9.453248502899163,-9.453248502899163
14054,2,3,1,0,4,1,4,-13.571488180937601,13.06356231203677,-13.713538518865963,0.0,13.00261957489442,-12.726312776834298,13.308832362963605
14055,4,2,3,1,0,0,0,12.685119495045564,-12.098563419168602,11.231243478740025,-12.295660423119148,0.0,0.0,0.0
14056,4,1,0,0,0,0,0,12.066638647832082,-12.066638647832082,0.0,0.0,0.0,0.0,0.0
14057,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.814166731350696,-10.814166731350696
14058,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14059,1,1,4,3,2,3,2,-12.751464866188801,-11.942586758346767,12.017612286863484,7.1446306867003235,-11.264405347924864,12.398941938174781,-11.721319227239341
14060,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14061,4,4,1,4,4,2,3,11.68586881607118,13.87291579225635,-13.979297893036826,10.36385560990438,12.60250955642753,-11.995291906381977,12.226118020097521
14062,2,2,3,1,4,3,2,-13.159031598116513,-11.12091653893952,13.598411412072053,-14.19307092309079,12.715627994667686,11.215417141368869,-12.206767342710656
14063,0,4,1,0,0,4,1,0.0,12.142382507591758,-12.142382507591758,0.0,0.0,11.157932419513772,-11.157932419513772
14064,3,2,2,3,2,3,1,12.659920557498902,-12.282083290348917,-11.248276244979719,13.360910166186763,-13.76074154794528,13.785372450559537,-14.115363841477482
14065,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.395475872172398,-11.395475872172398,0.0
14066,1,0,4,1,0,0,0,-13.453351646108176,0.0,13.737946479453118,-13.737946479453118,0.0,0.0,0.0
14067,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14068,2,1,0,0,0,0,4,-12.74979006728647,-12.33751223800715,0.0,0.0,0.0,0.0,13.080066709816952
14069,4,2,1,0,0,4,3,11.644369441598798,-9.498082459157931,-11.520042754068346,0.0,0.0,12.737836568714963,9.601744007259281
14070,1,1,0,0,0,0,0,-11.985015411218733,-10.691411114433924,0.0,0.0,0.0,0.0,0.0
14071,0,0,4,1,0,0,4,0.0,0.0,12.0641498130391,-12.0641498130391,0.0,0.0,11.660786204682157
14072,1,4,1,4,3,4,2,-13.569278140573328,11.370104212950814,-11.370104212950814,10.220759620492998,10.807114904510573,13.615687105015882,-13.073086498784505
14073,4,1,4,1,3,3,1,13.026410944930662,-13.026410944930662,12.795535641721152,-12.640579116844131,11.481270563139814,9.891514268966944,-11.790190498445918
14074,4,1,3,2,3,1,0,13.203066835132244,-13.017098763389344,11.410890861763875,-11.38325836047936,11.819369168826007,-12.534798154986802,0.0
14075,0,4,1,4,3,2,2,0.0,11.64035311055887,-11.64035311055887,11.45239663369292,7.351372970818577,-8.525569359339679,-9.165547499547547
14076,1,0,4,1,0,0,4,-13.041646287423964,0.0,13.019442218400998,-13.019442218400998,0.0,0.0,12.988805317906467
14077,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14078,1,4,1,1,0,0,4,-13.192360300103296,13.948240104103865,-13.930970048940768,-11.168658198035272,0.0,0.0,12.001738251753666
14080,1,4,2,1,4,3,2,-12.894874373515881,13.437143030107482,-12.726196298441224,-12.761486978580308,12.35847727551449,11.495597600478671,-11.298360108535293
14081,3,2,2,1,4,2,3,13.86321656262674,-13.649888365588138,-13.246013415785741,-13.535104720417747,14.489827157678793,-12.65965878816764,13.055528181375605
14082,4,1,0,0,0,0,4,11.87089531354081,-11.87089531354081,0.0,0.0,0.0,0.0,11.341636660116725
14083,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14084,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14085,1,0,0,0,0,0,0,-11.45239663369292,0.0,0.0,0.0,0.0,0.0,0.0
14086,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14087,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14088,4,1,0,0,0,0,0,11.204423003038338,-11.204423003038338,0.0,0.0,0.0,0.0,0.0
14089,0,0,4,2,1,0,0,0.0,0.0,11.282213966278393,-9.300347580092092,-11.133946886559803,0.0,0.0
14090,1,0,0,0,0,0,4,-12.779740652419058,0.0,0.0,0.0,0.0,0.0,12.104411199088865
14091,2,1,0,0,4,4,3,-9.129240602679229,-10.092593259485733,0.0,0.0,10.084561421538014,11.358248109626489,10.716740890349227
14092,1,3,4,3,1,4,2,-14.393591811025745,10.498706133782386,14.24689191295119,14.552981290965144,-15.060028502652441,14.599656757033754,-12.62734548070555
14093,4,4,4,1,2,3,3,12.444311950757646,13.73005496959826,14.908911396407863,-15.173061777825541,-10.978221184286287,11.433472624481821,10.954689125852779
14094,1,0,0,4,1,2,1,-11.93625869226504,0.0,0.0,12.814486988968318,-12.642756627894007,-10.138194186632553,-10.395159124716622
14095,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.631643742687416,-12.631643742687416
14096,1,0,0,0,4,3,2,-12.552870643181363,0.0,0.0,0.0,12.670648380206268,10.033747602863643,-11.993621550803482
14097,3,1,1,4,4,1,1,10.959849351600523,-12.700311179275415,-9.858687465879965,12.947496893933307,15.660260300306264,-15.679851384798026,-12.320004314123135
14098,1,2,4,3,1,1,1,-14.02023404163461,-12.082601023565594,13.14743511861895,14.189775966258892,-14.32665599382719,-12.68699224019078,-11.228135711291138
14099,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.623072329830046,-12.623072329830046,0.0
14100,3,1,4,1,4,1,4,11.670009631382301,-12.421198533199956,12.248646678409552,-12.248646678409552,11.622955536884659,-11.622955536884659,12.527065101227352
14101,1,4,2,3,3,1,4,-12.591827168924578,12.096645270262634,-11.743234288103183,9.315758481216307,12.229716703786627,-12.530919633986919,12.348430129404761
14102,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.869460054355608,-9.869460054355608,0.0
14103,0,0,4,1,0,0,0,0.0,0.0,9.69302788029246,-9.69302788029246,0.0,0.0,0.0
14104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14105,3,1,4,1,4,2,3,12.989385906334604,-13.666558656595548,12.249782300342554,-12.417877529913875,13.034083545808462,-12.52128465419982,12.595424403040685
14106,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14107,3,2,4,1,3,2,1,11.947814125069643,-11.910645529915906,12.618901787256917,-12.833240422595185,11.296721061742174,-11.30354167124338,-10.864176170825043
14108,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14109,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14110,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111,4,1,0,4,1,4,3,10.951231029284378,-10.951231029284378,0.0,9.907115474517441,-9.907115474517441,11.272881616513335,10.37887626616697
14112,3,2,1,4,3,3,2,9.37394125959674,-11.440918294624241,-10.814166731350696,13.699914989139037,-10.1495992853345,13.377221803247187,-12.414925112671222
14113,0,4,1,4,1,4,1,0.0,10.146356465511724,-10.146356465511724,10.329955146247658,-10.329955146247658,11.709719433591077,-11.709719433591077
14114,3,1,4,1,0,0,4,12.822427887038707,-13.332877650089292,13.606988406072082,-13.606988406072082,0.0,0.0,11.02798347379646
14115,4,1,4,2,2,2,3,13.7299812154959,-13.596629231130223,13.41059912661387,-12.055828053203774,-11.043243009087591,-12.773486793056797,11.274397217561095
14116,1,0,4,4,1,4,1,-13.049403553466707,0.0,8.999942410092284,13.334737372265439,-13.3477552146825,9.858687465879965,-9.858687465879965
14117,2,1,0,0,4,4,2,-9.4002310269417,-11.775024869021456,0.0,0.0,9.869460054355608,13.542231217664842,-12.834053574420617
14118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14119,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.476787833542241
