CUSTNO,Monetary_교육문화/아동_고가_증감여부_q2_q1,Monetary_교육문화/아동_고가_증감여부_q3_q2,Monetary_교육문화/아동_고가_증감여부_q4_q3,Monetary_교육문화/아동_고가_증감여부_q5_q4,Monetary_교육문화/아동_고가_증감여부_q6_q5,Monetary_교육문화/아동_고가_증감여부_q7_q6,Monetary_교육문화/아동_고가_증감여부_q8_q7,Monetary_교육문화/아동_고가_q2_q1_로그변환,Monetary_교육문화/아동_고가_q3_q2_로그변환,Monetary_교육문화/아동_고가_q4_q3_로그변환,Monetary_교육문화/아동_고가_q5_q4_로그변환,Monetary_교육문화/아동_고가_q6_q5_로그변환,Monetary_교육문화/아동_고가_q7_q6_로그변환,Monetary_교육문화/아동_고가_q8_q7_로그변환
16649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16650,0,0,4,1,4,1,0,0.0,0.0,11.525999249133363,-11.525999249133363,11.652599426309697,-11.652599426309697,0.0
16651,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16652,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16653,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16654,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16655,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16656,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16657,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16658,1,4,1,4,1,4,2,-9.382580182352912,12.654438456525359,-12.610279703532635,10.918414827508261,-11.137660278576064,10.73828878158063,-10.375566566752147
16659,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16660,4,1,0,0,0,0,0,10.966388113493926,-10.966388113493926,0.0,0.0,0.0,0.0,0.0
16661,0,4,2,3,1,4,2,0.0,10.34810150143073,8.88217958140427,11.009983190236504,-11.50159248813417,11.172391846567537,-10.280127942245791
16663,1,0,0,0,0,0,0,-9.692058894927115,0.0,0.0,0.0,0.0,0.0,0.0
16665,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16666,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16669,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16670,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16671,1,4,1,0,0,0,0,-9.152078347358403,9.67745780523571,-9.67745780523571,0.0,0.0,0.0,0.0
16672,4,1,0,0,0,0,0,8.669857168224059,-8.669857168224059,0.0,0.0,0.0,0.0,0.0
16673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16674,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.578970870006161,-8.578970870006161
16675,4,1,4,1,0,4,2,11.87784427391987,-11.87784427391987,10.875072971525457,-10.875072971525457,0.0,11.9755321616901,-11.509301553149522
16676,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16677,1,4,2,1,4,1,4,-12.141517979209466,10.89791572581773,-10.492022919506105,-9.800213726456223,10.554997060355863,-10.554997060355863,10.897486146922722
16678,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16679,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16680,4,1,4,1,0,0,0,9.597740125769812,-9.597740125769812,9.548356986302236,-9.548356986302236,0.0,0.0,0.0
16681,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16682,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16683,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16684,4,2,1,0,0,0,4,9.144685875872764,-8.668962318562393,-8.173599766666023,0.0,0.0,0.0,10.292885634412944
16685,1,0,0,0,0,0,0,-10.070771465703578,0.0,0.0,0.0,0.0,0.0,0.0
16686,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16687,0,0,0,4,1,0,0,0.0,0.0,0.0,10.574659903538405,-10.574659903538405,0.0,0.0
16688,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.81947686875796
16689,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.932283100261312,-10.932283100261312,0.0
16690,1,0,0,0,0,0,0,-11.36418497778102,0.0,0.0,0.0,0.0,0.0,0.0
16691,1,4,2,1,0,0,4,-10.28698634953413,10.442030447491048,-10.008850699983599,-9.396727395869695,0.0,0.0,9.54331955246587
16692,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16693,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16694,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16695,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16696,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16697,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16698,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16699,0,0,0,4,1,0,0,0.0,0.0,0.0,11.397410246202792,-11.397410246202792,0.0,0.0
16700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16701,4,1,4,4,2,3,1,10.562323943622877,-10.770967059597654,8.061958688789762,11.226438579593186,-9.744174465514478,11.230554363467462,-11.824848713821176
16702,4,1,0,0,0,4,1,8.401646005964718,-8.401646005964718,0.0,0.0,0.0,9.896134693854636,-9.896134693854636
16703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16705,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16706,0,0,0,4,1,0,0,0.0,0.0,0.0,9.401996649406238,-9.401996649406238,0.0,0.0
16707,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16709,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16710,2,1,0,0,0,0,4,-10.043780063802183,-10.70402903079826,0.0,0.0,0.0,0.0,10.508836946821797
16711,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16712,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16713,2,1,0,0,0,0,0,-8.688998783706499,-8.650057974594471,0.0,0.0,0.0,0.0,0.0
16714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16715,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16717,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16718,0,0,0,4,1,0,0,0.0,0.0,0.0,10.749009201802606,-10.749009201802606,0.0,0.0
16719,0,4,1,0,0,0,0,0.0,10.970616260565691,-10.970616260565691,0.0,0.0,0.0,0.0
16720,4,1,0,0,0,0,0,9.30229924703023,-9.30229924703023,0.0,0.0,0.0,0.0,0.0
16721,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16723,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16724,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16725,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.249105726094324,-11.249105726094324
16726,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16728,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16729,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16730,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16732,1,4,1,4,1,4,1,-8.605723935000432,10.124018583102684,-10.124018583102684,9.706343975974333,-9.706343975974333,10.758593611599842,-10.758593611599842
16733,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16734,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16735,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16736,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16737,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16739,0,0,4,1,4,3,3,0.0,0.0,10.651934151231416,-10.651934151231416,11.008864823428864,8.71806776641131,8.63582322110464
16740,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16741,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16742,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16743,4,1,0,0,0,4,1,10.623988194313508,-10.623988194313508,0.0,0.0,0.0,9.12893765752664,-9.12893765752664
16744,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.994713402627037,-10.994713402627037
16745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16746,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16747,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16749,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16750,0,4,1,0,0,4,1,0.0,10.743403771543127,-10.743403771543127,0.0,0.0,10.495733100715348,-10.495733100715348
16751,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16752,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16753,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16754,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16756,0,4,3,4,2,3,3,0.0,9.006349484999545,8.68919424690786,11.489746367966582,-9.879946620932131,11.968973278344393,11.526691589889312
16757,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16758,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16759,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16760,1,0,0,4,1,4,3,-11.215874930065773,0.0,0.0,10.621178757561198,-10.621178757561198,10.589256689598514,10.942671866155626
16761,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16762,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16764,1,0,0,4,1,0,0,-10.9279883393761,0.0,0.0,8.421304985361024,-8.421304985361024,0.0,0.0
16765,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16766,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16767,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16768,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16770,0,0,4,3,2,2,3,0.0,0.0,10.818856385869568,11.409185815235338,-5.378591241640832,-11.079763568031197,-9.710519264969456
16771,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16772,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16773,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16774,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16775,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16776,3,2,3,2,3,2,3,11.838658261675091,-11.36963779624386,11.940709912359335,-10.819823070895957,10.257176380808026,-11.727651139492645,9.039824734261618
16777,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16779,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16781,0,4,2,1,0,4,2,0.0,11.686859640460938,-10.993107085497758,-10.994334264785612,0.0,10.403362456793232,-10.035599149893851
16782,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16784,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.554997060355863,-10.554997060355863,11.4985039606675
16785,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16786,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16787,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.79700349364951,-10.79700349364951,0.0
16788,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16790,4,2,1,0,0,0,0,9.891202050978894,-7.726081069424233,-9.76938979481366,0.0,0.0,0.0,0.0
16791,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16792,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16793,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16794,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16795,1,0,0,0,0,0,0,-8.746666237480984,0.0,0.0,0.0,0.0,0.0,0.0
16796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16797,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16800,3,2,2,3,3,2,3,11.922440464758209,-12.22527248408836,-11.013114950815712,11.188572354755486,10.96939429951713,-9.805607565039116,11.10939243927147
16801,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16802,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16803,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16804,1,0,4,2,2,2,1,-11.06745707835848,0.0,12.11324050927931,-10.54171533820296,-9.594820213579169,-11.2221920859645,-10.63666644423386
16805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16806,1,0,0,0,0,0,0,-10.643651071327149,0.0,0.0,0.0,0.0,0.0,0.0
16807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16808,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16810,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16811,3,2,3,2,3,2,2,11.066842193952427,-10.778797623505668,10.698838236905832,10.247349956141768,11.293628899010825,-11.314899367196482,-11.272359065574964
16812,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16813,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.29400089980693,-9.29400089980693
16814,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16815,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.54046778468495,-10.313462667821979
16816,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16817,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16818,0,4,1,0,0,4,1,0.0,10.46924222766261,-10.46924222766261,0.0,0.0,9.942652419987004,-9.942652419987004
16819,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16820,1,0,0,0,4,1,0,-10.310516054533664,0.0,0.0,0.0,10.61056550270336,-10.61056550270336,0.0
16822,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16824,0,0,4,2,1,4,1,0.0,0.0,10.898789054608486,9.227741554179834,-11.071086789843068,9.896134693854636,-9.896134693854636
16825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16826,0,0,4,1,4,2,1,0.0,0.0,10.5988862189042,-10.5988862189042,11.271661403721446,-10.431032511339053,-10.707036926902846
16827,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16828,0,0,4,4,1,4,1,0.0,0.0,9.889821133156115,12.014956843598313,-12.12775923692672,12.213445697185197,-12.213445697185197
16829,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16830,0,0,4,3,1,0,0,0.0,0.0,9.94876076745136,11.047844097987067,-11.335396488216286,0.0,0.0
16831,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16832,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16834,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16836,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16838,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16839,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16840,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16841,0,4,1,0,0,0,4,0.0,10.060430113450447,-10.060430113450447,0.0,0.0,0.0,9.34266478543502
16842,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16843,0,0,4,1,0,0,4,0.0,0.0,9.396727395869695,-9.396727395869695,0.0,0.0,9.224892700427981
16844,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16845,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16846,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,11.652513123576593,-10.651830926729453
16847,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16848,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16849,3,1,4,1,4,2,1,9.828700988074646,-10.407770957482494,10.846674042143027,-10.846674042143027,12.060376055375867,-10.511966460329678,-11.795695404630893
16850,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.425545476583311
16851,0,4,1,0,0,4,1,0.0,10.655466304590075,-10.655466304590075,0.0,0.0,9.913833387287017,-9.913833387287017
16852,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.442030447491048,-10.442030447491048
16853,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16854,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16858,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16859,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16860,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16861,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16862,2,1,0,0,0,0,0,-10.057599535014948,-8.972093252061583,0.0,0.0,0.0,0.0,0.0
16863,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16864,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16865,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16866,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.289607225686156,-10.289607225686156
16867,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16868,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16869,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16870,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16872,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.779549726613473
16873,0,4,1,1,0,0,0,0.0,12.1290439869207,-11.793062117562997,-10.875072971525457,0.0,0.0,0.0
16874,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,10.612786601307764,9.94212381091446
16875,1,0,4,1,4,1,4,-9.32196082163065,0.0,10.875072971525457,-10.875072971525457,12.524415280339031,-12.368465632231251,12.126088755501753
16876,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16877,0,0,0,4,1,0,0,0.0,0.0,0.0,10.93132718081234,-10.93132718081234,0.0,0.0
16878,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16879,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16880,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16881,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16884,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16885,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16886,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16887,3,3,2,3,2,3,3,-8.749694729909747,10.324283790394874,-9.778378097884197,12.489027439521822,-11.840453405914875,10.700463363229051,11.171208389900196
16888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16890,4,3,3,3,2,4,2,8.881133559713822,9.707531383972658,9.891802575067839,11.53668841484749,-11.371008397988762,12.919530528720685,-12.622920675845533
16891,0,0,4,1,4,1,0,0.0,0.0,10.875072971525457,-10.875072971525457,10.987851985369122,-10.987851985369122,0.0
16892,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16893,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16895,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16896,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.73197503928446
16897,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16898,4,2,1,1,4,2,3,11.729964313571339,-10.65087616064837,-10.923218006667948,-10.187263675606797,10.503078392109416,-9.903582682618591,9.826679194107903
16899,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16900,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16901,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16902,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16903,0,0,4,1,0,4,3,0.0,0.0,9.189556879131226,-9.189556879131226,0.0,10.589256689598514,-8.643997385940377
16904,4,1,0,0,0,0,0,10.623988194313508,-10.623988194313508,0.0,0.0,0.0,0.0,0.0
16905,4,1,4,3,1,1,0,9.550115388090587,-9.550115388090587,9.592587155384422,10.805298454971659,-10.626490592255497,-10.031208667768354,0.0
16906,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16907,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16908,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16909,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,9.260851792743978,-8.562917462479206
16910,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16911,0,0,4,1,0,0,0,0.0,0.0,11.238876632937068,-11.238876632937068,0.0,0.0,0.0
16912,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.241468507054442
16913,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16914,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16915,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16916,0,0,4,1,0,4,1,0.0,0.0,10.350837369644944,-10.350837369644944,0.0,10.783408259594323,-10.501709920780451
16917,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16918,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.757792165784132
16919,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16920,3,1,4,3,4,2,2,8.705880383181396,-10.77575165748021,8.81947686875796,8.44463830145767,13.201032371657162,-12.696589636529133,-11.691309493959945
16921,1,0,0,0,4,1,4,-9.655427066673454,0.0,0.0,0.0,11.08666443234655,-11.08666443234655,10.774149062575116
16922,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16923,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16924,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16925,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16926,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16927,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16928,0,4,1,0,0,0,4,0.0,11.694772572983604,-11.694772572983604,0.0,0.0,0.0,11.22478485012979
16929,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16930,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16931,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16932,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16933,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
