CUSTNO,Monetary_침구/주방_저가_증감여부_q2_q1,Monetary_침구/주방_저가_증감여부_q3_q2,Monetary_침구/주방_저가_증감여부_q4_q3,Monetary_침구/주방_저가_증감여부_q5_q4,Monetary_침구/주방_저가_증감여부_q6_q5,Monetary_침구/주방_저가_증감여부_q7_q6,Monetary_침구/주방_저가_증감여부_q8_q7,Monetary_침구/주방_저가_q2_q1_로그변환,Monetary_침구/주방_저가_q3_q2_로그변환,Monetary_침구/주방_저가_q4_q3_로그변환,Monetary_침구/주방_저가_q5_q4_로그변환,Monetary_침구/주방_저가_q6_q5_로그변환,Monetary_침구/주방_저가_q7_q6_로그변환,Monetary_침구/주방_저가_q8_q7_로그변환
13960,1,2,4,1,1,4,4,-9.90749629665411,-8.505983193770906,10.899662885013035,-10.746030727062793,-9.336730446136439,8.1729028321533,9.82414048263476
13962,1,4,3,4,2,2,2,-7.212555310331963,6.812744317529279,4.904916596853658,9.633098735661072,-9.27137671687134,-7.673755814738474,-7.10724107627156
13963,2,1,1,4,1,0,4,-8.09335653793385,-8.033271307613283,-6.812744317529279,9.726111738276423,-9.726111738276423,0.0,10.545014471702425
13964,2,4,3,1,4,2,4,-9.07492508729015,10.121002076397414,8.66522669362207,-10.61885720881353,8.930719636572602,-8.75344544650596,10.874118668664998
13965,1,4,1,4,4,2,2,-11.548644473966204,9.154564311819648,-9.57803238619912,6.8663380256200615,10.121515848111201,-8.704263650134745,6.701166773543834
13966,1,0,4,1,0,0,0,-9.072684872937678,0.0,8.664170221674047,-8.664170221674047,0.0,0.0,0.0
13967,3,3,2,3,3,1,4,8.149541913028829,8.768749641388874,-9.012908921421028,-5.634064576611442,6.383529936146194,-9.237285274749699,8.880859561794704
13968,4,3,3,2,2,3,3,10.400373278238353,9.336766387592132,-7.9395048945565145,-10.202457399740615,-9.03259460164209,10.10981218911414,9.455091178243974
13969,1,2,1,4,2,4,2,-10.515003856682421,-9.07176920483148,-9.22103806961847,9.705026378035072,-9.433307089612342,10.040926727132192,7.954268585968505
13970,1,4,1,4,1,0,0,-7.138504049707858,7.211158735338408,-7.211158735338408,8.953665561606606,-8.953665561606606,0.0,0.0
13971,1,4,1,4,2,1,0,-7.747070996323744,6.812744317529279,-6.812744317529279,9.06823103490073,-8.596765219224062,-8.09014061184307,0.0
13972,4,4,2,1,4,1,4,9.170509348944032,12.163458096411196,-9.948249556534593,-12.08772873114911,12.018575026810968,-12.024006378665923,9.940931740531743
13973,3,3,4,1,0,0,0,4.483542744785482,8.197287812414457,11.065215318570665,-11.16380698455856,0.0,0.0,0.0
13974,4,2,3,2,4,1,3,9.806116530333597,-8.39327653891816,-7.380758278366605,-8.866460687993893,10.588554326369627,-10.727877475946704,7.8402283633813195
13975,3,3,2,3,4,2,3,9.68841015371705,10.426034917425588,-11.493972396691376,-8.97133221752367,11.381999833277652,-11.131408776368907,10.463336585777066
13976,4,1,2,3,3,2,3,10.562129387339015,-10.22081638733114,-8.354725670760438,8.144513827955649,8.899966767691092,-9.45741369961856,9.515992463146699
13977,0,4,4,2,3,3,2,0.0,10.482387551147253,11.358787926903874,-10.53491901294716,11.350791838216244,11.503161209211422,-11.229539434267016
13978,1,3,2,4,1,4,1,-8.320084525010522,7.685152226635815,-7.5375865777456035,8.957583757917714,-9.216288747982672,8.586782965131977,-8.586782965131977
13979,4,2,3,1,1,4,3,10.094435331919716,4.063973000975231,8.962281043008023,-10.513815075990829,-6.8663380256200615,9.415155676609494,9.430809682878389
13980,1,3,3,3,2,2,3,-8.935992375881945,6.311227871061948,7.632610856459083,8.698573609451156,-8.20547496849904,-7.443719448880415,7.412878337300554
13981,0,4,1,0,0,0,0,0.0,7.217842801469332,-7.217842801469332,0.0,0.0,0.0,0.0
13982,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,7.487819672237004,-6.40569378258416,-7.07485477958188
13984,1,4,2,4,1,4,2,-10.793256502758405,8.190406207740358,-7.8904598264775165,9.052363832299946,-9.334167663631751,9.29580882300331,-8.603200853694515
13985,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13986,4,3,1,3,3,3,3,10.321783967296831,8.595839713939815,-10.497867110091239,-7.303128971832692,5.7392912126567746,9.328245160509656,8.720448581586894
13987,1,3,2,1,3,3,4,-9.907676955745586,7.171850589621176,-6.917619958450061,-8.478461825120492,7.5038651121722015,8.507064523121283,11.439506907881043
13988,3,4,1,4,1,4,2,8.032822885670107,9.998149393999133,-10.238869757350757,8.284143021900496,-8.284143021900496,9.695947473304322,-8.868189069771606
13989,4,1,4,1,4,1,1,8.5146824686018,-8.441003177193691,7.443198470876984,-7.4294637873955285,7.86531904934574,-7.802605887135515,-6.285875461700837
13990,1,4,1,3,4,2,3,-8.954844238082316,9.324449353082109,-9.40334424702395,-6.122801929945313,9.439534950120823,-9.088103825830226,7.5710807246793355
13991,1,4,2,4,2,2,3,-10.017007350881228,10.26022509255177,-9.79553014997385,10.859736941320893,-10.653097649889713,-9.031137971789953,9.298408454261349
13992,2,4,3,1,0,0,0,-5.315125061959543,8.687384381638232,-5.794416855941403,-8.893657968361516,0.0,0.0,0.0
13993,2,2,2,1,3,2,4,-11.316972850404683,6.159789652707879,-10.101009478587981,-11.034973585084058,8.323970375774266,-8.48560628824357,12.827132551967933
13994,4,1,4,1,2,3,2,10.236927160216165,-10.093732918404612,10.99351817281581,-10.889813618257408,-5.523978164319684,9.054983186249425,-8.717029458419095
13995,3,3,4,1,4,1,4,7.850279451973808,5.959813186764482,10.229115108097472,-10.435243491049066,9.900826441332326,-9.737978907637652,10.094909040839681
13996,2,2,2,4,2,2,4,-8.005334615578644,-8.637890072170473,-6.914837774395362,8.852350814967638,-8.41911940263611,-8.239403075651532,9.521631074013884
13997,1,0,4,2,1,0,0,-9.16798462014086,0.0,9.156357334425527,-8.209445532513845,-8.665609372447152,0.0,0.0
13998,1,4,3,1,3,2,2,-10.661957188580633,10.719114011572364,10.488986973253597,-11.290629765893861,9.456627434558381,-8.04978002949242,-9.38152280563551
14000,2,2,1,0,4,1,4,-8.915307072489702,-7.724169644234933,-7.910623223398586,0.0,9.187528731580713,-9.187528731580713,8.812566410955421
14001,2,4,3,2,1,0,4,-6.8354491908134065,8.06246228680001,8.392386528808997,-8.20121140051258,-8.504788587609726,0.0,7.887844102703788
14002,1,3,1,0,4,1,0,-10.982337835785335,7.28978671995956,-9.566647856718385,0.0,8.789231155302566,-8.789231155302566,0.0
14003,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.895814151434543,-9.895814151434543,0.0
14004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14005,0,0,0,4,2,1,2,0.0,0.0,0.0,11.609709252934922,-11.26138482410827,-10.232052301321014,6.417007001091589
14006,2,3,1,3,4,3,1,-9.979231000022645,10.335238924626145,-10.778417591401329,-6.901824257427939,10.845625731359913,10.268050767456955,-11.222944227578342
14007,1,4,1,0,0,0,0,-8.420998332422426,9.10428999264998,-9.10428999264998,0.0,0.0,0.0,0.0
14008,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14009,1,4,3,2,1,4,1,-11.186626560550007,9.681669921525852,9.568314093053608,-9.883922012749633,-9.5765755826132,10.676190997048844,-10.385760737659437
14010,2,1,3,1,4,1,1,-9.51221056927508,-10.489297924573815,4.541003087721475,-9.262928926624404,10.302936048739404,-10.011473011774898,-8.928032183872952
14011,0,0,4,1,0,0,0,0.0,0.0,8.360420063033681,-8.360420063033681,0.0,0.0,0.0
14012,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14013,2,4,2,3,3,4,1,-9.905456516757612,10.728500141789509,-10.643362015265547,9.726750791767396,8.72176311848112,11.784087679680292,-11.72654095891547
14014,3,2,2,3,3,2,3,8.245142738421379,-7.578780350373776,-8.774066463786939,-7.795065942842171,9.944156000829308,-9.989430219101827,10.003201142474312
14015,4,2,2,3,1,4,1,9.198540588902988,-8.067609119596433,-7.9514929206009235,8.013065942879459,-9.083733448046392,9.673907828004637,-9.673907828004637
14016,1,0,0,0,0,0,0,-9.015533209546357,0.0,0.0,0.0,0.0,0.0,0.0
14017,3,3,1,1,4,3,2,8.694953579622533,9.739798202885366,-10.587990476942936,-8.389787899568413,7.821735770719323,7.78859662172968,-7.859376592818339
14019,4,1,4,1,4,3,3,9.659405310058363,-9.317098337539099,11.116022378533165,-11.181385315147983,9.40983522817165,9.52187819642748,10.821574637340369
14020,1,4,1,0,0,0,0,-6.876377938550118,7.505341511419753,-7.505341511419753,0.0,0.0,0.0,0.0
14021,1,4,2,1,0,4,1,-8.69196555654891,8.29349875151251,-7.820933768598824,-7.317587877780431,0.0,7.72837502909251,-7.72837502909251
14022,3,2,2,1,4,2,2,9.649962379470006,-10.405562287139814,-9.959132486934099,-9.448890693098075,9.135166246445127,-8.213215685805055,-7.65588776323399
14023,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14024,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.279836863702212,-9.279836863702212
14025,1,4,1,1,0,0,0,-7.569009048569309,10.050365664595217,-9.827240552298633,-8.44106983511859,0.0,0.0,0.0
14026,3,4,1,0,0,0,0,8.571546556751402,11.17388355728136,-11.364479347524613,0.0,0.0,0.0,0.0
14027,4,4,1,0,0,0,4,6.906046245830504,8.107247560039784,-8.370020397261614,0.0,0.0,0.0,9.108794059510446
14028,2,3,1,4,4,2,1,-10.37438829029121,10.774496216422182,-11.291263486123237,8.397270036595717,10.012095023528133,-8.476486818795527,-9.78468281858574
14029,4,1,1,3,1,0,0,11.02911692613003,-10.723411565721678,-10.158999692413305,7.389153071911073,-8.50086010669933,0.0,0.0
14031,1,4,2,2,4,3,1,-10.799913599347812,8.598283174414862,-7.895326482860509,-7.2997486858089955,9.656082005755056,8.460855396480884,-9.929095477625921
14032,4,1,0,0,0,0,0,8.21364782025772,-8.21364782025772,0.0,0.0,0.0,0.0,0.0
14033,4,2,3,2,1,4,2,11.642527390275935,-10.888100557438063,9.440268627583148,-10.671015473259164,-10.480327834087092,9.654289287475104,-8.08777923347455
14034,1,4,1,0,4,1,4,-9.901151097598078,9.795678081057712,-9.949791295114894,0.0,9.102380017188528,-9.102380017188528,9.247426222540932
14035,1,1,0,0,0,0,0,-10.008266396946725,-6.906046245830504,0.0,0.0,0.0,0.0,0.0
14036,1,4,2,4,2,4,1,-10.374075445870064,9.267087124634317,-8.853460492751422,9.399473281443015,-9.448208794542419,9.933959257387613,-9.99649870954281
14037,0,4,1,4,1,0,0,0.0,9.577403301091751,-9.577403301091751,10.27189991530349,-10.27189991530349,0.0,0.0
14038,0,0,4,1,4,1,4,0.0,0.0,11.510079071559012,-11.495408949086832,10.487031117604468,-10.526741547909433,9.941640617639132
14039,3,4,2,3,3,2,2,8.731896001678862,10.896331641595427,-10.87775150593801,-8.385627302869958,9.11102486970317,-9.761589270615932,-8.807271611887883
14040,4,2,1,4,4,2,3,9.444587940670448,-8.3688960190701,-9.573620457013163,8.401626361607487,9.781745395493765,-9.63221644979181,9.131755332899559
14041,4,2,1,4,1,2,1,10.809396045296545,-9.706838568227646,-10.717915378788625,11.096651269224548,-11.059645219840393,-7.537552223590642,-9.403991607563347
14042,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14043,1,4,2,4,2,2,1,-9.507308680655893,9.726768078619862,-9.039950671424718,10.202889284522866,-9.558555228133972,-9.491061394815747,-8.975093597299143
14044,1,4,4,1,0,0,4,-10.410520999608897,9.981375876672114,11.366480621399884,-11.589852949707325,0.0,0.0,10.483400178022098
14045,0,4,1,0,0,0,0,0.0,6.994882579040837,-6.994882579040837,0.0,0.0,0.0,0.0
14046,0,4,1,0,0,0,0,0.0,9.74182933264295,-9.74182933264295,0.0,0.0,0.0,0.0
14047,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14048,1,4,3,2,2,3,3,-7.7920493538082125,7.448803178029031,7.970236246095687,-7.898592819608083,-6.937573449145684,2.5407415683795667,5.514503756326108
14049,1,4,3,1,2,1,0,-8.667277142190388,10.883420872070223,11.039677194199212,-11.588468025475796,-6.320214165329687,-8.879264315576002,0.0
14050,3,2,1,0,0,0,0,8.896707870207742,-9.394058506802967,-9.450780002456307,0.0,0.0,0.0,0.0
14051,4,1,4,3,1,1,0,10.043524577897148,-9.948639896056667,9.315786064932025,9.214531066896718,-9.964264268384342,-8.494483853169285,0.0
14052,2,2,1,0,4,1,1,-10.049430835276562,-8.552899461123475,-9.65078688201096,0.0,8.982108090356148,-8.82151431975176,-7.07485477958188
14053,2,2,1,0,0,0,4,-8.935898990047358,-7.907119707840574,-7.72837502909251,0.0,0.0,0.0,7.971195688971059
14054,1,0,0,0,0,0,0,-10.458893161842985,0.0,0.0,0.0,0.0,0.0,0.0
14055,4,1,3,1,0,4,3,9.477732803690701,-9.344038527252296,6.817641105018572,-7.84340939806764,0.0,7.763726877720037,7.439433369172608
14056,4,4,2,2,2,4,1,8.363892218321247,9.624061912413074,-9.43245259190854,-7.6568553794152745,-7.467838417746049,9.669294323004646,-9.731961232493232
14057,1,4,1,3,4,1,4,-11.226929652689382,11.112725831868552,-11.106326344134375,7.890466565779059,9.329349795501786,-9.680815355363565,10.141085695145229
14058,2,2,3,3,3,3,2,-9.949498104583833,-9.34585079715964,8.871167527615764,-8.863267828048363,9.633295199273075,10.680465552023772,-10.608381837043432
14059,4,2,2,3,3,3,1,9.677695423247764,-8.89202435005545,-7.69595659044624,6.925927075374335,9.273209161540152,9.951013623090786,-10.181859010475263
14060,1,4,1,1,4,4,1,-11.569141503942534,10.475438568752462,-10.626421914574875,-7.738092473587659,9.197680069636302,11.30724356132358,-11.197360343996337
14061,1,3,4,2,1,0,0,-9.393511013692907,7.114891603345931,9.559910068443537,-9.040583366965743,-9.044517274766006,0.0,0.0
14062,4,1,4,3,4,2,2,10.101654878281254,-10.178067179100626,9.749245152726306,-7.493731544588218,10.578931740725361,-8.544199295647973,-10.198163011086008
14063,4,1,2,4,1,0,0,10.08640598515506,-9.83588989477643,-8.407225288508693,10.8499670868649,-10.90249975585098,0.0,0.0
14064,0,4,1,0,0,0,4,0.0,9.836988556756475,-9.836988556756475,0.0,0.0,0.0,9.820933045164699
14065,3,2,3,1,3,2,1,10.249665194971485,-10.57027687548405,9.39182963486179,-10.500661304518447,6.905891485870981,-8.433584779910131,-8.516592274023283
14066,3,1,4,1,4,2,1,8.32750442056931,-9.102380017188528,8.846463000927022,-8.846463000927022,10.460134996443463,-9.493805319704077,-9.981375876672114
14067,3,2,4,3,1,4,3,8.552340696401753,4.621342214847165,9.871693528565878,9.99007689196123,-10.842633558926051,9.10428999264998,7.3290957221997495
14068,0,4,1,0,4,4,2,0.0,9.638430949720032,-9.638430949720032,0.0,7.088200836937401,9.811548595167272,-9.241250097751351
14069,4,1,4,3,2,2,2,9.392469553902734,-9.141242103236966,10.947267547780624,9.509340598509157,-10.659637760707366,-8.960516720783472,-9.123345898218037
14070,3,1,1,4,3,1,0,9.969666062700789,-10.875117955589083,-8.713915865112034,8.861990759806215,8.13594738136472,-9.2565147825523,0.0
14071,2,4,2,1,4,1,3,2.893039447094525,10.646518771284867,-9.934887618487922,-10.459748503562302,11.100158956087023,-10.872925151355785,9.190415722657265
14072,1,0,4,1,4,1,0,-8.310675964307075,0.0,11.147083595223299,-11.13316931100528,10.041406217285711,-10.082305996648074,0.0
14073,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14074,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14075,2,1,4,2,4,1,4,-9.861973007555218,-9.619087811080547,9.46209247218508,-9.219529715397845,10.0007210798006,-10.155069732415628,8.304708747755628
14076,1,2,4,2,2,1,4,-10.426092491255313,-8.352497402848924,9.813388097789327,-8.667294770042261,-8.278917911692746,-9.180910294695313,10.215424184521627
14077,2,1,4,1,0,4,1,-6.358408353043385,-9.266779203453273,8.423755652930135,-8.7594647047405,0.0,9.341452422911933,-9.341452422911933
14078,1,0,0,0,4,4,3,-9.176032117038323,0.0,0.0,0.0,7.16046324811355,8.832503798934578,9.45365395971287
14080,3,2,2,1,4,2,3,9.830669382210345,-8.989046352284907,-10.022142009167935,-9.182894125338773,10.35981386273343,-9.929578954819391,8.92191504434318
14081,4,2,1,0,0,0,0,9.265992625680582,-8.448473233664494,-8.683615570486406,0.0,0.0,0.0,0.0
14082,2,3,2,3,3,1,4,-6.941294892164809,10.205961011677198,-10.11540978982759,-8.446889074858799,10.289564577860174,-11.04195857355082,10.422964778075716
14083,3,3,2,3,3,1,4,9.237446898453355,10.209170479355253,-10.21284665716194,7.43617498097605,9.714532136787758,-10.272176515096799,9.851214463241373
14084,4,1,0,0,4,1,4,9.15116487656494,-9.15116487656494,0.0,0.0,8.789231155302566,-8.643471322891005,8.088531171772654
14085,1,4,2,4,2,3,2,-9.501038290835233,9.883138301051671,-9.705712646015089,9.96471173035025,-8.173443609823554,9.601711319254257,-9.664543553856564
14086,4,3,2,2,2,1,4,9.70164148924277,9.881630708892127,-9.716608762780503,-9.437026901026522,-8.61493964747808,-8.335595135011193,8.978934328878081
14087,3,2,1,4,3,2,1,9.616715766766509,-9.693648341028842,-9.457896912578127,8.261898093951203,8.648671881233662,-7.782782193090938,-8.8786461433936
14088,4,3,2,1,4,1,4,8.5146824686018,7.72857332467498,-7.209614320588115,-8.683969463420153,10.0199362925094,-10.0199362925094,12.114054061825213
14089,2,3,1,0,0,0,4,-6.427973664436639,6.837595663150936,-9.464963530008056,0.0,0.0,0.0,8.363125792344626
14090,1,3,1,0,4,1,0,-11.3215287209655,7.402370427938476,-8.198213585171356,0.0,7.088200836937401,-7.088200836937401,0.0
14091,2,3,2,1,4,1,3,-9.498977977860285,9.816275169036388,-10.586451788762336,-9.657313275184032,10.476012394904743,-10.278363032067315,7.892023342518831
14092,2,2,1,4,1,3,3,-6.1995110848777415,-10.80590362574043,-10.899792069660787,10.45361171970089,-10.6766182324491,9.150033998169514,10.55654400322867
14093,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14094,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14095,4,2,4,1,4,3,1,7.588647171486141,-5.1239443423990725,8.735393388540933,-8.990544034831078,8.508665606553826,8.674876357535,-9.28827494842894
14096,2,1,4,2,2,4,2,-9.615777227016112,-9.822328307337806,9.998517624707825,-9.124353685975152,-8.18419184487274,10.30251573570521,-9.97296251705855
14097,3,3,2,1,4,1,0,7.70757380586795,8.765434896330763,-9.328239769880737,-8.94176009975713,9.1553883004897,-9.1553883004897,0.0
14098,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14099,3,1,4,4,1,0,4,8.097549073842961,-9.499627075544748,9.247984048869226,9.71830016061226,-10.203650768193361,0.0,9.347181603382053
14100,2,4,3,2,3,1,0,-7.721355909186091,11.412432723844477,11.443448044611474,-11.766739640458573,11.756050916904268,-12.228546587262732,0.0
14101,2,3,2,2,3,2,2,-11.055866136635437,10.62898221005426,-10.080575441902592,-10.195224528496345,9.361210467224229,-10.061801245488159,-9.35129936427792
14102,0,0,4,2,1,4,1,0.0,0.0,10.232649438891958,-9.930368695369387,-8.889052228323727,7.910623223398586,-7.910623223398586
14103,4,2,3,3,2,1,0,9.61705480665252,-8.35182071640291,-6.323900595847849,-5.054814689996973,-7.664987789005828,-9.197680069636302,0.0
14104,3,1,2,4,2,3,3,8.56605188314169,-9.102174341159172,-6.105813528737028,8.77301649005996,-8.151597300463068,8.71725083672097,7.451727478969826
14105,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14106,4,4,3,2,2,2,3,8.770828558066702,9.584773974911347,9.943967714310308,-10.028791851284147,-8.271772278407898,-8.665759351256364,8.189001621649757
14107,1,0,0,0,0,0,0,-8.464791518119911,0.0,0.0,0.0,0.0,0.0,0.0
14108,1,4,2,3,3,1,3,-9.814562104519645,8.889972574243172,-7.209614320588115,9.017764343098476,9.224369299047972,-9.791041848017136,9.225394123037908
14109,3,2,2,2,2,2,1,5.38980108785292,-6.511451326654676,-6.693931880862998,-6.988129386710244,-6.835762850066941,-5.241535837484867,-6.68506088990121
14110,1,4,1,1,0,4,3,-9.777520723078302,11.397249827040774,-11.274358183492012,-9.53619957338129,0.0,7.674998395804571,7.797440851587845
14111,1,4,4,4,1,1,4,-6.184262100771841,9.271326971353135,10.114398091030136,11.239393886964278,-11.594593381264842,-7.9666474354179115,10.438300988248889
14112,4,4,1,0,4,1,0,7.7809304812747175,9.2422827106808,-9.450780002456307,0.0,8.442126867259843,-8.442126867259843,0.0
14113,4,4,2,2,4,1,3,8.842490280789365,9.530414530363718,-9.593644811211755,-8.051434934481755,9.38059059580822,-9.413449980038207,8.570077583487759
14114,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14115,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,4,1,1,0,4,1,4,10.237284354070164,-9.936311302402627,-8.889972574243172,0.0,11.10676212442127,-10.900320474148002,12.23561889432478
14117,0,4,1,0,0,4,1,0.0,7.910623223398586,-7.910623223398586,0.0,0.0,8.757711447016474,-8.757711447016474
14118,1,3,4,1,2,4,1,-9.935447772307574,9.483721146321077,12.325774213685156,-12.31257755741102,-9.605943474032777,12.10944936548865,-12.164218036646394
14119,0,4,1,0,0,0,0,0.0,8.915912440640973,-8.915912440640973,0.0,0.0,0.0,0.0
14120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14122,1,0,4,1,4,3,3,-8.605412725250954,0.0,7.585695673035458,-7.585695673035458,8.494483853169285,8.942418579246455,9.203644179817466
14123,3,1,3,1,4,1,2,9.135078126630765,-10.061726270417537,9.210270954237616,-9.700795665582884,11.952981552152556,-11.889839881111063,-7.7988921919833025
14124,4,3,4,1,1,0,0,8.237674585972753,7.572476437692386,10.98539528121608,-11.06592326429274,-6.653492322667334,0.0,0.0
14125,4,3,2,1,0,4,1,11.501183592786784,9.258254300702832,-11.259041895878564,-10.365499043136445,0.0,9.544133221866714,-9.544133221866714
14126,2,4,1,3,1,4,1,-10.009031274408878,10.628012310912483,-10.899153170001581,6.425010941040798,-8.650472941278979,8.928032183872952,-8.928032183872952
14127,3,3,2,4,2,3,2,11.16672967533802,10.699929363847103,-11.163109045253236,12.189508015408297,-12.103366813827739,11.5288766462942,-11.252869863282884
14128,4,2,1,3,3,1,3,12.326900231166412,-10.697137078040607,-11.955008312629118,-7.6392072718616815,9.710689771214748,-10.569121083227305,9.294681509126494
14129,2,4,1,4,1,4,1,-9.258294648885212,10.740335585299714,-10.895451632373083,10.153283645058567,-10.153283645058567,6.707505980063955,-6.707505980063955
14130,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14131,3,2,1,0,0,4,2,9.86510462575303,-9.599939573740684,-9.918519617828746,0.0,0.0,9.677330320349686,-9.084526457356812
14132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14133,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14134,0,0,4,1,2,1,0,0.0,0.0,11.880156589470634,-11.86672259579022,-4.958535344854474,-7.487819672237004,0.0
14135,3,2,4,1,4,4,1,10.518595862540769,-10.645960032274433,11.344428138055301,-11.66770655327129,8.609974420714959,10.614134428815593,-10.662349314976964
14136,4,1,3,3,2,3,3,10.317357807501038,-10.148110350001685,9.026867507573762,-8.479474645164501,-8.754792524285323,4.259244004439157,8.102450844969251
14137,0,0,0,4,3,3,1,0.0,0.0,0.0,8.401626361607487,8.300200796301782,7.5858844973256545,-9.254086801153546
14138,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.400256833021896
14139,1,4,1,1,4,2,1,-6.876377938550118,11.011865499294172,-10.845006673829804,-9.139096104877392,10.867779215872211,-9.502933421140604,-10.543077337451752
14140,4,2,2,3,1,4,2,9.60586612672987,-7.708543516621363,-8.587509710897587,-6.204610574715226,-9.002509159596247,8.802404751853553,-8.379567657617072
14141,0,4,4,1,0,4,2,0.0,8.359440752936841,9.479758402168649,-9.76200054462084,0.0,7.999823042230563,-6.306937625809251
14142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14143,4,1,0,4,1,4,1,8.29887605229265,-8.5146824686018,0.0,6.8663380256200615,-6.8663380256200615,7.8344908913990405,-7.8344908913990405
14144,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14145,0,4,1,0,4,1,4,0.0,10.11379798243039,-10.11379798243039,0.0,8.5146824686018,-8.5146824686018,7.055422721896096
14146,2,4,1,4,3,2,1,-9.872637403905841,11.376278212279628,-11.692452661386733,11.091422102347964,8.670345758479957,-10.587679269760804,-10.571748271859377
14147,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14148,1,0,4,1,0,4,1,-7.569009048569309,0.0,8.862989944026676,-8.862989944026676,0.0,9.186652198451837,-9.186652198451837
14149,4,2,2,2,3,2,3,9.87039096510816,-9.422172499477828,-8.967914923604882,-7.798050754245716,9.070886045555673,-8.99065781658119,9.647141705399395
14150,0,4,1,0,0,4,3,0.0,6.812744317529279,-6.812744317529279,0.0,0.0,8.41528536245369,6.952200174790964
14152,4,3,2,2,2,3,3,8.502313486488804,9.089684708064771,-8.464997513683617,-8.862087373283323,-7.569015863434237,8.022476750447034,8.342588390525217
14153,4,2,3,1,1,4,3,9.843248689551217,-9.531089298698307,9.953019201046933,-10.445817641732969,-6.8663380256200615,8.198213585171356,8.103110356538002
14154,4,1,2,1,0,0,0,9.222252865383274,-9.334938755216816,-6.878078184677591,-7.887844102703788,0.0,0.0,0.0
14155,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14156,4,4,1,1,4,2,3,9.948497019991818,10.893731069174967,-11.206584604100316,-8.752166552211419,8.959296311917601,-8.123949261150715,7.928704800033095
14157,3,1,1,4,1,2,3,10.601233918206253,-10.690820801258168,-10.15666256055613,11.338964052835845,-11.115111368310977,-8.612631531274332,9.133581335338024
14158,1,1,4,3,1,4,3,-10.467441995301291,-9.076857587076326,10.01842474869252,7.545055629704162,-10.132653315986113,9.661128289242674,10.272358740358822
14159,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,9.041776809048663,-8.388297856531603
14160,1,4,1,1,4,1,0,-8.82140323212325,10.229406818976464,-10.114353617058905,-8.010403122578154,8.920080740217967,-8.920080740217967,0.0
14161,4,1,4,4,1,1,0,7.693957069328317,-7.693957069328317,7.696867868665293,8.424631435539125,-8.650193104308268,-6.954788708362499,0.0
14162,4,2,3,3,1,1,4,10.379764089346683,-9.877238561720874,9.906436242000426,10.276334340612353,-10.914100261044506,-9.187528731580713,9.69367863520502
14163,3,2,1,4,2,1,4,8.860692459554159,-9.960109489246875,-9.75456085656475,8.819973850388283,-8.394901354931152,-7.759885957641727,8.248743721239963
14164,1,4,4,1,0,4,1,-8.667277142190388,7.505341511419753,8.54345300545343,-8.846463000927022,0.0,9.249729913774305,-8.962846581373796
14165,4,1,4,3,1,3,2,8.61721951314408,-8.61721951314408,8.7594647047405,-7.345696326435618,-8.277563650610022,6.618021877520071,-6.193399287136792
14166,4,1,3,3,2,3,3,12.392129688813945,-12.604747957186042,8.824417537163287,10.229508853988962,-10.167051571369338,10.443985511198026,11.448442979386838
