CUSTNO,Monetary_가구인테리어/잡화_고가_증감여부_q2_q1,Monetary_가구인테리어/잡화_고가_증감여부_q3_q2,Monetary_가구인테리어/잡화_고가_증감여부_q4_q3,Monetary_가구인테리어/잡화_고가_증감여부_q5_q4,Monetary_가구인테리어/잡화_고가_증감여부_q6_q5,Monetary_가구인테리어/잡화_고가_증감여부_q7_q6,Monetary_가구인테리어/잡화_고가_증감여부_q8_q7,Monetary_가구인테리어/잡화_고가_q2_q1_로그변환,Monetary_가구인테리어/잡화_고가_q3_q2_로그변환,Monetary_가구인테리어/잡화_고가_q4_q3_로그변환,Monetary_가구인테리어/잡화_고가_q5_q4_로그변환,Monetary_가구인테리어/잡화_고가_q6_q5_로그변환,Monetary_가구인테리어/잡화_고가_q7_q6_로그변환,Monetary_가구인테리어/잡화_고가_q8_q7_로그변환
17577,0,0,4,2,2,4,1,0.0,0.0,12.408046520137042,-11.874551141723817,-11.015043585700093,13.087621417106082,-13.167993691341065
17578,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17579,1,4,2,1,4,3,2,-14.643449004552197,13.934824028305934,-13.36660414914144,-13.098886375907187,12.145474819776533,9.63978868419073,-9.629112979676817
17580,2,3,1,4,1,0,0,-13.711087349899175,13.803054979707968,-14.076661558528023,14.151650489498191,-14.151650489498191,0.0,0.0
17581,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17582,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,14.562739139803808,-14.557485116875611,-9.3114424429221
17583,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17584,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,14.16233945232711,-14.16233945232711,11.59629871169878
17585,1,0,4,1,0,0,0,-12.518453649285934,0.0,12.564543476110535,-12.564543476110535,0.0,0.0,0.0
17586,3,1,2,1,4,3,1,12.745040570528907,-13.171610673450784,-9.404533782837252,-10.369875215096874,11.700598719645061,12.10182875479621,-12.614347236676414
17587,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17588,4,1,4,2,3,2,3,14.833780993819072,-14.793699891315502,14.220266019093266,-13.705217692603336,12.531192998783327,-13.463585275601641,12.013944797252483
17589,0,0,0,4,1,0,0,0.0,0.0,0.0,11.81531011743587,-11.81531011743587,0.0,0.0
17590,0,0,4,4,1,1,4,0.0,0.0,11.286147128871866,13.139050913224676,-13.23358383709511,-10.285441186700943,11.876170355768792
17591,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,14.29198781120054
17592,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17593,4,3,3,1,2,1,4,14.76827361568028,13.13304543754304,15.006405017433542,-15.608368628870602,-9.014662506438212,-12.830508190743487,12.173116095022584
17594,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17595,0,0,4,1,4,2,1,0.0,0.0,15.099508784561896,-15.099508784561896,13.73752805856017,-12.161164848330639,-13.50594339480917
17596,1,4,1,2,1,0,4,-15.355217853467797,15.688712372397914,-15.527512081662383,-13.11991519048977,-13.06110417249462,0.0,13.647561359169885
17597,4,4,1,4,4,2,3,10.952723298031508,12.397241116893063,-12.609004678096689,12.000557459804734,13.529364523952898,-13.135456081200315,11.196823458736922
17598,4,1,0,0,0,0,4,13.15252389609703,-13.15252389609703,0.0,0.0,0.0,0.0,12.841620149818013
17599,4,2,2,2,4,3,1,16.087629710346643,-15.03287726951518,-14.081587582701378,-14.943790789326092,16.93463120819686,16.54122488634464,-17.499886713925946
17600,1,4,1,4,1,4,1,-14.654802743073038,13.253133735150488,-13.253133735150488,15.934680419539022,-15.934680419539022,15.014454327329835,-14.927515872710398
17601,1,4,4,4,1,4,1,-11.627952289509397,9.331643342556442,11.526347529789593,14.78692085079859,-14.825074584237786,14.239174377733343,-14.081070490160423
17602,4,4,1,4,1,1,4,11.046873155767278,12.67281571588385,-12.8524027258348,15.089250573219037,-15.045920893538279,-11.928753121854971,11.180788007159455
17603,0,0,4,1,0,0,0,0.0,0.0,14.111594382277259,-14.111594382277259,0.0,0.0,0.0
17604,0,0,4,1,0,4,1,0.0,0.0,13.087946458391455,-13.087946458391455,0.0,14.98369331451288,-14.98369331451288
17605,0,4,4,1,0,0,0,0.0,12.792751898505447,14.57425356938723,-14.729875706145668,0.0,0.0,0.0
17606,1,4,1,0,0,0,0,-13.499746924255952,13.301848347032045,-13.301848347032045,0.0,0.0,0.0,0.0
17607,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17608,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17609,4,1,0,0,0,4,3,15.56318879004188,-15.574962182457178,0.0,0.0,0.0,12.67441969691269,13.783765790690707
17610,1,4,3,2,1,4,4,-13.535598035685245,14.043776401849463,13.127271209174022,-13.854486911334112,-13.525064697957589,13.021685647434676,14.48953748963333
17611,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17612,2,4,2,3,2,2,4,-14.503435461209843,16.090849491436373,-15.823978247481445,15.797168821065789,-15.728535809186472,-14.392027250566759,16.48878932342804
17613,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17614,4,2,1,0,0,0,4,12.587995565521885,-9.287588789051924,-12.550434130315518,0.0,0.0,0.0,12.864282456919382
17615,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.654962465927905
17616,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17617,4,3,2,1,4,1,0,13.630947119102899,12.821530523396916,-13.707778970144195,-12.623793576635734,11.551878490642368,-11.551878490642368,0.0
17618,2,2,2,1,1,4,4,-14.79230802197501,-15.283245247893367,9.490577724564472,-15.371852232929252,-11.94342396769886,11.787297635085658,14.155363598105604
17619,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17620,4,2,3,3,1,4,3,14.943300875435966,-14.656375761042957,11.454755576592472,14.185773413547237,-14.654019121077555,14.096716439247725,13.681882012578724
17621,0,4,1,4,1,1,4,0.0,12.501244064781716,-12.501244064781716,14.428913932330273,-14.29941387503674,-12.320793069756364,13.223569149637688
17622,4,1,0,0,4,1,0,14.191898233978568,-14.191898233978568,0.0,0.0,10.13702664178135,-10.13702664178135,0.0
17623,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17624,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17625,0,4,3,1,0,0,0,0.0,10.697669013686355,10.129501834314093,-11.146538569811186,0.0,0.0,0.0
17626,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17628,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17629,1,4,3,1,1,4,2,-15.246747360548643,12.637345207349316,13.179086434785672,-13.3941607038906,-11.936651755551495,12.132482585434522,-11.609541120912287
17630,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17631,0,0,4,2,3,1,4,0.0,0.0,12.938286018023355,-10.330027539439037,13.755844979157544,-14.098714845638847,10.9395277182018
17632,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17633,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17634,4,1,4,1,4,1,0,11.491800962238155,-11.491800962238155,11.984325799161754,-11.984325799161754,10.591902165011208,-10.591902165011208,0.0
17635,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17636,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17637,0,0,0,4,1,4,3,0.0,0.0,0.0,12.890759201640673,-12.890759201640673,12.422601241991453,12.135785654983806
17638,4,1,3,4,3,4,1,14.721138277717557,-14.704803842536958,9.218940738152604,13.238870535884741,13.595652524138726,16.444502166273374,-16.541686191260183
17639,4,1,4,2,4,1,4,12.383894475698732,-12.383894475698732,11.881475371203983,-10.781110203967588,13.974212884200874,-14.053305612741005,13.234208683702239
17640,0,0,0,4,2,1,4,0.0,0.0,0.0,12.290323493954324,-11.157114815324505,-11.901724630232508,14.454674121716089
17641,1,4,1,0,0,0,0,-11.237529315913648,13.634268788737332,-13.634268788737332,0.0,0.0,0.0,0.0
17642,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17643,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17644,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17645,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17646,1,4,1,3,4,1,4,-14.325698938720263,15.670148996790218,-15.621344712042893,13.122860912704766,15.934709070942498,-16.014529799978828,14.854133456492072
17647,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.014696345380283,-10.014696345380283
17648,1,0,0,0,0,0,0,-13.302300196423143,0.0,0.0,0.0,0.0,0.0,0.0
17649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17651,0,0,0,4,1,0,0,0.0,0.0,0.0,10.142370189865856,-10.142370189865856,0.0,0.0
17652,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17653,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17654,0,4,1,0,0,4,1,0.0,13.543683672316641,-13.543683672316641,0.0,0.0,15.96222111404499,-15.96222111404499
17655,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17656,4,1,4,1,0,0,0,9.913892987001258,-9.913892987001258,12.07551549326172,-12.07551549326172,0.0,0.0,0.0
17657,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17658,0,0,0,4,1,0,0,0.0,0.0,0.0,11.412358088411088,-11.412358088411088,0.0,0.0
17659,1,0,0,0,0,0,4,-13.609572836382164,0.0,0.0,0.0,0.0,0.0,10.778691146287425
17660,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17661,3,1,4,1,4,2,2,13.313648575984251,-13.883192509956736,12.78458730684328,-12.78458730684328,12.749703312126924,-8.993098054737116,-11.460175171124465
17662,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17663,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.354608225476792
17664,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17665,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17666,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17669,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17670,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17671,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17672,1,0,0,4,1,0,0,-13.68258611830927,0.0,0.0,13.225698935839173,-13.225698935839173,0.0,0.0
17673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17674,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17675,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17676,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,16.613520352444198
17677,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17678,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17679,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17680,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.938045342237126
17681,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17682,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17683,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17684,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,15.532431311562595,-15.532431311562595,0.0
17685,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17686,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17687,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17688,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17689,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17690,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17691,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17693,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17694,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17695,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17696,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17697,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17698,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17699,4,1,0,0,0,0,0,11.152232077733473,-11.152232077733473,0.0,0.0,0.0,0.0,0.0
17700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17701,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17702,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17705,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17706,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17707,3,2,2,2,4,1,4,15.132830371378304,-15.091981452201065,-10.992302609230372,-14.159261651296022,15.489062208990605,-15.647928999963568,14.931861689241876
17709,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17710,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17711,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17712,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17713,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17715,1,0,4,1,4,3,1,-12.082685189791647,0.0,14.273407562536912,-14.273407562536912,13.395854049189815,11.284593913289331,-13.510149913859774
17716,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17717,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17718,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17719,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17721,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17722,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17723,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17724,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17725,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17726,0,0,4,1,0,0,4,0.0,0.0,15.446394754949113,-15.446394754949113,0.0,0.0,13.876402689646687
17727,0,0,4,1,0,0,0,0.0,0.0,13.599121192474009,-13.599121192474009,0.0,0.0,0.0
17728,4,1,0,0,0,4,1,10.176245832382227,-10.176245832382227,0.0,0.0,0.0,12.993835808702388,-12.993835808702388
17729,0,4,1,0,0,0,0,0.0,12.408871104846105,-12.408871104846105,0.0,0.0,0.0,0.0
17730,4,1,4,1,4,1,0,11.943510266177404,-11.943510266177404,11.844313506929941,-11.844313506929941,12.214431552066548,-12.214431552066548,0.0
17731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17732,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17733,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17734,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17735,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17736,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17737,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17738,0,4,1,0,0,0,0,0.0,11.676249524285401,-11.676249524285401,0.0,0.0,0.0,0.0
17739,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17740,1,0,0,0,0,0,0,-12.321095013348241,0.0,0.0,0.0,0.0,0.0,0.0
17741,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17742,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17743,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17744,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17746,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17747,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17749,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17751,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17752,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17753,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17754,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17755,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17756,4,1,0,0,0,0,0,11.261929504782437,-11.261929504782437,0.0,0.0,0.0,0.0,0.0
17757,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17758,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17759,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17760,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17761,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17762,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17764,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17765,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17766,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17767,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17768,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17769,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17770,0,4,3,1,3,1,0,0.0,13.01542390010417,13.95250276047491,-14.043554480590215,13.141155195429054,-13.65234728516806,0.0
17771,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17772,0,0,0,4,1,0,0,0.0,0.0,0.0,13.586758186970068,-13.586758186970068,0.0,0.0
17773,0,0,0,4,1,0,0,0.0,0.0,0.0,13.19824323400101,-13.19824323400101,0.0,0.0
17774,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17775,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17776,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.238148239930501
17777,1,4,2,1,0,0,0,-11.565432507587403,10.71536819433741,-9.954639310951835,-10.085564804368245,0.0,0.0,0.0
17778,0,4,3,1,0,4,1,0.0,11.106522127181938,11.384916051833443,-11.948516574011563,0.0,10.396296044949024,-10.396296044949024
17779,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17781,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17782,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17784,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17785,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17786,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17787,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17788,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17789,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17790,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17791,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17792,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17793,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17794,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.950415840943487,-11.950415840943487
17795,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17797,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17800,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17801,4,1,0,0,4,2,3,12.76671814319859,-12.76671814319859,0.0,0.0,16.05157066431623,-15.743423425299456,14.5439339891797
17802,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17803,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17804,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17806,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17808,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.4085042742799,-11.4085042742799
17809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17810,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17811,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17812,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17813,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17814,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17815,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17816,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17817,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17818,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,15.199155572626346,-15.199155572626346
17819,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17820,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17821,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17822,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17823,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,15.24897508150327,-15.24897508150327,0.0
17824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17826,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17827,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17828,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17829,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17830,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17831,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17832,1,0,0,0,0,4,1,-15.148344671188312,0.0,0.0,0.0,0.0,11.123328995263622,-11.123328995263622
17833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17834,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17836,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17837,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17838,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17839,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17840,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.888377303379482
17842,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17843,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17844,0,4,1,0,0,4,1,0.0,9.513950136482125,-9.513950136482125,0.0,0.0,12.663762435976356,-12.663762435976356
17845,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17846,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17847,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17848,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
