CUSTNO,Monetary_침구/주방_고가_증감여부_q2_q1,Monetary_침구/주방_고가_증감여부_q3_q2,Monetary_침구/주방_고가_증감여부_q4_q3,Monetary_침구/주방_고가_증감여부_q5_q4,Monetary_침구/주방_고가_증감여부_q6_q5,Monetary_침구/주방_고가_증감여부_q7_q6,Monetary_침구/주방_고가_증감여부_q8_q7,Monetary_침구/주방_고가_q2_q1_로그변환,Monetary_침구/주방_고가_q3_q2_로그변환,Monetary_침구/주방_고가_q4_q3_로그변환,Monetary_침구/주방_고가_q5_q4_로그변환,Monetary_침구/주방_고가_q6_q5_로그변환,Monetary_침구/주방_고가_q7_q6_로그변환,Monetary_침구/주방_고가_q8_q7_로그변환
16569,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16570,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16571,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16572,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16573,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16574,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16576,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16577,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16578,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16579,4,3,3,1,0,0,0,11.146374456167118,9.465859600837698,-4.943632236376777,-11.31548764187652,0.0,0.0,0.0
16580,0,0,4,1,0,0,0,0.0,0.0,12.760613191856525,-12.760613191856525,0.0,0.0,0.0
16581,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16582,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16583,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16584,3,1,4,3,1,1,4,12.427999098918628,-12.96063400054907,12.655252995274248,10.549180088691156,-12.653774123970054,-10.561248272668312,12.894275795481972
16585,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16586,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16587,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16588,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16589,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16590,0,4,1,1,0,0,0,0.0,11.93150012640753,-11.783207410347254,-9.949750474314337,0.0,0.0,0.0
16591,1,4,2,3,4,2,2,-11.801890893281376,10.043258292725175,-8.59619862349212,8.143284336931767,11.660036346201867,-11.016150021324233,-10.914151281002887
16592,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16593,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16594,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16595,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16596,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16597,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16598,3,3,1,4,1,0,0,10.909869234834739,8.364959198952882,-11.231139373051835,11.37230201982985,-11.37230201982985,0.0,0.0
16599,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16601,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16602,1,3,2,1,0,0,4,-15.259486423879407,12.491347346523023,-12.034514663851294,-12.142292260715466,0.0,0.0,13.34412883321256
16603,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16604,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16605,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16606,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16607,0,4,3,1,4,2,2,0.0,11.834102109363554,12.178931425003567,-12.714451285763293,12.292039334755087,-11.511625469531351,-11.339139519957795
16608,1,0,0,0,0,0,0,-8.773128359306957,0.0,0.0,0.0,0.0,0.0,0.0
16609,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16610,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16611,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16612,0,0,0,4,1,0,0,0.0,0.0,0.0,10.43555061666024,-10.43555061666024,0.0,0.0
16613,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16614,3,2,3,2,1,4,3,11.772014543569695,-10.922277275289272,11.182120624088613,-11.857343240018167,-11.704611785452162,11.22823665192571,12.609989650173674
16616,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16617,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16618,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16619,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16620,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16621,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16622,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16623,3,3,2,3,2,2,3,14.070548483217419,16.446326092649244,-16.20626233283893,14.267450092389328,-15.60403564178671,-14.31803557293005,15.742480432956116
16624,3,4,1,1,4,3,2,10.043083989969602,14.426856691413223,-14.560654436243972,-9.76743846538374,12.21900176661066,12.402848392504792,-11.993831505279974
16625,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16626,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16628,1,4,1,0,0,0,0,-13.259738049731782,11.779387915048947,-11.904964266074877,0.0,0.0,0.0,0.0
16629,2,4,1,0,4,1,4,-11.667321588273786,13.558748406244439,-13.688930778504849,0.0,12.301693090727879,-12.301693090727879,11.261421097426744
16630,0,4,1,0,4,3,1,0.0,10.660604710648824,-10.660604710648824,0.0,12.23609611631283,10.065346123503751,-12.261769510172407
16631,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16632,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16633,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16634,3,3,2,3,3,2,1,12.202202392863148,12.04958413391168,-12.581725551628313,11.674960382752314,8.662177366960746,-12.198511759860711,-11.231139373051835
16635,0,0,4,2,3,1,4,0.0,0.0,13.70032495459908,-13.201784409573657,12.684095481486718,-13.298470703396765,13.444582708458498
16636,0,0,0,4,2,2,2,0.0,0.0,0.0,12.401914037754779,-11.25004574767209,-11.680776943414944,-10.209620933490829
16637,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16638,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16639,4,3,2,2,1,2,2,13.627614002901996,14.730492691501283,-14.480975326225737,-11.263875368823458,-13.869948033109146,-9.831338188369314,-11.56633248196643
16640,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16641,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16643,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.023061305539164
16644,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16645,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16646,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16647,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16648,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16650,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16651,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16652,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16653,0,4,1,4,1,4,1,0.0,10.6106612351177,-10.6106612351177,11.152533982025776,-11.152533982025776,11.168339330929667,-11.036885322356342
16654,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16655,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16656,2,3,2,2,3,1,0,-11.611213403757521,12.018774862950838,-12.041473446875422,-11.306491944846421,11.805007971833948,-12.338999976739046,0.0
16657,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16658,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16659,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16660,2,2,2,2,2,3,4,-12.411231830797245,-11.87609664973937,-12.343159628725566,-10.216448143259619,-10.606504956408388,10.585137547191195,13.331073652674599
16661,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16663,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16665,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16666,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16667,4,2,3,1,1,1,0,12.810532670359509,-12.018736580822122,13.546688524648433,-13.63603012372294,-11.907569845778747,-10.173495010242327,0.0
16668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16669,3,2,1,4,1,4,3,12.888633337563707,-12.522378876561087,-12.698302014168654,11.647060372055455,-11.647060372055455,10.634629841372453,10.71119442294445
16670,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16671,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16672,3,3,1,1,4,1,2,13.667820339517409,15.131722626129713,-15.39521470594815,-12.421712617385564,15.07721913331707,-15.07255569163175,-9.132379556025668
16673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16674,0,0,0,4,1,0,0,0.0,0.0,0.0,11.813164951446826,-11.813164951446826,0.0,0.0
16675,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16676,1,4,4,1,0,4,1,-13.37395466356372,8.250043863139442,12.345384919680843,-12.361893615110231,0.0,13.207621526991916,-13.155137121085843
16677,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16678,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16679,3,3,1,0,4,2,3,11.68023519504113,13.434320764488138,-13.691582803871,0.0,12.977776013084274,-12.590762465674375,12.951452677818057
16680,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16681,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16682,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16683,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16684,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16685,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16686,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16687,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16688,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16689,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16690,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16691,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16692,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16693,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16694,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16695,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16696,2,4,2,3,2,3,3,-15.998618088914112,17.21974637623023,-17.116539321916452,14.485099707752983,-14.664718898362473,16.00941058004848,15.361640233054784
16697,4,1,0,0,4,1,4,11.660081359029922,-11.660081359029922,0.0,0.0,11.289473376139286,-11.289473376139286,11.65445950616244
16698,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16699,4,1,4,1,3,3,2,12.010385824812246,-12.010385824812246,11.882438056718026,-11.780002930466177,10.694225496211793,11.56947811136297,-11.507138358732844
16700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16701,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16702,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16704,0,0,4,3,1,4,1,0.0,0.0,11.90745408033187,11.339737506274847,-12.27839219445835,12.02926478541808,-12.128401929055766
16705,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,11.524406575499913,11.745296865494955,-12.334081207518047
16706,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16707,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16709,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16710,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16711,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16712,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16713,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.015219264244696,-11.015219264244696
16714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16715,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16717,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16718,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16719,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16721,1,3,3,2,1,0,4,-15.116032333867473,9.690978878818132,9.975904775637613,-12.484361439343676,-11.474955050971102,0.0,12.420627175955525
16723,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16724,4,1,4,1,4,1,0,9.388585788216535,-9.388585788216535,11.463007297417242,-11.463007297417242,10.214736426605892,-10.214736426605892,0.0
16725,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16726,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16728,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16729,4,2,1,0,0,0,0,13.46799473207558,-13.226542840576904,-11.928618299022078,0.0,0.0,0.0,0.0
16730,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16732,0,0,4,1,0,0,0,0.0,0.0,8.851233660177776,-8.851233660177776,0.0,0.0,0.0
16733,4,1,0,0,0,0,0,10.884014519940235,-10.884014519940235,0.0,0.0,0.0,0.0,0.0
16734,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16735,0,0,4,1,4,1,0,0.0,0.0,10.435239928564123,-10.435239928564123,11.651875193607156,-11.651875193607156,0.0
16736,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16737,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16739,1,0,4,1,0,4,3,-11.424945163063223,0.0,13.558141388294633,-13.558141388294633,0.0,13.841836066641898,13.30439665432589
16740,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16741,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16742,1,0,0,0,0,0,0,-11.611529259975333,0.0,0.0,0.0,0.0,0.0,0.0
16743,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16744,1,3,3,2,3,3,1,-16.650287128142693,15.205296950791459,14.369216232996218,-14.528543332675397,14.502185471971686,15.822761149091543,-16.54600154531546
16745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16746,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16747,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16749,2,1,4,1,4,1,4,-9.805727086688647,-10.461167540476065,12.272503545889057,-12.272503545889057,12.076878443738137,-12.076878443738137,12.978851943418583
16750,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16751,4,1,0,0,0,0,0,9.53167547530098,-9.53167547530098,0.0,0.0,0.0,0.0,0.0
16752,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16753,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16754,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16756,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16757,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16758,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16759,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16760,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16761,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16762,0,0,0,4,1,0,0,0.0,0.0,0.0,11.330917290001167,-11.330917290001167,0.0,0.0
16763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16764,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16765,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16766,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.137193371567678,-9.137193371567678
16767,0,0,4,1,4,1,4,0.0,0.0,9.074348570089626,-9.074348570089626,9.126246625545473,-9.126246625545473,12.931676512097908
16768,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16770,0,4,1,0,0,0,0,0.0,11.37905768057096,-11.37905768057096,0.0,0.0,0.0,0.0
16771,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16772,4,1,4,2,1,1,4,15.023434859936682,-15.023434859936682,13.963455530960944,-13.045091291648104,-13.28436382061857,-11.596362980449246,13.704439317459046
16773,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16774,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16775,0,0,0,4,3,1,1,0.0,0.0,0.0,11.075574088001508,9.580705041709086,-11.176087997940796,-8.943060411618422
16776,3,3,1,4,2,2,1,11.375655659256358,11.123800755361412,-12.039492839961639,14.56059201782176,-12.942663671870216,-12.99292473104725,-13.851743454121152
16777,0,0,4,1,4,1,0,0.0,0.0,12.74176505080291,-12.74176505080291,13.225471754336445,-13.225471754336445,0.0
16778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16779,0,0,0,4,1,3,1,0.0,0.0,0.0,11.846515383845109,-11.724823561217836,10.900444790736874,-11.159037070174417
16780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16781,4,1,4,1,0,0,4,13.115454761726873,-13.247288376645155,13.225275706588585,-13.225275706588585,0.0,0.0,13.285474008965624
16782,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16784,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16785,0,0,4,1,0,0,0,0.0,0.0,11.33026345761204,-11.33026345761204,0.0,0.0,0.0
16786,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16787,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16788,4,2,4,1,0,4,1,11.847440431272437,-10.753421178536795,13.137284374460906,-13.305439406626547,0.0,14.310240610241143,-14.260044104521997
16790,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16791,4,1,4,1,0,4,4,12.608082475813164,-12.646601867515777,12.035070150307048,-12.035070150307048,0.0,11.135395647929803,13.473795244260153
16792,2,1,3,2,4,1,0,-13.758047640109519,-14.31136665945955,10.039316189028733,-12.02373958669688,12.947813615895866,-13.06632273304884,0.0
16793,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16794,2,3,2,2,1,0,0,-10.419774337529462,10.686668464333268,-8.46401227818053,-9.265018412765421,-10.928973058964734,0.0,0.0
16795,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16796,1,0,4,1,0,0,4,-10.83985587100394,0.0,10.387988465263573,-10.387988465263573,0.0,0.0,12.205812494055014
16797,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16798,1,4,1,0,0,0,0,-10.469451189348955,9.992797616112588,-9.992797616112588,0.0,0.0,0.0,0.0
16799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16800,1,4,2,1,0,0,0,-12.261186999433894,11.177555856547825,-10.057563331631407,-10.782632613664475,0.0,0.0,0.0
16801,1,4,1,0,0,4,1,-11.000067750080957,10.292890353059871,-10.292890353059871,0.0,0.0,10.769801576663042,-10.769801576663042
16802,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16803,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16804,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16805,0,0,0,4,1,0,0,0.0,0.0,0.0,10.73180890210978,-10.73180890210978,0.0,0.0
16806,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16808,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16810,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16811,4,1,0,0,0,0,0,9.809289631618668,-9.809289631618668,0.0,0.0,0.0,0.0,0.0
16812,1,4,1,0,0,0,0,-10.349168652346142,10.388197453489758,-10.388197453489758,0.0,0.0,0.0,0.0
16813,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16814,0,0,4,1,0,0,0,0.0,0.0,12.06997199883262,-12.06997199883262,0.0,0.0,0.0
16815,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16816,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16817,1,0,4,4,1,4,1,-11.322430778364525,0.0,10.435239928564123,12.299386762396416,-12.29950141295749,13.942449554412846,-13.825024493290977
16818,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16819,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16820,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16822,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16826,4,1,0,0,0,0,0,11.19301437616432,-11.19301437616432,0.0,0.0,0.0,0.0,0.0
16827,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16828,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16829,4,1,4,1,4,1,0,11.417672991603622,-11.417672991603622,9.757388708185694,-9.757388708185694,10.558625857356656,-10.558625857356656,0.0
16830,4,1,3,4,1,4,1,13.932713893206296,-13.92107428762351,10.762353319110018,13.916866474333416,-13.969852810175883,13.754418073806534,-13.754418073806534
16831,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16832,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16833,1,0,4,1,0,0,0,-12.0993222826093,0.0,11.226009522746567,-11.226009522746567,0.0,0.0,0.0
16834,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16836,4,1,0,4,3,2,1,10.487142292858781,-10.487142292858781,0.0,11.251051620568118,9.971165422570982,-10.684914358005837,-10.909060910751629
16838,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16839,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16840,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16841,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16842,2,1,0,0,0,0,0,-10.661937077416844,-9.650930743181073,0.0,0.0,0.0,0.0,0.0
16843,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16844,2,3,3,2,1,4,2,-12.558516498117303,10.916358955194921,12.446032761757795,-12.47971360948786,-11.627851289510385,11.606824057071822,-9.168666208877532
16845,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16846,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16847,1,4,3,1,4,4,3,-10.70846205399676,8.501300234824445,8.919170041552425,-9.424971555040583,9.873824719071608,12.72140302384712,12.775481996804146
16848,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16850,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
