CUSTNO,Monetary_식품/생활_고가_증감여부_q2_q1,Monetary_식품/생활_고가_증감여부_q3_q2,Monetary_식품/생활_고가_증감여부_q4_q3,Monetary_식품/생활_고가_증감여부_q5_q4,Monetary_식품/생활_고가_증감여부_q6_q5,Monetary_식품/생활_고가_증감여부_q7_q6,Monetary_식품/생활_고가_증감여부_q8_q7,Monetary_식품/생활_고가_q2_q1_로그변환,Monetary_식품/생활_고가_q3_q2_로그변환,Monetary_식품/생활_고가_q4_q3_로그변환,Monetary_식품/생활_고가_q5_q4_로그변환,Monetary_식품/생활_고가_q6_q5_로그변환,Monetary_식품/생활_고가_q7_q6_로그변환,Monetary_식품/생활_고가_q8_q7_로그변환
17210,1,4,3,2,1,4,1,-11.568766877981096,13.38487920719591,-9.653334363163898,10.59700665761145,-13.334665886570521,13.396591499381982,-13.455635227278693
17211,4,2,2,2,3,3,3,12.560549328855224,-11.193739471367643,-9.796412670290541,-11.015030090219636,8.322891143387855,9.632934997553981,11.68498071503908
17212,1,4,3,3,2,2,2,-11.842293453486157,11.274636194310322,11.659088262684653,12.090145965678925,-11.310601147977758,-11.925802956019913,-11.241220788698246
17213,2,3,3,1,4,2,3,-11.647421276400282,12.075159513411977,11.62283590210563,-12.803679283573235,12.190486100014942,-9.411592939355582,12.018764344749812
17214,1,4,2,1,0,4,3,-10.16321072673821,10.31288340026535,-8.537090350817646,-10.127377709741928,0.0,9.764408711705201,9.631059070697022
17215,3,3,4,1,2,3,3,10.267654354114919,12.323968845119316,13.395910217797775,-13.46176069818987,-11.872588226905972,11.137110267243855,12.729945401751538
17216,3,2,2,3,3,2,3,12.048842131801992,-9.903154775944127,-11.028051233320793,10.00637958045251,11.902630856205176,-12.26969812101985,11.439388546410076
17217,3,3,4,2,2,3,3,10.558019541784853,10.8731357716209,13.251820623330355,-11.809024669792768,-12.7662472398065,10.762141429779147,12.571662236127255
17218,2,4,1,4,2,2,2,7.135158831139129,12.11721086986556,-12.316783504333852,12.239173085736388,-11.383489041460017,-11.076402458385216,-9.881767484486009
17219,4,2,1,4,1,4,4,11.281351129743129,-9.91339843500677,-11.006884665925108,10.433228738254314,-10.433228738254314,6.774774398587679,7.171632182272221
17220,4,2,2,2,3,2,2,11.74012712168445,-10.208024462770531,-11.575321718926407,-8.378448518197462,9.695220112904462,-9.506057894036017,-10.44321925834254
17221,3,3,2,1,2,1,4,10.659345677667048,11.753974427161475,-9.434711740548067,-12.672393344521181,-8.79651996076481,-11.279886318684083,11.077424931477966
17222,1,1,3,4,3,2,2,-14.830313034821543,-11.085104942160633,8.435702000961431,12.270683707304176,10.801437639551793,-11.155998473087555,-11.69736643460407
17223,3,4,2,3,2,3,2,9.256192395673732,12.016444988118467,-11.49515882689024,9.628458155605252,-10.890499296034935,11.740628358215265,-11.472398723785503
17224,3,2,4,2,3,2,2,10.605238052582408,-11.930955280733047,11.987858571097357,9.023796079684642,11.737308126732104,-11.871188435095256,-10.327034865227727
17225,1,4,4,1,3,2,4,-12.325223370626041,9.628875760795394,11.63106424193324,-11.346727822241155,9.954325842508567,-6.47163256258262,12.71937272148179
17226,2,3,4,2,4,1,2,-11.149556135170691,10.779948754034416,12.362188419618457,-11.428355754266097,13.961572226061831,-13.68160124685534,-12.59648579586101
17227,2,2,3,3,3,1,3,-12.100753892036128,-8.90877846804106,10.701027241298588,12.541146726150531,11.994753234187822,-13.00746223866121,11.197358679143525
17228,4,1,0,0,4,2,1,10.16026640831489,-10.347537967011071,0.0,0.0,9.184083569279466,-6.987932414670599,-9.066281776577517
17229,4,4,4,1,2,2,1,9.05798004393257,10.699261343773077,12.383061276444995,-11.948885376062272,-9.77504455276662,-10.589702311141647,-11.342771787170049
17231,1,4,1,2,4,2,3,-13.13473357788173,12.130601509746802,-12.229654111458215,-10.374626422940313,11.545854181739529,-11.13014862707759,9.681483932032911
17232,3,4,2,3,2,3,3,9.696092115126733,11.205495625072832,-10.514205115578074,10.968428012910804,-10.923535321792908,11.480571098259237,8.947893220106087
17233,4,2,3,3,1,3,4,11.430301821540287,-10.21924871261572,9.709240295757125,10.347650191120753,-11.661549493084143,11.037659243922977,12.192717288678207
17234,4,1,4,3,1,1,1,13.36323460921017,-13.680000222842168,11.245067847047553,12.004283716475436,-12.056071358461878,-11.137333577638255,-9.718130680961785
17235,1,1,4,1,2,3,4,-11.079543107222317,-9.364390184292215,12.72356834627328,-12.544556593216157,-10.128876549020505,10.73364280360823,12.942418423443064
17236,4,2,2,4,2,2,4,11.065595591652327,-9.542624267842749,-10.510000312193466,12.45086210954917,-11.923877113153003,-10.604212293183041,12.155480933386865
17237,1,4,4,2,3,4,2,-10.732962136301577,8.565581557713067,10.607538909638594,-9.924811846686813,8.508687084654566,11.985937704635484,-10.026592370940582
17238,1,4,4,2,1,4,3,-10.020088344205707,10.411247769871201,11.184216235680099,-9.20755373065758,-11.464201152360136,10.299908024979572,9.67188277612191
17239,2,1,3,1,4,4,1,-11.181038351495939,-10.650394061521308,7.320746593682271,-9.143712621590362,8.255901588155265,10.952613718655616,-10.843194262617182
17240,2,1,2,2,4,2,2,-11.67543075616396,-11.79078076732896,-9.158720354603501,-9.896983195221466,11.897288072315545,-11.274354214486065,-9.479157555960784
17241,2,1,4,1,2,4,1,-14.197691699978012,-13.86500363565812,13.850018888288291,-14.452320042334025,-8.263112311101368,11.274340874263325,-11.313741910967154
17242,3,2,3,1,3,2,4,10.721178274891196,-10.752898357346625,11.035223249915802,-11.588455995467863,10.045274204658469,-10.084072912217811,11.206029729310217
17243,2,3,2,1,4,2,2,-11.13443669803701,7.192289985137465,-10.412217059485736,-11.274313850036995,11.358010626452092,-8.343095911241656,-10.975511734606318
17244,2,2,4,1,4,1,2,-9.65509776435399,-7.677168968590957,11.269758575547293,-11.085496135772953,11.34644686270059,-11.269902162128432,1.1432337965564707
17245,3,3,3,1,4,2,2,10.922277500579252,9.3833014464134,9.452304215452223,-11.748808742200826,11.677600583894495,-10.123434221760494,-11.253982137174281
17246,4,1,4,3,1,2,1,13.14543848039662,-13.138154191162508,10.466681220687748,10.79222328632228,-11.214165833693409,-7.6278889021761325,-10.32901225095404
17247,4,2,4,1,3,3,4,12.59001882044818,-11.754159076979443,12.761508030222009,-12.912214973691123,11.62597737945931,10.320117863917242,13.886307887658274
17248,2,2,4,2,2,3,3,-11.253418511308736,-11.264759933267658,12.746788869512832,-12.250481722496707,-11.09967076217817,11.516812263061116,12.049851763400712
17249,3,2,2,2,4,3,2,11.656122028766323,-11.131986019442165,-10.842741596402325,-11.218357286685432,11.3504950631142,9.069631717943501,-9.808710957632446
17250,3,1,1,4,3,1,4,10.64504374070423,-11.75135107358257,-11.057574166427743,11.573573056515757,11.217987782480675,-12.18435099087496,11.543349045823403
17251,0,0,4,1,4,1,0,0.0,0.0,10.645119616414961,-10.645119616414961,7.64998219554775,-7.64998219554775,0.0
17252,4,2,1,4,1,4,1,10.267084706998702,-7.881162103501624,-10.025945662959135,10.158222363484413,-10.264190848617172,12.40980753380816,-12.433082874106852
17253,2,3,3,2,2,2,3,-11.199703517101318,12.24220076173138,12.182188501026815,-12.222143662997608,-10.899878147196496,-9.608038660267653,9.222349811842118
17254,3,2,4,2,3,2,3,12.263063202647642,-12.576029517504315,13.47951467848854,-12.745940337930058,12.15135891444738,-11.714984076164033,12.664783499702216
17255,1,0,4,3,4,1,3,-11.285048399493217,0.0,11.505894846048657,10.786172735323834,12.309928757556502,-12.406898216731477,10.885750562251477
17256,2,2,2,3,2,3,2,-8.876683609110339,-12.54507749505322,-11.922172570468401,10.850848060467454,-10.881920530122043,12.324447578493055,-12.35684580422367
17257,2,4,1,1,4,2,3,-11.636803177259816,12.391265591045798,-12.522352741923354,-10.85085995874291,11.700231865953054,-9.920893038798985,11.97856994191603
17258,2,1,4,2,4,2,2,-11.204811147939575,-11.391788526537013,13.180427048327678,-11.939851025683126,13.139378252166459,-12.921943231104745,-12.49133347197988
17259,2,2,4,1,4,3,2,-9.471871216086821,-10.856173441315285,11.87096898331875,-11.530353592225776,11.717600724005951,10.515868116017305,-11.120947742565427
17260,4,1,4,1,3,3,2,11.59962561790022,-11.579904640011401,11.497407361285749,-11.048357778289393,10.910938838051418,11.776128643420453,-9.071173966331088
17261,3,3,2,3,3,3,1,13.035169068435293,12.414764573073152,-12.835890136164988,12.69562700943395,12.668107092758115,13.748589591470154,-14.432134134024768
17262,4,2,3,1,3,3,3,11.731371508754815,-10.67609345622101,11.009969702500673,-11.489490067868944,9.081681592124935,10.402442547523098,9.837937230499831
17263,4,3,3,1,4,2,3,10.383863074764152,9.747951428334513,10.104618864748259,-11.263926601096195,11.308830540942026,-9.122266160549916,8.667962561466748
17264,4,2,3,2,3,2,2,12.405611975684629,-11.886970490763845,11.923369655217156,-10.514490175886532,11.793956018379301,-12.291865772514889,-10.962644509617295
17265,1,4,4,2,1,2,3,-12.9367479379745,10.831558981189797,12.449372562606627,-12.002721821370038,-11.630352490446276,-7.899188984250339,10.416934094710044
17266,4,1,3,2,1,3,4,12.766631814884787,-12.54712951620071,11.356792267493713,-11.489321442843595,-11.795327157270268,10.730532275038726,11.931648651955422
17267,2,2,2,4,3,1,3,6.343685495061582,-9.017400040019032,-7.203472726434711,10.692969495031459,10.842540360090043,-11.138539698014903,10.47141811163498
17268,4,3,4,2,3,1,1,10.951514292773762,9.313237951062755,11.53791981971212,-10.35795606246773,11.034278523644543,-11.699539674297666,-11.29717012260102
17269,4,4,3,1,2,4,3,10.34599445745764,11.416958560471326,9.170116675997612,-11.413773847536085,-7.82377710374864,11.541895023710993,12.127726181901867
17270,1,4,1,4,4,1,4,-9.670109261024418,11.417263893877621,-11.417263893877621,9.917503594690514,11.18097840918066,-11.429911458172947,10.824410234566765
17271,4,2,4,2,1,4,4,12.901953336007084,-12.066308345348812,12.812036136550583,-12.555654821821184,-12.688993835269404,12.736773291772113,13.296457302936007
17272,1,2,4,1,4,1,4,-11.099086449407746,-9.442208401141999,11.131036044987374,-11.023706184972793,10.274370973150194,-10.590983005385782,11.314379301412522
17273,3,2,3,2,3,2,3,11.606359781886477,-10.149053662343242,12.438626604061136,-12.153611113556828,11.61463591063527,-11.52205455671203,11.125054228478412
17274,4,1,4,2,3,2,3,12.111217237067226,-12.328294941648547,11.943225446936708,-9.234474853017682,-7.125618825388979,-8.803899613675533,11.176781126574257
17275,2,2,4,1,3,2,1,-9.734048940418376,-10.904640909089375,13.134709331147086,-12.755586526391003,12.714953480231918,-12.478983565993651,-12.531465473676793
17276,3,3,3,4,1,2,1,10.014783104832173,9.435242293523093,7.103477618783262,12.326096795389411,-12.52964863321319,6.566501192289221,-9.78066261025571
17278,2,2,4,3,1,2,3,-9.92325205828578,-7.729251969646809,10.384272459860904,9.312883805433952,-10.702679538661005,-4.277569996371458,8.775228509018653
17279,4,4,3,3,2,2,3,8.948918899653783,9.796374300350275,9.130124642444205,10.85966843264421,-9.492654315611386,-10.452258243277925,8.24212611863966
17280,2,1,4,1,2,3,3,-11.381331823383801,-10.499388377026786,13.138593624266562,-12.945061236267433,-10.765380561349984,11.415875651507475,11.740818709515471
17281,3,1,4,2,3,3,2,10.15179580972369,-10.752015194869315,12.302628026461935,-11.619473806430108,10.235520830058901,9.837653667182332,-11.413101297826461
17282,4,1,2,2,1,1,4,14.327828977707314,-14.279701853726408,-11.190056236992897,-10.316360623005288,-11.888460499568108,-9.615129889979592,10.440589642896816
17283,2,2,3,2,2,3,2,-11.613476254513396,-11.125539529438985,11.538064746997534,-10.173584783419944,-11.622576026940699,11.920624098820205,-11.445153831606527
17284,4,1,2,2,4,2,2,14.757462492570093,-14.25790224994555,-12.858755941485166,10.677168914723762,13.74787850627054,-10.49872604002452,-13.54807558104224
17285,4,1,4,1,2,2,1,11.041683428007023,-11.099332315559822,12.11103972200806,-12.000496806258276,-8.905096997940678,4.955931120022516,-9.376405905692895
17286,2,3,2,2,1,4,3,-11.119673157723858,12.216721245452026,-11.53539442904772,-11.233650154955145,-12.405693263446087,12.101861967632242,9.148491393961173
17287,2,2,3,2,4,1,3,-11.298018045480223,-9.967566408001588,12.095679538533606,-12.088863406724586,12.838243287996326,-12.720717715400486,11.777951618276443
17288,3,2,3,2,3,2,3,10.536992313667808,-11.277261517474455,11.162248080298392,-10.724686654989124,9.245802923273642,-10.611488720377665,10.923408781514999
17289,2,3,1,4,2,3,2,-11.885895008081661,11.403005748514504,-13.233352435510795,13.216224585206893,-12.578366507779744,12.16507368584412,-12.591731488193757
17290,3,3,2,2,3,2,2,12.851128125968026,10.463001587009135,-11.895640321927589,-12.003980496975634,12.302285640918367,-11.554914178233702,-13.063916833178329
17291,4,1,4,2,3,1,3,11.10252011591619,-11.410915847423016,11.788456414382154,8.968393567676907,11.807353798793393,-12.115767995533904,11.29383394543046
17292,3,2,4,1,3,3,3,10.86319515707222,-10.845257140568595,12.293783735343652,-11.971360537408964,-7.015095564286347,9.53630348154753,10.230495033927989
17293,3,1,3,3,2,2,3,10.567158825451552,-12.130760658534484,10.740010421830425,11.716027207953177,-10.975209145174537,-9.664885812753983,10.483548970119605
17294,4,3,4,1,3,3,4,10.779505382026368,10.395830569851848,11.665422365150489,-11.86544910143041,9.793248615739564,9.687407292083945,12.381494303031797
17295,4,3,2,3,1,1,3,11.565198486595751,11.514138758549098,-10.20688242662463,11.410542160494593,-12.148131089318497,-10.997515260823183,8.046001983834016
17296,2,2,4,1,4,2,3,-8.528583203952653,-7.8816489172463555,11.826863192737688,-11.748367894395404,11.729501074009137,-11.026216356457496,7.852145818790958
17297,2,3,2,3,3,2,3,-11.038243048694389,9.651115682938972,-11.79362420156982,11.58616897849063,11.290702968131042,-11.551344688022047,9.707893699210098
17298,3,3,3,3,4,1,4,10.170276343439623,10.249696285218489,9.155289504381809,10.501310662192886,14.918394428249949,-14.923604208923148,12.843242204837557
17299,3,2,2,4,2,2,4,11.4389150443556,-11.917874090973765,-12.331048110797402,12.780218062649677,-12.207262528817644,-11.944736992156862,12.834021994617382
17300,4,3,2,2,3,1,4,10.754433319992168,9.802109393870285,-10.189195841570006,8.555657514508862,4.763259093843057,-10.848482338214563,11.977811951408015
17301,3,3,2,2,1,4,4,9.82182430830972,11.446607114273666,-11.406897550599421,-9.341529437328711,-12.021197021200773,11.484066052377369,12.588974682024707
17302,3,2,3,2,4,2,3,9.259151831416913,-11.419923629585586,9.744866306073387,-11.07195084650077,11.486030583225391,-11.146300397301893,8.699094202134566
17303,1,2,3,2,3,1,4,-12.389132709480212,-9.858241349997224,-7.578561952825329,9.006304375362836,10.95234601990522,-11.7157887732634,11.676334192217825
17304,3,2,4,1,4,1,4,10.147622322474021,-10.489493163187733,12.284466371506541,-12.186033126483595,12.172946968766164,-12.479821572181127,12.437204600245943
17305,4,4,4,1,1,4,3,9.339074574329405,11.020981352387892,12.293354566764721,-12.258489012139012,-11.059911076123718,10.55909740294393,10.171046866038166
17306,2,1,4,2,3,3,3,-10.520344669306725,-12.37134500268218,11.918722447548816,-11.277163259431836,10.19161558674316,10.359563100575015,12.548282986091136
17307,4,1,3,2,3,1,2,13.382404021517877,-13.297652034687939,12.55269419367932,-12.338544564112798,11.96136149427358,-13.097517220325463,-10.30835558835876
17308,4,4,3,1,3,3,3,11.112823338124864,12.093889988672593,9.720692803608502,-12.083061142080348,11.003288766573984,10.365271838949017,9.72585595792066
17309,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.96831325735615,-8.96831325735615
17310,4,4,3,2,3,1,2,9.989381466861703,12.155504188055088,12.193854367053087,-10.620804299618822,12.83634466777985,-13.124899946014633,-11.382270806549705
17311,2,3,3,3,3,2,2,-9.603316126502737,8.369106602760574,9.667201307174695,10.829094514966053,7.873018432011615,-10.99210297550708,-9.480341020635699
17312,4,2,4,2,3,1,3,12.363093938266802,-12.184741072069624,12.293570436536566,-11.74366097868318,11.362636344866885,-12.299228346806101,10.382820825449777
17313,4,1,2,1,4,1,4,12.707101921288466,-12.440553153729352,-10.204663519037117,-11.57723486577225,11.65586183254861,-11.527577514549465,12.791127366843684
17314,3,2,2,4,3,2,2,10.331518297187612,-10.441812857074025,-10.391121148079755,11.467706396810236,-7.4814451271263485,-10.0113853110219,-10.814940380074914
17315,2,3,3,1,4,3,3,-10.98912437097835,11.136913017031155,9.621302536462816,-11.78335368683847,10.94846828559581,9.805434892755102,11.248502112315343
17316,2,3,3,3,2,3,1,-12.13855268047367,11.713526808385648,11.932418724164346,12.116312545107208,-12.35821164420652,11.135747393491615,-12.624181609764245
17317,3,1,3,3,3,3,3,11.991175737030568,-12.47317527779897,10.848730048886134,11.32383797022792,9.555558105192276,10.183499256794695,10.621639922232744
17318,3,3,2,2,4,2,2,10.861780796830631,12.463932447143613,-12.416213812415618,-11.54744063138637,12.315358249367234,-12.027666133378615,-9.729821212309608
17319,1,4,2,2,2,3,3,-11.559125792316955,11.359630540915127,-10.790673260487118,-8.680651634829305,-9.292431904225467,9.537051805704232,10.213642885443246
17320,0,4,1,4,1,3,2,0.0,12.693334570002689,-12.428593073003295,12.882783461106305,-12.940718215335107,8.753745283625292,-10.401865290533788
17321,1,1,2,1,4,3,1,-13.54672497243343,-11.392886921616528,-9.424918259663006,-9.006869115913721,10.973759516029164,11.458605180191428,-11.938424025972836
17322,1,0,0,4,1,4,2,-8.645805393456568,0.0,0.0,10.088336226175533,-9.747341888301134,9.841277470263408,-6.703299729608242
17323,1,4,2,2,1,3,2,-11.66147242866706,12.055812386515221,-10.657698126274646,-10.064302948239195,-11.655848099267827,10.352777065614069,-10.408258245039956
17324,1,3,3,3,3,3,2,-11.605597682524332,10.564710386121545,10.988947781886665,11.959332682047588,11.961430882561777,13.037917481649387,-10.923719177132819
17325,4,2,3,3,2,3,1,11.402517865268994,-10.075844860807718,10.456677406282617,11.54967599445606,-11.261079250443945,11.24471088586069,-12.470681860661262
17326,4,4,3,2,2,2,3,10.508554559870566,11.858863857008272,11.68478720211887,-11.67191741040233,-11.174489198718796,-10.759908220788708,11.015826573238183
17327,0,4,4,1,3,2,3,0.0,11.843297338724634,13.20233436257926,-13.056990171406756,11.375408632681388,-11.637442015477326,12.113353963075248
17328,3,3,2,1,2,1,4,10.700311721324379,7.2753839422581565,-10.577161353661038,-10.339852462166162,-9.054094280289783,-8.671474736533234,10.520302649640268
17329,2,4,2,3,2,2,3,-10.709940221178732,11.698059912643515,-9.707210177893531,12.302576015372841,-11.088989952088632,-11.364327309310134,9.63047563793021
17330,2,3,3,1,4,2,3,-11.702483512783907,12.15414658303629,13.17193548400365,-14.051386230915487,13.782531638232996,-13.059123424731764,11.461224862549452
17331,1,4,4,1,4,2,2,-10.143498814164625,10.288168098052026,12.729774057018675,-12.629743647702968,11.75934942134767,-11.002407389542444,-9.204183038636318
17332,2,4,3,1,2,4,1,-9.859564166948646,10.942439590448675,10.136757055794082,-11.029046642278443,-9.405129168501535,13.237894724507777,-13.205721227873875
17333,2,3,4,3,2,1,4,-9.716743098918132,8.779105845059147,11.838827283793599,12.09048584352179,-9.990836764572796,-12.630736178396283,11.647337661548768
17334,3,1,4,2,3,2,3,10.4267922254635,-11.015211562429831,11.56281458525297,9.305425263868948,11.526762586874897,-11.534724884946577,11.103593092488977
17335,2,4,2,2,3,2,2,-10.724381604313736,13.992776874091204,-12.132439334617624,-12.872234938091438,13.396124994438145,-12.943143226035497,-12.893731860853888
17336,2,4,4,1,2,3,2,-9.811198343074276,10.702107589828303,12.350760209240663,-12.015561671315668,-10.010960342169046,11.211833230486986,-11.233718315270888
17337,2,3,1,4,2,3,1,-9.455014427275074,10.365974649742427,-11.858088918372939,11.124034092328063,-10.552661093882124,10.362087471922443,-10.902984971388083
17338,3,1,2,4,2,1,4,10.459155797851333,-11.0916901400802,-5.926892511745457,10.82164524822404,-10.331904565255234,-9.85299306234866,11.64845800871137
17339,3,1,3,1,4,2,3,11.281254187848493,-12.198036468716865,11.37937209608427,-12.016032514278429,12.093379000966832,-10.79801292969568,10.870573591929125
17340,2,2,4,2,1,3,4,-11.417898143799457,-10.112514590750834,12.511492547961375,-10.997259441589343,-12.316754220287201,10.71803486085126,11.549230045460464
17341,4,2,2,2,3,2,2,11.64854384019371,-10.749893799260205,-9.120134607780011,-10.997696132429496,11.408323310686884,-7.97296731264206,-8.888869646496165
17342,3,1,3,2,3,2,2,11.937774210635913,-12.686943655928824,11.141573501498478,-9.547784340448684,11.919215490680635,-11.797300093486704,-11.032250734198914
17343,4,2,3,4,1,1,4,11.347238682270946,-10.720670768209756,8.02470865862553,13.327901518115189,-13.174167331613177,-11.257343804084423,11.274737128317433
17344,4,1,4,2,3,3,3,11.847037914842726,-11.498586738859897,13.26005844163183,-11.005690150936175,11.73920710870315,11.116533408458919,12.725614038790498
17345,3,2,4,1,2,4,3,9.192025952243217,-10.481697897997403,11.488741470767193,-11.436093558835204,-9.347429314447268,12.123178639209636,11.486678422820695
17346,2,4,4,1,4,1,4,-9.918707910810035,10.596613435111728,12.062595224214668,-12.095920499607857,11.700082361680035,-11.851831956909956,11.028169496208056
17347,2,3,2,2,3,2,3,-12.646283208262208,13.276459585435253,-13.181045639635151,-12.404884507957421,12.018925800715609,-11.975320360975415,11.866630753691247
17348,1,4,4,2,3,3,3,-11.371184082554535,7.872624911739036,11.443851508407805,-10.165568557648555,8.269750645607735,11.55703333899094,11.383674709158283
17349,3,4,1,4,3,3,1,7.992794534852725,11.383814275601031,-11.4465990311039,11.59264427325706,9.672493484000768,10.635810390134377,-11.707740701623077
17350,2,2,2,3,3,2,3,-10.40092617247352,-11.267069836221154,-9.260908742979424,10.638014978368448,10.40185285581948,-10.762767178562934,9.625013403346966
17351,4,1,3,2,3,2,2,13.452812895574949,-13.323632586192387,9.978858704283535,10.250354493874324,12.836590810100594,-12.95751510023515,-11.012492861731912
17352,3,2,4,2,3,3,2,10.452506392928367,-9.456765640377474,11.705830783536918,-9.500048207610655,11.667435911623311,11.380278653644785,-11.16958786814731
17353,3,2,3,2,2,3,4,9.908857401907602,-11.11559015721023,10.97997823872912,-10.656749730691805,-10.589861100991783,10.253736083650528,11.739852150381934
17354,1,4,2,3,3,2,3,-11.68111721096149,12.515038867173399,-12.17351294702932,11.367527973564405,11.82967361939291,-11.165816559946835,12.761961232842888
17355,4,1,3,3,1,3,2,11.879903493436434,-11.799747928808628,11.403920381922227,11.563539896726388,-12.306113113793907,10.033367726048715,-9.485142108248516
17356,3,2,3,2,3,2,2,14.358877070712479,-14.710543990050295,14.656598776831787,-13.308290471294532,13.772276018532608,-14.669461504910062,8.32627288394915
17358,1,4,1,1,4,3,3,-10.843336630808848,11.790232865132127,-11.45277578768206,-10.642525643099715,9.62002030902939,8.69214439785023,7.723569546785625
17359,3,2,3,2,1,4,3,9.841760536174291,-10.5372471148582,10.653523440861603,-9.392396446160351,-11.230017943037689,10.151742161679783,10.469147382596876
17360,1,0,0,4,1,0,4,-10.44191474891248,0.0,0.0,9.470102108687838,-9.470102108687838,0.0,7.551984515787028
17361,2,4,2,3,4,1,3,-11.695435294320442,13.070610070372247,-12.854556668288554,12.541001157640714,13.278239294700633,-13.77712919256458,12.170307392328715
17362,2,3,3,1,4,2,2,-10.334243183047867,11.031963040378024,10.93109546974283,-12.168441513812283,11.877231412466328,-11.403029624658275,-10.455300806939906
17363,3,1,3,2,2,1,3,10.114907820280548,-12.134273476192748,11.344428184832323,5.254238699476339,-11.318481238789813,-11.199598727549256,9.660385833404888
17364,4,1,2,4,4,1,4,11.269419570779407,-11.418914339311371,-9.2559292745332,11.556055383323644,12.715373201489413,-12.99611232822908,10.910574343726223
17365,1,4,3,3,4,1,2,-13.133334366690894,11.836392063552513,8.56830861337535,10.77454412135348,13.641398551119911,-13.593892368063395,-11.933030388948355
17366,2,3,1,3,4,3,3,-9.909165940089736,10.481247032225044,-11.164605163350087,9.407682636940493,11.342641365454432,9.008323943746516,10.232260484976802
17367,1,4,1,3,3,3,1,-15.472551749843708,15.296343224086089,-15.287527851814978,13.28959774641652,13.596930568018317,14.361652665520115,-14.765017387064729
17368,3,4,2,2,2,2,2,10.351857790795439,12.133111487484966,-11.974548385125813,-9.138552508463233,-10.427943658065304,-9.384504157031033,-10.043903478943932
17369,3,3,2,3,2,3,4,9.219352498050059,10.679358779227558,-10.157359536040227,10.193059581280853,-10.721705568829883,8.834905552565415,11.830843701250606
17370,3,3,3,2,3,2,3,10.611139257098055,11.699629205165175,10.734192966349806,-11.563228995898214,11.74209509049327,-11.720052520922792,10.90846449469083
17371,2,3,3,3,1,4,4,-8.749023487672007,8.345299351503513,9.094914226489852,8.341800818626341,-10.089105720984175,9.22473519138856,9.523557544748254
17372,3,3,2,3,1,4,3,11.088466655297687,5.522624760038487,-10.747878517352726,11.88091195173023,-12.391963018269902,11.527472236914932,11.325451580559223
17373,4,1,2,4,2,2,2,12.19964981157052,-12.203005940309513,-11.137440691153984,11.81298239320854,-11.183412892536598,-10.326771061356318,6.41645057742451
17374,3,1,3,2,4,1,3,12.195474658458604,-12.374473846176526,11.806825398843545,-10.919619071603494,12.545823654274233,-12.601089042017115,9.81510525881716
17375,2,2,4,1,3,1,3,-9.268076915792781,-10.472343638453724,11.158477396012763,-11.289009869965266,10.840472797649435,-10.882552683161407,9.739636184180464
17376,3,3,3,2,2,2,2,10.293181098080883,11.002500287531221,11.349592878649194,-10.431793319892613,-9.619222954068993,-10.665777090806925,-8.671034071503625
17377,4,2,2,1,1,4,4,11.955232189679945,-11.768007645497756,-8.975220493768756,-10.877099420117489,-10.793704300858355,10.276697631753452,12.298896377222402
17378,2,2,2,3,3,1,4,-10.76441761020831,-11.063260742933878,-10.723723949059208,10.202791884719606,8.930907922478804,-10.678994679196661,11.117976215712382
17379,2,1,4,3,1,4,1,-7.40821186048461,-10.254286421108233,10.934238967408064,9.880816675553275,-11.233398202020053,9.05613058363503,-9.05613058363503
17380,3,1,0,4,4,3,3,8.786869857638658,-10.896231695703822,0.0,9.77546346236672,11.113783622031331,11.156680836365505,11.012276065291925
17381,1,1,4,2,2,4,3,-11.576490330251183,-10.835753545698187,10.772061522016944,-10.047401557799727,-9.913239151273972,11.088115475091088,9.726240794870261
17383,2,3,2,3,1,2,2,-10.873964012975112,11.852872285981068,-11.44913880081389,11.738665367061458,-12.793846319644892,-7.486432793649131,-9.310281414902754
17384,4,2,2,2,3,2,2,12.79802457516917,-12.217160312549321,-11.407008844092644,-7.498174148786259,11.843922924370478,-11.65977894218691,-9.773221820366143
17385,4,3,2,3,2,1,1,11.342555351363131,11.601641360084512,-11.02091244116183,12.355185981425794,-11.34644565382355,-12.07631447860407,-11.496050947459187
17386,1,4,2,2,4,3,3,-13.68611061461137,14.379837402963647,-11.292707885685978,-12.456528687718631,14.78225374623354,12.924806799700736,14.803769779385755
17387,4,2,3,2,3,2,2,11.98757938058394,-11.235046525961693,9.544156412711075,8.562502857879101,10.720815694455732,-9.686240502299592,-10.670180505362278
17388,4,3,1,4,2,2,1,11.988545605616217,9.993624706129996,-12.443966718452293,11.677438473498285,-10.735999597405069,-8.785972537120777,-11.268496012427988
17389,2,3,2,4,2,3,1,-10.989199139546393,10.881439581745498,-11.254425520996195,12.933722825576567,-12.431655591143512,10.583738572459866,-12.682323037185194
17390,2,2,3,3,2,3,1,-10.818296238235101,-10.573312932653378,10.766261258730143,11.82770916007278,-11.835087890769437,11.2952601602339,-11.684101629165532
17391,1,4,3,3,3,1,4,-9.201524191855116,9.829130216786394,8.69122732262798,8.368143882736142,9.301551114284251,-10.244219242035772,11.347421193786694
17392,4,1,4,2,2,3,3,12.562592784235225,-12.618761389174688,12.120425593406384,-11.148212586573585,-11.19411874164654,11.539568990914844,12.228424444704553
