CUSTNO,Monetary_교육문화/아동_저가_증감여부_q2_q1,Monetary_교육문화/아동_저가_증감여부_q3_q2,Monetary_교육문화/아동_저가_증감여부_q4_q3,Monetary_교육문화/아동_저가_증감여부_q5_q4,Monetary_교육문화/아동_저가_증감여부_q6_q5,Monetary_교육문화/아동_저가_증감여부_q7_q6,Monetary_교육문화/아동_저가_증감여부_q8_q7,Monetary_교육문화/아동_저가_q2_q1_로그변환,Monetary_교육문화/아동_저가_q3_q2_로그변환,Monetary_교육문화/아동_저가_q4_q3_로그변환,Monetary_교육문화/아동_저가_q5_q4_로그변환,Monetary_교육문화/아동_저가_q6_q5_로그변환,Monetary_교육문화/아동_저가_q7_q6_로그변환,Monetary_교육문화/아동_저가_q8_q7_로그변환
14070,2,4,1,1,4,2,1,-10.19374292660943,11.042925642544343,-10.994401849958868,-9.981177824831937,10.14515517634714,-9.330435480533797,-9.56046025249238
14071,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14072,1,0,0,0,4,1,1,-7.313158644362021,0.0,0.0,0.0,10.165521687520904,-10.094287887260249,-7.48888777635493
14073,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14074,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14075,1,4,1,0,4,1,0,-7.214787538945956,9.289936352641782,-9.289936352641782,0.0,9.66275337163832,-9.66275337163832,0.0
14076,1,4,2,1,0,4,1,-10.051356702081327,7.833565130487401,-6.582968827707001,-7.496779933631249,0.0,9.727218573155326,-9.727218573155326
14077,0,4,1,0,4,4,2,0.0,11.100849930194295,-11.100849930194295,0.0,8.729753625649483,10.342733580715922,-9.875348093162232
14078,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.644275205575834,-8.644275205575834
14080,3,2,4,2,2,2,3,8.665599928667065,-9.79897067418625,10.846942224770018,-10.513528422746985,-9.70263749891762,-8.06139346445102,8.51301424004019
14081,2,2,2,3,1,4,2,-9.366162842991073,-8.051468424677715,-8.66688891865175,8.169924953951474,-8.816717356110216,9.355681853436703,-8.718004891656996
14082,1,0,0,0,0,0,0,-9.933579057310236,0.0,0.0,0.0,0.0,0.0,0.0
14083,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14084,0,4,1,0,0,0,4,0.0,8.151910798380722,-8.151910798380722,0.0,0.0,0.0,8.10511673954001
14085,0,0,0,4,3,3,1,0.0,0.0,0.0,10.44801493632813,6.605236367426914,9.749087787501189,-10.827828527668643
14086,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.89912875821478,-9.89912875821478,0.0
14087,1,0,0,0,0,0,4,-7.150757362266417,0.0,0.0,0.0,0.0,0.0,10.84756991505714
14088,0,0,4,4,2,1,4,0.0,0.0,6.776819301651909,8.79632302267993,-8.376128716623716,-8.053569863404698,9.57438367638034
14089,1,4,1,0,0,0,4,-7.584933607285676,8.903746141441692,-8.903746141441692,0.0,0.0,0.0,6.882065821332454
14090,1,1,0,0,0,0,0,-9.439329896370948,-8.11808851154461,0.0,0.0,0.0,0.0,0.0
14091,1,4,4,2,3,1,0,-10.11133689584983,8.567328254923522,9.916119556844563,-9.172769111373295,6.442478561904256,-9.71154050679645,0.0
14092,0,4,4,1,1,4,2,0.0,9.5968253802186,10.922080900423076,-10.908620914528644,-9.472372330179374,10.684793336011932,-10.40146444373345
14093,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14094,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14095,0,0,0,4,1,0,0,0.0,0.0,0.0,9.601299043454544,-9.601299043454544,0.0,0.0
14096,4,1,4,4,3,2,3,11.224231022652507,-11.375244612686844,10.672866652177616,12.172349919274517,11.320231251439193,-12.277369793993763,10.716342983881686
14097,1,1,4,1,4,1,4,-10.609802096923355,-7.648263725061719,10.973732923822224,-10.973732923822224,10.365158499921943,-10.365158499921943,11.757769977138775
14098,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14099,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14100,4,3,1,0,4,1,0,7.648263725061719,6.860156748323488,-8.0227388156516,0.0,8.659561127073674,-8.659561127073674,0.0
14101,2,3,1,4,1,0,4,-6.6704450456392435,9.032412730495711,-9.413087935981576,10.02058639113862,-10.02058639113862,0.0,7.5234335788118285
14102,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14103,3,2,2,2,2,3,2,9.170690126260514,-9.169464350225827,-7.785577312043932,-6.819015749405705,-7.099061356459613,7.593692918259214,-7.552949926456357
14104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14105,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14106,0,4,1,0,0,0,0,0.0,9.08604505148753,-9.08604505148753,0.0,0.0,0.0,0.0
14107,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14108,4,1,4,3,2,3,3,12.355415875925932,-12.373407308587153,11.175613893082055,9.798444152848068,-10.310834617326194,9.423586451556579,11.110309986964353
14109,4,1,0,0,0,0,0,7.050816815711855,-7.050816815711855,0.0,0.0,0.0,0.0,0.0
14110,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111,2,1,4,1,3,2,1,-10.853147257621417,-10.420405280408708,11.286550803727508,-11.024844425045263,9.007524176551392,-8.819235497576102,-9.846257313281145
14112,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14113,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.83949357793816,-9.83949357793816,0.0
14114,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14115,0,0,0,4,1,0,0,0.0,0.0,0.0,7.67586120638353,-7.67586120638353,0.0,0.0
14116,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14117,0,4,1,0,0,0,4,0.0,7.65132281263746,-7.65132281263746,0.0,0.0,0.0,7.144193283393171
14118,1,4,2,2,3,3,1,-9.102414617187407,9.963581062603392,-9.278039100373542,-8.886144945210544,6.143334949220344,6.972596860653592,-8.680636559288047
14119,0,0,4,1,0,4,3,0.0,0.0,10.828063081844304,-10.828063081844304,0.0,9.201697074012712,8.954171460395226
14120,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.01309397452543
14122,1,0,0,0,0,0,4,-10.386372617514297,0.0,0.0,0.0,0.0,0.0,10.783032690706733
14123,2,3,3,3,1,2,4,-9.783233331337266,9.128271617956742,8.6962646894023,10.280172059999739,-11.018673692179798,-8.017987238471587,10.938435331150023
14124,0,4,1,0,0,0,0,0.0,7.600054539769929,-7.600054539769929,0.0,0.0,0.0,0.0
14125,4,1,4,2,1,3,4,11.732550339390626,-11.79804645335333,11.928205942687034,-11.541567217567968,-10.676715069171308,7.9194346885787965,10.112850703285984
14126,3,1,0,4,1,0,0,5.663743920177447,-8.365859237177851,0.0,7.941456125052762,-7.941456125052762,0.0,0.0
14127,2,3,2,2,4,1,4,-10.60042504673517,11.381734939244508,-11.278821898386067,-9.318839553918371,12.106724046031571,-12.424658895841977,10.377875639399214
14128,3,3,2,1,1,0,0,10.487373259813284,8.983055335075177,-10.266370145445872,-10.554212582491465,-7.536168845219503,0.0,0.0
14129,4,1,4,1,0,0,0,9.593765043651118,-9.593765043651118,8.855262937639557,-8.855262937639557,0.0,0.0,0.0
14130,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14131,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14133,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14134,0,0,0,4,1,1,0,0.0,0.0,0.0,13.098662350408269,-12.94215662867806,-11.166781293414399,0.0
14135,0,4,1,0,0,4,4,0.0,8.764504377653228,-8.764504377653228,0.0,0.0,8.318920546034658,10.705111362114561
14136,4,2,3,3,1,4,2,9.60512261836451,-9.238140592407026,8.97432709928486,9.76218199147492,-10.291979053376458,9.816385725112056,-8.552318237552221
14137,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14138,1,4,1,0,4,1,0,-7.214787538945956,6.958650933931838,-6.958650933931838,0.0,9.945407239591592,-9.945407239591592,0.0
14139,4,4,1,4,1,4,1,9.710098881685187,11.51212726367451,-11.31374457313081,11.112388436281524,-11.496699244077316,10.790965029311444,-10.873734080560887
14140,0,4,1,0,0,0,4,0.0,8.5752949148875,-8.5752949148875,0.0,0.0,0.0,7.574699859119351
14141,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14143,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.714394850411598
14144,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14145,4,2,4,1,4,3,1,8.264874718400135,-6.779642600604586,12.992178936742146,-12.997516914908534,10.529266558251058,10.356047745954275,-11.16240692173154
14146,4,2,2,1,0,0,0,8.841853773380178,-8.363988879471046,-6.881255881586861,-7.412271503364355,0.0,0.0,0.0
14147,0,0,4,1,0,0,0,0.0,0.0,9.575735847730199,-9.575735847730199,0.0,0.0,0.0
14148,0,4,1,0,0,4,3,0.0,8.21073483060113,-8.21073483060113,0.0,0.0,6.74815280590497,4.813444556908213
14149,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14150,0,4,1,0,0,0,0,0.0,8.089409033753734,-8.089409033753734,0.0,0.0,0.0,0.0
14152,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14153,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14154,1,4,1,1,4,1,0,-10.286140285551218,8.526514186213165,-8.358880154303526,-6.6591787426952225,8.046883009243592,-8.046883009243592,0.0
14155,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14156,1,1,0,0,0,0,0,-9.979040944447624,-7.8713118975494165,0.0,0.0,0.0,0.0,0.0
14157,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14158,4,1,1,4,2,2,4,11.28406881547069,-11.100342821355955,-9.49937699895067,11.100948755947247,-10.19018799624163,-10.117483910234698,10.784981677003994
14159,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.764383733348785,-10.764383733348785
14160,1,0,0,4,3,1,0,-8.774164186634234,0.0,0.0,7.67586120638353,7.848669900643767,-8.458928977628013,0.0
14161,1,0,0,0,0,0,4,-10.01975274748334,0.0,0.0,0.0,0.0,0.0,8.547051653628523
14162,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14163,0,0,0,4,1,0,0,0.0,0.0,0.0,7.430867598626696,-7.430867598626696,0.0,0.0
14164,4,1,0,4,1,0,4,9.216502048511614,-9.216502048511614,0.0,8.253735377006679,-8.253735377006679,0.0,9.142909352178254
14165,4,1,0,0,0,0,0,7.648263725061719,-7.648263725061719,0.0,0.0,0.0,0.0,0.0
14166,1,2,3,3,1,4,1,-10.773027814571588,-8.795167826543405,8.664910614636238,9.26686425162617,-9.746875078084974,10.516753526945044,-10.60076873521362
14167,0,4,1,0,0,0,0,0.0,6.602383211852421,-6.602383211852421,0.0,0.0,0.0,0.0
14168,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14169,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14170,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,8.557279840484249,-6.072307034775256
14171,0,0,0,4,1,0,0,0.0,0.0,0.0,7.484903626090111,-7.484903626090111,0.0,0.0
14172,3,3,2,1,1,4,1,10.10692149549319,11.057381182215389,-10.335106466980307,-11.019645438525073,-9.452636363144165,9.943430085291196,-9.620498237529782
14173,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14174,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14175,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14176,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14177,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14178,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14179,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14180,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14181,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14182,1,0,0,0,4,1,0,-9.293585199868485,0.0,0.0,0.0,7.291793133694641,-7.291793133694641,0.0
14183,3,2,1,3,3,3,1,10.394525154900847,-7.170268956148585,-10.794422803845608,7.983368463191055,9.646460489691297,10.096352984391102,-10.486698866099001
14184,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14185,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.315860748686982,-8.315860748686982,0.0
14186,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14187,4,3,1,4,2,1,0,6.955593302225228,6.961699245018577,-7.65132281263746,7.836135129522292,-7.063052677392427,-7.217737552910285,0.0
14188,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14189,2,1,4,3,1,1,4,-9.91865731497491,-10.282685036050717,10.504175278858767,10.220803890366323,-10.882023583127092,-9.337479155985147,9.90645888175439
14190,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14191,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,8.677576535064103,-8.435624799049089,-7.140814081874343
14192,3,3,3,3,1,2,3,7.01857986438214,9.311398407087665,9.995110898783354,-8.17678756266374,-10.197517335516844,-8.271406095074548,8.547065778388758
14193,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14194,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14195,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,10.047876331674603,-9.127297545878704
14196,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14197,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14198,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14199,0,4,1,4,1,0,0,0.0,7.220795856384263,-7.220795856384263,6.458394144207465,-6.458394144207465,0.0,0.0
14200,1,4,2,2,4,1,4,-10.847980765226254,9.447958830455086,-6.304241849635259,-9.232817992012285,10.815145006344435,-10.868658957855091,11.043263550720875
14201,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14202,1,4,1,4,3,1,3,-9.956050834987561,10.029511144707826,-9.743264800329628,10.524421085005335,11.249945110845129,-11.412649760578129,10.217948960606536
14203,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.96528121476673,-11.96528121476673,0.0
14204,1,3,2,3,1,0,0,-9.848261507749939,8.254444031510776,-7.673653008597706,8.686816559855147,-9.192058614006715,0.0,0.0
14205,3,2,2,3,3,2,4,9.810849269087257,-9.853415374516716,-5.9024481489407155,-7.487129554813151,9.464429187195547,-9.835244497801256,10.980831740642893
14206,1,0,0,4,3,1,4,-7.495369077010291,0.0,0.0,8.759567661888862,7.234068215415251,-8.956248496919399,7.218244865755428
14207,0,0,0,4,2,2,1,0.0,0.0,0.0,8.626058690791611,-7.2320529487383824,-7.042709978764455,-8.0227388156516
14208,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14209,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14210,4,1,4,3,1,4,1,8.485240779462568,-8.485240779462568,9.366031508134284,9.864347080260156,-10.339027992675335,9.260380320864536,-9.260380320864536
14211,4,1,0,0,0,0,4,9.95041954167841,-9.95041954167841,0.0,0.0,0.0,0.0,7.218244865755428
14212,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14213,1,4,1,4,4,3,1,-8.20373830426491,8.05662943657829,-8.05662943657829,8.20373830426491,9.520719793341295,7.917576268892753,-9.824406532988341
14214,2,1,4,4,3,1,0,-9.984105911467347,-9.46431639579917,7.064216359791003,8.022343201674499,7.636910004482775,-8.746558048924056,0.0
14215,1,3,3,3,2,3,2,-10.09039622654863,5.930656936047644,7.831829083942854,9.484920577125894,-9.036381094272746,8.24978596609959,-8.641596672291433
14217,3,3,3,1,4,2,1,8.131383171490384,10.4977317987187,10.49037695305661,-11.372903610816733,10.016163830638774,-8.865994885902593,-9.606082661091895
14218,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14219,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14221,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.10313387180082,-10.10313387180082,0.0
14222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14223,1,4,1,0,0,0,0,-9.663930507674069,6.958650933931838,-6.958650933931838,0.0,0.0,0.0,0.0
14224,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14225,2,4,1,1,0,0,0,-8.485692034860763,11.499868633209754,-11.53695975658097,-9.314742718070708,0.0,0.0,0.0
14226,0,0,0,4,1,4,3,0.0,0.0,0.0,10.237032298083061,-10.237032298083061,10.600560522174167,-7.89069046689508
14227,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14229,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14230,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14232,3,2,3,3,2,2,3,11.173476232842212,-11.720233167998972,10.348323318112598,11.063137724333426,-11.669111616406191,-9.9232160811228,11.236815966815366
14233,0,4,1,0,0,0,0,0.0,8.0227388156516,-8.0227388156516,0.0,0.0,0.0,0.0
14234,2,4,1,4,1,0,4,-8.197991196822711,9.798713164712916,-10.007018228120357,10.233671070983016,-10.233671070983016,0.0,9.213282878724057
14235,1,3,2,3,2,3,1,-10.174333868598119,9.349712888065795,-7.76473670219102,10.34666518540808,-10.25848065058067,9.40350202943343,-10.199217481048533
14236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14237,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14238,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14239,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.21073483060113,-8.21073483060113
14240,1,0,0,4,1,0,4,-6.046349677960994,0.0,0.0,6.738312915591846,-6.738312915591846,0.0,8.488680987789092
14241,1,2,1,4,2,4,4,-10.011682570111295,-8.115883602992785,-7.791022742460122,9.045370785329826,-7.761485546974041,9.448326042538515,10.608534204816454
14242,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,7.032483726928438,8.293819392162174,-8.543040239889226
14243,4,1,0,0,0,0,0,7.94824467654537,-7.94824467654537,0.0,0.0,0.0,0.0,0.0
14244,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14245,3,3,1,1,4,1,4,8.537597238040977,9.400989847973708,-10.233570130116206,-8.264540893438657,9.08963942315896,-8.892459591274772,10.423730576837492
14246,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14247,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,7.97743366480482,-7.97743366480482,0.0
14248,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14249,0,0,0,4,1,0,0,0.0,0.0,0.0,6.843554959825591,-6.843554959825591,0.0,0.0
14250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14251,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14252,4,1,2,2,4,1,0,10.128557942107054,-9.738251792780048,-8.347652666911825,-7.741631465998844,8.178175945284922,-8.54406947977736,0.0
14253,2,3,3,3,3,1,3,-8.240522336621076,8.569670505211619,9.993974396469858,9.54276232249106,8.015778016415643,-10.471349047045218,8.570406376760083
14254,0,4,1,0,0,4,3,0.0,10.355590399542937,-10.355590399542937,0.0,0.0,8.151910798380722,7.640955388552849
14255,2,3,3,1,3,3,2,-10.072884760328542,8.778551940298353,10.093050365600247,-10.494614670616249,8.200158597654243,6.854372468758804,-8.38408368521604
14256,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14257,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14259,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14260,4,1,0,4,1,0,0,8.425034736236121,-8.425034736236121,0.0,6.738312915591846,-6.738312915591846,0.0,0.0
14261,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14262,3,3,1,3,4,1,2,10.189036175413003,11.640157038776925,-12.06650963079351,8.080723847304665,12.864548207321437,-12.699249513485546,-10.57937278439175
14263,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14264,1,0,4,3,1,0,4,-7.313158644362021,0.0,8.798112913712023,7.637198917719443,-9.070464651435886,0.0,7.8369456686205625
14265,0,0,4,4,1,4,3,0.0,0.0,6.189944137047043,8.868188006086358,-8.93448392116847,6.958650933931838,7.534067988665343
14266,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.148103614777243
14267,4,3,1,4,2,3,1,9.214416749506432,9.309096930612943,-9.955976702312771,11.020730490305121,-10.013276498060156,10.66353770285296,-11.309279790105439
14268,1,0,0,0,0,0,0,-10.240382265172375,0.0,0.0,0.0,0.0,0.0,0.0
14269,1,4,1,0,0,0,0,-8.93448392116847,10.253572202250908,-10.253572202250908,0.0,0.0,0.0,0.0
14270,4,1,1,4,1,1,0,10.173553551424218,-9.967066737425837,-8.494771879635001,10.127191628728648,-9.884142299017116,-8.593821538013458,0.0
14271,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14272,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,7.65132281263746,-7.65132281263746
14273,0,4,1,3,1,4,1,0.0,10.321574615109624,-10.262158372638687,7.049762689457754,-7.9742344739978455,11.6078527502667,-11.6078527502667
14274,0,4,1,0,0,0,0,0.0,6.448458694757192,-6.448458694757192,0.0,0.0,0.0,0.0
14275,4,1,2,3,2,4,2,11.458719310389018,-11.569869946770273,-9.455698190948333,-6.783031580623735,-8.528452860248214,11.245638982532677,-10.924613317156966
14276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14277,4,2,3,3,4,2,1,9.190117950707263,-8.337065247022421,7.199319479222675,-5.3818602608331565,10.122845496709665,-9.942303891440009,-9.10610362659389
14278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14279,4,3,1,4,1,3,2,11.228537325000941,10.46236708899567,-11.385892171750907,10.553786914228859,-10.79415144024629,9.595698085955867,-9.056344705926813
14280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14281,4,1,3,1,0,0,0,10.107416358588452,-9.919329634168205,8.600644411045936,-9.173677769153496,0.0,0.0,0.0
14282,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.469396372330162
14283,0,4,1,0,4,1,4,0.0,8.596881516755795,-8.596881516755795,0.0,7.326860966828597,-7.326860966828597,9.015327253783363
14284,0,0,4,1,0,4,1,0.0,0.0,8.745278627067863,-8.745278627067863,0.0,7.671116118030816,-7.671116118030816
14285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14287,4,1,4,1,3,3,4,11.7603064145717,-11.692823628054068,10.917359238972727,-10.743726817293865,9.256466602376811,9.398434827859527,11.256711570544162
14288,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14289,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14290,1,1,4,1,2,4,3,-11.456756985236725,-9.383941370057356,12.181359766663366,-12.060341182245674,-9.562674203814392,9.919064958507217,10.236324073554867
14291,0,4,4,1,0,0,0,0.0,7.65132281263746,10.591965779968447,-10.643425360673437,0.0,0.0,0.0
14292,2,1,1,4,1,0,0,-9.597167663911328,-8.914350596292588,-7.140814081874343,9.627565216622958,-9.627565216622958,0.0,0.0
14293,2,1,0,4,1,0,0,-9.490513132557204,-9.247270695485144,0.0,7.025698783162744,-7.025698783162744,0.0,0.0
14294,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14295,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,9.021623096084069,-9.021623096084069,10.897440798792104
14296,3,3,3,3,3,1,2,7.398863574992991,8.521501250271237,9.82049217495803,6.458451826671483,11.794955858387414,-11.859845529165334,-9.06328807785276
14297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14298,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14299,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14300,3,1,3,3,2,3,2,9.85639142523201,-11.294073423988158,10.878025242463565,7.866696508404923,-9.638170747581704,10.345312181054076,-10.389541433936104
14301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14303,0,4,1,0,0,0,0,0.0,7.546015119454297,-7.546015119454297,0.0,0.0,0.0,0.0
14304,4,3,2,1,0,0,0,8.053569863404698,8.751144632975798,-8.110126886931948,-8.72175192039451,0.0,0.0,0.0
14305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14306,1,0,0,0,0,0,0,-7.313158644362021,0.0,0.0,0.0,0.0,0.0,0.0
14307,1,0,4,1,4,3,1,-7.7390117061193,0.0,7.5234335788118285,-7.5234335788118285,8.036768134307748,8.38320702628512,-8.650335899909146
14308,1,4,2,3,3,2,1,-9.833261455641994,8.938832775760947,-6.807044760240877,6.656002293351415,9.418465859560172,-9.215622023523776,-9.185664154574834
14309,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14310,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14311,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
