CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
17934,0,1,0,0,1,1,0,1,1,3,3,4,1,4,4,0,1,1
17935,4,2,3,4,0,4,0,4,2,4,1,3,4,1,2,4,1,4
17936,0,4,4,0,1,1,0,0,0,2,2,3,0,0,4,0,4,0
17937,0,0,0,0,0,0,0,0,0,1,2,3,0,4,0,0,0,0
17938,4,4,0,0,0,4,0,0,2,4,3,4,2,3,3,4,4,3
17939,0,2,0,0,3,4,0,0,0,1,3,3,0,0,0,0,1,0
17940,1,1,2,0,0,0,4,1,1,3,1,4,2,0,2,3,4,4
17941,0,1,0,0,0,0,0,0,1,4,4,2,0,1,0,0,2,0
17942,0,1,1,0,0,4,0,3,0,3,3,3,0,3,0,0,2,0
17943,0,0,0,0,4,0,0,0,0,1,3,2,0,0,0,0,1,0
17944,0,4,0,0,1,0,0,1,1,2,1,2,0,1,0,0,1,4
17945,0,3,0,0,2,0,0,0,0,3,3,3,0,3,0,0,4,4
17946,1,2,2,1,0,2,0,2,4,1,4,4,4,4,1,0,0,0
17948,4,2,0,0,3,4,0,1,0,3,4,2,0,2,4,0,4,1
17949,0,4,3,0,4,4,0,4,0,4,2,3,4,2,4,4,2,4
17950,0,4,1,0,1,0,2,2,3,4,1,2,1,4,3,0,1,4
17952,0,2,0,0,1,0,0,0,0,4,3,4,0,4,0,0,4,0
17953,0,0,0,0,4,0,0,3,0,2,4,2,0,4,1,0,1,1
17954,0,2,2,0,0,4,0,0,2,2,0,4,1,0,4,0,0,0
17955,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,2,0
17956,0,3,2,4,0,1,0,0,4,4,3,3,3,0,2,3,1,0
17957,0,2,0,0,1,0,0,0,0,2,1,2,0,3,0,0,0,0
17958,0,1,0,0,2,0,0,0,0,4,3,3,0,0,1,0,0,1
17959,0,0,0,0,0,0,0,0,0,4,4,3,0,4,2,0,0,0
17960,0,1,0,0,0,0,0,0,0,4,3,2,4,0,4,0,0,0
17961,0,1,0,0,0,4,0,0,4,3,3,3,0,4,4,0,4,0
17962,0,1,2,0,4,4,0,1,0,2,2,2,0,3,4,0,3,0
17963,0,1,0,0,1,1,4,1,1,2,2,4,0,4,1,1,1,0
17964,0,3,1,1,0,1,0,0,0,3,4,2,0,0,1,4,0,0
17966,0,2,0,0,1,0,0,0,0,3,2,3,0,2,0,0,2,0
17967,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0
17968,0,1,1,0,1,0,0,1,0,2,1,2,1,4,1,0,2,0
17969,0,3,2,0,4,4,0,0,0,2,3,1,0,2,2,0,0,0
17970,0,0,4,0,4,3,0,0,0,3,3,2,0,4,4,0,3,0
17971,0,2,4,0,3,0,0,4,1,3,2,4,1,3,0,1,2,2
17972,1,3,0,0,0,1,0,0,2,3,4,2,1,0,1,2,4,0
17973,0,0,1,0,2,0,0,0,0,1,3,2,0,0,0,0,1,0
17974,0,2,1,0,2,0,0,0,3,4,4,4,0,3,2,0,2,1
17975,0,2,2,1,0,4,0,0,0,2,0,4,1,0,2,2,0,2
17976,0,1,4,0,4,4,0,1,4,1,1,3,0,4,0,0,1,1
17977,0,0,1,0,0,0,0,4,0,3,4,4,0,4,0,0,3,0
17978,0,4,4,0,0,2,0,0,2,4,0,1,1,0,2,1,0,3
17979,0,1,3,0,1,4,0,0,1,3,2,2,0,2,3,0,3,4
17980,0,4,0,0,3,4,0,0,0,4,3,4,1,3,1,0,2,4
17981,0,1,0,0,4,0,0,4,0,3,3,2,0,3,0,0,3,0
17982,0,1,0,0,1,0,0,4,0,2,2,2,0,4,1,0,4,0
17983,0,0,0,0,0,0,0,0,0,4,1,2,0,4,0,0,1,0
17984,0,2,0,0,4,0,0,0,0,3,1,3,4,4,4,0,1,0
17985,0,3,3,2,0,1,1,0,1,1,2,1,4,4,2,2,0,1
17986,1,3,0,0,0,3,0,0,4,4,0,3,3,0,3,2,0,4
17987,0,2,0,0,0,1,0,0,0,4,3,2,0,4,0,0,3,0
17988,1,1,1,1,0,3,0,0,0,1,0,1,3,1,1,2,0,3
17989,0,2,0,0,0,0,0,1,1,4,2,3,0,1,1,0,4,4
17990,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,4,0,0
17991,0,1,0,0,2,1,0,0,0,2,2,2,0,1,0,0,0,0
17993,0,1,4,0,0,0,0,1,0,4,3,3,0,2,0,0,1,1
17996,0,1,4,0,1,1,4,0,0,4,0,2,4,0,2,2,0,0
17997,0,1,0,0,1,1,0,4,0,3,4,3,0,3,0,0,4,0
17998,0,3,0,0,4,0,0,0,4,4,3,4,0,1,2,0,2,0
17999,0,4,0,0,0,0,0,4,0,3,1,2,0,4,0,0,4,0
18000,0,2,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0
18002,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
18003,0,1,0,0,1,2,0,4,4,3,3,2,0,3,4,0,3,0
18004,0,3,0,0,4,4,1,0,0,3,2,2,0,2,0,0,2,0
18005,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
18006,0,0,0,0,1,0,0,0,1,2,3,3,0,1,0,0,4,0
18007,0,1,0,0,2,2,0,4,4,3,2,1,1,1,1,0,3,0
18008,0,3,0,0,1,0,0,0,0,3,2,3,0,0,4,0,1,0
18009,0,1,0,0,4,0,1,4,0,1,1,2,3,1,1,0,0,0
18010,0,2,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0
18011,0,2,0,0,1,0,0,0,0,1,3,3,0,2,0,0,2,0
18012,0,1,2,0,1,4,1,2,4,4,3,2,0,3,4,0,4,0
18013,0,1,1,0,3,0,0,2,1,1,3,3,0,1,0,0,0,4
18014,0,1,4,0,0,4,1,4,1,3,4,3,4,2,4,0,1,1
18015,0,3,0,0,4,0,0,0,4,4,4,4,0,4,0,0,3,0
18016,2,2,2,0,1,4,0,4,1,2,1,1,4,1,1,0,1,0
18017,0,2,0,0,4,2,0,0,0,2,2,4,0,1,1,0,3,0
18018,0,1,0,0,2,0,0,0,0,3,2,2,0,1,0,0,2,0
18019,0,4,3,0,1,4,0,0,1,4,1,3,0,0,3,0,1,0
18020,0,4,0,0,1,4,0,4,0,2,3,3,0,4,0,0,1,0
18021,0,3,0,0,3,0,0,0,0,2,3,3,0,4,0,0,4,0
18022,1,2,0,0,0,1,0,0,4,4,4,1,4,0,1,4,1,0
18023,0,1,0,0,0,4,0,0,4,4,1,3,0,3,1,0,4,0
18024,0,3,1,0,4,1,0,0,0,3,4,2,0,1,0,0,3,0
18025,0,0,0,0,1,0,0,0,0,4,2,3,0,0,0,0,4,0
18026,0,4,0,0,1,0,0,4,0,2,3,3,0,2,0,0,1,0
18027,0,4,0,0,0,0,0,4,4,2,3,2,0,4,0,0,2,1
18028,0,1,2,0,1,0,1,2,0,1,2,2,0,2,2,0,3,4
18029,0,4,1,0,1,1,0,0,0,2,1,4,1,3,1,0,0,0
18030,0,4,0,0,1,0,0,3,0,4,2,2,1,4,1,0,0,4
18031,0,1,0,0,0,1,0,2,0,3,4,3,0,2,1,0,4,0
18032,0,1,0,0,1,4,0,0,0,3,3,3,0,1,0,0,4,0
18033,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0
18034,0,4,0,0,1,0,3,4,3,2,4,3,0,4,0,0,3,1
18035,0,1,0,0,0,4,0,1,0,2,3,2,1,1,3,0,3,0
18036,0,0,0,0,1,0,0,1,3,2,3,3,0,1,0,0,4,0
18037,0,2,0,0,1,0,0,0,0,4,3,3,0,4,0,0,0,0
18039,1,3,1,0,0,2,0,2,3,3,2,2,0,4,2,3,1,1
18040,1,4,0,0,4,0,0,0,0,2,4,1,1,4,0,0,0,0
18041,0,1,0,0,3,1,0,1,4,3,2,2,0,3,1,0,2,4
18042,0,4,4,0,0,1,0,4,3,0,4,4,4,1,4,0,0,0
18043,0,1,0,0,0,0,4,4,3,2,3,2,0,0,1,0,0,0
18044,0,2,0,0,3,0,0,0,0,3,2,2,0,4,0,0,2,0
18045,1,3,1,0,0,3,0,0,0,2,0,3,1,0,1,2,0,4
18046,0,1,1,0,1,1,2,1,1,4,2,2,0,2,3,0,2,1
18047,0,4,0,0,0,0,0,0,0,3,4,4,0,0,4,0,0,0
18048,0,1,0,0,0,0,0,4,0,4,3,2,0,3,0,0,1,0
18049,2,4,1,0,1,2,0,1,1,1,3,3,4,1,2,0,1,0
18050,3,3,2,0,1,4,0,0,3,4,1,3,2,1,4,4,1,2
18051,0,3,0,0,4,4,0,3,0,1,3,2,0,2,0,0,1,1
18052,4,4,1,0,0,4,0,0,0,1,0,4,3,4,2,0,0,4
18053,1,2,1,0,0,3,2,1,3,2,4,4,1,4,1,0,3,0
18054,0,1,0,0,0,1,4,1,1,3,3,3,1,2,1,1,3,0
18055,0,4,0,0,0,4,0,0,0,4,1,4,4,4,4,1,0,1
18056,0,4,0,0,4,4,0,4,0,2,3,2,0,2,1,0,2,1
18057,0,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,0
18058,0,2,0,0,0,3,0,0,4,1,0,2,3,4,3,1,0,1
18059,4,1,1,1,0,1,0,0,0,2,0,1,2,0,4,2,0,1
18060,0,3,0,0,2,0,0,0,0,4,3,3,0,3,1,0,2,0
18061,0,0,0,0,2,0,0,0,0,3,2,2,0,1,0,0,1,0
18062,0,2,1,0,0,0,0,0,0,2,3,3,4,1,0,0,2,0
18063,0,4,0,0,0,0,0,0,0,1,1,2,0,2,4,0,2,0
18064,0,4,0,0,1,0,0,0,4,2,3,3,0,4,0,0,4,1
18065,0,1,0,0,0,0,0,0,0,1,4,2,0,0,1,0,0,0
18066,0,0,0,0,0,0,0,1,1,3,3,2,0,3,0,0,2,0
18067,0,0,0,0,4,0,0,0,0,2,2,3,0,4,0,0,4,0
18069,0,1,0,0,1,0,0,0,0,4,2,2,0,0,0,0,4,0
18070,0,4,0,0,4,0,0,4,4,4,3,3,0,1,0,0,1,1
18071,0,2,0,0,1,1,0,1,4,3,3,3,1,4,0,0,2,2
18072,0,2,0,0,4,0,0,0,0,3,2,2,4,1,1,0,4,0
18073,0,3,0,1,4,0,0,0,0,4,3,3,0,4,4,0,1,0
18074,0,4,1,0,0,3,2,2,1,1,3,1,0,4,1,4,1,4
18075,0,2,0,0,2,0,0,2,2,1,4,3,1,3,1,0,1,0
18076,0,3,0,0,0,1,0,0,0,4,3,1,0,3,1,0,1,0
18077,0,2,3,0,3,1,2,1,4,2,2,2,0,1,0,0,2,3
18078,0,4,0,0,1,1,0,0,0,4,3,2,0,4,1,0,2,4
18079,0,3,4,4,1,4,1,0,3,4,1,2,3,1,4,0,2,1
18080,0,1,4,0,1,1,0,2,1,4,2,2,4,2,1,0,2,1
18081,0,3,0,0,0,4,0,0,4,4,3,4,0,3,0,0,0,0
18082,0,1,4,0,0,2,0,0,4,3,3,2,3,3,4,0,1,0
18083,4,1,0,0,0,0,0,0,1,3,0,3,1,4,1,0,0,0
18084,0,3,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0
18085,0,2,0,0,1,0,4,0,0,1,3,2,0,4,0,0,1,0
18086,0,1,0,0,0,0,0,0,0,2,1,1,0,1,4,0,0,0
18087,0,1,0,0,1,0,4,4,2,4,3,3,0,1,1,0,1,0
18088,0,4,0,0,1,0,0,0,0,1,1,1,2,1,1,0,1,4
18090,0,1,0,0,3,0,0,0,0,1,1,1,0,1,0,0,1,0
18091,0,3,0,0,0,0,0,0,0,3,4,3,0,4,0,0,3,0
18092,0,4,0,0,4,0,0,0,0,4,1,2,0,4,0,0,0,0
18093,3,2,1,0,0,4,0,0,1,2,0,2,2,0,4,4,0,1
18095,0,1,4,0,4,0,0,0,0,3,1,1,1,1,0,0,2,0
18096,0,1,0,0,0,0,0,1,0,1,2,4,0,3,1,0,2,0
18097,0,3,4,0,0,3,0,0,2,4,0,3,2,0,2,4,0,4
18098,0,1,0,0,1,0,0,2,0,1,2,1,0,4,0,0,2,0
18099,0,2,0,0,0,4,0,0,0,3,4,3,0,1,0,0,2,0
18100,0,0,2,0,0,4,0,0,1,1,1,1,1,0,2,4,0,4
18101,0,0,0,0,3,0,0,0,0,1,2,2,0,2,0,0,0,0
18102,4,2,1,0,0,2,0,1,4,3,2,4,2,4,3,3,4,1
18103,0,2,0,0,0,0,2,1,2,2,2,2,0,2,0,0,4,0
18104,2,3,3,0,3,2,0,0,0,3,1,4,4,0,4,0,2,1
18105,0,3,0,0,3,0,0,0,0,3,3,3,0,1,0,0,3,0
18106,0,2,2,0,2,4,0,1,4,1,4,3,0,4,1,0,4,0
18107,0,2,0,0,1,0,0,0,0,4,3,3,0,2,0,0,3,0
18108,4,4,3,1,0,1,0,0,3,2,0,1,2,0,4,3,0,4
18109,0,4,4,0,0,3,0,0,1,1,4,4,4,3,1,0,1,1
18110,0,4,0,0,1,0,0,0,0,3,4,2,0,4,4,0,0,0
18111,0,1,0,0,2,0,0,4,0,2,1,2,4,2,1,0,1,1
18112,0,1,0,0,0,0,0,0,0,3,2,2,0,4,0,0,3,0
18113,0,3,0,0,3,4,0,1,4,2,2,1,0,2,1,0,2,0
18114,0,4,0,0,3,0,0,0,0,2,3,2,0,0,0,0,0,0
18115,0,1,0,0,0,3,0,2,4,2,1,2,4,2,4,0,3,2
18116,0,0,2,0,0,2,0,0,0,2,3,2,0,3,1,0,1,4
18117,0,1,4,0,0,0,0,2,4,2,4,2,2,1,1,1,4,0
18118,0,1,0,0,0,4,4,0,0,4,3,3,0,0,4,0,1,0
18119,0,1,0,0,1,1,0,4,0,1,1,1,0,1,1,0,1,0
18120,0,3,0,0,2,1,4,2,1,3,2,2,0,4,1,0,2,2
18121,0,2,4,0,2,1,0,0,0,4,3,3,0,4,0,0,4,1
18122,0,2,0,0,2,0,0,4,0,1,3,3,0,3,0,0,1,0
18123,0,1,4,0,1,0,0,0,0,1,3,3,0,4,0,0,1,0
18124,0,0,0,0,1,1,0,0,0,4,4,2,0,4,1,0,0,0
18125,0,1,0,0,1,3,0,0,4,3,3,2,2,3,4,4,4,2
18126,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,0
18127,0,2,0,0,1,0,0,0,0,3,2,2,0,4,0,0,2,0
18128,0,4,0,0,0,4,4,0,3,4,1,3,0,1,4,4,0,4
18129,0,4,4,0,0,3,1,0,1,3,4,1,1,0,1,4,0,2
18130,0,0,0,0,1,0,0,1,0,1,2,3,1,3,0,0,0,0
18131,2,2,2,1,0,1,0,0,3,4,0,3,1,1,2,2,0,2
18132,0,3,0,0,4,0,0,4,4,4,3,2,0,2,0,0,1,0
18133,0,2,0,0,2,0,0,0,0,2,3,2,0,0,0,0,1,0
18134,0,3,0,0,0,3,1,1,1,1,3,2,2,2,4,0,3,4
18135,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,4,0
18136,0,2,0,0,2,0,0,0,0,2,2,3,0,0,1,0,2,0
18137,0,4,0,0,4,4,4,0,1,3,1,1,3,2,3,4,1,1
18138,0,3,0,0,0,0,0,0,0,4,2,2,0,0,0,0,4,0
18139,0,0,0,0,4,0,0,0,0,2,2,3,0,4,1,0,2,0
18140,0,0,0,0,1,1,0,1,0,2,4,4,0,2,0,0,4,0
18141,0,1,1,0,0,2,0,0,4,1,4,4,0,4,1,1,0,1
18142,4,0,0,2,2,2,4,0,0,4,3,2,0,1,1,0,1,0
18143,0,4,1,0,4,0,0,1,4,3,4,1,1,3,1,0,4,1
18144,0,2,0,0,3,4,4,3,2,2,4,2,0,4,1,0,2,4
18146,0,0,0,0,4,0,0,0,0,2,3,2,0,4,0,0,4,0
18147,0,0,0,0,2,0,0,0,0,2,3,3,0,3,0,1,2,0
18148,0,4,4,0,0,0,0,0,4,2,3,2,0,1,1,0,4,2
18149,0,4,0,0,2,0,0,0,0,3,3,3,0,4,0,0,4,0
18150,0,2,0,0,2,0,0,0,0,4,3,2,0,2,0,0,4,0
18151,0,0,0,0,0,0,0,0,0,4,2,4,0,4,0,0,4,0
18152,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
18153,1,1,1,0,1,1,0,0,3,3,1,1,1,0,1,2,1,1
18154,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
18155,1,1,2,4,1,3,0,0,0,2,1,1,2,0,4,2,2,3
18156,2,4,4,0,0,0,4,0,1,3,4,3,3,4,1,4,2,3
18157,1,1,0,1,0,0,0,0,4,4,2,3,4,0,4,0,0,4
18158,0,1,1,1,1,3,0,0,0,3,2,2,1,3,3,0,4,0
18159,0,1,1,0,4,0,0,4,1,3,4,3,1,4,3,0,2,1
18160,0,1,0,0,0,4,0,0,0,4,3,4,0,1,4,0,4,0
18161,4,2,1,0,0,4,0,0,0,3,0,3,3,0,4,4,0,2
18162,0,1,4,1,0,3,0,0,1,3,1,3,1,4,3,1,1,0
18163,0,4,1,0,0,3,0,0,0,0,1,2,4,1,4,4,0,0
18164,0,2,0,0,0,0,0,4,0,2,4,4,1,4,0,0,0,0
18165,1,4,0,0,1,0,0,0,0,4,3,2,0,1,0,0,3,0
18166,0,1,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0
18167,0,1,0,0,0,4,4,4,1,3,2,2,0,2,3,0,1,0
18168,0,1,0,0,2,0,0,0,0,4,1,4,0,1,0,0,1,0
18169,0,1,0,0,1,3,0,0,0,2,1,2,0,4,1,0,0,0
18170,0,1,0,0,1,1,0,0,0,1,4,1,0,1,0,0,2,4
18171,0,1,0,0,1,0,0,0,0,1,2,3,0,4,0,0,1,0
18172,0,3,0,0,0,4,0,4,0,3,3,3,0,0,1,0,4,4
18173,1,1,0,0,0,0,0,0,3,1,0,2,2,0,4,3,0,3
18174,0,1,0,0,1,0,0,0,1,2,3,1,0,3,1,0,1,0
18175,0,2,1,0,0,1,0,0,0,3,3,4,1,4,2,2,4,1
18176,0,1,0,0,1,0,4,2,3,1,1,1,0,3,1,0,1,2
18177,0,3,0,0,4,0,4,3,4,4,4,3,0,3,4,0,4,0
18178,0,1,0,0,1,0,0,0,0,4,2,4,0,1,4,0,0,0
18179,0,1,0,0,1,0,0,0,0,3,2,3,0,4,0,0,1,0
18180,0,3,1,0,3,1,1,3,1,3,4,4,0,1,3,0,1,0
18181,0,2,0,0,2,1,1,2,1,2,4,2,0,1,0,0,1,0
18182,0,2,0,0,2,0,0,0,0,2,3,2,0,2,0,0,2,0
18183,0,3,0,0,1,0,0,0,0,3,1,2,0,1,0,0,3,0
18184,0,1,0,0,4,0,0,0,0,4,4,4,0,2,0,0,3,0
18185,0,2,1,0,2,4,0,1,2,3,2,3,0,4,1,0,1,2
18186,0,1,0,0,1,1,1,1,1,2,3,2,1,2,1,0,1,1
18187,0,4,0,0,0,3,0,0,0,4,4,2,0,0,4,1,4,1
18188,0,2,1,0,3,0,0,0,0,2,3,3,0,1,1,0,1,0
18189,0,2,1,0,1,0,0,0,0,4,2,3,0,2,4,0,4,0
18190,0,4,4,0,0,2,0,0,2,3,4,4,1,0,1,1,0,4
18191,0,1,0,0,4,0,0,0,1,1,3,2,0,1,0,0,1,0
18192,0,2,0,0,0,0,0,0,0,3,3,4,0,0,0,0,4,0
18193,0,2,1,0,4,0,0,0,0,2,4,3,0,0,0,0,2,0
18194,0,0,0,0,3,0,0,0,0,4,3,4,0,0,0,0,0,0
18195,0,4,0,0,4,0,0,0,0,4,1,2,2,4,4,0,0,0
18196,0,1,0,0,0,2,0,0,0,3,1,2,0,2,3,0,0,1
18197,1,3,1,0,0,4,4,2,1,3,4,3,3,4,3,1,1,0
18198,0,2,0,0,1,0,0,0,0,2,2,3,0,3,0,0,4,0
18199,0,4,3,4,0,3,0,0,1,4,0,3,2,0,4,1,0,1
18200,0,1,0,0,0,1,0,0,0,4,2,4,0,4,1,0,2,0
18202,0,1,0,0,1,0,4,0,1,3,1,2,0,1,0,0,2,0
18203,4,2,0,0,0,4,0,0,4,2,1,3,4,0,1,2,4,1
18204,0,0,0,0,1,0,4,4,1,3,4,3,0,3,0,0,0,0
18205,0,0,0,0,0,0,4,0,0,2,3,2,0,0,0,0,0,0
18206,0,1,2,0,0,0,0,0,1,2,0,2,1,0,1,4,0,0
18207,0,1,4,1,0,2,0,0,1,3,1,1,4,1,3,0,1,0
18208,0,2,4,0,0,1,1,0,3,3,3,3,4,4,1,0,2,0
18209,0,3,0,0,0,0,0,0,0,2,1,2,0,4,0,0,3,0
18211,0,2,0,0,2,0,0,4,4,1,1,4,0,2,0,0,2,0
18212,1,2,2,0,0,1,0,0,1,3,4,2,2,1,4,0,0,4
18213,0,0,0,0,0,0,0,2,0,4,3,2,0,3,0,0,2,0
18214,1,1,1,1,4,4,0,1,3,4,3,4,2,1,1,2,0,1
18215,0,3,0,0,0,2,0,0,3,3,4,4,2,4,4,0,0,0
18216,0,4,2,0,0,1,0,0,4,4,4,2,4,0,1,4,0,4
18217,1,1,1,0,1,0,0,4,1,2,1,1,0,1,4,0,1,0
18218,4,4,0,0,0,0,0,1,0,3,4,3,4,1,4,3,3,4
18219,0,1,0,0,0,1,0,0,0,4,1,2,0,4,0,0,0,0
18220,0,1,0,0,1,0,0,0,0,3,2,3,0,2,3,0,3,0
18221,0,0,0,0,4,0,4,4,4,3,2,3,0,4,0,0,2,0
18222,0,3,0,0,0,0,0,0,0,3,2,1,0,2,0,0,1,0
18223,0,2,0,0,1,0,0,0,0,1,3,4,0,4,0,0,2,0
18225,0,1,0,0,0,4,0,4,4,2,4,2,0,4,4,0,4,0
18226,0,1,2,0,1,0,0,0,0,3,4,4,2,2,2,0,2,3
18227,0,4,0,0,3,0,0,4,1,3,3,2,0,4,1,0,0,0
18230,0,1,0,0,1,0,0,0,0,3,2,2,0,4,4,0,1,0
18231,0,0,0,0,2,4,0,0,4,4,3,3,0,0,0,0,4,0
18232,0,4,4,0,0,3,4,1,1,2,1,4,1,1,2,0,1,0
18233,0,2,0,0,1,0,0,0,0,3,2,2,0,1,0,0,0,0
18234,0,1,4,0,1,0,0,1,4,3,4,3,1,4,4,0,0,0
18235,0,0,0,0,2,4,0,0,0,1,2,2,0,1,0,0,3,0
18236,0,1,0,0,3,2,0,2,4,1,1,1,1,2,0,0,0,2
18237,0,0,0,0,4,0,0,0,4,4,2,3,0,4,0,0,0,0
18238,0,3,0,0,4,0,0,0,0,2,2,3,0,4,4,0,1,1
18239,0,3,0,0,4,0,0,0,0,4,3,4,0,1,0,0,3,0
18240,1,3,2,1,0,1,0,0,0,3,0,4,4,4,4,3,0,1
18241,0,2,0,0,2,1,4,2,3,2,3,3,1,2,4,0,0,0
18242,0,4,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0
18243,1,2,0,0,3,4,0,4,0,3,3,3,0,4,1,0,2,0
18244,4,4,4,0,3,0,0,0,0,4,4,2,4,4,4,0,2,0
18245,0,1,4,0,0,0,4,0,4,2,0,4,1,0,4,4,0,4
18246,1,1,1,4,1,3,0,2,1,1,1,1,1,3,1,2,1,4
18247,2,3,1,4,0,4,0,0,0,4,4,4,3,0,3,3,0,2
18248,0,1,1,0,4,0,0,2,3,2,3,3,0,4,0,0,2,1
18249,0,2,3,0,0,3,0,0,4,4,0,3,3,0,1,4,0,4
18250,0,2,1,0,1,1,0,0,0,1,3,2,0,1,0,0,2,0
18251,0,4,2,0,0,3,0,0,0,2,1,2,1,1,3,0,0,0
18252,0,0,0,0,4,0,1,4,4,4,4,2,0,3,3,0,4,4
18253,4,4,0,0,4,4,2,3,4,2,3,3,0,3,4,0,2,0
18254,0,4,3,0,0,2,0,0,1,1,4,3,3,0,3,0,0,0
18255,0,4,0,0,0,0,0,0,0,4,4,4,0,3,0,0,4,3
18256,0,2,2,0,4,4,0,1,0,3,3,2,0,3,1,0,1,4
18257,0,0,0,0,0,0,0,4,0,3,2,3,0,2,0,0,4,0
18258,0,4,0,0,0,0,0,1,0,4,2,3,0,3,1,0,3,0
18259,0,1,0,0,0,4,0,2,3,3,2,3,0,1,0,0,0,0
18260,4,4,1,0,0,4,0,0,1,1,3,2,4,0,4,2,0,2
18261,1,2,3,1,0,1,0,4,4,2,3,1,1,2,3,1,1,1
18262,0,2,0,0,2,0,0,0,0,3,3,4,0,0,0,0,0,0
18263,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,0,2,0
18264,0,0,0,0,0,0,0,0,0,2,3,2,0,4,0,0,3,0
18265,0,0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,2,0
18266,0,2,4,0,0,0,0,0,0,1,3,2,0,1,4,4,0,0
18267,0,2,1,0,1,1,0,0,1,1,1,2,4,1,1,0,2,0
18268,0,4,0,4,4,4,0,3,0,4,4,4,4,2,4,0,4,0
18269,0,3,0,0,1,1,0,3,4,3,2,3,0,3,0,0,2,4
18270,0,3,0,0,1,4,0,0,0,2,1,3,1,0,1,1,4,0
18271,0,2,4,0,0,0,0,0,0,1,3,4,4,1,1,0,4,0
18272,0,4,0,0,2,4,0,4,0,4,3,1,0,3,4,0,0,0
18273,0,1,4,0,0,1,0,0,1,3,2,3,4,1,1,0,1,0
18274,0,3,1,0,0,0,0,0,4,2,2,1,3,0,1,0,0,0
18275,0,2,0,0,1,0,0,0,0,3,1,2,0,1,0,0,2,0
18276,0,2,0,1,1,2,0,1,1,3,1,3,3,0,4,2,1,0
18277,0,1,0,0,1,0,0,4,0,2,4,2,0,3,1,0,1,1
18278,0,4,0,0,0,0,0,0,0,4,1,4,0,2,4,0,0,0
18279,4,4,4,0,1,0,0,0,0,1,1,1,0,0,4,0,0,0
18280,0,2,0,0,4,4,0,0,0,1,1,2,0,1,0,0,4,0
18282,0,3,4,0,0,0,1,1,1,4,1,4,0,4,4,0,1,0
18283,0,2,0,0,2,0,0,0,0,4,1,2,0,0,0,0,1,0
18284,0,3,1,0,0,1,0,0,4,4,0,2,1,0,2,1,0,4
18285,4,2,1,0,0,3,1,0,1,2,3,3,2,1,3,1,0,0
18286,0,3,1,0,0,4,0,0,0,4,0,4,2,0,4,4,0,4
18287,0,1,0,0,1,1,0,0,0,2,2,2,0,3,0,0,4,0
18288,0,2,0,0,4,0,0,0,0,4,3,3,0,4,0,0,0,0
18289,0,1,0,0,1,0,0,4,1,1,4,2,0,3,0,0,2,1
18290,0,4,0,0,0,4,0,0,0,4,0,4,3,1,4,0,0,0
18292,0,0,0,0,2,0,0,1,1,2,1,1,0,4,0,0,0,0
18293,0,0,0,0,3,0,0,0,0,2,3,2,0,1,0,0,0,0
18295,0,4,3,0,3,0,0,4,0,0,4,3,0,3,4,0,3,1
18296,0,2,0,0,1,0,0,0,0,2,1,1,0,1,0,0,3,0
18297,0,2,0,0,4,0,0,0,0,2,2,3,4,4,0,0,3,0
18298,0,4,0,0,0,0,0,1,4,1,4,3,1,1,1,0,4,0
18299,0,2,1,3,0,1,0,0,1,3,1,2,2,4,2,4,4,2
18300,0,1,3,0,1,0,0,0,0,4,2,1,1,2,1,0,3,1
18301,0,1,0,0,1,2,2,2,1,2,2,3,0,3,2,0,3,0
18302,0,2,1,0,0,2,4,3,1,2,2,2,1,2,1,0,4,1
18303,0,1,1,0,0,3,0,3,1,2,1,1,1,2,3,0,1,0
18304,0,4,0,0,0,4,0,0,0,2,1,2,0,4,1,0,3,4
