CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
16788,0,0,0,0,0,-2,0,0,0,-3,1,0,-1,2,0,-2,0,2,0,0,0,0,10,0,0,0,0,0,0,0,2,4,4,4,0,6
16790,0,0,0,0,0,2,1,2,0,0,0,0,0,-1,0,0,0,0,0,4,0,0,0,2,2,4,0,0,0,0,0,0,2,0,0,0
16791,0,3,2,0,-2,-1,0,0,0,-2,0,1,0,1,0,1,2,0,0,4,4,0,0,4,0,2,0,6,0,0,2,0,0,4,0,0
16792,0,-3,-1,0,0,2,0,0,2,-1,0,0,0,0,-2,3,0,-6,6,6,4,2,0,2,0,0,0,0,0,6,2,0,4,2,0,12
16793,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16794,0,1,-1,0,0,4,0,0,0,2,1,-1,-2,-1,0,-1,0,0,2,2,4,0,0,8,0,0,0,6,2,4,2,0,0,0,0,10
16795,0,-1,2,0,3,0,0,0,1,-1,-1,0,0,-1,0,0,-1,-2,0,0,4,0,2,2,2,2,4,2,0,2,2,2,0,0,0,0
16796,2,1,0,0,0,-1,0,0,-2,-1,0,1,-1,-1,2,-1,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,2,2,2,2,0
16797,0,0,0,0,2,0,0,-3,-1,1,0,-1,0,0,0,0,1,1,0,0,0,0,6,0,0,4,0,0,0,0,0,2,0,0,4,2
16798,0,0,0,0,0,1,0,0,0,-1,-1,0,2,-1,0,0,0,0,0,6,4,0,0,2,0,2,0,2,0,2,2,6,0,2,0,6
16799,0,0,0,0,-1,0,0,0,0,-1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
16800,0,-1,1,-3,-3,0,4,-1,-1,-2,0,-2,0,0,1,-1,1,0,4,0,2,0,0,2,2,2,0,2,4,2,2,2,2,4,8,0
16801,0,-2,-1,0,0,0,0,0,-1,0,0,-1,0,0,-2,0,0,-1,0,6,2,0,0,2,0,0,0,0,0,0,2,0,2,2,2,0
16802,0,1,0,0,0,1,0,0,0,-2,0,0,0,0,1,0,1,0,0,2,4,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0
16803,0,0,0,0,-5,0,0,0,0,1,1,-3,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,4,2,0,2,0,0,0,0
16804,0,1,0,0,3,0,-5,0,1,0,0,0,0,2,1,0,3,2,0,2,0,0,8,0,6,2,4,4,2,0,0,2,0,0,6,2
16805,0,0,-1,0,-4,0,0,1,0,1,0,0,0,2,-1,0,1,0,0,4,0,0,4,2,0,2,0,0,0,4,0,2,2,0,8,0
16806,0,2,0,0,1,0,0,-1,1,0,2,1,0,0,1,0,3,0,0,2,0,0,2,0,4,2,0,0,2,0,0,2,2,0,2,0
16807,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,4,0
16808,0,-1,0,0,2,-3,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0
16809,0,1,1,0,1,-2,0,2,1,6,3,5,0,2,0,0,4,0,0,0,2,0,0,0,0,2,2,2,2,0,0,2,2,0,2,0
16810,0,0,0,0,1,-2,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
16811,0,0,0,0,-1,1,0,0,-1,1,-1,-1,0,0,0,1,1,-1,4,0,0,0,2,6,2,0,0,0,0,4,0,2,2,2,2,0
16812,-3,0,0,0,2,0,0,3,-2,0,0,0,0,1,-1,0,4,0,0,2,0,0,4,0,0,4,0,0,0,4,0,2,0,2,0,4
16813,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,2,0,0,2,4,0,0,2,0,0,0,0,2,2,0,0,0
16814,0,0,0,0,0,0,0,0,0,1,-1,-1,1,2,1,-2,-1,0,2,8,4,0,4,0,0,0,0,0,0,4,0,2,2,0,2,0
16815,0,0,0,0,-2,1,0,0,0,-1,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16816,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0
16817,0,1,2,1,0,-3,0,0,1,1,0,0,1,0,1,-1,0,-5,0,2,4,2,0,4,0,0,4,2,0,0,4,0,2,4,0,2
16818,0,2,1,0,-1,-1,0,0,3,0,0,-1,0,0,0,0,-1,-1,0,2,6,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0
16819,0,-1,0,0,-2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
16820,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,2,0,4,2,2,0,0,0,0,2,0,0,4,2
16822,0,1,0,0,0,0,0,0,0,-2,1,-1,1,-1,1,0,3,0,0,0,0,0,0,4,0,0,0,2,0,0,2,2,2,0,4,0
16824,0,1,1,0,0,0,-3,0,0,-1,0,1,0,1,0,0,2,0,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0,0,0,0
16825,0,1,-1,0,0,0,0,0,2,0,1,0,0,1,-2,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,6,2,0,0,0,2
16826,0,0,0,0,2,2,-2,1,0,0,0,-1,0,0,1,2,1,0,0,2,0,0,4,4,0,0,0,0,2,0,0,2,2,4,0,0
16827,0,0,0,0,0,-2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2
16828,0,-1,0,0,2,0,-1,0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0
16829,0,0,2,2,0,2,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,0,4,2,0,0,0,0,4,0,2,2,2,2,2,4,0,4
16830,0,6,4,2,-1,-1,-1,-1,0,-1,0,0,2,-1,3,4,-3,-3,0,10,4,4,0,4,0,0,2,2,2,2,4,0,4,10,0,0
16831,0,-3,-2,0,2,0,0,0,1,-2,-2,-1,0,-1,2,0,3,0,0,4,0,0,2,0,0,2,2,2,0,2,0,2,4,0,2,6
16832,0,0,0,0,-3,0,0,0,0,-2,-3,-2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
16833,0,0,3,0,0,2,0,0,1,2,1,0,1,0,0,-2,1,0,4,0,0,0,0,4,0,0,2,0,2,0,0,0,2,4,0,4
16834,-2,0,0,0,-1,0,0,0,0,0,0,-1,-3,0,0,0,-2,0,0,2,0,0,0,0,0,0,4,2,2,2,2,2,6,0,2,0
16835,0,-2,0,0,1,1,0,2,0,1,-1,-1,0,-1,1,0,6,0,0,2,0,0,4,2,0,2,0,4,2,0,0,2,2,0,6,0
16836,0,3,0,0,0,0,0,0,0,1,0,0,1,2,1,1,-1,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,4
16838,0,-1,0,0,3,3,0,0,-1,-1,-3,-1,0,-2,1,0,-2,0,0,4,2,0,2,4,0,2,0,6,2,0,0,0,2,0,4,2
16839,0,-2,0,0,3,0,0,1,2,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,6,4,4,0,2,0,6,0,0,4,0
16840,0,0,0,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
16841,0,-1,0,0,1,-2,0,-5,1,1,0,1,0,1,0,0,-1,0,0,4,0,0,0,0,0,2,0,2,0,2,0,0,0,0,4,0
16842,0,3,1,0,0,6,0,0,-2,0,0,-1,0,0,1,1,0,3,0,4,2,0,0,12,0,0,0,0,0,6,0,0,2,0,2,4
16843,0,-2,1,0,0,1,-1,1,0,0,0,1,0,0,1,0,3,1,0,4,2,0,2,4,0,2,0,2,0,0,0,4,2,0,6,2
16844,2,0,0,0,0,-1,0,0,0,-1,1,-1,-1,0,-1,-1,0,-1,4,0,8,0,0,2,0,0,0,2,2,0,0,0,2,2,0,2
16845,0,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16846,0,-1,0,0,-1,0,0,-5,0,-1,0,-1,0,-3,0,0,-1,-1,0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0
16847,0,-2,0,0,1,-2,0,0,3,0,-1,-1,0,1,0,-1,-1,-1,0,2,4,0,2,4,0,0,4,2,0,0,0,0,0,2,2,6
16848,0,-1,0,0,-3,0,0,0,0,1,-1,0,0,-1,1,0,3,-1,0,0,0,0,2,4,0,0,0,0,2,0,0,2,2,0,2,2
16849,0,2,0,0,-1,0,0,1,0,-1,0,0,0,0,1,0,1,-1,0,0,0,0,2,0,2,2,4,0,0,0,0,0,2,0,2,0
16850,0,0,-1,0,-2,0,0,1,0,1,1,0,0,1,1,0,2,-2,0,4,0,0,6,0,0,0,2,0,2,2,0,2,2,0,2,0
16851,0,-1,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,6,0,2,4,0,4,4,2,0,0,0
16852,0,-2,-3,0,0,3,0,0,1,3,0,-1,0,0,0,0,0,0,4,2,2,0,4,2,0,0,2,6,0,2,2,0,4,0,0,0
16853,5,1,1,0,-1,0,0,0,1,0,0,0,-1,0,-1,-3,0,0,6,2,6,4,0,2,0,0,2,0,2,0,2,2,2,0,4,0
16854,0,1,0,0,-1,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
16855,0,1,0,0,-2,0,0,1,0,0,0,1,0,3,-1,0,-1,-1,0,2,0,0,6,0,0,2,0,2,2,4,0,12,0,0,0,2
16856,0,0,0,0,1,1,0,1,-1,-1,-1,-2,0,-1,1,0,-1,0,0,0,0,0,2,0,0,10,4,2,0,2,0,0,0,0,2,0
16858,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,2,0,0,0,0,0,0,0,4,0,8,0,2,0,0,0,0
16859,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0
16860,0,1,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,2,0,4,0,0,0,0,0,2,0,0,2,0,0,2,0
16861,0,2,-3,0,-4,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
16862,0,1,0,0,2,1,1,1,2,1,1,0,0,2,-1,0,0,0,0,4,2,0,2,2,2,2,0,4,0,0,0,2,0,0,4,4
16863,1,-2,2,0,0,2,0,1,0,0,0,1,0,-1,-2,0,1,0,4,6,4,0,0,4,0,2,0,2,2,0,0,2,0,0,2,0
16864,0,1,0,0,0,2,0,-1,1,1,0,0,0,-3,-1,0,-1,0,0,2,0,0,4,0,0,2,0,4,0,0,0,2,4,0,2,2
16865,-2,2,-2,0,0,-1,0,0,0,1,1,-1,0,0,-4,0,0,0,6,6,2,0,0,0,0,0,0,6,0,2,0,0,4,0,0,0
16866,0,0,0,0,1,0,0,2,-2,-1,1,-1,0,-1,0,0,0,0,0,2,0,0,2,0,0,4,0,2,2,0,0,0,0,0,0,0
16867,0,0,0,0,0,0,0,0,-1,0,-3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16868,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0
16869,0,-1,0,0,1,-1,0,0,0,0,1,0,0,-2,0,0,-1,-1,0,0,0,0,2,0,0,0,0,2,2,4,0,0,2,0,0,0
16870,0,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,1,0,3,0,0,2,0,0,2,4,0,4,0,2,2,0,0,0,0,0,6,0
16871,0,-1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,-2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0
16872,0,-4,0,0,0,2,0,0,0,-1,0,-1,0,0,-2,0,0,1,0,6,4,0,0,0,0,0,2,4,0,0,6,0,0,2,0,8
16873,0,0,0,0,0,1,-3,2,-1,0,-1,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0
16874,0,0,0,0,0,-3,0,0,0,-4,0,0,0,-1,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,2,2,0,4,2
16875,0,0,-1,0,3,-1,-3,0,-1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,6,2,2,2,4,2,2,0,0,4,2,0,2,0
16876,2,-2,-1,2,0,2,0,0,0,-1,-1,1,1,0,1,3,0,0,2,2,6,4,0,0,0,0,4,0,2,4,4,0,0,2,0,4
16877,0,0,-2,0,1,0,0,-1,0,0,0,0,0,-1,-1,1,1,0,0,2,0,0,6,0,0,2,4,2,0,2,2,4,0,2,2,0
16878,0,-1,0,0,4,0,0,1,0,-2,1,2,0,2,0,0,-3,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
16879,0,1,0,0,0,1,0,-1,0,-2,0,0,0,-1,2,0,0,0,0,2,0,0,4,2,0,0,0,4,2,0,0,2,2,0,2,0
16880,0,0,0,0,3,-1,0,0,0,0,0,1,0,-1,0,0,-2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,8,4,0,2,0
16881,0,-1,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0
16882,0,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
16883,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0
16884,0,0,-2,0,-1,2,0,0,-1,1,1,1,0,0,1,1,5,2,0,0,2,2,4,2,0,0,2,2,0,4,2,0,2,0,10,2
16885,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0
16886,0,0,0,0,0,-1,0,0,-1,0,0,-2,0,0,0,0,0,0,0,2,2,6,0,2,0,0,2,2,0,0,0,0,2,0,0,6
16887,0,0,0,1,1,1,-1,1,0,1,0,1,0,3,0,2,1,1,4,2,4,2,6,6,0,0,2,4,2,2,2,2,0,4,0,2
16888,0,-1,0,0,-3,0,0,0,0,0,-1,-1,0,0,1,0,-2,0,0,4,0,0,0,0,0,8,0,2,0,0,2,0,0,0,0,2
16889,1,-1,-3,0,-1,0,0,0,0,0,-1,1,-3,0,0,0,0,0,2,0,4,0,2,0,0,0,0,2,2,2,6,4,0,0,2,0
16890,0,1,1,1,0,-3,-1,0,0,-1,0,-1,-1,0,1,-2,-1,-1,2,4,4,2,4,4,2,2,0,4,0,0,4,0,2,6,6,4
16891,0,2,0,0,-1,0,-3,-1,0,0,-1,2,0,1,1,0,4,0,0,2,0,0,0,0,0,2,0,0,2,2,0,4,0,0,2,0
16892,2,-3,-2,0,0,0,0,0,0,2,0,-1,1,0,0,1,0,-1,4,6,6,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0
16893,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
16894,0,0,2,0,-4,0,0,0,0,0,0,0,0,0,-1,0,0,-3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
16895,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0
16896,0,0,1,0,0,0,0,0,0,-4,0,-3,2,0,-2,0,0,0,0,0,2,0,0,4,0,0,0,2,0,2,4,0,0,0,0,0
16897,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0
16898,0,-2,0,0,1,0,2,-2,-1,-1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,8,2,2,2,2,0,0,0,0,0,0,0
16899,0,1,2,0,-3,0,0,0,0,-1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,12,4,0
16900,0,2,-1,0,0,0,0,0,0,-1,-2,1,0,1,0,0,-1,0,0,4,0,0,4,0,0,0,0,2,2,0,0,2,0,0,2,0
16901,0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16902,2,0,0,3,0,0,0,0,0,6,0,2,-2,0,2,2,0,3,4,0,0,2,0,0,0,0,0,4,0,4,4,0,0,0,0,2
16903,0,1,0,0,-2,0,-1,-2,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0
16904,0,1,0,0,0,0,2,2,1,-1,1,1,0,2,1,0,1,0,0,2,0,0,2,0,4,4,2,0,0,2,0,4,2,0,4,0
16905,0,-1,0,0,0,0,0,-2,1,1,-1,-1,0,1,0,0,2,0,0,2,0,0,4,0,2,4,0,2,2,4,0,0,0,0,0,0
16906,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16907,0,0,-2,0,-3,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16908,0,0,0,0,0,0,0,1,-2,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,2,0,0,0,0,0,2,2,0,0,0
16909,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,2,0,0,2,0
16910,-1,-1,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,4,0
16911,0,0,1,0,3,1,-3,2,0,1,2,2,1,-2,1,0,0,0,0,0,2,0,4,2,0,0,2,0,0,0,2,4,0,0,0,0
16912,0,0,0,0,-2,0,0,0,-1,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,0,2,0,0,0
16913,0,-1,2,0,-2,-1,0,0,0,0,-1,-3,2,-1,1,0,-4,-2,0,4,4,0,4,6,0,0,0,6,0,4,6,4,0,2,4,6
16914,0,0,0,0,1,0,0,0,0,-2,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
16915,1,1,0,-1,0,1,0,0,0,-1,0,1,-1,0,0,-3,0,-1,2,4,0,0,0,4,0,0,2,4,2,0,0,0,0,0,2,4
16916,0,-1,2,0,4,-2,-2,0,1,1,0,1,0,0,0,0,-2,0,0,2,4,0,4,0,0,4,0,2,0,0,2,2,0,0,2,0
16917,0,-2,0,0,-1,0,0,0,0,0,2,2,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0
16918,0,4,2,0,4,1,0,3,-1,2,1,1,0,-1,1,0,-1,1,0,6,4,0,4,0,0,4,0,2,2,2,0,0,2,0,0,2
16919,3,-1,1,0,0,2,0,0,-1,-2,0,0,1,-1,-1,0,0,0,6,0,0,0,0,4,0,0,2,0,0,0,2,0,2,2,0,0
16920,0,-2,1,0,-1,0,1,0,-1,-1,0,0,0,-1,1,0,4,0,0,0,2,0,4,2,0,4,0,0,0,0,0,2,2,0,4,0
16921,0,-2,-2,0,0,-1,0,4,0,0,0,1,0,-1,0,0,1,-1,0,2,0,0,0,0,2,2,4,0,0,0,0,0,0,0,2,0
16922,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,-3,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,0,0,4,0
16923,0,1,0,0,0,0,0,0,0,-1,0,-3,0,-1,-1,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,6,0,0,4,0
16924,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0
16925,2,0,1,0,0,3,0,0,2,-1,0,-1,1,0,1,-1,-1,-2,2,2,2,0,4,2,0,0,4,2,0,2,2,0,2,2,2,4
16926,2,-1,-1,-1,0,0,0,0,2,0,-1,-2,-1,-2,-1,-1,0,0,8,4,2,4,0,0,0,4,2,0,0,0,2,2,2,2,0,2
16927,-2,0,-6,0,0,2,0,0,1,1,0,0,-3,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,8,0,2,0,0,0
16928,0,1,0,0,1,0,0,0,2,-1,-1,0,0,0,1,0,-1,0,0,2,0,0,2,0,0,0,4,0,0,0,0,2,2,0,2,0
16929,0,1,0,0,-1,0,0,0,0,-1,0,1,0,2,0,0,0,0,0,2,0,0,4,0,0,0,2,2,2,0,0,2,0,0,2,0
16930,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0
16931,0,0,1,1,0,1,0,-2,-2,1,0,0,1,-1,1,-1,0,0,4,2,2,2,4,2,0,2,0,6,0,2,2,0,2,4,4,0
16932,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0
16933,0,-1,0,0,1,0,0,0,0,0,-2,-1,0,1,0,0,-4,0,0,0,0,0,4,0,0,2,2,2,4,2,0,0,0,0,4,0
16934,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,2,0
16936,0,0,0,0,2,0,-2,2,0,2,1,0,0,0,0,0,-1,0,0,2,0,0,4,0,0,0,0,2,0,0,0,4,2,0,0,0
16937,0,0,0,0,0,-2,0,0,0,-2,-2,-2,-2,0,1,0,-2,0,0,0,0,0,6,0,0,0,0,2,0,4,0,2,4,0,2,0
16938,0,-1,3,0,4,1,0,0,1,-1,1,0,0,-1,-1,0,0,0,0,4,6,0,8,2,0,0,0,2,2,2,2,2,0,0,0,0
16939,0,1,-1,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,-1,0,0,2,0,0,4,0,0,0,2,0,6,2,0,2,0,0,0
16940,-1,0,3,1,0,0,0,0,0,3,0,0,-1,0,0,2,0,-4,0,2,6,2,0,4,0,0,0,0,0,0,0,0,2,4,0,0
16941,0,-1,0,0,-3,0,0,0,0,-1,0,0,0,-4,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
16942,0,-2,-1,0,-4,1,-2,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,6,2,0,2,0,2,0,2,0,4,2,0,2,2
16943,0,0,2,0,-3,-1,0,0,0,-1,-2,-2,0,-1,0,3,-1,0,0,0,0,2,0,0,0,0,0,4,2,0,2,2,6,8,2,12
16944,0,-2,-2,0,0,-3,0,0,0,-2,1,0,1,1,-2,0,0,0,0,2,0,0,0,6,0,0,0,4,2,0,2,2,2,0,2,0
16945,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
16946,0,0,0,1,0,2,0,0,0,2,1,1,0,-1,0,0,-1,0,0,0,0,2,2,4,0,0,0,2,0,0,0,2,0,0,2,0
16947,0,0,0,0,-1,-2,0,0,0,1,1,-1,0,0,0,0,0,0,0,2,6,0,2,8,0,0,0,2,2,2,0,0,2,0,2,0
16948,0,-3,-2,-1,-2,-1,-2,0,-1,-2,0,0,0,-1,-1,-3,0,-1,2,4,4,0,0,2,6,0,2,4,0,0,8,0,2,2,0,6
16949,0,0,0,0,-3,-2,0,0,-2,2,0,1,0,0,-1,0,1,-1,0,2,2,0,2,0,0,2,2,4,2,8,0,2,4,0,6,0
16950,0,-1,0,0,-1,0,0,0,0,-1,0,0,-2,2,-1,0,0,0,0,2,0,0,2,0,0,0,0,4,0,2,2,2,2,0,2,0
16951,0,0,0,0,-1,0,0,0,0,-1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,4,0,0,0,0
16953,0,0,-2,0,-1,0,0,0,-2,2,2,1,0,-1,0,0,-4,0,0,0,0,0,2,0,0,4,0,0,4,6,0,2,0,0,0,0
16954,0,2,0,0,2,0,0,0,0,0,0,1,1,0,-1,0,1,0,0,2,0,0,0,4,0,2,0,2,0,2,0,0,0,0,0,0
16955,0,0,3,0,0,-2,0,0,2,-3,1,-1,0,0,-1,0,0,-3,0,4,6,0,0,4,0,0,4,0,2,0,2,0,0,0,0,2
16956,0,0,-2,0,-5,-1,0,0,0,-1,-1,-2,0,2,0,0,0,0,0,4,0,0,6,0,0,0,0,2,2,0,0,4,2,0,8,0
16957,0,-2,0,0,0,0,0,0,0,1,1,1,0,1,-3,-2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0
16958,0,2,0,0,3,0,0,0,0,-2,1,2,0,1,0,0,-1,0,0,6,0,0,2,0,0,0,0,2,2,2,2,2,2,0,2,0
16959,0,0,0,0,2,-1,0,0,0,1,1,2,0,2,0,0,3,0,0,4,0,0,2,0,0,0,0,0,4,0,0,2,2,0,0,0
16960,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,12,2,0,2,0,0,2,0,0,2,0,4,4,0,0,2,4
