CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
17829,0,-2,2,0,0,3,0,0,0,-1,-1,1,2,-3,1,0,0,0,0,0,0,0,4,0,0,4,0,2,0,2,0,2,0,0,2,0
17830,0,-1,0,0,-4,1,0,0,0,-1,1,-1,0,0,-1,0,0,0,0,4,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0
17831,0,0,0,0,-3,0,4,2,1,0,0,1,3,1,0,0,0,0,0,4,0,0,6,0,0,6,0,0,0,2,0,2,2,0,4,0
17832,-1,-4,-3,0,0,-1,0,0,1,1,0,0,-1,0,-1,-4,0,-3,8,2,4,0,0,6,0,0,4,2,0,0,2,2,2,0,0,10
17833,0,-3,2,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0
17834,0,0,0,0,1,-2,0,0,0,0,1,0,0,-1,0,0,2,0,0,2,0,0,6,4,0,0,0,4,6,8,0,0,0,2,2,0
17835,0,0,-2,0,-3,-2,0,-2,-2,-1,-1,-1,0,0,-2,0,1,0,0,0,0,0,2,4,2,6,4,2,0,2,4,0,0,0,2,0
17836,0,0,2,0,0,1,0,0,0,-4,1,-1,-2,0,-1,0,1,0,0,0,2,0,8,2,0,6,0,2,2,2,0,0,0,0,0,0
17837,0,1,0,0,0,-2,-1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,4,2,0,2,2,0,0,2,0,4,2,0,2,0
17838,0,1,0,0,2,1,0,0,0,2,1,0,0,-1,0,0,3,0,0,0,2,0,0,0,0,0,0,2,2,4,0,0,2,0,10,0
17839,0,-1,0,0,0,-1,0,0,0,1,0,1,0,-1,0,0,2,0,0,0,0,4,0,2,0,4,0,0,0,0,0,0,2,0,6,0
17840,0,1,-1,0,1,-1,0,-4,0,0,1,2,0,-1,0,0,0,0,0,2,0,0,0,0,0,4,0,2,2,2,0,2,0,0,6,4
17842,0,2,1,0,3,1,0,1,0,2,0,-1,0,1,0,0,-1,1,0,2,0,0,6,4,0,2,0,2,2,2,0,0,0,0,2,0
17843,0,-3,1,0,-3,-2,0,-2,-1,0,2,0,2,0,0,-1,1,1,0,2,0,2,4,6,4,2,0,0,2,2,0,2,0,0,2,0
17844,-2,-1,0,0,-5,0,0,0,-1,1,0,0,-1,-3,0,0,3,0,0,0,8,0,2,0,0,4,2,2,0,0,2,2,2,0,2,2
17845,0,-3,0,0,-5,0,0,0,0,0,1,0,0,1,-1,0,-5,2,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0
17846,0,0,0,0,0,1,0,1,0,0,1,1,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0
17847,0,0,1,0,3,0,0,1,0,1,0,0,0,-1,1,0,-1,1,0,2,0,0,2,2,0,2,0,2,2,0,0,4,2,0,2,0
17848,0,-3,0,0,0,0,0,0,0,-1,1,2,1,1,0,0,3,1,0,12,0,0,4,0,0,0,2,2,0,2,0,0,0,0,4,4
17849,0,0,0,0,3,0,0,0,0,-1,1,3,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,2,2,0,4,0,0,4,0
17850,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,4,0,2,0,2,4,0,0,0,0
17851,0,-1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,3,2,-3,0,2,0,0,0,4,0,0,0,2,0,2,0,2,2,0,2,0
17852,0,0,-1,0,0,-1,0,3,-1,1,1,-1,0,0,1,-2,0,0,0,2,0,0,6,0,0,0,2,0,0,2,0,2,0,0,2,2
17853,-3,-2,0,0,0,-1,0,0,2,0,0,-1,1,0,-1,0,0,0,0,2,0,0,0,2,0,0,4,6,0,0,2,0,0,0,0,0
17854,0,-1,0,0,1,0,0,0,0,0,1,-1,0,1,1,0,-1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0
17855,-1,2,0,0,0,-1,0,1,0,0,0,2,1,-1,0,0,1,-1,0,2,2,0,4,0,0,2,0,4,0,2,0,4,2,0,4,0
17856,0,1,0,0,0,0,0,0,0,-1,-1,-2,0,0,0,0,0,-1,0,0,2,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0
17857,0,0,0,0,2,0,0,0,0,2,0,1,0,-1,-1,0,1,0,0,4,2,0,2,0,0,2,2,2,0,0,0,4,0,0,2,4
17858,-2,1,1,1,0,6,3,0,1,2,0,2,0,0,3,-1,4,-3,6,2,6,2,2,6,0,2,2,2,2,0,0,2,2,4,0,0
17859,0,-4,0,0,-1,0,0,0,0,1,0,-1,0,-1,0,0,-1,-2,0,0,0,0,4,0,0,0,0,0,2,2,0,2,2,0,4,6
17860,0,0,0,0,-1,1,0,-1,0,0,-2,0,0,-2,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
17861,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,2,2,2,0,0,2,0,2,0
17862,0,1,1,0,2,2,0,0,0,1,0,-1,0,0,1,0,0,0,0,4,6,0,2,4,0,2,0,4,0,2,0,0,2,0,0,0
17863,0,-2,0,0,-1,-3,0,0,-1,-1,0,0,0,1,1,1,-1,-2,0,2,0,0,4,2,0,10,2,4,2,2,2,2,2,2,2,2
17864,0,-1,2,0,3,0,0,1,0,1,0,0,2,1,1,2,1,3,0,0,2,0,4,2,0,2,0,0,0,0,0,2,4,0,0,4
17865,0,-1,0,0,1,-1,-1,1,2,2,0,0,0,0,1,2,0,-2,0,2,0,0,2,2,0,6,2,2,2,2,2,2,2,0,4,2
17866,0,3,0,0,-2,0,0,0,0,0,1,0,0,1,0,0,-3,-5,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,8
17867,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,1,0,0,6,0,4,0,0,0,2,0,0,0,2,0,0,4,0,4,0
17868,0,2,0,0,0,2,0,5,0,2,1,0,0,2,0,0,4,0,0,4,0,0,10,4,0,2,2,2,0,2,0,6,0,0,0,0
17869,0,-1,-1,0,0,0,-5,2,1,-3,1,-1,0,0,-1,-1,-4,-1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,4
17870,-2,0,-2,0,0,0,0,0,-1,-1,0,-1,-2,0,1,-2,0,-3,0,8,2,0,0,4,0,0,2,0,0,2,2,0,0,0,0,4
17871,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,4
17872,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0
17873,0,-2,0,0,-2,0,-1,0,0,0,0,-1,0,-2,0,0,3,-2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0
17874,0,2,2,0,-2,0,0,0,0,0,1,0,0,1,0,0,2,-2,0,0,2,0,2,0,0,0,0,2,2,2,0,2,2,0,2,0
17875,0,1,1,0,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,0,0,0,2,10,2,2,2,4,2,2,0,0,2,0
17876,0,1,-2,0,0,-2,0,0,0,-1,0,1,1,0,0,0,6,0,2,0,4,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0
17877,0,3,3,0,0,1,-2,0,-1,-1,-1,1,1,-1,2,0,0,0,0,2,2,0,0,4,6,2,0,0,0,0,4,2,4,2,2,0
17878,0,1,-1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,6,2,0,2,0
17879,0,-2,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-2,0,0,0,0,0,12,2,0,2,4,6,0,4,0,0,2,0,2,0
17880,0,0,0,0,-3,0,0,2,-1,1,1,2,0,-1,1,0,5,0,0,4,0,0,2,2,8,0,2,0,0,2,0,0,0,0,4,0
17881,0,1,0,0,1,0,0,-2,0,0,0,0,0,1,0,0,-4,0,0,8,2,0,2,0,0,0,0,0,2,0,0,0,0,0,4,6
17882,0,2,-1,-1,1,-1,0,0,0,1,0,1,1,1,-1,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,2,0,6,0
17883,0,-1,0,0,-3,0,0,-1,0,0,1,-1,0,-1,-1,0,0,-2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,2,0,10,0
17884,0,2,-1,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,4,4,0,4,4,8,4,2,6,6,0,0,4,2,0,8,4
17885,0,1,1,0,1,-1,1,2,0,0,0,1,1,1,-1,0,2,0,0,2,0,0,0,4,0,2,0,4,0,0,0,2,0,2,2,0
17886,0,0,1,0,4,0,0,-1,1,1,0,0,0,1,-1,0,4,-1,4,0,0,0,8,0,0,4,0,0,2,0,0,2,4,0,0,0
17887,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,2,0,0,0,0,4,0,0,0,0,2,0,2,0,2,2,0,4,0
17888,0,0,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,-2,0,0,2,0,0,2,2,2,2,0,2,0,0,0,4,0,0,2,2
17889,0,3,0,0,4,0,0,0,0,-1,0,0,0,0,0,0,2,2,0,2,0,0,4,6,0,2,0,4,0,0,0,2,0,0,2,2
17890,0,-1,-3,0,-2,-2,0,0,0,-1,-1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,4,2,2,2,0,4,0,0,0,0
17891,0,-1,-2,0,0,-2,-2,1,0,0,-1,0,1,-1,-1,0,-1,-3,0,2,0,0,4,0,0,0,0,2,2,0,0,2,0,0,2,4
17893,0,5,1,0,0,0,0,2,0,1,0,0,0,-1,1,0,-2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,4,0,0,2,0
17894,-2,-2,0,0,0,0,0,-3,0,-5,0,0,1,-2,-3,0,-1,0,4,2,4,4,0,0,0,6,2,4,2,2,4,0,2,0,2,0
17895,0,1,0,0,0,0,0,0,0,-1,-2,-2,0,1,0,0,-2,-1,0,2,0,0,0,0,0,4,2,2,2,0,0,2,2,0,8,6
17896,0,-1,-1,0,0,2,0,0,0,0,0,0,-1,0,0,-2,0,0,4,6,2,2,0,6,0,8,4,2,2,4,6,2,2,0,2,8
17897,0,0,0,0,0,-2,0,-2,0,-1,0,1,0,0,-1,0,0,-3,0,2,2,0,2,6,0,2,0,2,2,4,4,0,10,0,2,4
17898,1,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,2,0,8,2,0,2,6
17899,0,-1,0,0,3,0,0,-1,0,3,0,1,0,0,1,0,1,0,0,2,0,0,2,0,0,4,0,4,0,2,2,0,4,0,4,2
17900,0,0,0,0,0,-2,0,-2,0,0,0,1,0,-1,-1,0,0,-4,0,6,2,0,6,4,0,2,2,0,0,2,0,2,0,0,6,0
17901,0,0,0,-1,0,0,0,0,0,1,0,0,-4,-1,-1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,8,0,4,0,4,0
17902,0,-1,0,0,-3,-3,0,0,-3,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,2,0,0,4,0
17903,-3,1,-3,0,-4,0,0,-2,-2,-1,-1,-1,-1,-3,-2,0,5,0,0,0,2,0,6,0,0,0,0,2,0,2,2,4,4,0,0,0
17904,-1,0,6,-4,0,-4,0,0,-2,0,0,2,3,0,-1,-1,0,3,2,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0
17905,0,4,0,0,0,1,1,0,1,-2,1,0,0,-2,-1,0,5,2,0,2,2,0,2,0,0,0,0,2,2,2,0,6,2,0,0,0
17906,0,-1,0,0,-5,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0
17907,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0
17908,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
17909,0,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
17910,0,1,2,0,-3,-1,0,0,1,0,0,-1,1,1,1,0,0,0,0,0,0,0,4,2,0,2,4,10,0,0,0,2,2,0,2,0
17911,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,2,2,0,0,2,4,0,2,0
17912,0,0,0,0,2,0,1,0,-1,0,2,1,0,-1,-1,0,0,1,0,0,0,0,2,0,0,2,2,2,4,4,0,2,0,0,4,0
17913,0,2,-2,0,-3,-2,0,3,0,0,-1,-1,0,-4,-2,0,1,0,0,8,0,0,2,4,0,4,2,0,0,0,0,2,0,0,2,6
17914,0,0,0,0,-3,0,0,0,0,-1,-1,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,6,2,2,0,2,0,0,0,0
17915,-2,-2,1,-1,0,-1,0,0,-2,0,-1,0,-3,0,1,1,0,-3,4,4,4,0,2,2,0,0,0,4,0,0,2,0,0,2,0,0
17916,0,1,2,0,2,1,0,0,0,2,1,0,0,2,2,0,3,3,4,0,0,0,4,4,0,0,0,4,4,4,0,2,4,0,6,4
17917,0,-1,0,0,2,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,0,2,0,0,4,0
17918,0,1,-3,0,-4,-3,0,3,0,1,0,2,0,1,-1,0,3,-3,0,0,2,0,4,4,0,2,2,2,0,4,0,2,0,0,4,4
17919,0,-2,0,0,0,0,0,2,1,1,0,0,-1,0,0,0,0,-1,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
17920,0,-3,0,0,0,0,0,3,-1,0,-1,0,0,-3,0,0,-1,0,0,2,0,0,0,0,0,8,2,2,2,2,0,2,0,0,8,0
17921,0,0,0,0,0,0,0,0,-2,0,1,0,0,3,0,-2,3,2,0,2,4,2,0,0,0,0,2,2,0,0,2,0,0,2,0,2
17922,0,0,-2,0,1,0,0,-3,-2,0,0,0,-1,-2,-1,0,0,0,0,4,4,0,0,0,0,2,0,2,0,0,0,2,4,0,4,0
17923,0,2,0,0,-2,0,0,0,0,-1,0,0,0,1,1,0,2,0,0,0,0,0,4,2,0,2,2,2,2,2,0,0,0,0,4,0
17924,-2,0,4,0,-3,1,0,0,0,-1,-3,2,0,0,-3,2,0,0,2,0,2,0,2,2,0,0,0,4,4,0,4,2,2,0,2,0
17925,0,-1,2,0,0,-2,1,2,1,0,1,1,0,-1,1,0,3,-1,0,2,0,0,0,0,4,0,2,4,2,2,0,2,2,0,2,0
17926,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0,0,0,-2,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
17927,-3,1,-1,0,-2,-2,0,0,0,-1,0,-1,-1,-2,-1,0,0,-3,0,0,4,0,8,0,0,4,4,2,2,2,0,6,0,0,4,4
17928,0,0,0,0,1,-1,0,0,-1,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,4,0,0,2,0
17929,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,2,0,2,0,2,0,0,0,0
17930,0,1,2,0,0,0,0,1,0,0,-1,0,0,0,-1,-1,0,1,2,2,0,6,0,0,0,0,0,6,2,2,2,0,0,2,0,0
17931,0,0,-2,0,-1,1,-1,2,0,0,1,0,0,2,-1,0,4,0,0,0,6,0,6,0,0,0,0,4,0,0,0,0,4,0,2,6
17932,-1,1,2,0,-1,0,0,0,0,1,0,0,0,0,-2,0,2,1,0,4,4,4,0,0,0,0,0,2,2,2,4,2,2,0,0,4
17933,0,0,-1,0,0,0,-2,3,0,0,1,1,0,1,-1,0,2,-1,0,0,0,0,0,0,0,6,2,2,0,0,0,0,4,0,6,2
17934,0,1,1,0,-1,-1,0,-1,-1,0,0,1,-2,1,2,0,-2,0,0,4,2,0,0,0,0,2,0,0,2,2,2,8,0,0,0,0
17935,0,-3,-3,0,0,5,0,0,-1,-1,-1,0,0,0,-2,0,0,-1,6,0,6,0,0,6,4,2,0,0,2,0,0,0,4,0,2,4
17936,0,1,0,0,-1,-1,0,0,2,0,2,6,0,2,2,0,2,0,0,4,0,0,2,0,0,0,0,4,0,4,2,0,0,0,0,0
17937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0
17938,0,3,3,0,2,1,0,3,0,-1,0,0,0,-3,0,-1,1,-4,2,2,6,2,6,0,0,10,2,8,2,2,2,2,4,0,2,2
17939,0,-1,0,0,-2,0,0,0,0,-1,2,3,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,0
17940,-3,2,-1,0,0,2,2,-1,0,1,0,3,0,1,2,-1,0,3,0,8,8,0,0,2,0,0,0,0,0,0,2,0,2,4,2,2
17941,0,-1,2,0,0,0,0,0,-2,0,1,0,0,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
17942,0,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,1,0,-1,0,0,0,0,0,4,2,0,4,4,2,0,2,0,0,0,0,0,2
17943,0,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,-1,0,0,2,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0
17944,0,0,0,0,2,0,0,-1,0,-1,-1,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,2,0,0,6,4,0,8,4
17945,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0
17946,3,1,-2,0,0,-4,2,-3,1,0,0,5,3,1,-2,7,0,4,0,2,6,0,2,6,6,0,2,12,4,2,2,0,0,12,2,2
17948,0,-1,0,0,-1,0,0,2,1,0,0,1,0,-1,0,0,1,-2,0,0,0,0,2,0,0,0,4,0,2,2,0,4,2,0,2,2
17949,0,0,-1,0,5,0,0,2,0,0,0,-1,0,0,0,0,-1,0,0,2,2,4,2,8,0,2,0,2,6,2,6,2,2,2,6,0
17950,0,0,-2,0,-1,0,0,0,1,0,0,0,-1,1,-1,0,-1,0,0,0,0,0,0,2,2,2,4,0,0,2,0,2,4,0,2,2
17952,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
17953,0,1,0,0,0,0,0,1,0,1,-1,-2,0,0,-2,0,-2,-1,0,2,0,0,0,2,0,4,0,2,0,0,0,4,0,0,2,0
17954,0,1,0,0,0,0,0,0,-3,0,0,1,-1,0,1,0,0,0,0,2,2,0,0,4,0,0,2,0,0,4,2,0,2,0,0,0
17955,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,4,0,0,2,0,0,4,2,2,0,0,0,6,0,2,0
17956,2,0,0,2,1,-2,0,0,0,2,2,1,1,0,1,2,0,4,0,4,4,4,2,2,0,0,0,0,0,0,0,0,2,4,0,0
17957,0,-1,0,0,-3,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,0,0,0,0,0,0
17958,0,-1,0,0,-2,0,0,0,0,0,0,1,0,1,-1,0,0,-1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17959,0,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
17960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,0,0
17961,0,0,0,0,3,1,0,0,0,1,0,0,0,-1,0,0,1,0,0,2,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0
17962,0,-3,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,2,0,0,0,0,2,2,2,2,0,0,0,2,4
17963,0,3,0,0,-4,1,3,0,-1,0,0,0,0,-1,-1,-2,-1,0,0,4,2,0,4,0,12,0,2,0,0,2,0,2,2,0,2,4
17964,0,0,-3,-2,0,-3,0,0,0,2,-1,0,2,0,-2,1,0,0,0,0,0,4,4,10,0,0,0,0,2,4,0,2,0,0,2,4
17966,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17967,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,2,2,0,2,0,0,0,0
17968,0,-1,-2,0,0,0,0,-2,0,-1,-2,-1,-1,0,-1,0,-1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
17969,0,-1,-2,0,-2,-1,0,0,0,0,1,-1,0,0,-2,0,1,0,0,2,0,0,0,4,0,0,0,0,2,2,6,2,2,0,0,0
17970,0,1,0,0,1,-1,0,0,0,-1,0,0,0,1,1,0,0,0,0,2,2,0,0,6,0,0,0,0,4,2,0,2,4,0,2,0
17971,2,2,-1,0,-2,2,0,2,-1,-2,-1,-5,0,-3,1,-1,-4,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,2,2
17972,-1,-2,2,0,0,1,0,0,-2,0,0,0,-2,0,0,-1,0,0,4,2,8,0,0,6,0,0,0,2,2,0,2,4,4,2,0,0
17973,0,0,-2,0,0,0,0,0,0,-1,-2,-1,0,0,0,0,-1,0,0,2,0,0,0,0,0,8,0,0,0,2,0,0,0,0,2,0
17974,0,-2,-1,0,-2,1,0,0,-1,0,-1,-1,0,-1,0,0,-3,-3,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,4,0,0
17975,0,0,-3,-2,0,2,0,0,0,-1,0,0,-1,1,-1,-2,0,-2,0,2,6,0,0,0,0,0,0,2,2,0,2,0,0,2,2,0
17976,0,0,0,0,3,3,0,0,0,-1,0,0,0,-2,0,0,-3,0,0,8,4,0,12,4,0,0,0,2,2,2,2,4,2,0,0,0
17977,0,1,-2,0,0,0,0,2,1,0,3,3,0,2,0,0,-1,2,0,4,0,0,0,0,0,0,2,2,2,0,2,4,2,0,4,0
17978,1,-1,2,0,0,0,0,0,2,3,0,0,-2,0,-1,-3,0,1,6,2,2,2,0,6,0,0,0,8,0,2,0,0,0,4,0,4
17979,0,-2,-2,0,0,2,0,0,-1,-1,-1,-1,2,1,1,0,-1,1,0,8,6,0,4,0,0,0,0,8,4,10,2,12,2,2,12,8
17980,0,-1,0,0,1,0,0,0,0,1,0,0,-1,2,0,0,-3,0,0,2,2,0,0,0,0,2,0,0,0,0,0,4,2,0,4,8
17981,0,-3,0,0,0,0,0,1,1,0,0,1,2,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
17982,0,1,0,0,3,2,0,0,0,0,-1,1,0,3,-1,0,2,0,0,2,0,0,4,0,0,2,0,2,2,2,0,0,0,0,2,0
17983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
17984,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,-1,0,2,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,4,0
17985,0,0,-3,-1,0,0,-2,0,1,-2,-1,-2,-2,0,1,-2,0,-4,4,4,2,2,0,0,0,0,2,2,2,0,0,2,2,2,4,2
17986,-1,2,0,0,0,0,0,0,0,4,0,0,1,0,0,-2,0,0,4,2,6,4,0,4,0,0,2,2,0,0,4,0,2,2,0,6
17987,0,0,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,4,0,0,0,2,2,0,0,2,2,0,2,0
17988,-3,-1,0,1,0,3,0,0,1,4,0,0,0,-1,0,-3,0,-4,10,8,8,4,0,6,0,0,0,8,0,0,2,0,4,6,0,6
17989,0,-1,0,0,0,0,0,-1,-2,1,0,-1,0,0,-2,0,3,2,0,4,6,0,6,0,0,2,0,4,4,2,0,2,0,0,4,0
17990,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,4,0,0,0,2,0,0,0,2,2,0,0,2,0,2,0,4
17991,0,-1,0,0,1,-2,0,0,0,-1,-2,0,0,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,0
17993,0,-3,0,0,2,0,0,-1,1,1,-1,0,0,0,0,0,-2,-1,0,4,0,0,0,0,0,4,0,2,0,2,0,0,2,0,0,4
17996,0,1,0,0,-3,-3,1,0,2,0,0,0,-1,0,-2,0,0,4,0,4,0,0,0,4,0,0,0,4,0,2,0,6,2,2,0,0
17997,0,1,0,0,-3,-1,0,0,1,1,0,-1,0,1,0,0,1,0,0,2,0,0,6,0,0,2,0,4,0,0,0,2,0,0,2,0
17998,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,-1,0,-2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,0
17999,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,2,0,0,2,0,0,6,0,0,2,0,0,0,4,0,2,0,0,0,0
18000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0
18002,0,3,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,4,4,0,0,2,0,2,0,0,2,2,0,0,0
18003,0,-2,0,0,-1,-1,0,0,0,-1,-1,-2,0,3,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,4,2,0,2,0
