CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
16478,0,0,4,0,0,4,0,0,0,3,2,2,0,4,0,0,0,0
16479,0,4,0,0,2,0,0,0,0,2,2,1,4,0,4,0,3,0
16480,0,3,0,0,4,0,0,0,0,2,2,2,0,1,1,0,4,0
16481,2,2,2,2,0,1,0,4,1,1,1,1,1,3,2,4,4,2
16482,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0
16483,0,1,0,0,0,4,3,3,2,3,2,3,0,3,0,1,3,0
16484,4,2,0,0,0,4,0,0,4,2,0,2,1,0,4,4,0,4
16485,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
16486,1,1,0,0,3,0,0,2,2,2,2,1,0,2,0,0,3,0
16487,0,1,2,0,0,1,0,0,0,1,4,1,1,1,1,1,0,1
16488,0,4,0,0,4,0,0,1,1,1,1,3,4,2,1,0,0,0
16489,0,2,4,0,0,0,0,0,0,3,4,3,4,2,2,0,1,1
16490,0,0,3,0,0,4,0,0,4,0,1,2,0,1,2,0,0,0
16491,0,3,0,0,1,1,0,0,0,1,3,3,0,0,0,0,2,0
16492,0,4,4,0,2,0,0,0,0,2,3,3,1,3,0,0,0,0
16493,1,3,1,4,0,1,0,1,2,1,4,1,2,0,1,4,0,1
16494,4,2,1,1,0,0,1,2,1,2,4,3,2,4,1,0,3,4
16495,0,3,0,0,3,0,0,0,0,2,1,3,0,0,0,0,2,0
16497,0,4,0,0,4,4,0,0,0,3,2,2,0,4,0,0,1,0
16498,0,1,0,0,4,0,0,0,0,3,3,4,4,3,4,0,3,0
16499,0,2,4,0,1,3,0,4,4,1,1,3,3,4,2,1,2,4
16500,0,2,3,0,2,4,4,3,2,3,4,3,3,4,4,0,3,3
16501,0,3,0,0,3,4,0,0,0,2,1,3,0,3,0,0,4,0
16502,0,3,0,0,0,0,0,0,0,2,3,3,0,2,0,0,4,0
16503,0,4,2,4,4,4,0,2,3,3,2,2,4,3,4,1,1,0
16504,0,1,0,0,3,1,0,1,1,1,2,2,0,4,0,0,2,0
16505,0,3,4,0,0,4,0,0,2,2,1,3,3,0,4,2,0,4
16506,4,3,2,0,0,4,0,3,4,1,4,3,3,4,4,4,0,4
16507,0,4,1,0,2,0,0,0,0,2,3,3,0,4,0,0,1,0
16508,1,1,1,0,1,1,0,0,0,2,2,1,0,0,0,1,2,0
16509,0,4,1,0,3,4,2,1,4,2,2,3,0,1,0,4,2,4
16510,0,1,0,0,1,0,3,1,2,3,2,2,0,3,0,0,1,4
16511,0,1,0,0,2,0,0,4,4,4,1,1,0,4,4,0,0,0
16512,0,4,4,0,0,0,1,4,1,3,3,3,0,4,0,0,4,4
16513,0,4,4,1,0,2,0,0,3,4,0,3,1,1,2,0,0,4
16514,0,0,0,0,0,0,4,4,4,3,4,3,0,3,0,4,2,4
16515,0,1,4,0,3,0,4,4,0,2,2,2,0,4,0,0,2,4
16516,0,2,1,0,0,2,0,0,4,2,1,1,2,1,1,1,1,4
16517,0,2,0,0,4,3,0,4,4,3,4,3,0,4,0,0,3,0
16518,3,4,0,0,0,3,0,0,4,3,1,3,4,4,4,4,1,0
16519,0,4,3,0,3,4,1,1,1,3,2,2,4,3,2,0,3,1
16520,0,0,0,0,1,0,0,0,1,1,3,4,0,1,1,0,1,0
16521,0,3,0,0,1,0,0,0,0,1,1,1,0,1,4,0,0,0
16522,0,4,0,0,2,0,2,3,4,2,2,1,0,2,0,0,1,0
16523,0,3,1,0,1,0,0,2,0,3,2,2,2,2,2,0,4,0
16524,0,3,0,4,1,0,1,0,4,3,2,3,0,3,0,0,3,0
16525,0,4,0,0,1,0,0,0,0,4,3,4,0,4,1,0,1,0
16526,2,3,3,0,0,2,0,1,2,2,1,1,3,1,2,3,1,1
16527,0,4,4,0,1,0,4,0,4,2,3,2,0,4,4,0,2,0
16528,0,3,1,0,3,0,0,4,0,4,4,2,1,2,4,0,1,1
16530,0,0,4,0,0,4,0,0,4,1,3,2,0,2,3,0,4,4
16531,0,0,0,0,2,1,0,0,0,1,2,2,0,1,0,0,1,0
16532,0,2,1,1,0,4,0,0,0,4,0,4,2,0,1,1,0,2
16533,0,3,1,1,0,4,0,0,3,3,0,4,3,0,1,0,0,1
16534,0,4,4,0,0,1,0,0,3,2,1,2,0,4,4,0,0,0
16535,0,4,4,0,0,0,4,3,4,2,4,4,0,4,4,4,1,3
16536,1,3,3,0,4,3,0,3,4,1,1,2,4,4,2,0,3,3
16537,1,2,3,1,0,3,0,0,3,1,0,2,1,1,4,2,0,2
16538,1,1,1,2,0,2,0,0,3,4,3,4,2,2,1,2,4,1
16539,0,2,0,0,1,4,0,0,0,2,4,3,2,1,4,3,4,2
16541,0,1,4,0,1,0,1,0,1,1,4,2,4,2,1,0,2,0
16542,3,3,3,3,0,2,0,0,0,1,0,1,2,0,3,0,0,0
16543,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
16544,0,4,4,0,0,4,0,1,0,3,4,3,0,3,0,0,0,1
16545,0,4,0,0,0,0,0,0,0,4,3,4,0,2,1,0,1,0
16546,0,1,4,0,3,2,0,1,0,2,1,1,4,1,4,0,0,0
16547,2,4,1,0,0,1,0,1,4,3,3,3,4,3,4,0,1,4
16548,1,0,0,0,0,0,0,1,1,1,2,1,0,4,0,0,2,0
16549,0,4,4,2,0,2,0,0,2,1,4,4,2,4,2,3,4,4
16550,0,1,0,0,0,1,0,0,0,0,3,1,0,3,4,0,0,0
16551,0,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0
16552,4,4,4,0,0,3,0,0,4,0,1,2,1,1,4,4,0,0
16553,0,0,0,0,4,0,0,0,1,3,1,4,0,1,0,0,3,0
16554,2,1,4,0,0,4,1,2,2,3,2,1,1,0,2,2,0,4
16555,0,4,0,0,0,0,0,2,0,2,3,2,0,2,0,0,1,0
16556,0,4,0,0,0,1,0,0,1,2,0,1,3,0,1,0,0,0
16557,0,3,1,0,3,4,0,0,4,3,1,3,4,4,2,2,1,4
16558,0,4,4,0,2,4,0,1,4,1,2,4,0,4,0,0,1,0
16559,0,4,1,0,0,4,0,0,4,3,1,3,1,0,4,0,0,4
16560,0,1,0,0,1,3,0,0,0,3,2,3,0,1,4,0,3,0
16561,0,0,0,0,0,4,0,0,0,2,2,2,1,2,4,0,3,0
16562,4,1,4,0,2,0,1,2,4,2,2,2,0,2,3,0,3,0
16563,0,2,0,0,4,0,0,0,0,3,3,2,0,0,0,0,2,0
16564,0,1,2,0,0,0,0,0,0,3,0,1,3,0,1,1,0,0
16565,0,2,4,4,0,1,0,0,0,1,1,2,2,0,2,1,0,3
16566,0,3,4,0,3,4,2,2,4,2,1,3,1,2,4,4,2,2
16567,0,3,0,0,3,0,1,2,3,2,4,2,4,2,4,4,2,3
16568,2,1,3,4,0,3,0,0,3,4,0,2,3,3,3,1,0,4
16569,0,2,0,0,0,0,0,4,4,2,3,2,0,4,1,0,4,1
16570,0,4,0,0,0,0,0,4,0,3,2,2,0,1,1,0,1,0
16571,0,4,0,0,3,4,0,0,0,4,2,3,4,4,4,0,0,0
16572,0,1,0,0,0,0,0,0,0,4,2,2,2,3,1,0,1,0
16573,0,4,0,0,4,0,0,0,0,1,3,3,0,1,4,0,2,0
16574,0,4,4,0,2,0,0,0,0,2,1,1,4,2,4,0,2,0
16576,0,1,0,0,1,0,0,0,0,2,3,4,0,4,0,0,3,0
16577,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
16578,0,3,0,0,1,1,0,2,2,2,3,4,0,2,1,0,4,0
16579,0,3,1,0,0,1,0,0,1,3,2,1,2,3,1,0,1,0
16580,1,0,4,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0
16581,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0
16582,0,1,4,0,1,0,4,2,4,1,3,2,0,2,0,0,4,4
16583,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
16584,0,3,4,0,2,2,0,3,3,2,2,2,1,3,3,1,4,3
16585,0,2,0,0,3,4,0,1,0,3,3,3,0,3,0,0,2,3
16586,0,4,0,0,2,0,0,0,0,3,4,3,0,0,0,0,3,0
16587,0,1,0,0,1,0,1,0,1,2,3,2,0,2,0,0,3,0
16588,0,0,0,0,1,0,0,0,0,2,1,2,0,4,4,0,0,0
16589,0,0,0,0,4,0,0,0,4,3,3,3,0,2,4,0,1,4
16590,0,3,0,0,1,0,0,3,0,3,1,2,0,2,1,0,1,0
16591,0,3,3,0,0,2,0,0,4,3,1,4,2,0,3,2,0,4
16592,0,4,0,0,4,4,0,0,0,2,3,3,0,4,3,0,4,0
16593,0,4,1,0,3,1,0,0,0,2,4,4,0,2,1,0,4,0
16594,0,1,0,0,3,1,0,0,0,1,4,4,0,0,0,0,1,0
16595,0,4,0,0,0,3,0,1,1,1,2,2,0,1,4,0,2,2
16596,0,4,0,0,0,1,0,3,4,3,4,3,0,3,2,0,4,1
16597,0,4,1,0,3,4,0,0,1,3,4,3,0,1,4,0,4,0
16598,0,2,0,0,4,1,4,3,3,2,4,4,0,4,0,0,4,0
16599,0,2,4,1,4,2,1,2,2,2,2,3,0,3,4,0,2,3
16601,0,3,0,0,4,0,0,3,0,3,2,2,0,3,1,0,2,0
16602,4,3,3,3,0,4,0,0,3,4,4,4,4,1,4,0,4,3
16603,0,1,0,0,1,0,3,4,1,1,2,1,0,2,0,0,1,0
16604,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,2,0
16605,0,0,0,0,1,0,0,3,0,3,3,3,0,1,0,0,4,0
16606,0,2,0,0,0,0,0,0,0,3,3,3,0,4,1,0,4,0
16607,4,2,2,0,0,2,0,0,0,1,4,2,1,4,2,2,0,3
16608,0,4,1,0,0,1,0,4,1,2,4,1,3,3,3,0,0,0
16609,0,3,2,0,4,3,1,3,1,1,3,2,0,2,0,0,3,3
16610,0,3,0,0,2,1,0,0,0,1,3,3,0,1,0,0,1,0
16611,0,0,0,0,0,0,0,0,0,4,3,3,0,2,0,0,4,0
16612,0,4,4,0,4,1,0,0,0,2,2,3,0,3,3,0,1,4
16613,0,1,0,0,0,0,2,3,4,3,4,2,4,4,4,0,3,1
16614,4,1,1,1,4,3,0,0,4,3,1,3,3,0,2,4,1,1
16616,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
16617,0,1,1,0,0,0,0,0,0,2,4,3,0,4,1,0,3,0
16618,0,0,0,0,3,0,0,4,4,3,3,3,0,0,0,0,4,0
16619,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,0,0,0
16620,0,4,0,0,1,4,0,4,4,3,3,3,4,2,4,0,2,0
16621,0,1,1,0,4,4,0,0,0,2,4,3,1,4,0,0,4,0
16622,0,2,0,0,0,1,0,2,4,1,2,3,4,4,4,0,2,0
16623,0,1,2,3,4,4,0,4,4,4,1,1,4,0,1,2,4,1
16624,2,3,1,0,0,3,0,0,0,2,3,2,4,4,4,3,4,3
16625,0,4,4,0,0,0,0,0,0,3,3,2,0,4,0,0,0,0
16626,0,1,0,0,0,0,4,1,1,3,1,1,0,4,0,0,2,0
16627,0,1,0,0,3,0,0,0,0,1,1,3,0,4,0,0,1,0
16628,0,4,2,0,1,2,0,0,2,3,1,1,3,1,2,0,1,0
16629,0,4,4,4,0,3,0,0,1,4,3,1,4,0,3,1,0,0
16630,4,3,1,0,0,0,0,1,0,1,1,3,3,3,3,3,4,3
16631,0,2,1,0,0,4,0,0,0,2,4,3,4,3,1,0,2,0
16632,0,1,0,0,1,0,4,1,4,1,2,2,0,2,0,0,2,0
16633,0,4,4,0,1,3,0,4,3,2,2,1,0,1,4,0,1,0
16634,0,1,2,1,0,4,0,0,0,2,0,4,3,0,1,2,0,3
16635,4,1,3,0,1,3,0,0,1,3,1,3,1,1,3,1,4,2
16636,4,2,1,0,0,3,0,4,4,2,4,3,4,4,3,2,1,2
16637,0,3,1,1,2,1,4,2,2,1,3,2,0,2,1,0,1,0
16638,0,0,0,0,2,0,0,0,0,2,3,4,0,0,0,0,4,0
16639,1,2,2,0,0,0,0,0,0,1,4,3,1,0,2,2,0,3
16640,0,2,0,0,4,0,0,2,0,3,2,3,0,1,1,0,0,0
16641,0,2,0,0,3,0,0,0,0,3,3,4,0,2,0,0,1,0
16643,0,2,4,0,0,1,0,4,4,2,3,3,0,2,3,0,3,0
16644,0,0,0,0,0,0,0,0,0,1,2,3,0,4,0,0,2,0
16645,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16646,0,0,0,0,0,4,0,0,0,4,3,2,0,4,4,0,1,1
16647,0,0,0,0,0,0,4,0,0,3,2,3,0,4,0,0,0,0
16648,0,2,0,0,3,0,0,1,0,2,2,1,0,1,1,0,1,0
16649,0,1,4,0,0,4,0,1,1,2,4,3,0,3,0,0,3,4
16650,0,4,0,0,3,0,1,4,0,1,3,2,0,1,1,0,3,2
16651,0,1,1,0,2,0,0,4,4,1,2,3,0,4,4,0,4,0
16652,0,1,4,0,2,1,0,0,1,2,2,2,4,2,1,0,4,4
16653,2,3,0,0,0,0,0,0,0,3,1,2,0,4,2,4,3,0
16654,0,1,0,0,1,0,0,0,0,1,4,1,0,3,2,0,1,1
16655,0,4,1,0,1,0,0,0,0,1,2,2,1,1,1,0,2,0
16656,4,2,4,1,4,4,0,0,4,1,0,1,4,4,3,1,0,2
16657,0,4,4,0,0,1,0,1,0,3,1,1,0,1,0,0,1,0
16658,0,3,4,0,4,0,4,0,4,2,3,2,0,3,0,0,3,1
16659,0,1,4,0,1,3,0,2,0,3,3,3,0,1,0,0,1,2
16660,1,2,0,1,1,1,0,1,4,1,1,1,1,1,1,3,3,0
16661,0,2,4,0,3,4,4,3,1,3,3,2,4,2,4,0,1,4
16663,0,4,0,0,0,0,0,1,1,3,4,3,0,1,4,0,1,0
16665,0,0,1,0,0,0,0,4,1,3,3,3,0,2,0,0,1,1
16666,0,0,0,0,0,0,0,0,0,2,1,3,4,3,0,0,0,1
16667,1,2,3,2,0,4,0,0,3,3,0,4,1,4,2,1,0,0
16668,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,4,0
16669,0,1,2,0,1,2,0,0,1,3,2,3,3,4,2,4,0,4
16670,0,3,0,0,3,0,0,0,0,2,2,1,0,1,0,0,3,0
16671,0,1,0,0,0,0,0,3,1,2,2,2,0,3,1,0,0,0
16672,4,3,3,1,1,1,0,2,2,3,3,1,1,4,1,1,2,1
16673,0,2,4,0,4,0,0,0,0,2,1,1,0,2,0,0,1,0
16674,0,4,0,0,0,0,4,4,4,2,4,4,0,4,4,0,3,1
16675,0,1,4,0,4,0,4,2,3,2,3,1,0,2,4,0,2,4
16676,0,2,4,0,0,4,0,0,3,1,4,1,4,0,4,4,0,0
16677,0,4,0,0,4,4,1,1,0,1,2,3,0,2,4,0,3,4
16678,0,0,0,0,4,0,0,0,4,0,4,4,0,4,4,0,0,0
16679,2,1,2,3,0,1,0,0,0,3,0,3,2,0,3,2,0,4
16680,0,4,1,0,1,0,0,3,1,2,2,2,0,2,1,0,1,0
16681,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0
16682,0,1,4,0,0,0,0,3,0,3,4,2,0,3,0,0,3,1
16683,0,2,1,0,0,1,0,2,4,3,4,2,0,2,1,0,3,1
16684,0,4,1,0,4,0,0,1,0,2,4,4,0,2,0,0,4,0
16685,0,2,0,0,4,0,0,4,4,1,2,1,0,2,0,0,4,0
16686,0,1,0,0,2,4,0,4,0,2,3,3,0,3,0,0,1,0
16687,0,4,0,0,2,0,0,0,0,2,2,3,0,0,0,0,2,0
16688,0,1,1,0,4,0,0,4,0,2,1,4,0,3,0,0,3,4
16689,0,0,0,0,4,4,1,0,0,3,1,2,0,2,4,0,0,0
16690,0,1,0,0,4,4,0,0,0,2,2,3,0,4,4,0,4,0
16691,0,4,0,0,0,4,0,3,3,3,2,2,0,2,1,0,2,4
16692,4,2,1,0,3,0,0,4,4,2,4,3,0,2,0,0,0,0
16693,0,1,1,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0
16694,1,4,0,0,0,1,0,0,0,1,2,3,0,4,1,0,3,0
16695,0,3,1,0,1,0,0,3,3,2,2,3,0,2,4,0,2,4
16696,3,4,2,0,0,1,0,0,4,1,0,1,1,0,1,3,0,3
16697,1,1,2,1,0,1,0,0,0,1,0,1,2,0,2,1,0,0
16698,0,0,0,0,0,0,0,0,0,2,3,3,4,1,0,0,0,0
16699,0,3,4,0,0,3,0,0,4,1,1,3,1,1,4,3,0,0
16700,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,1,0
16701,0,4,1,0,3,1,3,2,2,2,1,3,2,2,1,0,3,0
16702,0,4,0,0,0,0,4,4,1,3,4,4,0,4,0,0,1,0
16703,1,1,4,0,0,2,0,0,0,1,1,2,3,4,1,0,1,1
16704,0,1,4,1,0,2,0,0,1,2,1,1,4,1,3,4,0,3
16705,4,2,2,0,0,4,0,0,4,4,0,4,2,1,2,3,0,3
16706,0,2,3,0,1,0,0,1,4,1,4,4,0,3,0,0,0,0
16707,0,0,1,0,0,2,0,0,0,1,1,1,3,0,4,0,0,0
16709,0,1,4,0,1,4,0,0,0,1,2,3,0,0,0,0,0,0
16710,0,3,0,0,1,0,0,2,0,4,3,4,0,2,0,0,1,1
16711,0,0,0,0,4,0,0,0,0,1,1,1,4,0,0,0,0,0
16712,0,4,0,0,4,4,0,4,1,3,3,2,0,3,4,0,3,0
16713,0,2,0,4,3,4,0,3,3,1,3,2,0,2,4,4,3,4
16714,0,0,0,0,1,0,0,0,0,0,1,1,1,3,2,0,0,0
16715,0,4,0,0,4,0,0,0,4,2,2,2,0,1,4,0,0,0
16717,0,0,0,0,0,0,0,0,0,1,4,2,0,2,1,0,4,0
16718,0,1,0,1,4,1,0,1,1,1,3,1,0,1,0,0,1,2
16719,0,4,0,0,4,4,0,4,1,3,4,3,0,4,3,0,2,0
16720,0,3,0,0,0,0,0,4,0,3,3,3,0,4,0,0,2,0
16721,0,2,2,4,0,1,0,0,4,2,0,1,2,0,3,0,0,4
16723,0,1,0,0,4,4,0,2,1,3,2,1,0,2,1,0,1,0
16724,0,4,1,0,0,1,0,0,1,1,3,2,4,0,3,1,1,4
16725,0,1,1,0,0,0,4,0,4,3,3,3,0,1,0,0,4,4
16726,0,3,0,0,4,0,0,0,0,2,3,3,0,4,0,0,3,1
16727,0,1,0,0,1,0,0,0,0,2,2,1,0,1,0,0,2,0
16728,0,0,1,0,0,0,0,4,0,2,2,2,4,1,0,0,2,0
16729,0,4,0,0,0,3,0,0,2,1,2,3,4,0,4,0,1,1
16730,0,2,0,0,2,4,0,0,0,2,1,3,0,1,0,0,2,0
16731,0,4,3,4,0,2,0,0,0,2,4,3,0,4,4,0,0,0
16732,0,1,4,1,1,1,4,0,4,3,2,3,0,2,1,0,3,0
16733,0,1,1,0,0,2,0,0,0,2,3,3,0,4,3,0,1,0
16734,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,4,0
16735,1,2,0,4,0,4,0,0,0,3,1,2,4,0,4,1,0,0
16736,0,4,1,0,0,0,0,0,0,4,3,3,0,1,1,0,4,3
16737,0,0,0,0,1,0,0,0,0,2,2,1,0,4,0,0,0,0
16739,3,4,0,1,0,3,3,1,3,4,1,3,4,0,4,4,1,4
16740,0,4,4,0,2,4,0,4,2,4,4,4,0,4,4,0,3,4
16741,0,4,0,0,0,0,0,1,1,1,4,4,0,4,0,0,0,0
16742,0,3,0,0,0,1,0,2,2,1,2,2,0,4,0,0,1,0
16743,0,4,0,4,1,1,4,1,1,3,4,2,1,2,4,0,4,0
16744,1,2,3,1,0,1,4,1,3,3,4,3,1,4,1,3,4,1
16745,0,1,4,0,1,0,0,4,1,2,2,3,0,3,0,0,2,0
16746,0,4,0,0,4,0,0,2,4,3,1,2,0,4,0,0,2,0
16747,0,2,0,0,3,0,0,0,4,1,2,2,0,4,1,0,3,0
16748,0,0,0,0,3,0,0,4,1,1,2,2,0,1,0,0,2,0
16749,4,2,1,0,0,1,0,0,2,3,0,4,3,0,1,1,0,1
16750,0,1,2,0,0,0,4,2,1,2,2,1,1,4,3,0,4,0
16751,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,4,0
16752,0,4,0,0,0,0,0,0,0,4,3,4,0,1,0,0,4,0
16753,0,3,1,0,1,1,0,4,0,2,2,3,0,1,1,0,1,0
16754,0,3,0,0,3,4,0,0,1,4,3,3,0,1,0,0,2,0
16756,0,1,0,0,3,2,3,3,3,3,1,2,0,4,0,0,2,4
16757,0,4,0,0,0,0,0,0,1,4,3,2,0,0,0,0,3,0
16758,0,2,0,0,3,0,0,1,0,3,2,1,0,1,0,0,2,2
16759,0,1,0,0,2,4,0,0,0,3,2,3,0,2,1,0,1,0
16760,0,0,0,0,2,0,4,0,4,4,3,3,0,4,0,0,1,0
16761,0,4,3,0,0,1,0,0,0,2,0,3,4,0,4,0,0,0
16762,0,1,4,3,0,0,0,0,0,1,0,4,1,0,1,0,0,0
16763,0,0,4,0,4,0,0,3,1,4,1,3,0,4,0,0,0,0
16764,0,4,0,0,4,1,0,0,0,3,4,3,0,1,1,0,0,0
16765,0,1,0,0,2,0,0,0,0,3,3,1,1,3,0,0,0,0
16766,0,2,0,0,1,0,0,0,0,4,4,4,0,4,4,4,4,0
16767,0,1,0,1,1,1,0,0,0,4,4,3,0,1,1,1,2,0
16768,0,3,0,0,4,0,0,0,4,1,3,3,0,4,0,0,2,0
16770,0,1,0,0,1,0,2,1,3,2,1,2,0,3,1,0,4,4
16771,0,2,0,0,3,1,0,0,0,4,1,1,0,1,0,0,3,0
16772,4,1,4,0,4,4,0,1,0,2,2,3,3,2,2,1,1,1
16773,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0
16774,0,2,0,0,4,0,0,0,0,3,2,3,0,1,0,0,3,0
16775,0,3,4,0,0,1,0,0,4,2,4,1,3,4,1,1,0,4
16776,4,3,4,1,1,3,2,1,1,3,1,1,4,4,2,2,1,2
16777,0,0,0,0,0,1,0,3,0,1,3,3,0,4,4,1,1,0
16778,0,4,0,0,4,0,0,0,0,2,1,1,0,1,0,0,2,0
16779,1,2,1,0,1,2,0,0,4,1,1,2,1,3,1,3,4,0
16780,0,0,0,0,1,0,0,1,0,3,3,4,0,2,0,0,3,0
16781,0,4,1,0,4,3,4,4,4,3,4,4,1,4,4,0,4,4
16782,0,2,1,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0
16783,0,0,0,0,0,4,0,0,0,2,1,3,3,2,0,0,0,0
16784,0,4,3,0,3,2,1,0,2,3,4,4,0,4,1,0,4,0
16785,2,3,4,0,0,2,0,0,4,4,1,3,3,0,2,0,0,0
16786,1,1,1,0,0,2,0,0,0,2,4,3,1,0,3,0,1,0
16787,0,0,0,0,0,1,1,4,4,2,4,2,1,2,1,0,2,0
16788,0,4,4,0,0,4,0,0,0,4,4,4,4,4,4,4,4,4
16790,0,0,1,0,1,4,0,0,0,3,1,1,1,1,4,0,0,0
16791,0,3,1,0,4,1,0,4,0,3,3,1,3,2,3,4,4,1
16792,0,2,3,0,0,2,0,1,0,2,1,3,2,0,4,1,1,1
16793,0,4,0,0,0,0,0,0,0,2,3,2,0,1,0,0,1,0
16794,0,1,2,0,0,3,0,0,0,1,4,1,0,0,3,0,0,0
16795,0,1,0,0,0,1,0,1,2,2,2,2,0,3,0,0,2,1
16796,1,4,0,0,3,1,0,1,1,3,3,3,1,4,4,0,1,0
16797,0,4,0,0,2,0,0,3,2,3,3,2,0,2,1,0,4,1
16798,0,1,4,0,4,1,0,2,0,3,1,1,0,2,4,0,1,0
16799,0,4,0,0,4,0,0,0,0,0,4,0,0,4,4,0,0,0
16800,0,0,1,0,3,2,2,4,2,3,3,2,2,2,1,0,3,4
16801,4,4,3,0,0,3,0,4,0,4,3,4,4,1,4,4,2,4
16802,0,3,0,0,4,4,0,0,0,1,4,4,0,4,4,0,2,0
16803,0,4,0,0,2,0,0,0,1,2,3,4,0,3,0,0,0,0
16804,0,2,0,0,4,0,2,2,2,1,3,2,3,2,1,0,4,1
16805,0,0,1,0,1,1,0,4,4,1,2,1,0,2,0,0,3,1
16806,0,2,0,0,3,0,0,1,0,2,1,2,0,1,1,0,3,4
16807,0,0,0,0,0,0,0,4,0,4,4,4,0,3,4,0,1,0
16808,0,3,4,0,1,4,0,0,4,3,2,3,0,3,4,0,2,0
16809,0,0,0,1,4,0,0,0,0,1,4,1,1,1,0,0,0,0
16810,0,2,0,0,3,1,0,0,0,3,2,2,0,4,4,0,3,0
16811,0,1,0,0,1,0,2,2,4,3,1,1,0,3,0,0,4,0
16812,4,1,4,0,4,3,0,1,0,2,3,2,2,3,1,0,3,1
16813,0,3,0,0,1,0,4,3,4,1,3,3,0,4,0,0,2,0
16814,0,1,4,0,0,0,0,0,0,4,2,1,1,1,1,0,1,1
16815,0,3,4,0,0,3,4,0,1,3,3,3,0,0,4,0,4,0
16816,0,4,1,0,4,0,0,0,0,3,4,2,4,4,0,0,3,0
16817,0,3,1,1,0,3,0,0,1,2,0,3,4,0,2,4,0,4
16818,0,4,0,0,0,0,4,0,3,2,4,3,4,4,4,0,0,0
16819,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0
16820,0,0,0,0,2,0,1,0,0,1,2,2,0,1,0,0,3,1
16822,0,1,2,0,0,4,0,0,0,3,2,4,4,4,4,0,1,1
16824,0,3,0,0,4,0,4,3,2,2,2,1,0,3,0,0,4,0
16825,1,1,1,4,0,4,0,0,0,4,4,1,1,0,1,0,0,0
16826,0,2,2,0,4,4,2,0,3,1,3,1,0,4,1,0,2,1
16827,0,3,0,0,0,4,0,0,0,4,2,3,4,4,1,0,0,0
16828,0,1,0,0,1,0,4,4,0,3,3,3,0,1,0,0,3,0
16829,0,3,1,2,0,3,0,0,4,2,1,2,4,4,4,1,0,4
16830,4,4,3,0,4,3,0,1,4,1,4,2,3,4,1,4,4,0
16831,0,4,4,0,4,4,0,2,4,4,3,2,0,4,4,0,4,0
16832,0,0,0,0,2,1,0,0,0,2,1,2,0,1,0,0,2,0
16833,0,1,3,0,0,4,0,0,3,3,4,4,2,4,3,0,0,0
16834,0,1,0,0,1,0,0,0,0,2,2,2,0,3,0,0,3,0
16835,0,1,0,0,0,0,0,0,1,2,2,2,0,4,0,0,2,0
16836,1,1,4,4,4,4,0,0,4,3,3,2,1,1,3,2,1,4
16838,0,3,4,0,2,4,0,0,0,2,2,3,4,2,0,0,3,1
16839,0,4,0,0,3,2,0,3,0,2,3,3,0,2,4,0,1,0
16840,0,0,0,0,2,0,0,0,0,4,2,3,0,3,0,0,3,0
16841,0,1,0,0,0,0,0,1,2,1,1,1,0,4,0,0,2,0
16842,0,1,0,0,0,0,0,0,0,3,2,3,0,0,0,0,1,0
16843,0,2,0,0,1,1,0,3,0,2,2,3,0,2,4,0,4,4
16844,0,4,1,0,0,3,0,0,0,3,1,3,3,0,2,4,0,0
16845,0,4,0,0,0,0,0,0,0,3,3,2,0,4,4,0,1,0
16846,0,2,0,0,0,0,4,1,4,1,3,3,0,3,4,0,1,0
16847,0,3,3,0,4,4,0,0,3,1,2,2,1,3,4,4,4,1
