CUSTNO,Monetary_가구인테리어/잡화_저가_증감여부_q2_q1,Monetary_가구인테리어/잡화_저가_증감여부_q3_q2,Monetary_가구인테리어/잡화_저가_증감여부_q4_q3,Monetary_가구인테리어/잡화_저가_증감여부_q5_q4,Monetary_가구인테리어/잡화_저가_증감여부_q6_q5,Monetary_가구인테리어/잡화_저가_증감여부_q7_q6,Monetary_가구인테리어/잡화_저가_증감여부_q8_q7,Monetary_가구인테리어/잡화_저가_q2_q1_로그변환,Monetary_가구인테리어/잡화_저가_q3_q2_로그변환,Monetary_가구인테리어/잡화_저가_q4_q3_로그변환,Monetary_가구인테리어/잡화_저가_q5_q4_로그변환,Monetary_가구인테리어/잡화_저가_q6_q5_로그변환,Monetary_가구인테리어/잡화_저가_q7_q6_로그변환,Monetary_가구인테리어/잡화_저가_q8_q7_로그변환
17725,4,3,1,4,2,2,2,10.052018228801712,10.542132700785372,-10.953720985037274,9.59363407547664,-7.745205814610496,-6.997268548206488,-9.013896496982637
17726,1,2,1,4,2,1,1,-11.599542049508639,-7.667022418927303,-10.221204689486813,12.230777379377258,-10.559523515071795,-11.891657143194275,-9.92420224304615
17727,1,0,0,0,4,1,4,-8.624375248052099,0.0,0.0,0.0,9.177557148187468,-9.177557148187468,3.6922402490701582
17728,4,2,1,4,3,1,4,11.027228921701136,-7.909655240447358,-11.128217695832769,10.988649251932806,9.111729689348353,-10.938989740013866,12.76185200511405
17729,4,4,2,1,4,2,1,9.285177268176138,9.952279186032092,-9.536216748561861,-9.603065412239586,10.612767210978511,-8.89323714398427,-10.504616446042633
17730,1,2,4,3,3,1,0,-12.069460320570872,-9.52128304933261,11.412142977457261,3.7819770959827492,11.888449567872433,-12.459308315658534,0.0
17731,4,1,4,3,4,1,4,9.200027707755748,-9.200027707755748,8.965453589346023,7.846176273661475,10.562594438922368,-10.80045633814305,9.688093835750378
17732,3,3,1,4,1,1,4,9.478978744251327,10.439299869242683,-11.294377026458532,11.384276008368131,-11.42582315334238,-8.948742146658837,9.607246961634582
17733,2,3,1,4,1,3,2,-9.029893610357753,10.452526390186636,-11.579792062776942,10.99990994266286,-10.986296407041493,6.294878607924346,-7.208817067121115
17734,1,1,4,1,4,4,1,-9.359595515690103,-7.696303876575843,8.914167018497302,-8.914167018497302,8.859142166062469,10.116122970240996,-10.36647016823828
17735,2,1,4,3,1,4,1,-7.6842714561049865,-8.255724858115602,8.92463691763107,7.961725664100045,-9.13596952308628,10.187068141259935,-10.227638410420973
17736,1,4,2,4,1,2,3,-10.554400182323988,10.395085833619381,-9.364817499741852,11.001886983389785,-11.106618002818271,-8.471065487460553,9.573046717240798
17737,2,1,4,1,4,1,4,-9.340371482466882,-10.265299918862102,10.628321606052483,-10.960515710069304,11.004786605088949,-10.84098966315156,10.757466083592911
17738,2,2,2,1,4,3,3,-10.531146403333947,-8.351342022565452,-10.13430130087982,-9.86146600528215,9.859224559159642,8.306970460288973,10.36848693450123
17739,1,0,0,4,1,0,0,-10.233669412218061,0.0,0.0,9.247912994484755,-9.247912994484755,0.0,0.0
17740,0,4,1,1,1,0,0,0.0,11.077950466156194,-11.002631799896081,-8.432362753933546,-4.652232570194825,0.0,0.0
17741,3,1,4,2,3,2,3,6.5576411566300665,-10.075437505354724,10.834066060353098,-10.428129158356521,9.656737308088204,-9.834259061552773,9.671330890948209
17742,4,3,2,1,0,0,4,9.853461156540309,9.894152347592042,-10.002772430801233,-9.72619136356847,0.0,0.0,8.608833392908867
17743,2,4,2,2,3,2,2,-8.495694727223661,10.951867390252136,-8.515308399238391,-10.278967554798816,10.335735518271784,-9.588788471071041,-9.503074348400908
17744,2,3,1,4,3,2,1,-8.524265729138525,9.424160810411761,-9.896549391066438,9.529450418252358,7.331616589556264,-7.665397066866233,-9.536622376124887
17745,4,4,1,4,1,1,0,9.721920374372084,10.686439382894935,-11.02195392794664,10.208669699345066,-10.253648587159429,-7.0036110967452165,0.0
17746,4,3,3,2,3,3,1,8.1016174718782,7.965786300221992,8.871826544794711,-8.70607185688723,8.194155223926744,8.54094862534611,-9.6807341018772
17747,1,4,2,1,0,0,0,-11.40075218296852,9.555579288971627,-8.747724028384171,-8.965453589346023,0.0,0.0,0.0
17748,1,4,1,4,2,3,1,-9.547992616729656,11.740162243830252,-11.644016116597154,11.064570845443567,-9.248312560553302,10.670117683760767,-11.425184724790668
17749,3,1,2,3,2,4,1,11.02400011801268,-11.591500667539727,-9.358777611263221,8.816471790772306,-8.86051571657786,11.86915707914703,-11.816327546944208
17750,3,3,1,4,2,4,1,9.18989964581169,9.370468041750023,-10.309688913203331,9.939840324466386,-7.034760686478848,11.102212876007592,-11.401377839836316
17751,0,4,4,1,4,1,0,0.0,7.071451192317048,10.246195214583327,-10.287115743317298,9.317305612299869,-9.317305612299869,0.0
17752,2,1,1,4,1,0,0,-10.79869810185897,-11.296332109277845,-9.162570791633447,9.41341274112519,-9.41341274112519,0.0,0.0
17753,4,2,1,1,4,4,2,12.094185362602639,-11.099427200878281,-11.278710888966192,-10.421642347830375,9.634656352702349,10.533625531914018,-10.339366437168998
17754,0,4,1,4,3,2,1,0.0,10.248691066346497,-10.248691066346497,10.305640416031002,10.731028118872674,-10.380575882681171,-10.67883641002611
17755,3,1,2,4,3,1,0,10.03269282638195,-10.100892272273184,-8.96976168461561,9.492309491444392,-4.02529098952531,-9.876318106707352,0.0
17756,1,1,0,0,4,1,4,-9.886603189646076,-7.0036110967452165,0.0,0.0,12.706487594768644,-12.626684801430436,11.132937518078752
17757,4,2,2,3,4,2,2,11.233065882137353,-10.789024523074918,-9.865423412779808,8.807528187860473,10.606408636511942,-7.878346694200828,-10.406946914513666
17758,2,1,0,0,0,0,4,-10.4087955107118,-10.558076133330408,0.0,0.0,0.0,0.0,8.965453589346023
17759,2,1,3,2,4,2,1,-10.0850958122475,-10.77558612729256,9.921439198678538,-9.346359644099408,11.32028012623834,-10.893789974478269,-10.50115349974956
17760,4,2,2,4,2,3,2,10.065377091625765,-8.911805888507155,-9.340692623695753,9.410762978590633,-8.935204868400982,6.783910854939071,-8.628069756094348
17761,1,4,1,0,0,0,0,-9.94101201766162,9.363222415478578,-9.363222415478578,0.0,0.0,0.0,0.0
17762,3,4,2,2,2,3,1,6.084002688896032,11.334713488155662,-10.926801860660232,-8.61673419413241,-9.994350553227832,8.74354667916646,-9.79314865378889
17763,4,2,1,4,3,3,1,9.561853202572161,-8.8777368196187,-9.47762348844085,8.703255560107271,8.636801576965503,8.573944689550768,-9.737889044843154
17764,1,4,2,2,3,3,2,-11.079430661858215,10.717431647124215,-9.649709894531378,-9.01101226515423,10.794024902351653,-6.965914947415435,-10.746003531832612
17765,3,1,1,0,4,4,2,9.031807124644583,-9.85331201910889,-9.373271893100762,0.0,7.696303876575843,8.850987097835853,-8.507937377360516
17766,1,3,1,1,4,4,1,-11.471245361193123,10.259740573468271,-10.963376725464727,-10.023160489178325,10.499237208020824,11.71659877638505,-11.699609221845039
17767,1,4,1,4,1,4,1,-9.889721257930997,11.072481075082427,-10.945611235600284,10.808331294853296,-10.952582282525157,9.843243659987543,-9.843243659987543
17768,4,1,3,2,4,1,1,12.05169392279511,-12.1521429096958,6.855059121328249,-8.129919302613345,11.348575656685458,-11.21873860841719,-9.93854901207316
17769,4,3,1,4,1,4,1,8.592122872793231,7.823203261404474,-8.952786153185217,11.101771025271132,-11.104129717921102,10.06637659028983,-10.06637659028983
17770,4,4,2,3,3,2,3,10.403929783958898,11.976026416440169,-11.298080976325869,11.452472127366898,12.386500079155516,-12.566295760011663,10.965015967376273
17771,0,4,1,3,1,4,3,0.0,10.330652218097534,-10.328095980331144,3.2790080464041536,-4.652232570194825,8.837188733805569,9.507954013170572
17772,4,1,2,4,1,4,1,11.658352756640696,-11.540225493339996,-7.627534351566097,11.087042365727914,-11.315881850572625,9.378911936068187,-9.388159249954262
17773,2,4,1,0,0,0,4,-8.131737543839915,9.518317207780274,-9.886061431219233,0.0,0.0,0.0,7.761778818493941
17774,3,2,1,4,4,1,3,8.248479758296634,-6.9032741634053325,-8.973978356779202,9.377284618084124,10.428223343327733,-10.571745623404995,7.17533245151164
17775,1,4,1,4,1,0,0,-11.072381505091657,10.138694287845995,-10.138694287845995,8.785934097741528,-8.785934097741528,0.0,0.0
17776,4,3,1,3,1,2,4,11.588668523251858,10.94435294637402,-12.149824879085989,-6.887857336774898,-9.689037466400622,-8.353471188536142,10.057050492600458
17777,2,2,2,2,4,2,3,-11.896855622858613,-7.598425811384624,-9.511716118954782,-10.565237459628428,12.932710799561045,-12.309021485669286,11.53587845955996
17778,3,2,4,2,2,3,3,10.71715439978507,-9.136736978223011,12.134053185701067,-11.367344839159717,-11.590494693224015,9.325103968476538,11.605407544953458
17779,4,1,0,0,0,0,0,9.3053781197023,-9.3053781197023,0.0,0.0,0.0,0.0,0.0
17780,1,3,3,2,4,2,2,-12.877312761406493,9.492488470108343,7.160814672019625,-9.825801712772702,10.921715686568527,-10.9106058089093,-9.560928249292713
17781,4,1,4,1,4,1,4,9.993467518962031,-9.993467518962031,10.06398070927588,-10.06398070927588,10.971122618758198,-10.971122618758198,8.945253489120354
17782,1,4,1,4,2,2,4,-9.306176450945923,8.862502911021897,-8.862502911021897,10.542570234158989,-9.646204870519437,-9.170051159727919,10.558879381788138
17783,4,4,1,4,1,4,2,9.254089611295973,10.431827043199265,-10.645910377668965,10.10390093479732,-10.195643409637546,10.43447282837651,-9.822090231497128
17784,1,0,4,2,1,4,2,-9.343214418573742,0.0,10.326335146114479,-8.427563465938142,-10.16414593722091,8.845698192706154,-8.066999646546117
17785,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17786,1,4,3,2,2,1,4,-11.563686220003117,10.114800104238551,8.704029340452253,-10.104160347075338,-8.202367356270404,-9.295328702372224,9.90538299857259
17787,0,4,3,3,1,4,1,0.0,9.620113384779607,5.830836221759654,9.691485408291834,-10.36036353468126,8.703922218084777,-8.703922218084777
17788,1,0,4,1,4,3,1,-9.646657440719668,0.0,10.030080626088177,-10.030080626088177,10.370029277562828,7.714863096146446,-10.437926961860917
17789,3,4,1,4,1,0,4,4.818876839948099,9.64566460120161,-9.778708679162213,9.237863631483782,-9.237863631483782,0.0,9.30188932596762
17790,4,3,2,3,2,1,4,9.710812916064123,8.825963109764515,-9.568139232237995,9.040924412244376,-9.089941277714097,-9.056942408086927,9.122438776356553
17791,2,2,2,4,3,1,3,-10.101914315079128,-9.693593686033234,-8.35328671070828,11.821692520121953,9.855977262644405,-11.81909293619642,10.943477687967006
17792,1,4,1,3,1,3,1,-9.237863631483782,11.938142818314006,-11.884009956332363,8.924266528685159,-9.369496476423828,8.360002569174368,-9.002246383634203
17793,2,4,1,1,4,1,4,-8.980192682219881,10.896808969135202,-10.842746495680094,-9.141065580972013,8.760716790750548,-8.760716790750548,10.06064195043906
17794,4,1,4,3,3,2,3,11.277573673811402,-11.277573673811402,9.947452156466849,9.589400013796622,10.632653609412747,-10.384992900343683,8.052753853428086
17795,4,1,2,4,1,3,2,9.870652661086945,-9.591959550553304,-7.3636927705615856,12.886679256466927,-12.84125532868943,7.918610212479671,-8.1032589241477
17796,4,2,3,1,1,4,1,11.332262496926555,-10.772586852236817,10.191800261484083,-10.95642034713626,-8.54481373139736,10.161682907880031,-9.801726240661461
17797,3,1,4,3,1,0,0,8.513449521939519,-11.137883196090069,8.367721103947138,6.787985459876778,-8.55486212173413,0.0,0.0
17798,4,3,2,2,4,1,3,8.612321868868959,7.9160747414781625,-6.586362403036022,-7.159081884453665,9.439469324290549,-9.466522938217095,8.776980517015362
17799,3,3,4,1,0,0,4,7.336589084450761,8.880427984640294,10.18063896253606,-10.564739220672678,0.0,0.0,10.882267234345782
17800,1,2,2,4,1,2,2,-10.878869993832659,-9.248403489080014,-9.028793646398846,12.618656258924988,-12.587497669312537,-8.637431731484318,-8.918324238400576
17801,4,1,4,3,2,3,3,10.908725319863262,-10.908725319863262,11.732910039278561,11.26843028004184,-11.51723588923255,11.844831381007868,11.865987965682521
17802,4,4,2,1,4,1,1,10.154675321775215,11.705150061906723,-10.92834450505095,-11.446904264591533,11.433529713941507,-11.156352872777715,-10.015085531914163
17803,1,1,1,4,3,2,1,-12.385222784417705,-10.650502625071761,-8.16949732064513,10.410997587290781,8.887969781084912,-8.401669446523805,-10.491629608811467
17804,1,4,4,1,4,2,3,-9.636826677680979,10.813710891097529,11.795490524263128,-12.13784289759996,9.195110607766471,-8.24955086244947,6.413879223726666
17805,1,4,3,2,4,1,3,-12.257791413099923,11.529601976936574,8.755013051913735,-11.092828426814213,11.803520446934737,-11.98978477931568,11.272087203545482
17806,1,4,2,2,1,4,2,-11.743912732400798,11.143432523376783,-10.762894383870456,-8.85037584744813,-10.203365168557509,11.179848958913633,-10.527051675486945
17807,0,0,4,1,0,0,0,0.0,0.0,8.86010726777271,-8.86010726777271,0.0,0.0,0.0
17808,3,1,4,2,3,2,2,10.694193244905662,-11.107299775820078,10.43856910675995,-10.21587735966275,10.427548112356725,-9.960685508638282,-9.679661395175422
17809,4,4,1,0,0,4,1,9.998479832298177,11.488402945417123,-11.691653730070694,0.0,0.0,10.978633878127136,-10.978633878127136
17810,3,4,2,1,4,2,3,6.633181486456749,10.686713464132865,-9.222760596944061,-10.566629878729193,10.695416727455038,-9.76603182061389,10.15907909655303
17811,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,7.764173782675202,-6.671179242658424
17812,4,1,4,3,3,3,2,10.558076133330408,-10.558076133330408,7.761778818493941,7.751373726273665,8.75229066775675,9.093116910188549,-9.131864207684332
17813,4,4,1,3,3,1,4,8.525423449160996,10.990488335567484,-10.809089051932096,9.993033817586827,10.300824639698465,-11.128236960077308,9.99499087965449
17814,4,3,1,4,4,2,1,10.376901942067198,9.101077460527664,-10.564245780169959,8.978531353343355,11.220057877409937,-10.801893767071649,-10.485072390948892
17815,1,4,3,2,2,1,4,-11.42163143421841,12.018683136243256,-8.295643349104868,-11.356210059434725,-10.32815562384795,-10.802695935120902,10.89105189957087
17816,4,2,3,3,1,3,3,9.3053781197023,5.221053973398458,9.41748964706146,9.575958373686465,-10.19983830625415,9.229005683173485,7.7399620443835415
17817,2,2,3,2,4,2,2,-10.422685891631698,-10.110338676081438,9.735359185474788,-8.414613579588742,10.924640313589018,-10.711165027239373,-9.19442750074931
17818,4,4,1,3,1,4,4,9.262868581395372,11.329372021235919,-11.126263701938772,9.0986597422961,-10.469879148257053,8.997255702405951,10.838253700124284
17819,1,3,1,0,0,4,1,-10.37629267069266,8.803550041025234,-9.778708679162213,0.0,0.0,10.78419462296584,-10.699611673206157
17820,1,4,3,3,3,2,2,-11.595384344571551,10.620243635328757,10.365918913429356,9.958967019599385,11.879042064765727,-11.409049054004042,-11.352284995921702
17821,2,3,4,1,2,1,4,-9.14350260515274,8.803550041025234,10.659974064143315,-10.707629497885819,-8.682254602549792,-9.047895219330018,10.203632797270389
17822,3,2,4,2,3,2,2,9.697569901094177,-9.577865139263537,10.528030437906194,-9.231990399148254,10.976041882511314,-10.573874772619853,-9.696615912253531
17823,1,3,1,4,1,0,4,-10.52427196494498,4.321399779235661,-5.687700593545407,10.773893920180397,-10.773893920180397,0.0,4.37285111682275
17824,4,2,2,1,4,2,1,10.972227898279124,-10.545809867435024,-9.513148527350163,-9.744709315936314,11.575358477799282,-9.81442648837032,-11.00551691945092
17825,1,1,0,4,1,0,0,-10.822479170806051,-9.487684520737934,0.0,7.6388602576492755,-7.6388602576492755,0.0,0.0
17826,2,3,1,4,1,4,4,-6.9492926945801,7.789550720264678,-9.095204369047048,10.81980815857091,-10.873146899779282,8.680209673868447,9.801849556039576
17827,2,2,1,2,3,4,2,-11.585610694589409,-9.937389741941752,-11.584573304380031,-6.960503393715291,6.439742726875978,10.957250443577461,-9.746920748999509
17828,2,1,4,3,1,1,0,-6.454587883105125,-7.408773293977218,9.607246961634582,9.313304360455785,-9.926113792958034,-8.612321868868959,0.0
17829,2,4,2,1,4,2,1,-6.611801549347449,9.928653991686327,-9.79544137540139,-9.18054024330234,10.400590984075066,-9.30469806647442,-9.993809095190883
17830,1,4,1,3,3,3,2,-11.041784625438748,11.1367550840198,-10.881040279389696,10.034579106984319,10.244476513075439,8.807051371661068,-10.080516465909403
17831,4,1,4,1,3,3,1,9.998479832298177,-9.998479832298177,11.344883797577511,-11.213845174929974,7.902624401164431,8.614334761730289,-9.830665549992831
17832,1,4,2,2,3,4,1,-11.16953934345861,11.19346697505763,-10.179574913869669,-10.60305519080996,9.606096861450396,13.131553127328331,-13.080717773158078
17833,0,4,1,0,4,4,1,0.0,7.071451192317048,-7.071451192317048,0.0,7.0036110967452165,11.145873924664567,-10.755691915536108
17834,1,0,0,0,0,0,0,-4.652232570194825,0.0,0.0,0.0,0.0,0.0,0.0
17835,3,3,2,3,2,4,1,8.274722665644614,7.722870608518741,-7.333259769973529,8.548762121650208,-9.516842168800961,10.307724985054339,-10.503835203150588
17836,3,3,4,2,2,3,2,8.375972501644902,6.6661986792869925,10.710246981719683,-9.577174772322426,-9.539845172348606,8.09951204859015,-9.758703183799295
17837,2,2,4,2,1,4,2,-6.059063021954556,-6.160245800503495,10.423886886308148,-8.460286498046449,-10.236712873374561,8.360424232188153,-8.13774815877589
17838,4,4,3,1,3,1,4,7.723833863671439,9.39277259575456,9.6047821085544,-10.204337216598217,5.221646367400231,-8.1016174718782,10.174324317132188
17839,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.775504406695555,-8.775504406695555
17840,3,3,2,3,1,3,1,9.924395063301121,8.910906143074747,-9.699692242897683,10.477556908458194,-10.787098474309927,10.166541829868917,-10.662442980864485
17842,1,3,1,4,1,1,0,-10.8018516639122,8.211340543204477,-8.707764767736522,10.183335323932726,-10.257299317579628,-7.0036110967452165,0.0
17843,4,1,1,4,4,4,1,11.402617364008455,-11.327761236824843,-10.542773020827738,9.16301127884302,10.406746332056725,11.413021052405986,-11.732693948135845
17844,3,1,2,2,4,1,2,11.058270830612953,-11.891726359666244,-9.142547950846442,-10.29697088137737,13.032709029194937,-12.923008775920612,-9.586438633106159
17845,4,1,4,4,4,2,1,7.408773293977218,-7.408773293977218,8.272434148294286,8.923670530530273,11.954402773406366,-10.690554720924386,-11.681524731977497
17846,1,4,4,1,4,1,4,-8.55486212173413,8.680209673868447,9.896831675239275,-10.156252231580755,10.047267831274894,-10.047267831274894,8.945253489120354
17847,4,2,4,3,1,4,3,8.389223779317657,-7.876303424467769,8.49466282129765,8.469717761722132,-9.187241722695884,9.233846521360979,6.936527958332442
17848,4,1,1,0,4,4,1,12.813696093106572,-12.673563162004246,-10.779304739262264,0.0,9.998479832298177,10.767294850867877,-10.77055379995574
17849,0,0,0,4,1,4,1,0.0,0.0,0.0,5.054512518130208,-5.054512518130208,7.469948071898099,-7.469948071898099
17850,1,2,4,1,4,2,2,-10.679228730241839,-8.02879221923406,9.579996896439118,-9.738893250930767,10.174769690752663,-9.721928759911863,-8.10580812505935
17851,4,4,1,0,4,1,1,10.623194261930731,11.89821854989864,-12.234821071900793,0.0,10.952038401299518,-10.620041898730229,-9.68805968594272
17852,1,4,1,0,0,0,4,-10.471993580525579,11.489268177825208,-11.645321570041204,0.0,0.0,0.0,8.67781409854338
17853,3,4,2,2,2,4,2,11.067848736220299,12.324660002497872,-11.978046918534378,-10.423224905375383,-11.21811480306569,12.402187814790699,-12.164706681746665
17854,1,0,0,0,4,2,1,-8.574660972428203,0.0,0.0,0.0,10.403929783958898,-9.9627206213178,-9.366599534855029
17855,4,4,3,4,2,2,3,8.36391179961504,9.86524973596336,10.650414891999231,11.71483991341126,-11.329227139266653,-11.047255262277163,9.691543076410472
17856,0,4,2,1,1,0,0,0.0,9.76528642430134,-7.475683256907064,-9.553758578263016,-7.351338631253681,0.0,0.0
17857,1,4,1,3,3,2,4,-10.603836749968798,10.940420639599466,-11.001014480558418,7.041818687102961,7.315019560349615,-8.185912599555975,11.578394493304666
17858,3,1,4,3,3,2,4,10.816650629002668,-11.214657446467008,10.407574661355522,9.394548210604668,10.325796472416322,-10.78228682827541,11.470794309597478
17859,3,3,1,1,4,4,1,9.734775849251943,9.529750104416308,-10.580922551943225,-9.920886417334145,4.024994810570682,11.665763418342213,-11.567516784311199
17860,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.469431621889086
17861,4,3,1,0,0,0,0,8.612321868868959,8.743780259071029,-9.373271893100762,0.0,0.0,0.0,0.0
17862,4,2,3,2,2,2,2,11.177463295885076,-10.174489380841095,10.554972173246542,-9.968886557114677,-9.953776513702895,-9.937913964455234,5.808752489955776
17863,3,2,3,1,4,2,3,11.250912967355157,-10.949961259360501,11.013323378264582,-11.902592952766547,12.02932356687775,-10.542874154433719,11.496583168557738
17864,2,2,2,2,2,3,1,-8.009801117006923,-9.615460482349292,-8.891579800179782,-9.1037061330614,-7.288411928506431,9.181700491394642,-9.93854901207316
17865,1,3,3,2,2,3,2,-11.264567788933292,9.389601294577817,10.465846427008989,-10.53124064978605,-8.075226774386115,10.000527805790442,-9.696858336196287
17866,4,1,4,4,4,1,0,7.098838673591658,-7.098838673591658,4.37285111682275,11.038334924342378,12.075071507310458,-12.378910200297964,0.0
17867,1,0,4,3,1,4,1,-11.509589809335724,0.0,6.664017564924969,6.653621370206463,-7.351338631253681,7.764173782675202,-7.764173782675202
17868,1,2,3,2,4,1,0,-12.007378109135976,-4.656680959526516,9.898643263840567,-9.47436322804377,11.629998886592274,-11.869474013298571,0.0
17869,4,4,2,4,3,3,2,9.609253611273344,10.656045193465573,-10.55130896400378,10.898440590861794,8.421172225798395,10.677773900656332,-11.010899453993678
17870,4,1,3,4,2,2,1,12.617909370415514,-12.706354073804146,8.521031733880433,11.122074934395467,-7.952189994236057,-10.350846949331606,-10.647691313975997
17871,4,1,3,3,1,4,2,10.45974308796911,-10.759086277803144,9.076903665213528,-5.353848488080189,-9.639923845303592,9.5963984512832,-9.041940164758687
17872,0,0,0,4,3,1,0,0.0,0.0,0.0,9.196624769160518,6.9317289440714305,-9.295328702372224,0.0
17873,2,4,1,1,4,3,1,-9.229437064682918,12.083326719801082,-12.180632847877497,-8.272434148294286,9.76907839261175,7.682874487675635,-9.758832649912005
17874,3,3,1,4,1,0,4,9.572414269985622,9.090276282696816,-10.378325779434034,9.857424318048503,-10.305640416031002,0.0,9.22778837314806
17875,0,4,1,4,1,1,4,0.0,9.673354457361865,-9.673354457361865,8.076944362873283,-8.042191780542858,-4.709170105432302,10.731789334521709
17876,3,3,1,3,2,2,2,9.052913796773744,10.738879685841527,-11.888394601542966,8.570085829304968,-8.741300049422708,-8.813420560949249,-7.759383494980166
17877,1,4,1,4,2,2,2,-9.142563180152678,8.845698192706154,-8.84004686853313,12.816118385652274,-12.041577559617314,-11.647390781708093,-10.317374833545802
17878,4,2,1,4,1,4,3,11.064168920458783,-10.023935581017648,-10.852535507298178,10.187861560856447,-10.187861560856447,9.530263296501504,10.109840874945489
17879,0,0,4,3,4,2,1,0.0,0.0,9.370876113991775,7.471385160121308,11.28666048244307,-10.375071005123862,-10.962585974739595
17880,1,4,1,4,1,4,1,-11.247365383043386,10.7293676869404,-10.611308601846265,10.848573021847074,-10.922796701129425,11.09703099000391,-10.82671288666643
17881,1,4,4,3,2,3,2,-11.94177446672587,10.206132991222681,10.931297919692707,11.576918936720244,-11.496970340813473,5.424972524877453,-10.457233576075382
17882,3,3,2,3,2,2,2,8.357813783486435,9.338994606454786,-9.376292824266981,10.29519478362626,-10.100395327601749,-9.931142519229635,-8.292925002439512
17883,4,1,3,2,3,4,1,9.945002574407015,-10.073136289079855,8.868622031960404,-7.686673332166068,8.091638571177352,10.512287886733144,-10.439213427038721
17884,1,1,2,4,1,0,4,-13.1479856575839,-11.79014166987317,-8.35526077438088,9.79037239877906,-9.94101201766162,0.0,9.042405167647212
17885,4,3,2,2,4,1,4,9.3053781197023,8.587333990421314,-8.608835698059787,-8.682221987036828,10.539856812758003,-10.663719717503547,10.099989640534085
17886,3,3,2,3,3,2,4,8.628044989502277,9.533959554065506,-8.957946851932602,8.846149897242213,8.43298472566207,-9.031708308097917,11.812790709878694
17887,2,1,4,1,1,0,0,-6.885278998470842,-7.0036110967452165,13.205214542009077,-13.19754005484669,-8.331766720846607,0.0,0.0
17888,1,4,4,1,4,1,4,-8.55486212173413,7.764173782675202,9.489704068748036,-9.65352467320327,10.529089360656592,-10.529089360656592,10.594591424697347
17889,4,4,2,4,1,2,1,9.106947141870645,10.032733149777753,-9.823920979635666,11.77342213777157,-11.803478065400528,-7.734762920299821,-8.458304188805295
17890,3,3,2,2,2,4,2,8.190594512857707,7.5567350302259815,-8.764924459623453,-7.082758608088349,-6.820410894998702,10.233209542115807,-9.675479277649554
17891,1,0,4,1,0,4,4,-9.227712252725448,0.0,8.272434148294286,-8.272434148294286,0.0,9.353070919760045,12.347428786225974
17893,1,4,3,4,1,0,0,-9.142563180152678,10.11706760462005,10.159720001556835,12.209014953025425,-12.433966658695768,0.0,0.0
17894,4,1,1,0,4,3,4,10.455744814698305,-10.129769331923208,-9.495479751049979,0.0,10.018281568044983,8.362592428675525,11.848558818720328
17895,4,4,3,2,1,0,0,8.50698155869425,9.310913151179438,9.463208516782888,-9.585716752660876,-9.569969972483428,0.0,0.0
17896,1,3,3,1,4,2,2,-12.286480375372934,9.109630473828856,11.482260169195031,-11.727282908025128,11.584260080774742,-11.318739642849398,-9.682739536026748
17897,1,1,4,1,4,1,3,-10.310518818773108,-7.0036110967452165,9.6684865924307,-9.449108392645346,9.086939636935911,-9.03873175051597,7.061840827958096
17898,2,2,1,4,1,4,3,-11.211372603086765,-10.447686255783152,-11.631814117318052,10.810642790068085,-11.085201995615979,9.778708679162213,9.699965346550895
17899,1,4,1,1,4,3,3,-11.511327025865315,10.594422864695916,-10.823037626272662,-9.370876113991775,9.39154830761473,-5.816422501233819,9.999067266165945
17900,4,1,1,0,4,1,0,11.279380838500439,-11.202151425057126,-8.680209673868447,0.0,8.612321868868959,-8.612321868868959,0.0
17901,0,4,1,0,4,1,0,0.0,9.949848024885332,-9.949848024885332,0.0,7.696303876575843,-7.696303876575843,0.0
17902,2,3,3,1,4,3,2,5.252650140594641,9.404081419818022,10.562628964844297,-11.074202876138667,10.38531828831029,7.428098898257742,-9.664992508001879
17903,0,0,0,4,2,1,0,0.0,0.0,0.0,8.55486212173413,-7.545989934319125,-8.1016174718782,0.0
17904,2,4,1,3,2,3,2,-10.67538917098623,14.117240157998292,-14.111718499060165,-7.606970772561959,-10.854832039869436,10.153554471754275,-10.310364532635724
17905,1,1,4,4,1,1,1,-9.514622589660206,-8.760716790750548,8.024044839982027,12.41354797706252,-12.333471382065818,-9.619103793187818,-8.590269774610608
17906,2,1,0,0,4,2,4,-9.88317777584953,-9.947188931012906,0.0,0.0,9.881951635790202,-8.977526616146069,11.094933433277026
17907,0,4,1,0,0,0,0,0.0,6.715140039406445,-6.715140039406445,0.0,0.0,0.0,0.0
17908,3,1,3,2,3,2,3,9.9846884599015,-10.061330726451036,6.627419014734275,-8.347256551564323,9.349085049331869,-9.247535752562069,7.752141187773537
17909,0,4,1,0,0,0,0,0.0,9.572107430182545,-9.572107430182545,0.0,0.0,0.0,0.0
17910,2,3,3,2,3,2,3,-8.79240071018269,10.517311740210495,10.054412567073339,-10.560232976806287,10.014504541996294,-10.853175200502529,10.099213399921732
17911,2,2,2,4,1,3,1,-10.317179508117665,-9.234176845762498,-9.874234650686411,10.90750646360057,-10.877324882707057,8.825963109764515,-10.05632668357031
17912,3,1,0,4,1,4,1,9.456713000033524,-10.90267092207528,0.0,8.737151576955545,-8.737151576955545,4.776478056101687,-4.776478056101687
