CUSTNO,Monetary_가구인테리어/잡화_중가_증감여부_q2_q1,Monetary_가구인테리어/잡화_중가_증감여부_q3_q2,Monetary_가구인테리어/잡화_중가_증감여부_q4_q3,Monetary_가구인테리어/잡화_중가_증감여부_q5_q4,Monetary_가구인테리어/잡화_중가_증감여부_q6_q5,Monetary_가구인테리어/잡화_중가_증감여부_q7_q6,Monetary_가구인테리어/잡화_중가_증감여부_q8_q7,Monetary_가구인테리어/잡화_중가_q2_q1_로그변환,Monetary_가구인테리어/잡화_중가_q3_q2_로그변환,Monetary_가구인테리어/잡화_중가_q4_q3_로그변환,Monetary_가구인테리어/잡화_중가_q5_q4_로그변환,Monetary_가구인테리어/잡화_중가_q6_q5_로그변환,Monetary_가구인테리어/잡화_중가_q7_q6_로그변환,Monetary_가구인테리어/잡화_중가_q8_q7_로그변환
18556,0,4,2,3,3,3,1,0.0,12.295172477923465,-11.868333654186964,9.32633224203963,10.30282308459665,11.860555769975461,-12.462949128398527
18557,4,1,0,0,0,0,0,10.432029282660217,-10.432029282660217,0.0,0.0,0.0,0.0,0.0
18558,4,1,4,1,0,4,1,11.539590504600447,-11.539590504600447,11.065386984277986,-11.065386984277986,0.0,11.112435312103495,-11.112435312103495
18559,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18560,4,1,4,1,0,0,0,14.092786361117719,-14.092786361117719,12.609230048863926,-12.609230048863926,0.0,0.0,0.0
18561,1,0,0,4,4,1,0,-13.126702587076249,0.0,0.0,9.309078871840306,11.447671439440088,-11.559042742951751,0.0
18562,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18563,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18564,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,4,1,0,0,0,0,0,12.092033670131256,-12.092033670131256,0.0,0.0,0.0,0.0,0.0
18566,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18567,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.59177576267564,-11.59177576267564,0.0
18568,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18569,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18570,0,4,3,2,2,1,4,0.0,13.838350626930877,13.59031230088745,-14.061418257439128,-12.22368587377528,-12.734128285736645,12.700451797144506
18571,4,3,3,3,3,1,0,10.116959151959644,10.84397101992065,11.848408191716727,10.696144187243776,10.93900846127667,-12.664629474397735,0.0
18572,0,0,4,1,0,0,0,0.0,0.0,11.992622536196038,-11.992622536196038,0.0,0.0,0.0
18573,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18574,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18575,0,0,4,1,4,3,1,0.0,0.0,11.698807589198085,-11.698807589198085,11.74471374466293,11.367812515749966,-12.267058306855647
18576,2,1,4,4,3,2,1,-8.985842956835336,-10.83206460563976,7.237449345519275,12.147024639128283,12.256831230521605,-11.23355896904829,-12.690685761078743
18577,0,4,1,1,4,1,0,0.0,12.174291174054119,-12.019458673329748,-10.232498199070596,12.581878059443234,-12.581878059443234,0.0
18578,0,4,1,0,0,0,0,0.0,11.76097673242029,-11.76097673242029,0.0,0.0,0.0,0.0
18579,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.651555106140105
18580,0,0,0,4,1,0,0,0.0,0.0,0.0,11.135163755981116,-11.135163755981116,0.0,0.0
18581,2,4,2,3,1,3,2,-12.01956775812995,14.941106198691882,-14.57481529511721,14.154186008128578,-14.551459017821342,13.522750230387237,-12.86253346869598
18582,2,4,1,3,3,2,3,-10.366762728196367,13.871205987014463,-13.765635736498234,12.017192095379203,12.34850851247498,-13.006924028640771,12.750064770951429
18583,4,2,1,1,4,1,0,12.361525852989459,-10.831908016758439,-12.051499222107148,-9.365047319239261,9.297711934356334,-9.297711934356334,0.0
18584,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.205812987166507,-10.205812987166507
18585,0,4,1,0,4,1,4,0.0,12.1798621904288,-12.1798621904288,0.0,12.63461849228385,-12.63461849228385,12.352730070813749
18586,0,4,1,0,0,0,0,0.0,11.571877112979099,-11.571877112979099,0.0,0.0,0.0,0.0
18587,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18588,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18589,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18590,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18591,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18592,0,4,1,0,4,1,3,0.0,12.845978202517406,-12.845978202517406,0.0,13.761411901387532,-13.53891134915744,11.673469036579666
18593,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18594,3,2,3,2,3,2,3,13.208683506257454,-12.73301679827221,10.482356176809025,-12.489432759765231,11.857813588656155,-12.071361427949494,12.986091635088906
18595,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18596,4,3,1,0,0,0,0,12.239805922943356,12.061330261618043,-12.847689062413837,0.0,0.0,0.0,0.0
18597,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18598,4,3,1,4,2,1,4,12.325197614405893,10.620368626942291,-12.492235498381385,14.44243152736912,-12.926467127407264,-14.19448827768271,11.005668712318363
18599,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.896395129324388
18600,4,1,4,1,4,1,4,12.44337148075615,-12.388236909489288,12.940839200384056,-13.027792624241032,12.518179042414973,-12.518179042414973,11.385153089601674
18601,1,0,4,1,4,2,1,-12.069003944361041,0.0,13.949670817206574,-13.949670817206574,12.953961563269772,-12.298907753467695,-12.221217168172712
18603,0,0,4,1,0,0,0,0.0,0.0,10.517668213457368,-10.517668213457368,0.0,0.0,0.0
18605,0,4,1,0,0,0,0,0.0,8.596522883307745,-8.596522883307745,0.0,0.0,0.0,0.0
18606,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18607,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18608,3,3,1,3,2,2,4,12.001944512146475,12.864417052584056,-13.6339318931585,12.21858067425044,-10.442218524006543,-12.558927182874111,12.640084904825924
18609,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18610,4,3,1,1,4,1,4,10.484671504698495,11.160673721337949,-11.379910051286956,-9.827051081684475,11.503223221054444,-11.503223221054444,11.331086499605822
18611,1,4,3,2,1,3,1,-12.490871865791819,13.14705407059186,12.483907109203896,-12.929518198208978,-12.583846460936254,11.858825865081938,-12.272643469075941
18613,4,1,4,1,4,2,1,12.29755001123639,-12.29755001123639,13.300981832786464,-13.300981832786464,12.799717226234385,-12.045120254554366,-12.164466584585002
18614,1,0,0,0,0,0,0,-11.83472416255239,0.0,0.0,0.0,0.0,0.0,0.0
18615,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18617,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18618,0,0,0,4,1,0,4,0.0,0.0,0.0,13.868115466018898,-13.868115466018898,0.0,8.77732918528397
18619,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.883683831542394,-11.883683831542394,0.0
18620,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,13.013734127186288,-13.013734127186288
18621,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18622,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18623,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18625,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.36893839017295,-11.36893839017295
18626,0,4,3,1,4,1,4,0.0,11.946248689979237,10.865577437568355,-12.238441447212468,11.748343483977491,-11.748343483977491,13.155625731946019
18627,2,1,4,3,2,2,1,-12.096234021700607,-12.580302517028747,13.206461836746625,12.065345124788761,-11.3301277683955,-13.065348606886982,-11.995539669863973
18628,3,3,2,3,1,0,4,11.623999130068798,10.241841133986767,-12.096577094546232,11.605073174302811,-12.253432017677724,0.0,8.589308854516387
18629,3,1,4,1,4,4,1,10.381388244039275,-11.530621922337263,12.538378686087515,-12.538378686087515,10.362072829789941,11.472977335985835,-11.757592660887571
18630,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18631,0,4,1,0,0,0,0,0.0,12.383255501701766,-12.383255501701766,0.0,0.0,0.0,0.0
18633,4,1,0,0,0,0,4,10.484671504698495,-10.484671504698495,0.0,0.0,0.0,0.0,10.0501838386043
18634,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18635,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18636,4,3,1,0,0,0,0,9.123776037475904,10.008734948766758,-10.354227895047666,0.0,0.0,0.0,0.0
18637,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18638,1,0,4,3,1,3,4,-13.884576086489355,0.0,13.92008344577947,11.660927507279187,-13.869308714915313,10.892729840298232,13.554509627263165
18639,0,0,4,1,0,0,4,0.0,0.0,12.947600746076986,-12.947600746076986,0.0,0.0,12.239337901921918
18640,4,1,0,4,1,0,0,11.649404357972314,-11.649404357972314,0.0,12.151399804367285,-12.151399804367285,0.0,0.0
18641,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18642,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18643,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18645,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18646,0,0,4,1,4,1,4,0.0,0.0,13.152394717625315,-13.152394717625315,10.912105793636991,-10.912105793636991,12.340657542024202
18647,0,4,4,1,4,4,1,0.0,11.774399648709766,12.622579037537246,-12.97898729620411,10.915444634115405,12.830934112775866,-12.889657662534935
18649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18650,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18651,1,1,0,4,1,1,0,-10.763836822721386,-9.529204797539581,0.0,11.083955977548332,-10.932181797823812,-9.123776037475904,0.0
18652,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18653,4,2,1,0,0,0,0,13.249188930845415,-12.887941605194683,-12.055810219673571,0.0,0.0,0.0,0.0
18654,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18655,4,1,0,0,0,0,0,10.733126712383548,-10.733126712383548,0.0,0.0,0.0,0.0,0.0
18656,2,3,3,2,3,1,0,-12.177779381782102,12.453841715077763,13.435538997352712,-13.718561813594029,12.30191858044537,-13.259155239236925,0.0
18657,1,4,1,4,3,2,3,-11.79290197727489,13.17391287748573,-13.17391287748573,13.058023779621942,9.969949576415829,-12.672227164086243,12.161209274338788
18658,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,13.674139239697302,-13.515011047967873,13.286337397364886
18659,4,1,4,1,0,0,0,11.59177576267564,-11.59177576267564,11.065386984277986,-11.065386984277986,0.0,0.0,0.0
18660,3,2,3,1,1,4,2,12.585916908771795,-12.838314803543897,13.091934362998115,-13.436100047017684,-11.771051636388261,13.168340518702522,-12.705197339456703
18661,2,1,1,3,3,3,4,-13.453942282677868,-12.628054205925483,-11.690870478505145,8.085911967472637,8.671335836404126,9.01449580280917,11.501527737497021
18662,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18663,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.992474434094829
18664,1,4,1,4,1,0,0,-13.665698258083433,12.518948574852368,-12.518948574852368,13.137631635963436,-13.137631635963436,0.0,0.0
18665,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18666,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18667,2,2,2,4,1,3,1,-11.966573325825323,-10.764416183901684,-9.400289132719767,13.069572861962582,-12.819166691560062,10.653123530554998,-12.030331284326017
18668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18669,1,0,0,0,0,0,0,-11.601532179013807,0.0,0.0,0.0,0.0,0.0,0.0
18670,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18671,0,0,0,4,2,1,0,0.0,0.0,0.0,11.911684666766828,-11.118200967129102,-11.309730519304964,0.0
18672,0,0,0,4,1,0,0,0.0,0.0,0.0,11.135163755981116,-11.135163755981116,0.0,0.0
18673,4,1,4,1,4,3,1,13.04127654203318,-13.04127654203318,12.155255208957755,-12.155255208957755,12.094087047447758,8.744222654146588,-12.128569166187784
18674,0,0,4,1,0,0,4,0.0,0.0,11.937216851247504,-11.937216851247504,0.0,0.0,12.352730070813749
18675,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18676,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18677,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18678,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.831724460723986,-11.831724460723986,0.0
18679,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18680,0,0,4,1,4,1,0,0.0,0.0,10.8313184884622,-10.8313184884622,12.190328680625019,-12.190328680625019,0.0
18683,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18684,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18685,2,1,4,1,0,4,1,-13.13869951677373,-12.960968798910761,10.90882057520412,-10.90882057520412,0.0,12.756473305532408,-12.756473305532408
18686,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18687,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.574681488657408,-11.574681488657408,0.0
18688,1,0,0,0,0,0,4,-12.899705973891733,0.0,0.0,0.0,0.0,0.0,11.4364458158419
18689,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18690,4,1,1,4,1,0,0,12.295455779199125,-12.134732760890515,-10.388128384795678,12.94657681387336,-12.94657681387336,0.0,0.0
18691,4,1,0,0,0,0,4,11.748343483977491,-11.748343483977491,0.0,0.0,0.0,0.0,10.127141681378973
18692,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18693,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.065386984277986
18694,1,0,4,1,0,4,3,-11.92492980520733,0.0,11.996056977422814,-11.996056977422814,0.0,11.640869355964284,11.199687727568888
18695,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18697,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18698,0,4,1,0,0,4,2,0.0,12.605491188888767,-12.605491188888767,0.0,0.0,12.92707389078966,-12.262114223554711
18699,3,1,4,1,4,1,4,12.087583399632454,-12.942523913967568,13.666558102860229,-13.648135944511319,13.012052248070441,-13.022944118756833,10.709049926416117
18700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18701,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.960028206903651
18702,3,3,1,3,4,2,3,13.768245102531518,14.308962274437317,-14.832238591044856,12.92285785319455,15.585636890857494,-15.384589453311374,15.024780709586326
18703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18704,3,1,3,2,3,1,4,12.656430891727167,-13.473936258938192,10.367988118244675,-11.625879215979706,11.835591318468035,-12.289146638945578,12.090327101154596
18705,4,4,1,0,4,2,1,11.752681851366546,12.937461983760814,-13.204286290797166,0.0,11.748343483977491,-10.316048060405114,-11.475546957385287
18706,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18707,3,2,4,3,1,4,2,13.182203767530627,-12.401884249489747,14.295092625362413,14.723216159159199,-15.290147069481318,13.568181551195705,-13.349135148979649
18708,1,4,1,0,0,0,0,-10.89824196577726,11.571877112979099,-11.571877112979099,0.0,0.0,0.0,0.0
18709,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18710,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18711,0,0,0,4,1,0,0,0.0,0.0,0.0,13.250086282886812,-13.250086282886812,0.0,0.0
18712,1,0,0,0,0,4,1,-11.570760806348712,0.0,0.0,0.0,0.0,11.59207963174613,-11.59207963174613
18713,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.069592717461648,-11.069592717461648,0.0
18714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18715,2,2,4,1,4,3,1,-11.26685937787809,-9.952427582996831,13.008341177934653,-13.100741878572322,11.9086849633254,10.00020222335398,-12.046966246494973
18716,4,3,4,3,1,3,3,12.872211879781522,12.048421654532177,14.473405398257366,14.477179602175854,-15.057383329615282,14.155325413718213,15.53215216861729
18718,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18719,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18721,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18722,3,2,3,2,3,3,2,12.57925771740943,-12.237527191178154,12.451717376558964,-12.340336101590825,11.922089661290252,11.899576154436906,-11.696704201510025
18723,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18724,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.22231562873381,-10.22231562873381,0.0
18725,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18726,0,4,4,1,0,4,1,0.0,10.420917214201442,11.826994094678891,-12.04620645938877,0.0,9.931387811357146,-9.931387811357146
18727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18728,1,1,4,1,0,4,2,-13.287919536623628,-10.302355540247563,11.472584479308855,-11.472584479308855,0.0,12.44414649300636,-11.947175529918232
18730,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18731,1,1,0,0,4,4,1,-11.409365778748901,-9.123776037475904,0.0,0.0,10.22231562873381,11.271657386264557,-11.413210289463905
18732,0,0,0,4,4,1,4,0.0,0.0,0.0,9.95088984226911,11.663949957078858,-11.829722472622887,12.71459023041824
18733,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18735,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18736,0,0,0,4,2,1,0,0.0,0.0,0.0,11.94088362832172,-10.492362282663441,-11.673120680115062,0.0
18737,1,0,4,1,0,0,0,-11.777095479707917,0.0,12.580661258767883,-12.580661258767883,0.0,0.0,0.0
18738,1,0,4,1,0,0,4,-13.71063480189325,0.0,11.656382104967856,-11.656382104967856,0.0,0.0,11.738027982977673
18739,1,0,0,0,0,0,0,-10.373730249787483,0.0,0.0,0.0,0.0,0.0,0.0
18740,1,0,4,2,3,1,0,-12.810938285282017,0.0,11.485235465973,-11.070833060682054,11.227963311788178,-11.59177576267564,0.0
18741,3,2,1,0,4,1,4,11.629939791519863,-12.555431185261664,-13.15672205482425,0.0,13.81382250096173,-13.81382250096173,14.474182694819742
18742,4,1,4,1,0,4,1,13.217313125325287,-13.217313125325287,11.408046652281534,-11.408046652281534,0.0,12.21908270616726,-12.21908270616726
18743,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,13.137504945133765,11.834616571836772
18744,1,1,4,1,4,1,1,-10.546238772579164,-9.6833450919686,12.139537876399434,-12.033880951446212,11.579314778880473,-11.614490612128838,-9.611635746373935
18745,1,0,4,1,4,1,4,-12.079518036707773,0.0,13.115792723565438,-13.115792723565438,12.380767225642604,-12.380767225642604,11.331086499605822
18746,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18747,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.11498152601105
18748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18749,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18750,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18751,4,1,4,1,4,1,0,12.374045708198196,-12.374045708198196,11.558662206685478,-11.558662206685478,12.839677764260372,-12.839677764260372,0.0
18752,1,0,0,0,4,1,0,-11.688542793331946,0.0,0.0,0.0,11.588380205109136,-11.588380205109136,0.0
18753,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18754,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18755,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18756,4,3,1,0,0,4,2,11.649404357972314,10.082518784719804,-11.838937688649876,0.0,0.0,13.085133855771312,-11.855282906942668
18757,1,1,4,2,3,3,2,-12.53562594320334,-11.416212762018452,13.034814169050424,-12.227056144395524,13.041815045947954,13.732394791955429,-13.950815680665672
18758,0,0,4,1,0,0,0,0.0,0.0,11.531755014300087,-11.531755014300087,0.0,0.0,0.0
18759,0,4,1,0,4,1,0,0.0,9.289577686068375,-9.289577686068375,0.0,12.572069440056241,-12.572069440056241,0.0
18760,1,4,3,3,2,1,4,-13.529060756429821,11.740980975356305,10.03416846177944,12.482530038714096,-12.196855870636083,-12.355660758714329,11.831183439904157
18762,0,0,0,4,1,0,0,0.0,0.0,0.0,11.083955977548332,-11.083955977548332,0.0,0.0
18763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18764,4,3,2,4,1,4,1,11.503223221054444,12.194763775896112,-10.333103168402683,13.79395747479194,-14.034428091544306,11.115661073282936,-11.115661073282936
18767,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18768,1,4,3,2,1,4,3,-11.581123496084734,11.455115132851837,11.909662144925669,-11.416093097297978,-11.93366342758292,10.898941690118297,11.326408913977662
18769,0,0,4,3,1,0,0,0.0,0.0,9.801734657588474,8.449493327034006,-10.03173823518783,0.0,0.0
18770,1,4,1,4,1,0,0,-11.397049219517847,11.492569591241082,-11.5820293892156,11.601532179013807,-11.601532179013807,0.0,0.0
18771,3,1,0,0,0,0,0,9.208030110660257,-11.59177576267564,0.0,0.0,0.0,0.0,0.0
18772,4,1,4,1,4,1,0,13.139114600772873,-13.139114600772873,11.308613916349417,-11.308613916349417,11.621005134766351,-11.621005134766351,0.0
18773,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.223347083952138,-12.223347083952138
18774,2,2,3,1,3,2,1,-12.294167618471233,-13.354468837018374,10.803566106241275,-12.856187388931657,12.222480487053375,-12.230729342086677,-11.356359754152052
18775,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18776,1,0,4,1,0,0,0,-9.309078871840306,0.0,13.189368903436064,-13.189368903436064,0.0,0.0,0.0
18777,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18779,1,4,1,3,2,3,4,-12.960946720138104,14.067937074778111,-13.709676233713608,11.274665494405737,-11.082584320985474,11.225465787627211,15.304494961021243
18780,1,1,0,0,4,1,0,-11.713159561371702,-9.123776037475904,0.0,0.0,9.816868695473662,-9.816868695473662,0.0
18781,4,3,3,3,3,1,0,11.600214553659463,10.775265345857354,9.94135499181065,11.75880083310781,11.474536575875785,-12.903759812224836,0.0
18782,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18784,2,3,3,3,1,4,1,-11.824577068734065,9.829486033931056,10.815054952284008,12.821644964819658,-13.440059788477503,11.683293333388592,-11.72399767021738
18785,4,2,1,1,0,0,0,13.542761890792221,-10.94780782003122,-13.397169432102864,-10.743309430025908,0.0,0.0,0.0
18786,1,0,0,0,4,3,3,-10.918444303280456,0.0,0.0,0.0,11.704270793635356,11.438081384524521,11.603433281541713
18787,0,4,3,1,4,3,2,0.0,11.640869355964284,12.105899310970655,-12.593319612396279,12.057529659944716,11.106381122734376,-12.09903958947634
18788,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18789,4,3,2,2,1,4,3,12.143121114440241,10.4982764866995,-11.70539211179799,-9.657371121721814,-11.375862498319352,11.774399648709766,10.225540592218058
18790,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,10.878739359898233,-10.47547856494398
18791,0,0,0,4,1,0,0,0.0,0.0,0.0,10.407630760044956,-10.407630760044956,0.0,0.0
18792,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18793,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18794,1,0,4,1,0,0,0,-10.944111590824702,0.0,9.603921023199394,-9.603921023199394,0.0,0.0,0.0
18795,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.816868695473662,-9.816868695473662,0.0
18796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18797,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18800,0,4,2,1,0,4,1,0.0,11.687388971643303,8.590340834902758,-11.731572330155029,0.0,13.255998240267296,-13.255998240267296
18801,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18802,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18803,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.066457230004037,-9.066457230004037
18804,4,2,1,1,4,1,1,13.742741156018823,-12.664208217303692,-12.979021537241417,-12.102730291741702,13.46095915575318,-13.297016714221124,-11.571877112979099
18805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18806,0,4,1,0,0,0,0,0.0,12.168688947502412,-12.168688947502412,0.0,0.0,0.0,0.0
18807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18808,0,0,0,4,1,0,0,0.0,0.0,0.0,13.187249519402396,-13.187249519402396,0.0,0.0
18809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18810,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18811,1,0,0,4,3,3,1,-10.813085801054513,0.0,0.0,11.828303641438296,10.653484482614902,9.033010250659766,-12.143083131220019
18812,0,4,3,2,1,0,0,0.0,12.46353497374622,10.37067864905695,-11.411849895561405,-12.207333191036033,0.0,0.0
