CUSTNO,Monetary_교육문화/아동_중가_증감여부_q2_q1,Monetary_교육문화/아동_중가_증감여부_q3_q2,Monetary_교육문화/아동_중가_증감여부_q4_q3,Monetary_교육문화/아동_중가_증감여부_q5_q4,Monetary_교육문화/아동_중가_증감여부_q6_q5,Monetary_교육문화/아동_중가_증감여부_q7_q6,Monetary_교육문화/아동_중가_증감여부_q8_q7,Monetary_교육문화/아동_중가_q2_q1_로그변환,Monetary_교육문화/아동_중가_q3_q2_로그변환,Monetary_교육문화/아동_중가_q4_q3_로그변환,Monetary_교육문화/아동_중가_q5_q4_로그변환,Monetary_교육문화/아동_중가_q6_q5_로그변환,Monetary_교육문화/아동_중가_q7_q6_로그변환,Monetary_교육문화/아동_중가_q8_q7_로그변환
17459,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17460,0,0,4,1,0,0,0,0.0,0.0,10.69571418995448,-10.69571418995448,0.0,0.0,0.0
17461,1,4,1,1,0,4,1,-10.970019229166963,11.838958189512237,-11.877686348636718,-9.811747126207306,0.0,10.559745602460074,-10.559745602460074
17462,4,2,1,3,3,2,1,11.327909578581444,-9.861587629063731,-11.009532308261196,8.305291655318191,9.031756931135451,-9.73587343598634,-9.737390810603353
17463,1,3,1,1,4,1,4,-11.198011703042598,10.646638744341745,-11.154455409145559,-9.800742957819255,10.407978633614745,-10.092991224317071,9.953886907979436
17464,1,3,4,1,1,1,0,-13.04108631963638,9.857706867030142,12.051533088982968,-11.989933823940085,-10.543749943073648,-10.022686988870829,0.0
17465,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17466,1,0,0,0,0,0,0,-8.621104340611112,0.0,0.0,0.0,0.0,0.0,0.0
17467,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17468,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17469,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.2797869217976,-11.2797869217976
17470,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17471,1,1,4,2,3,2,4,-11.717379916734071,-10.290424421173993,11.864504224209973,-10.773878906411857,10.390865602500321,-11.094959892088182,11.72739793427871
17472,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17473,2,2,1,4,3,1,4,-10.749426038784039,-8.21509169192431,-10.444935756113434,10.699655720936338,9.81476908363992,-10.86211511033408,11.521527236140953
17474,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17475,4,1,1,1,0,0,0,11.975498187694454,-11.755878686709593,-10.85198067308207,-10.29795248804238,0.0,0.0,0.0
17476,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17477,0,0,4,1,4,1,4,0.0,0.0,11.716037353651558,-11.716037353651558,10.952888353593982,-10.726646926575295,9.83189879753921
17478,1,4,1,4,3,1,0,-8.01449218769655,11.17737327794902,-11.17737327794902,10.544045884828416,9.114861577691903,-10.758736090726284,0.0
17479,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17480,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17481,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17482,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17483,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17484,1,4,4,1,4,1,4,-11.257170776056915,9.514290991772912,11.364486538528583,-11.394245851843612,12.746137836506339,-12.675897489809886,13.09954684136208
17485,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17486,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17487,4,1,4,1,0,0,0,11.373230384163122,-11.373230384163122,10.728004975132675,-10.728004975132675,0.0,0.0,0.0
17488,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17489,2,2,3,1,4,1,4,-11.535185449838378,-12.28781119568842,11.47822397529145,-12.692551437987598,12.403669598963122,-12.52887643067389,10.913986561095184
17490,0,0,4,1,0,4,1,0.0,0.0,7.219037803219804,-7.219037803219804,0.0,10.088544730704777,-10.015052461040057
17491,1,4,1,4,4,3,2,-11.330238617162038,9.260531787802808,-9.260531787802808,9.434437336678815,10.57573739017314,7.628082553032022,-8.698128556872916
17492,2,3,1,4,2,2,3,-11.25872580781706,13.32733150087321,-14.23878781948102,15.227362673037174,-14.721554457086427,-13.276363795909363,12.417164680565431
17493,4,1,0,0,0,0,4,10.253162810990222,-10.253162810990222,0.0,0.0,0.0,0.0,8.306692906266433
17494,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.314594003548127,-9.314594003548127
17495,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.452053421674483,-9.452053421674483
17496,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17497,4,1,4,1,0,0,0,9.840374308345053,-9.840374308345053,9.875113374975506,-9.875113374975506,0.0,0.0,0.0
17498,0,0,4,1,0,0,0,0.0,0.0,8.945656286417195,-8.945656286417195,0.0,0.0,0.0
17499,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17500,1,0,4,1,3,1,0,-11.576391822804029,0.0,11.772189635731742,-11.359883605078318,10.92816991237521,-11.508037919157783,0.0
17501,4,4,2,1,3,2,3,8.95013553207523,10.54083572106798,-9.943667478693751,-9.650053246866767,8.32993084938099,-6.586435551929952,9.368153609799359
17502,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17503,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17504,2,2,3,1,3,3,3,-11.367773164945016,-11.046174873825922,10.642890003138637,-12.180424517103834,8.487651724751089,10.049083584579442,10.609220482390993
17505,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17506,0,0,4,1,0,4,1,0.0,0.0,8.514943530439439,-8.514943530439439,0.0,9.890576374163835,-9.890576374163835
17507,0,0,4,1,0,0,0,0.0,0.0,8.337775936397264,-8.337775936397264,0.0,0.0,0.0
17508,1,4,2,1,4,1,4,-10.504826225670781,10.812736318677274,-10.088757254429925,-10.149537875234353,9.31188619674784,-8.931186089357949,10.552533426206338
17509,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17510,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17511,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.274441070631298
17512,0,4,1,1,4,2,1,0.0,10.78651365873431,-10.49603550531498,-9.40864295145953,12.67709156384239,-11.960947037245733,-11.958452777217278
17513,2,3,3,3,2,4,2,-8.931190178247173,9.198473221936776,11.506459765106507,11.090691430689562,-11.751976995142712,12.280051183650123,-12.004321293155312
17514,0,0,4,3,3,1,0,0.0,0.0,9.233305782856679,7.121280677256449,8.376506107473215,-9.66853403712592,0.0
17515,4,1,2,4,2,1,0,11.864869146848243,-11.83905078965571,-8.429393507746674,10.275448384261692,-9.549954226577418,-10.293774394491715,0.0
17516,2,4,2,1,3,1,4,-11.711501868385334,13.236963196740618,-11.901661583458985,-12.873285837470165,11.70870867173475,-12.520666104262387,11.4792432852556
17517,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17518,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17519,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17520,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17521,0,0,0,4,3,3,4,0.0,0.0,0.0,9.552211491877626,8.214463343571216,8.395896669396949,10.461106603379037
17522,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17523,4,4,1,0,0,4,1,9.413660148053964,10.560066367543133,-10.835992717822206,0.0,0.0,9.548190083787892,-9.548190083787892
17524,1,0,0,4,1,0,0,-9.83987580317767,0.0,0.0,10.168364950538455,-10.168364950538455,0.0,0.0
17525,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17527,4,1,0,4,1,0,0,8.445784805439864,-8.445784805439864,0.0,8.466983703845075,-8.466983703845075,0.0,0.0
17528,0,4,2,3,1,4,2,0.0,10.519555785639175,-9.451976333393114,8.936494117574313,-10.370482113558039,8.93514596544387,-7.815444720224469
17529,2,1,4,1,3,4,1,-12.634879055071508,-13.155725543538992,12.91803133283994,-12.72573262201871,10.052913473607862,13.834326546299348,-13.714646204327959
17530,0,4,1,0,0,0,0,0.0,10.777780160138184,-10.777780160138184,0.0,0.0,0.0,0.0
17531,4,1,0,4,1,4,4,9.603999732146033,-9.603999732146033,0.0,12.000466089536118,-12.000466089536118,9.142760640167781,11.000220447423427
17532,3,2,1,1,0,4,3,11.264753209444976,-10.980678243541421,-11.29271235223802,-9.387442501210948,0.0,10.299961479160656,9.04398144121032
17533,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17534,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,7.756787202215291,-7.756787202215291
17535,0,0,0,4,1,0,0,0.0,0.0,0.0,11.689160223125649,-11.689160223125649,0.0,0.0
17536,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,9.260531787802808,9.608783103710257
17537,4,1,4,1,4,2,1,11.518902114965256,-11.518902114965256,12.31320936639347,-12.31320936639347,12.435186882574577,-10.623905682053842,-12.14584326768877
17538,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17539,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17540,1,2,4,2,3,1,4,-11.615277533550003,-8.064885805482648,12.664997588207068,-12.30385434516685,11.298605784060127,-11.897962999449385,12.414146214118224
17541,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17542,3,3,2,1,1,4,3,11.414689223647567,10.79068858615544,-11.352762852821467,-12.129005825149582,-8.80589860810409,11.51407491537341,10.641761897083626
17543,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17544,3,2,1,1,4,4,1,12.422770600578378,-12.274318752185616,-13.039368045553307,-9.52096342260281,11.796635620823617,13.026116706756865,-13.2022182953876
17545,1,0,0,0,0,0,0,-7.825319068206249,0.0,0.0,0.0,0.0,0.0,0.0
17546,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17547,1,1,4,3,3,3,1,-11.19969519755792,-9.198568352659413,11.609672067913905,11.723033346264561,11.217022349026925,11.909696263219288,-12.918456556429915
17548,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17549,4,1,4,1,0,4,2,9.999449624854323,-10.084457906021388,12.858917956621484,-12.874605298297519,0.0,12.404161931302806,-10.198049452471622
17550,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.58959780268448,-10.10121251697466
17551,2,2,2,3,3,1,4,-10.06983612214672,-12.386617514877289,-11.691613147412324,11.558167837091858,9.588508999833033,-12.989360568759654,13.503476201601686
17552,3,3,1,1,0,4,4,9.778641559528605,8.944449573461341,-10.270838966969224,-9.587448448719378,0.0,8.398438412054182,10.348203520154046
17553,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17554,4,3,1,4,4,2,3,11.247462538006967,9.466315073277768,-11.403124970197073,10.571147110063041,11.150684667555574,-7.574541430055952,9.450177164464817
17555,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17556,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.032018563440149
17557,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17558,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17559,1,4,2,3,2,3,2,-12.353099557538382,12.82876883539884,-12.36414579054547,11.590320530351324,-11.962589479565867,11.85908043810216,-11.562301752972813
17560,4,1,4,1,3,2,4,11.41768164676726,-11.41768164676726,11.809066739014822,-11.640566171356879,6.790991187229376,-8.374541643563363,12.047199257841257
17561,0,4,4,3,1,0,0,0.0,10.75211295569357,11.810869182207238,10.337738110554811,-12.265809199042046,0.0,0.0
17562,3,1,2,3,1,1,4,10.483106439615987,-12.118491831618696,-9.048704483804707,10.821846148628863,-11.45926508705082,-10.114798372195676,12.773711164263956
17563,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17564,4,3,1,3,3,1,1,13.873910345628358,12.911087608115492,-14.069465428237313,12.319068649777705,11.129303085748878,-12.950986577028146,-10.749609879109894
17565,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,7.302021580352404,-7.302021580352404,0.0
17566,1,4,1,0,0,0,0,-11.534428025921642,10.395447183202618,-10.395447183202618,0.0,0.0,0.0,0.0
17567,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17568,4,1,0,0,0,4,1,11.488989917436975,-11.488989917436975,0.0,0.0,0.0,10.88313859000879,-10.88313859000879
17569,0,0,4,1,4,1,4,0.0,0.0,11.835904973809615,-11.835904973809615,10.419326935183275,-10.419326935183275,11.25917379378109
17570,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17571,1,0,0,0,0,4,1,-11.174837607297263,0.0,0.0,0.0,0.0,10.812736318677274,-10.812736318677274
17572,4,1,4,2,1,0,0,11.316660701941922,-11.316660701941922,11.650914659665663,-10.152532185558346,-11.397978354080145,0.0,0.0
17573,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17574,1,4,2,1,4,4,1,-12.988278467269605,11.801348319752888,-10.696120747961704,-11.607347407638226,10.224545028950612,13.0951938218297,-13.150306904217535
17575,0,4,4,1,4,2,1,0.0,11.649615854309879,12.095103797276225,-12.089639137069886,12.30519614174414,-10.486491499502485,-12.613652453603766
17576,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,12.012474390355631,12.304727651937748
17577,0,4,1,0,0,0,0,0.0,10.430537448828767,-10.430537448828767,0.0,0.0,0.0,0.0
17578,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17579,2,2,2,3,2,4,1,-7.8060065961231535,-11.384272626711033,-8.594363766387316,10.146112745512902,-11.274459586237302,13.375785958609184,-13.458038414929234
17580,2,4,2,1,3,4,1,-12.318632769961393,13.121477112276267,-12.861810229821087,-12.197283257109738,10.15968225217007,12.600049112641054,-12.770798265571562
17581,1,3,4,1,4,1,3,-11.158008305875143,9.671258033605937,11.50206655456301,-11.663731840005221,12.312967966285028,-12.249824417720706,10.5900035644594
17582,4,1,4,4,2,3,3,12.401632311380258,-12.74446212163723,11.180813057843155,12.425120829671249,-11.416777889393675,11.67757823029335,12.858635093367623
17583,4,2,4,4,4,2,2,10.114798372195676,-9.474549859468038,11.273884975503957,12.15028924876837,12.806285310697362,-11.565883522314664,-12.512877642954061
17584,1,0,0,0,0,0,4,-12.554152806583382,0.0,0.0,0.0,0.0,0.0,9.883846607648264
17585,4,3,2,4,1,3,3,13.00472470848525,11.683155746442514,-12.818262022773638,13.486617971125368,-13.756746334686635,12.324519787398703,12.750176867461374
17586,2,1,4,4,1,0,0,-9.890618551866261,-11.789091854487449,9.555362370606506,10.02021407389395,-10.507679216579474,0.0,0.0
17587,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17588,4,1,0,0,0,0,0,10.316915148863753,-10.316915148863753,0.0,0.0,0.0,0.0,0.0
17589,1,0,4,1,0,0,4,-10.581785236888376,0.0,10.839326672641898,-10.839326672641898,0.0,0.0,10.23876567165176
17590,2,3,1,3,2,1,4,-11.92292895015303,12.744846653244686,-13.020905019561331,12.43551975094979,-10.54616546268238,-12.789989307770544,14.035729670194785
17591,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17592,4,4,1,1,4,1,4,6.609548347137661,11.340800235799756,-11.16786619661892,-9.554758366264291,9.703536970810827,-9.703536970810827,12.330673665684994
17593,1,4,1,4,3,4,1,-12.280723866967552,10.007696133255935,-10.007696133255935,9.925029261800075,8.674629676642756,11.650211939467095,-11.856527321448722
17594,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17595,3,2,3,2,3,2,2,13.82253584502638,-13.704422353661272,14.119251126122537,-13.40663430019815,13.08910180236694,-12.74768415540104,-13.124589274090852
17596,3,2,4,2,2,2,4,12.505356078197302,-13.916679785576957,14.213056839941414,-13.948268836553769,-12.784738589893516,-13.041292531289407,14.37504845347785
17597,4,1,3,1,4,3,1,13.473674381125491,-13.342147248918733,10.737691041727773,-12.699110034786314,12.717629590529555,12.118017450472305,-12.733649346090647
17598,4,1,2,1,3,4,1,12.651943890945397,-12.366548301659844,-10.263260864629206,-10.527433052303035,8.799508584567336,11.063410851754984,-11.03424498461751
17599,1,4,1,1,4,1,4,-12.835557455718456,13.715301742572388,-13.653087505416016,-10.907202807952261,13.158577251482996,-13.158577251482996,11.670478253791723
17600,3,3,1,3,3,3,2,11.185852800271972,11.956630594696405,-12.114533754586773,11.349596684127516,10.895602698481406,12.45708776654497,-12.472960713638296
17601,3,1,3,3,1,1,4,12.056774030827244,-12.244093638099782,10.871237806609612,11.356173455274583,-11.832151522924848,-11.350241133362367,13.67459494997282
17602,2,2,2,2,2,4,1,-13.065183634070234,-10.266512093517376,-12.206745644525679,-10.560511261326983,-12.44051440552605,12.53972624733534,-12.923694877737534
17603,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17604,4,2,1,4,1,4,1,10.95634252809181,-9.199062140032469,-10.767001251929,11.745992751733848,-11.745992751733848,11.240684699257136,-11.240684699257136
17605,1,4,2,3,3,2,2,-12.530843199847894,13.12950777470042,-11.10616099571252,11.9872637263886,12.3261622341249,-12.294400036496079,-12.512155156574506
17606,1,4,3,1,4,1,3,-13.16879048414744,12.396409076816516,11.784123205268795,-12.526752043511966,13.083870637862423,-13.066257061552044,11.561020628073512
17607,4,1,0,4,1,4,2,10.826241441904665,-11.24358911702053,0.0,10.188166825579435,-10.188166825579435,10.447631381896434,-8.936621231154936
17608,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17609,0,0,0,4,4,1,2,0.0,0.0,0.0,10.905509007773896,13.758300723724508,-13.31097869316624,-12.32882898674774
17610,0,4,1,0,0,0,4,0.0,9.365882792941793,-9.365882792941793,0.0,0.0,0.0,10.461902071548751
17611,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17612,3,2,1,1,0,4,1,11.758844198939254,-7.650758108054142,-12.319372077380029,-9.744092314007084,0.0,12.831535772073,-12.628652800729764
17613,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17614,2,1,0,0,4,1,0,-10.174448098296887,-10.410438254283527,0.0,0.0,11.197254513878079,-11.197254513878079,0.0
17615,4,2,2,4,1,4,3,12.349841616950714,-11.553618291046343,-9.117783465857062,13.225455900769488,-13.08010817619013,13.285580042666922,11.821975082920495
17616,0,0,4,1,0,0,0,0.0,0.0,9.380274614389872,-9.380274614389872,0.0,0.0,0.0
17617,0,0,0,4,3,3,1,0.0,0.0,0.0,12.671370944528881,11.077475048749921,12.656689664775934,-13.314929091877408
17618,0,0,0,4,1,0,0,0.0,0.0,0.0,8.80589860810409,-8.80589860810409,0.0,0.0
17619,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17620,2,2,2,3,2,3,3,-12.950595423554065,-11.62078237773973,-11.50561225800938,12.519763300054404,-12.972923160385669,13.396758619311388,12.520099625341235
17621,1,3,3,1,1,0,0,-12.524538036176464,9.012696633604405,10.835383512968995,-11.285580832374892,-9.722099427990155,0.0,0.0
17622,4,1,4,1,0,0,0,9.819098055216957,-9.819098055216957,8.514943530439439,-8.514943530439439,0.0,0.0,0.0
17623,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17624,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17625,4,2,1,2,3,3,2,12.792607449887049,-11.458541482484046,-12.678090477108704,-10.657847693194283,11.217015425094653,11.678101960676017,-8.836461827267428
17626,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17628,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17629,4,2,3,2,2,3,2,13.527884693291828,-10.58935410165836,12.674433030970905,-13.335288252777843,-12.257330795686206,12.662215515427848,-12.685314696272853
17630,1,4,3,4,1,1,3,-13.252950225519145,10.562771245009692,10.425857981202352,12.481932978358945,-12.577867041410528,-10.51736751794464,8.835305430911143
17631,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17632,4,4,2,1,4,4,1,11.199714542717443,12.064708323691617,-9.930140938472928,-12.23187331569976,12.389172274995714,13.555689385401552,-13.648032703460373
17633,3,2,4,3,1,4,1,9.592070908789067,-11.506200625809361,12.36371645533961,12.592554651481878,-13.036294358117976,12.659594558741741,-13.2087934476205
17634,4,1,0,0,0,0,0,9.198568352659413,-9.198568352659413,0.0,0.0,0.0,0.0,0.0
17635,4,1,0,0,4,4,1,10.805923352377905,-10.805923352377905,0.0,0.0,9.364067356146274,11.028187937266585,-10.658497937028914
17636,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17637,2,2,4,3,3,3,1,-9.618760169915166,-10.870770466238548,11.157254650078544,10.563558801698164,9.939362854929323,5.672000102199285,-12.046824586077175
17638,3,3,3,1,4,3,4,9.037145017405626,7.344013202411462,9.482229164445014,-11.30071588325986,10.689144331097104,6.817299937902574,11.406729107553419
17639,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17640,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.16133505656903,-9.16133505656903
17641,4,1,0,0,4,1,0,11.256442597234193,-11.256442597234193,0.0,0.0,10.361649595936619,-10.361649595936619,0.0
17642,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17643,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17644,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.540256327150205
17645,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17646,4,4,1,1,1,0,0,10.567117346673603,12.561024646513193,-12.5047841893961,-10.837423677656945,-10.102227771278391,0.0,0.0
17647,0,0,0,4,1,0,0,0.0,0.0,0.0,7.845930202496137,-7.845930202496137,0.0,0.0
17648,0,0,4,1,0,4,1,0.0,0.0,11.01099779486715,-11.01099779486715,0.0,11.494039090761428,-11.494039090761428
17649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17651,0,0,0,4,2,4,1,0.0,0.0,0.0,10.350680113145161,-9.645195493913373,12.798006081155505,-12.840867074656051
17652,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17653,0,4,1,1,4,4,1,0.0,10.048937271510876,-9.718196990872986,-8.781852507097794,7.579489867351407,10.023106483770668,-10.106345766653984
17654,1,0,0,0,0,4,1,-10.698506715751112,0.0,0.0,0.0,0.0,9.730499752136499,-9.730499752136499
17655,0,0,4,1,0,0,0,0.0,0.0,8.337775936397264,-8.337775936397264,0.0,0.0,0.0
17656,3,2,1,3,1,4,1,11.675255907881219,-12.09286309339883,-12.634426540318962,11.320652987629657,-11.990110162127884,11.856312513660107,-12.17580727148035
17657,4,1,0,0,0,0,0,10.451259044144129,-10.451259044144129,0.0,0.0,0.0,0.0,0.0
17658,0,0,4,1,0,4,1,0.0,0.0,8.337775936397264,-8.337775936397264,0.0,9.091472976898915,-9.091472976898915
17659,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17660,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17661,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,10.973436665739108,10.4956352858842,-11.455941951859916
17662,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.16210969051948,-8.16210969051948
17663,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17664,2,2,2,2,4,3,1,-11.479172385019472,-11.02310598525149,-9.06080896923935,-9.975724302102382,11.315595333251839,10.860981923405555,-11.815184197230833
17665,3,3,1,1,3,4,1,10.937581361174338,10.906097981593845,-11.981845017332503,-11.075230419711993,9.96672644514595,11.759644339562653,-12.030151402683678
17666,4,1,0,0,0,0,0,12.073166819287135,-12.073166819287135,0.0,0.0,0.0,0.0,0.0
17667,1,4,2,1,0,0,4,-9.230910185304886,9.620505768826199,-7.5706943764961405,-9.482745065584211,0.0,0.0,8.083611067818202
17668,2,2,2,2,3,3,1,-8.193666427463423,-9.361390126352259,-10.846779287015421,-9.610227775708482,10.039782237446406,11.12229479399207,-11.273858534091913
17669,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17670,0,0,4,1,0,0,4,0.0,0.0,10.279391101601886,-10.279391101601886,0.0,0.0,10.244844501019282
17671,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17672,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17674,4,2,3,1,4,2,3,10.678750377206683,-10.096372063477556,-4.707192437386424,-10.044181703360856,9.355557399389294,-8.652064484888928,6.1513514433197445
17675,4,1,0,0,0,0,0,10.988575469255782,-10.988575469255782,0.0,0.0,0.0,0.0,0.0
17676,1,0,4,1,4,2,1,-12.248972197106532,0.0,11.076547079792832,-11.076547079792832,12.880072756857007,-11.92747845642241,-12.392741543480588
17677,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17678,4,3,4,1,4,1,4,11.308692629640664,9.824008075475362,11.952403957288276,-12.386945501681751,12.301622652302196,-11.875951391346181,12.164883498825903
17679,0,4,1,0,0,0,0,0.0,9.531384174458035,-9.531384174458035,0.0,0.0,0.0,0.0
17680,4,3,3,1,4,3,1,10.803917374371975,9.935307912751183,10.064920184138133,-11.44423665900641,10.297113182946774,9.306391553011762,-10.61285408607746
17681,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17682,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17683,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.093219079622635,-9.093219079622635,0.0
17684,4,1,0,0,0,0,0,8.400184318321912,-8.400184318321912,0.0,0.0,0.0,0.0,0.0
17685,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.747100521408427,-10.747100521408427
17686,1,0,0,0,0,0,0,-7.701319181119965,0.0,0.0,0.0,0.0,0.0,0.0
17687,1,0,0,0,0,0,0,-10.527425445210799,0.0,0.0,0.0,0.0,0.0,0.0
