CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_저가_clust_id
14130,0,0,0,0,0,0,0
14131,0,0,0,0,0,0,0
14132,0,0,0,0,0,0,0
14133,0,0,0,0,0,0,0
14134,0,0,4,-3,0,-1,5
14135,4,-3,-1,0,4,0,4
14136,-2,1,0,-2,3,-2,1
14137,0,0,0,0,0,0,0
14138,3,-3,-1,4,-3,-1,3
14139,0,-3,3,-3,3,-3,5
14140,4,-3,-1,0,0,4,4
14141,0,0,0,0,0,0,0
14142,0,0,0,0,0,0,0
14143,0,0,0,0,0,4,0
14144,0,0,0,0,0,0,0
14145,-2,2,-3,3,-1,-2,2
14146,-2,0,-1,-1,0,0,0
14147,0,4,-3,-1,0,0,2
14148,4,-3,-1,0,4,-1,4
14149,0,0,0,0,0,0,0
14150,4,-3,-1,0,0,0,4
14152,0,0,0,0,0,0,0
14153,0,0,0,0,0,0,0
14154,3,-3,0,3,-3,-1,3
14155,0,0,0,0,0,0,0
14156,0,-1,0,0,0,0,0
14157,0,0,0,0,0,0,0
14158,-3,0,3,-2,0,2,5
14159,0,0,0,0,4,-3,1
14160,-1,0,4,-1,-2,-1,5
14161,-1,0,0,0,0,4,0
14162,0,0,0,0,0,0,0
14163,0,0,4,-3,-1,0,5
14164,-3,-1,4,-3,-1,4,5
14165,-3,-1,0,0,0,0,0
14166,1,1,0,-2,3,-3,1
14167,4,-3,-1,0,0,0,4
14168,0,0,0,0,0,0,0
14169,0,0,0,0,0,0,0
14170,0,0,0,0,4,-1,1
14171,0,0,4,-3,-1,0,5
14172,0,-1,-1,0,3,-3,1
14173,0,0,0,0,0,0,0
14174,0,0,0,0,0,0,0
14175,0,0,0,0,0,0,0
14176,0,0,0,0,0,0,0
14177,0,0,0,0,0,0,0
14178,0,0,0,0,0,0,0
14179,0,0,0,0,0,0,0
14180,0,0,0,0,0,0,0
14181,0,0,0,0,0,0,0
14182,-1,0,0,4,-3,-1,3
14183,-1,-1,2,0,0,-2,0
14184,0,0,0,0,0,0,0
14185,0,0,0,4,-3,-1,3
14186,0,0,0,0,0,0,0
14187,-1,-2,3,-2,-1,-1,5
14188,0,0,0,0,0,0,0
14189,-1,3,-1,-2,0,3,2
14190,0,0,0,0,0,0,0
14191,0,0,0,4,-3,0,3
14192,0,0,0,-2,1,1,0
14193,0,0,0,0,0,0,0
14194,0,0,0,0,0,0,0
14195,0,0,0,0,4,-2,1
14196,0,0,0,0,0,0,0
14197,0,0,0,0,0,0,0
14198,0,0,0,0,0,0,0
14199,4,-3,3,-3,-1,0,4
14200,3,-2,0,2,-3,3,3
14201,0,0,0,0,0,0,0
14202,3,-3,3,-1,-2,2,4
14203,0,0,0,4,-3,-1,3
14204,2,-1,1,-2,-1,0,4
14205,-1,0,1,0,-1,2,0
14206,-1,0,4,-1,-2,3,5
14207,0,0,4,-2,0,-1,5
14208,0,0,0,0,0,0,0
14209,0,0,0,0,0,0,0
14210,-3,3,-1,-2,3,-3,1
14211,-3,-1,0,0,0,4,0
14212,0,0,0,0,0,0,0
14213,3,-3,3,0,-1,-2,4
14214,-1,3,0,-1,-2,-1,2
14215,2,0,0,-1,1,-1,0
14217,0,0,-2,3,-2,-1,3
14218,0,0,0,0,0,0,0
14219,0,0,0,0,0,0,0
14220,0,0,0,0,0,0,0
14221,0,0,0,4,-3,-1,3
14222,0,0,0,0,0,0,0
14223,3,-3,-1,0,0,0,4
14224,0,0,0,0,0,0,0
14225,2,-3,0,-1,0,0,4
14226,0,0,4,-3,3,-1,5
14227,0,0,0,0,0,0,0
14228,0,0,0,0,0,0,0
14229,0,0,0,0,0,0,0
14230,0,0,0,0,0,0,0
14231,0,0,0,0,0,0,0
14232,-1,1,0,-1,0,1,0
14233,4,-3,-1,0,0,0,4
14234,2,-3,3,-3,-1,4,4
14235,2,-1,1,-1,1,-2,4
14236,0,0,0,0,0,0,0
14237,0,0,0,0,0,0,0
14238,0,0,0,0,0,0,0
14239,0,0,0,0,4,-3,1
14240,-1,0,4,-3,-1,4,5
14241,1,-1,3,-2,2,0,5
14242,0,0,0,4,0,-3,3
14243,-3,-1,0,0,0,0,0
14244,0,0,0,0,0,0,0
14245,0,-2,0,3,-3,3,3
14246,0,0,0,0,0,0,0
14247,0,0,0,4,-3,-1,3
14248,0,0,0,0,0,0,0
14249,0,0,4,-3,-1,0,5
14250,0,0,0,0,0,0,0
14251,0,0,0,0,0,0,0
14252,-3,1,0,2,-3,-1,3
14253,1,0,0,0,-2,2,0
14254,4,-3,-1,0,4,-1,4
14255,1,0,-2,2,0,-1,0
14256,0,0,0,0,0,0,0
14257,0,0,0,0,0,0,0
14259,0,0,0,0,0,0,0
14260,-3,-1,4,-3,-1,0,5
14261,0,0,0,0,0,0,0
14262,0,-2,2,1,-3,1,3
14263,0,0,0,0,0,0,0
14264,-1,4,-1,-2,-1,4,2
14265,0,4,0,-3,3,-1,1
14266,0,0,0,0,0,4,0
14267,-1,-2,3,-2,1,-2,5
14268,-1,0,0,0,0,0,0
14269,3,-3,-1,0,0,0,4
14270,-3,0,3,-3,0,-1,5
14271,0,0,0,0,0,0,0
14272,0,0,0,0,4,-3,1
14273,4,-3,2,-2,3,-3,4
14274,4,-3,-1,0,0,0,4
14275,-3,1,1,-1,2,-2,1
14276,0,0,0,0,0,0,0
14277,-2,1,0,1,-2,-1,0
14278,0,0,0,0,0,0,0
14279,-1,-2,3,-3,2,-1,5
14280,0,0,0,0,0,0,0
14281,-3,2,-2,-1,0,0,2
14282,0,0,0,0,0,4,0
14283,4,-3,-1,4,-3,3,3
14284,0,4,-3,-1,4,-3,1
14285,0,0,0,0,0,0,0
14286,0,0,0,0,0,0,0
14287,-3,3,-3,2,0,1,2
14288,0,0,0,0,0,0,0
14289,0,0,0,0,0,0,0
14290,0,3,-3,1,2,-1,2
14291,4,0,-3,-1,0,0,4
14292,-1,0,3,-3,-1,0,5
14293,-1,-1,4,-3,-1,0,5
14294,0,0,0,0,0,0,0
14295,0,0,0,4,-3,3,3
14296,0,0,0,0,-2,1,0
14297,0,0,0,0,0,0,0
14298,0,0,0,0,0,0,0
14299,0,0,0,0,0,0,0
14300,-2,2,0,-1,1,-1,1
14301,0,0,0,0,0,0,0
14302,0,0,0,0,0,0,0
14303,4,-3,-1,0,0,0,4
14304,-1,-1,-1,-1,0,0,0
14305,0,0,0,0,0,0,0
14306,-1,0,0,0,0,0,0
14307,-1,4,-3,3,-1,-2,2
14308,3,-2,1,0,-1,-1,4
14309,0,0,0,0,0,0,0
14310,0,0,0,0,0,0,0
14311,0,0,0,0,0,0,0
14312,0,0,0,0,0,0,0
14313,0,3,-3,3,-3,3,2
14314,-1,4,-3,-1,0,0,2
14315,-2,-1,0,4,-3,3,3
14316,-2,3,-3,3,-3,3,2
14317,0,0,0,0,0,0,0
14318,0,0,0,0,0,0,0
14319,-3,-1,0,0,0,4,0
14320,4,-3,3,-2,-1,-1,4
14321,0,0,0,0,0,4,0
14322,0,-1,2,-2,0,1,5
14323,-1,3,-1,0,0,-1,2
14324,3,-1,1,-1,-2,3,4
14325,0,4,-3,3,-3,-1,2
14326,-2,-1,0,0,0,0,0
14327,-1,3,-2,1,-1,1,2
14328,0,0,4,-3,-1,0,5
14329,0,0,0,0,0,0,0
14330,3,-2,1,1,-3,2,4
14331,-1,0,0,0,4,-1,1
14332,0,0,0,4,-3,-1,3
14333,3,-3,-1,0,0,0,4
14334,0,0,0,0,0,0,0
14335,-1,-1,3,-3,3,-2,5
14336,0,0,0,0,0,0,0
14337,-1,0,4,0,-3,1,5
14338,0,0,0,0,0,0,0
14339,0,4,-1,-2,-1,0,2
14340,-1,0,0,4,-3,-1,3
14341,0,0,0,0,0,0,0
14342,-1,-1,2,-3,0,-1,5
14343,0,0,4,-3,-1,0,5
14344,0,0,0,0,0,0,0
14345,0,0,0,0,0,0,0
14346,0,0,0,0,0,0,0
14347,0,0,0,0,0,0,0
14348,0,0,0,0,0,0,0
14349,0,0,0,0,0,0,0
14350,-1,0,0,0,0,0,0
14351,0,-1,-1,3,-1,-2,3
14352,2,-1,0,1,-1,1,0
14353,4,-3,-1,0,0,0,4
14354,0,0,0,0,0,0,0
14355,0,4,-1,1,-3,-1,2
14356,0,0,0,0,0,0,0
14357,0,0,0,0,0,0,0
14358,3,-2,2,-1,-1,-1,4
14359,0,0,0,0,0,0,0
14360,4,-3,-1,0,0,0,4
14361,-1,0,0,0,0,0,0
14362,0,0,0,0,0,0,0
14363,0,0,0,0,0,0,0
14364,0,0,0,0,0,0,0
14365,-3,-1,0,0,0,0,0
14367,0,0,0,0,0,0,0
14368,0,0,4,-3,3,-2,5
14369,0,0,0,0,0,0,0
14371,-1,-2,3,-1,-2,-1,5
14372,0,-3,-1,0,4,-3,1
14373,-3,-1,0,0,0,0,0
14374,-2,3,-2,-1,3,-3,1
14375,1,-2,3,-3,3,-3,5
14376,0,0,0,0,0,0,0
14377,0,0,0,0,0,0,0
14378,0,4,-3,-1,0,0,2
14379,0,0,0,0,0,0,0
14380,3,-3,-1,0,0,0,4
14381,2,0,0,-1,0,1,0
14382,0,0,0,0,0,0,0
14383,-1,0,0,0,4,-3,1
14384,0,0,0,4,-3,-1,3
14385,-3,1,2,-2,1,-1,5
14386,0,0,0,0,0,0,0
14387,-1,0,0,0,0,0,0
14388,-1,0,0,0,0,0,0
14389,0,-1,0,4,0,-3,3
14390,-3,-1,0,0,0,4,0
14391,4,-3,0,-1,0,4,4
14392,-2,0,-1,4,-3,3,3
14393,-2,2,0,-1,1,-2,1
14394,0,0,0,0,0,0,0
14395,-1,4,-2,-1,3,-2,1
14396,0,0,4,-3,-1,0,5
14397,0,0,0,0,0,0,0
14398,2,0,-1,0,1,-1,0
14399,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0
14401,-1,-1,1,-2,3,-2,1
14402,0,0,0,0,0,4,0
14403,0,2,-1,-1,1,0,1
14404,0,0,0,4,-3,3,3
14406,0,0,0,0,0,0,0
14408,0,0,0,0,0,4,0
14409,0,0,4,-3,-1,0,5
14410,0,0,0,0,0,0,0
14411,-1,4,-3,3,-3,3,2
14412,0,0,0,0,0,0,0
14413,0,0,0,0,0,0,0
14414,-3,-1,4,-3,-1,0,5
14415,0,0,0,0,0,0,0
14416,0,0,0,0,0,4,0
14417,0,0,0,0,0,0,0
14418,-2,2,-1,2,-3,2,2
14419,0,0,0,0,0,0,0
14420,-3,1,1,0,-1,1,0
14421,0,0,0,0,0,0,0
14422,-1,-1,0,3,-1,0,3
14423,0,1,0,-2,3,-3,1
14424,3,-3,3,0,-2,1,4
14425,0,0,0,0,0,0,0
14426,0,-1,0,0,2,-3,0
14427,0,0,0,0,0,4,0
14428,-1,-2,3,-3,0,3,5
14429,3,-3,3,-3,0,3,4
14430,1,0,-1,0,-1,3,0
14431,2,-3,3,-1,-2,2,4
14432,0,-1,-1,1,-2,3,3
14433,1,2,-1,0,-1,-1,0
14434,-2,0,0,1,-2,2,0
14435,2,-2,1,-2,2,-2,4
14436,0,0,0,0,0,0,0
14437,3,-3,3,-3,3,-3,4
14438,0,0,0,0,0,0,0
14439,0,0,0,4,-3,-1,3
14440,2,-3,1,0,-1,-1,4
14441,1,2,-2,1,-2,1,2
14442,0,4,0,-3,2,-1,1
14443,0,0,0,0,0,0,0
14444,0,0,0,0,0,0,0
14445,0,0,0,4,-3,3,3
14446,-2,3,-1,-2,-1,0,2
14447,0,4,-3,-1,0,0,2
14448,0,0,0,0,0,0,0
14449,-3,-1,0,0,0,0,0
14450,0,0,0,-1,1,0,0
14451,0,4,-3,-1,0,0,2
14452,3,-1,-1,2,-2,1,3
14453,-2,-1,4,-3,3,-3,5
14454,0,0,0,0,0,0,0
14455,-2,-1,0,0,0,4,0
14456,0,0,0,0,0,0,0
14457,-1,2,0,0,-1,-1,0
14458,0,0,0,0,0,0,0
14459,0,0,0,0,0,0,0
14460,0,-2,-1,3,-2,0,3
14461,-1,0,4,-3,-1,0,5
14462,-2,3,-3,3,-3,-1,2
14463,3,-2,0,1,-1,0,4
14464,0,0,0,0,0,0,0
14465,-1,0,0,0,0,0,0
14466,-3,3,-3,2,-2,3,2
14467,-1,-1,0,4,0,-3,3
14468,0,0,0,0,0,0,0
14469,0,0,0,0,0,0,0
14470,0,0,0,0,0,0,0
14471,0,0,0,0,0,0,0
14472,0,0,0,0,0,0,0
14474,0,0,0,0,0,0,0
14475,0,0,0,0,0,0,0
14476,-1,0,0,0,0,0,0
14477,-1,3,0,-1,0,-1,2
14478,0,0,0,0,0,0,0
14479,-3,3,-3,-1,4,-3,1
14480,0,0,0,0,0,0,0
14481,0,-2,0,-1,-1,0,0
14482,-1,1,-1,0,2,-3,1
14483,4,-3,1,-1,-1,0,4
14484,0,0,0,0,0,0,0
14485,-2,2,0,-1,0,2,0
14486,-1,-1,4,-1,-2,-1,5
14487,0,0,0,0,0,0,0
14488,0,0,0,0,0,0,0
14489,0,0,0,0,0,0,0
14490,-3,0,3,-3,-1,4,5
14491,0,0,0,0,0,0,0
14492,-1,-1,0,-1,3,-3,1
14493,4,-3,-1,0,0,0,4
14494,-1,4,-2,-1,3,-3,1
14495,-1,4,-3,-1,0,4,2
14496,-3,3,-3,1,2,-2,2
14497,0,0,4,-3,3,-3,5
14498,0,0,0,0,0,0,0
14499,0,0,0,0,0,0,0
14500,0,4,-3,-1,0,0,2
14501,-1,4,-3,0,-1,4,2
14502,0,0,0,0,0,0,0
14503,0,0,0,0,0,0,0
14504,0,0,0,0,0,0,0
14505,0,0,0,0,0,0,0
14506,3,-1,1,-1,-1,-1,4
14507,0,0,0,0,0,0,0
14508,0,0,0,0,0,0,0
14509,-1,0,0,0,0,0,0
14510,-1,0,0,0,0,0,0
14511,0,0,0,0,0,0,0
14512,0,0,0,0,0,0,0
14513,-3,3,-3,3,-1,-2,2
14514,0,0,0,0,0,0,0
14515,0,0,0,0,0,0,0
14516,0,0,0,0,0,0,0
14517,2,-2,2,-2,0,1,4
14518,0,0,0,0,0,0,0
14519,0,0,0,0,0,4,0
14520,0,0,0,0,0,0,0
14521,-1,-1,2,0,-2,-1,0
14522,-1,3,-3,3,-2,1,2
14523,0,0,0,0,0,4,0
14524,1,-2,3,-2,-1,3,5
14525,0,4,0,-3,2,1,1
14526,-3,-1,0,0,0,0,0
14527,4,-1,-1,-1,-1,0,4
14528,3,0,-2,1,-1,1,3
14529,-2,3,-2,2,-1,-2,2
14530,0,-1,2,0,-1,0,0
14531,0,0,0,0,0,0,0
14532,-1,0,0,0,0,0,0
14533,4,0,-3,3,0,-3,3
14534,-2,-1,3,-3,3,-1,5
14535,-3,3,-3,-1,0,0,2
14536,0,0,0,0,0,0,0
14537,0,0,0,0,0,0,0
14538,1,0,-1,0,0,1,0
14539,-1,3,-2,-1,-1,0,2
14540,-3,-1,0,0,0,0,0
14541,0,0,0,0,0,0,0
14542,0,0,0,0,0,4,0
14543,0,0,0,0,0,0,0
14544,0,0,0,0,0,0,0
14545,3,-3,-1,4,-3,3,3
14546,0,0,0,0,0,0,0
14547,-2,-1,-1,0,4,-1,1
14548,0,0,0,0,0,0,0
14549,-1,-2,3,0,-3,2,5
14550,0,4,-3,-1,0,0,2
14551,-3,3,-3,-1,4,-3,1
14552,-1,4,-1,0,-2,3,2
14554,0,0,0,0,0,0,0
14555,0,0,0,0,0,0,0
14556,-1,0,0,0,4,-2,1
14557,1,-1,1,-2,0,3,0
14558,2,-3,3,-2,-1,3,4
14559,-3,0,2,-1,1,-1,5
14560,0,0,0,0,0,0,0
14561,0,0,4,-3,-1,0,5
14562,-1,4,-3,-1,0,0,2
14563,3,-3,3,-2,1,0,4
14564,0,0,4,-3,-1,0,5
14565,-1,0,4,-3,3,-3,5
14566,0,4,-3,-1,0,4,2
14567,0,0,0,0,0,0,0
14568,0,4,-1,-2,-1,0,2
14569,4,-3,3,-1,-2,-1,4
14570,0,0,0,0,0,0,0
14571,0,0,0,0,0,0,0
14572,0,0,0,0,0,0,0
14573,0,0,0,0,0,0,0
14574,-1,3,-2,0,1,0,2
14575,0,0,0,0,0,0,0
14576,3,-2,0,0,2,-3,4
14577,0,0,0,0,0,0,0
14578,0,0,0,0,0,0,0
14579,0,0,4,-3,-1,0,5
14580,0,0,0,0,0,0,0
14581,0,0,0,0,0,0,0
14582,0,0,0,0,0,0,0
14583,1,0,-2,3,-3,3,3
14584,0,4,0,0,-3,3,2
14585,0,0,0,0,0,0,0
14586,0,0,0,0,0,4,0
14587,0,0,0,0,0,0,0
14588,0,0,0,0,0,0,0
14589,0,0,0,0,0,0,0
14590,0,0,0,0,0,0,0
14591,0,0,0,0,0,0,0
14592,-1,-1,0,-1,0,0,0
14593,-1,0,0,0,0,0,0
14594,0,0,0,0,0,0,0
14595,0,0,0,0,0,0,0
14596,0,0,0,0,0,0,0
14597,0,0,4,-3,3,-3,5
14598,0,4,-3,-1,0,0,2
14599,0,4,-3,-1,4,-3,1
14600,3,-1,-2,3,-1,-1,3
14601,-3,-1,4,-3,-1,0,5
14602,0,0,0,0,0,0,0
14603,0,0,0,0,0,0,0
14604,-2,0,3,-2,0,1,5
14605,3,-3,3,-3,0,3,4
14606,0,0,0,0,0,0,0
14607,0,0,0,0,0,0,0
14608,3,-2,-1,3,-3,0,3
14609,0,0,0,0,0,0,0
14610,0,0,0,0,0,0,0
14611,0,0,0,0,0,0,0
14612,0,0,4,-3,-1,0,5
14613,3,0,-3,0,-1,0,0
14614,-3,2,-2,3,-3,3,2
14615,-3,2,-2,-1,0,0,2
14616,0,0,0,4,-1,-2,3
14617,0,0,0,0,0,0,0
14618,1,-1,-1,0,3,0,1
14619,0,-1,-1,3,-1,-2,3
14620,0,0,0,0,0,0,0
14621,0,0,0,0,0,0,0
14622,-1,1,-2,2,-1,1,2
14623,0,0,0,0,0,0,0
14624,-1,0,0,0,0,4,0
14625,0,1,-1,1,0,-1,0
14626,0,0,0,0,0,0,0
14628,0,-2,3,0,-2,2,5
14629,0,0,0,0,0,0,0
14630,0,0,0,0,0,0,0
14631,0,0,0,0,0,0,0
14632,4,-2,-1,-1,0,0,4
14633,0,0,4,-3,-1,0,5
14634,-3,-1,0,0,0,0,0
14635,-1,1,0,-1,-1,3,0
14636,-1,-1,1,2,-3,3,3
14637,1,0,-2,-1,4,-3,1
14638,0,0,0,0,0,0,0
14639,-1,0,0,0,0,0,0
14640,0,0,0,0,0,0,0
14641,-1,3,-2,-1,3,-3,1
14642,-1,3,-3,-1,4,-3,1
14643,-1,-1,0,0,0,0,0
14644,0,0,0,0,0,0,0
14645,3,-3,3,-3,3,-3,4
14646,0,0,0,0,0,0,0
14647,0,4,-3,3,-1,-2,2
14648,3,-3,2,0,0,-2,4
14649,0,0,0,0,0,4,0
14650,4,-3,-1,0,0,0,4
14651,-1,0,0,0,0,0,0
14652,0,0,0,0,0,0,0
14653,-1,0,4,-3,3,-1,5
14654,0,0,0,4,-3,-1,3
14655,-2,3,-3,-1,4,-3,1
14656,4,-1,-2,-1,0,0,4
14657,0,0,0,0,0,0,0
14658,-2,3,-2,1,-1,1,2
14659,2,-2,3,0,-3,-1,4
14660,0,0,4,-3,-1,0,5
14661,3,0,-2,0,0,-1,4
14662,0,0,0,0,0,0,0
14663,-2,-1,4,-3,3,-1,5
14664,0,0,0,0,0,0,0
14665,0,0,0,0,0,0,0
14666,0,0,0,0,0,0,0
14668,0,0,0,0,0,4,0
14669,0,0,0,0,0,0,0
14670,0,0,0,0,0,0,0
14671,0,0,0,0,0,0,0
14672,0,0,0,0,0,0,0
14674,4,-3,-1,0,0,0,4
14675,0,0,0,0,0,0,0
14676,3,-3,3,-3,2,-2,4
14677,0,0,4,-1,0,-2,5
14678,0,0,0,0,0,0,0
14679,0,0,0,0,0,0,0
14680,3,-3,2,-1,0,-1,4
14681,0,0,0,0,0,0,0
14682,2,-3,3,-1,-2,2,4
14683,2,-1,1,-1,1,-1,4
14684,0,0,0,0,0,0,0
14685,-3,2,-2,2,-1,1,2
14686,0,0,4,-3,3,-3,5
14688,0,0,0,0,0,0,0
14689,-2,-1,0,0,0,4,0
14690,-1,-1,4,-2,-1,3,5
14691,4,-3,-1,0,0,0,4
14692,4,-3,-1,0,0,0,4
14693,1,0,-2,1,2,-1,0
14694,0,0,0,0,0,0,0
14695,-1,-2,3,-2,0,1,5
14696,0,0,0,0,0,4,0
14697,0,0,0,0,0,0,0
14699,0,0,0,0,0,0,0
14700,0,4,-3,-1,0,0,2
14701,3,-1,-1,1,-2,2,3
14702,0,0,0,4,-3,-1,3
14703,2,1,-3,3,-2,1,3
14704,0,0,0,0,0,0,0
14705,0,0,4,-3,3,0,5
14706,2,-2,3,-3,-1,0,5
14707,-3,3,-1,-1,-1,-1,2
14708,0,-2,0,-1,0,0,0
14709,0,0,0,0,0,0,0
14710,-1,4,0,-2,-1,0,2
14711,4,-1,-2,3,-3,-1,3
14712,-2,3,-3,0,-1,4,2
14713,0,0,0,0,0,0,0
14714,4,-3,3,-3,-1,0,4
14715,-2,-1,0,3,-3,3,3
14716,0,0,0,0,0,0,0
14717,0,-1,1,0,0,-2,0
14718,0,0,0,0,0,0,0
14719,0,4,-3,3,-1,-2,2
14720,0,0,0,0,0,0,0
14721,3,-3,0,3,-1,-2,3
14722,0,0,0,4,-2,-1,3
14723,-1,1,0,-1,0,2,0
14726,-2,1,2,-1,0,-2,5
14727,0,0,0,0,0,0,0
14728,0,0,0,0,0,4,0
14729,0,4,-3,-1,0,0,2
14730,3,-1,-2,-1,0,0,4
14731,0,0,0,0,0,0,0
14733,0,0,0,0,0,0,0
14734,0,-2,-1,3,-3,3,3
14735,0,0,0,0,0,0,0
14736,0,0,0,0,0,0,0
14737,-3,-1,0,0,0,0,0
14738,0,0,0,0,0,0,0
14739,3,-1,1,-3,2,-1,4
14740,1,1,-1,-2,3,-1,1
14741,1,-2,3,-3,3,-3,5
14742,0,0,0,0,0,0,0
14743,0,0,0,4,-3,0,3
14744,0,0,0,0,0,0,0
14745,0,0,0,0,0,0,0
14746,0,0,0,0,0,0,0
14747,1,-1,0,1,-1,0,0
14748,0,0,0,0,0,0,0
14749,-1,-1,0,0,0,4,0
14750,0,0,0,0,0,0,0
14751,1,-1,-1,0,4,-2,1
14753,3,-1,-2,0,3,-3,4
14754,0,0,0,0,0,0,0
14755,4,-3,-1,0,0,0,4
14757,3,-2,-1,3,-3,2,3
14758,0,0,0,0,0,0,0
14759,0,0,0,0,0,0,0
14760,0,0,0,0,0,0,0
14761,2,1,-3,3,0,-3,3
14762,0,0,0,0,0,0,0
14763,0,0,0,0,0,0,0
14764,0,0,0,0,0,0,0
14765,0,0,0,0,0,0,0
14766,1,1,0,-1,1,0,0
14767,0,1,0,-1,-1,3,0
14768,0,0,0,0,0,0,0
14769,0,0,0,0,0,0,0
14770,4,-2,-1,3,-3,0,3
14771,0,1,-2,1,1,1,0
14772,-1,0,0,0,0,0,0
14773,-1,2,-2,-1,3,-1,1
14774,-1,0,1,-1,0,2,0
14775,0,0,0,0,0,0,0
14776,3,-1,-2,-1,4,-3,1
14777,-1,3,-3,3,-3,-1,2
14778,0,0,0,-1,3,-3,1
14779,0,0,0,0,0,0,0
14780,-3,-1,0,0,0,0,0
14781,0,0,0,0,0,0,0
14782,3,-1,-1,1,-2,1,3
14783,0,0,0,0,0,0,0
14784,0,0,0,0,0,4,0
14785,-2,3,-1,0,-1,-1,2
14786,-3,3,-3,3,-3,-1,2
14787,0,0,0,0,0,0,0
14788,0,0,0,0,0,0,0
14789,-1,0,1,-2,3,-2,1
14790,-3,0,3,-3,3,0,5
14791,3,-3,1,2,-2,1,3
14792,0,0,0,0,0,0,0
14793,0,0,0,0,4,-1,1
14794,-3,-1,0,0,0,4,0
14795,0,3,-3,3,-3,3,2
14796,4,-3,-1,0,4,-3,4
14797,1,-2,-1,4,-3,3,3
14798,3,-3,3,-2,-1,0,4
14799,0,0,0,0,0,0,0
14800,0,0,0,0,0,0,0
14801,-1,-2,3,-3,3,-3,5
14802,0,0,0,0,0,0,0
14803,0,0,2,-3,2,0,5
14804,0,0,0,0,0,0,0
14805,-3,2,-2,-1,0,0,2
14806,0,0,0,0,0,0,0
14807,-2,0,0,1,0,0,0
14808,0,-2,3,-3,-1,0,5
14809,2,-1,1,-2,2,-1,4
14810,0,0,0,0,0,0,0
14811,-3,2,-2,-1,0,0,2
14812,1,-2,3,-3,1,1,5
14813,0,0,0,0,0,0,0
14814,-2,1,-2,3,-1,-1,3
14815,0,0,0,0,0,0,0
14816,1,-1,2,-3,2,1,5
14817,0,0,0,0,0,0,0
14818,0,0,0,0,0,0,0
14819,-3,3,-3,-1,4,-3,1
14820,0,0,0,0,0,0,0
14821,1,-1,-1,1,0,-1,0
14822,0,0,0,0,0,0,0
14823,0,0,0,0,4,-3,1
14824,-3,-1,4,-3,-1,4,5
14825,0,0,0,0,0,0,0
14826,0,0,0,0,0,0,0
14827,4,-3,-1,0,4,0,4
14828,-2,0,0,1,0,-1,0
14830,0,0,0,0,0,0,0
14831,0,0,0,0,0,0,0
14832,0,0,4,-3,0,-1,5
14833,0,0,0,0,0,4,0
14834,-1,3,-3,-1,4,-3,1
14835,0,0,0,0,0,0,0
14836,0,0,0,0,0,0,0
14837,-3,3,-3,0,-1,0,2
14838,0,0,4,-1,-2,-1,5
14839,-1,-2,2,0,-1,0,0
14840,3,-2,-1,-1,0,4,4
14841,2,-2,-1,3,-2,1,3
14842,0,0,4,-2,-1,-1,5
14844,0,-3,2,-2,3,-3,5
14845,-1,-1,4,-2,-1,3,5
14846,0,0,0,0,0,0,0
14847,-1,0,0,0,0,0,0
14848,3,-3,3,-3,0,3,4
14849,-1,3,-1,-2,0,3,2
14850,0,0,0,0,0,0,0
14851,0,0,0,0,0,0,0
14852,0,0,0,0,0,0,0
14853,0,0,0,4,-3,-1,3
14854,0,0,0,0,0,0,0
14855,0,0,0,4,-3,-1,3
14856,3,-3,-1,0,0,4,4
14857,-2,3,-3,3,-3,3,2
14858,0,0,0,0,0,0,0
14859,0,0,4,-1,-1,0,5
14861,-1,4,0,-1,-2,3,2
14863,1,-2,3,-3,0,2,5
14864,3,-3,3,-1,0,-2,4
14865,0,0,0,0,0,0,0
14866,0,0,0,0,0,0,0
14867,0,0,2,-3,3,-3,5
14868,-2,3,-2,-1,3,-3,1
14869,4,-3,-1,0,0,0,4
14870,3,-3,3,0,-3,3,4
14871,0,0,0,0,0,0,0
14872,-3,3,-2,0,2,-2,2
14873,-2,-1,0,0,4,-3,1
14874,1,0,-1,1,-1,1,0
14875,-2,0,1,-2,1,2,0
14876,0,0,4,-3,-1,0,5
14877,0,4,-3,-1,4,-3,1
14878,0,0,0,0,0,0,0
14879,-3,3,-3,3,-3,3,2
14880,0,0,0,0,0,0,0
14881,-3,-1,0,0,4,-3,1
14882,0,0,0,0,0,0,0
14883,-2,-1,3,-3,3,-2,5
14884,2,-1,-1,2,-2,-1,3
14885,0,0,0,0,0,0,0
14886,0,0,0,0,0,4,0
14887,0,0,0,0,0,0,0
14888,0,0,0,0,0,0,0
14889,0,0,0,0,0,0,0
14890,0,-1,-1,4,-3,3,3
14891,0,0,-1,1,-2,0,0
14892,-1,0,0,0,4,-3,1
14893,0,0,0,0,0,0,0
14894,0,0,4,-3,-1,0,5
14895,-3,-1,4,-2,-1,3,5
14896,4,0,-3,-1,4,-1,1
14897,0,0,0,0,0,0,0
14898,2,-1,-1,1,-1,0,0
14899,0,0,0,4,-3,-1,3
14900,0,0,0,0,0,0,0
14901,0,3,-1,0,0,-2,2
14902,3,-3,-1,0,4,-3,4
