CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
16915,0,2,4,3,0,1,0,0,4,2,0,3,3,0,2,1,0,1
16916,0,2,0,0,1,1,1,1,4,2,1,3,0,4,0,0,1,0
16917,0,1,0,0,3,4,0,0,0,3,4,3,0,4,4,0,4,0
16918,0,4,0,0,0,4,0,4,4,4,4,4,0,3,0,4,3,4
16919,4,2,1,0,0,4,0,0,4,1,0,2,2,1,1,1,0,0
16920,0,2,0,0,1,0,3,4,2,3,4,4,0,4,4,0,3,4
16921,0,1,1,4,0,1,0,4,1,1,2,4,4,1,4,0,3,1
16922,0,2,0,0,4,0,0,0,0,1,4,3,0,0,0,0,2,0
16923,0,4,0,0,4,0,0,0,4,1,3,1,0,3,1,0,4,4
16924,0,4,0,0,3,0,0,0,0,1,2,2,0,2,4,0,4,0
16925,4,2,4,0,0,0,0,0,0,2,2,2,4,0,3,1,3,1
16926,3,3,3,3,0,3,0,0,0,1,1,1,2,1,2,1,1,0
16927,1,1,2,0,0,4,0,0,4,4,0,4,2,0,4,0,0,0
16928,0,4,0,0,0,0,0,0,0,1,2,2,0,0,0,4,1,0
16929,0,4,0,0,3,0,0,4,0,2,4,3,0,3,0,0,3,0
16930,0,1,0,0,4,0,0,0,0,2,2,3,0,2,3,0,0,0
16931,4,3,0,0,0,0,0,1,1,1,1,4,4,1,2,3,0,0
16932,0,2,0,0,1,0,0,0,0,2,3,2,4,0,0,1,0,0
16933,0,2,0,0,1,0,0,0,0,2,1,2,0,2,0,0,1,0
16934,0,0,0,0,1,0,0,0,0,1,3,2,0,2,0,0,3,0
16936,0,4,0,0,0,0,1,4,1,3,4,4,0,4,0,0,1,0
16937,0,0,4,0,4,1,0,0,0,2,2,4,2,3,2,0,2,0
16938,0,1,0,0,0,0,4,4,0,3,4,3,1,1,3,0,2,4
16939,0,3,3,0,0,4,0,0,1,3,0,1,4,0,2,4,0,3
16940,1,3,4,4,0,3,0,0,0,3,0,1,3,0,3,1,0,1
16941,0,4,0,0,3,0,0,4,0,3,4,4,0,2,0,0,4,0
16942,0,1,4,0,1,0,1,4,0,1,2,1,4,3,2,0,4,0
16943,0,2,0,0,1,1,0,0,0,2,3,3,0,3,0,0,2,0
16944,0,2,1,0,0,1,0,0,0,2,4,2,0,0,1,4,0,0
16945,0,0,0,0,2,0,0,0,0,2,3,2,0,4,0,0,3,0
16946,0,0,0,0,2,0,0,0,0,4,2,3,0,4,0,0,4,0
16947,0,3,0,0,1,1,0,0,0,2,3,2,0,1,1,0,2,0
16948,4,2,1,1,1,3,2,0,2,1,2,3,4,1,3,3,4,2
16949,0,3,0,0,1,2,2,3,2,3,3,2,0,3,3,0,1,3
16950,0,3,0,0,1,0,0,0,0,1,3,4,1,4,1,0,4,0
16951,0,1,0,0,1,0,0,0,0,2,3,2,0,4,0,0,0,0
16953,0,4,1,0,1,0,0,4,1,3,4,4,0,2,0,0,1,0
16954,0,3,0,0,0,4,0,4,0,2,1,4,4,4,4,0,0,0
16955,4,2,3,0,0,2,0,0,0,2,0,1,2,0,1,4,0,3
16956,0,0,1,0,2,1,0,0,0,1,3,3,0,0,1,0,2,0
16957,0,1,0,0,0,0,0,0,0,4,4,4,0,0,1,1,4,0
16958,0,1,0,0,4,0,0,0,0,1,4,3,0,3,0,0,1,4
16959,0,4,0,0,1,1,0,0,0,2,2,2,0,3,0,0,2,4
16960,0,4,0,0,0,0,0,1,0,3,3,3,0,3,2,0,4,4
16961,0,1,0,0,0,0,0,4,1,1,2,1,0,3,1,0,1,4
16962,4,3,4,2,1,3,0,0,4,1,1,4,1,1,2,1,4,2
16963,0,0,4,0,0,0,3,4,0,3,4,2,0,4,1,0,2,4
16964,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0
16965,0,4,0,0,3,0,0,4,0,2,4,3,0,3,0,0,4,0
16966,0,1,0,0,3,1,0,0,4,3,3,4,0,4,0,0,1,0
16967,0,4,0,0,3,4,0,0,4,2,3,2,0,4,0,0,1,0
16968,0,4,2,0,1,4,0,4,1,3,2,2,3,1,0,0,4,0
16969,0,0,0,0,1,4,0,0,0,2,4,4,0,0,4,0,4,0
16970,0,1,0,0,1,0,0,0,0,1,1,1,0,3,0,0,4,0
16971,0,4,0,0,0,0,0,0,0,4,2,3,0,0,0,0,4,0
16972,0,2,3,0,0,4,0,2,4,1,2,2,0,3,0,0,4,1
16973,0,2,1,4,0,0,0,0,4,4,1,2,2,0,1,1,1,3
16974,0,3,0,0,4,4,0,1,1,2,4,4,0,3,4,0,4,4
16975,0,2,3,4,1,1,0,4,1,2,3,2,1,2,4,0,2,1
16976,0,1,1,0,4,0,0,1,4,4,2,1,0,2,0,0,2,0
16977,0,4,0,0,0,1,0,0,4,1,0,4,4,0,4,3,0,0
16978,0,4,0,4,0,0,3,1,2,2,1,1,1,3,0,0,4,0
16979,0,3,0,0,1,1,0,4,0,1,2,1,0,2,1,0,3,0
16980,0,0,1,0,2,1,1,4,0,2,2,2,0,0,2,0,4,0
16981,0,2,0,0,0,0,0,1,0,1,4,2,0,4,0,0,1,0
16982,0,3,0,0,4,0,0,0,0,4,3,2,0,4,0,0,3,0
16983,0,2,0,0,0,0,0,1,0,3,4,3,0,1,0,0,1,1
16984,0,4,2,0,0,1,0,0,2,4,3,3,3,1,4,1,0,1
16985,0,4,1,0,0,4,0,0,0,1,4,3,0,1,1,1,4,0
16986,0,4,0,0,4,1,4,4,4,2,2,2,0,3,0,0,4,0
16987,0,1,1,0,0,1,3,1,1,1,1,1,3,0,2,0,0,0
16988,0,1,2,0,0,0,0,0,2,2,0,2,3,0,1,0,0,0
16989,4,1,2,0,0,3,0,0,2,1,3,3,2,2,3,4,1,3
16990,0,2,1,0,4,1,0,0,0,3,4,4,4,4,3,4,2,2
16991,4,2,0,0,2,2,1,2,2,2,4,1,4,1,2,0,1,0
16993,0,0,0,0,0,0,4,0,4,1,4,4,1,4,1,0,0,0
16994,1,2,1,0,0,1,0,0,0,2,1,1,3,1,1,1,1,2
16995,0,4,0,0,0,0,1,3,0,1,3,1,0,2,0,0,0,0
16996,2,1,1,1,4,3,0,0,3,1,2,2,1,1,3,3,1,2
16997,1,1,1,0,3,0,0,2,0,4,1,1,0,0,0,0,0,0
16998,0,3,0,0,1,0,0,0,0,2,3,3,0,4,0,0,3,0
16999,0,3,4,0,3,2,4,3,4,4,2,2,0,3,0,0,0,1
17001,0,3,0,0,4,4,0,2,1,3,2,1,0,4,1,0,3,0
17002,0,2,0,0,2,0,0,1,0,3,2,2,0,2,0,0,2,1
17003,4,4,4,0,0,4,4,0,3,3,1,3,4,0,2,0,1,4
17004,0,1,0,0,2,0,0,0,0,2,2,2,0,1,0,0,2,0
17005,0,4,0,0,0,2,0,4,0,3,3,3,0,3,0,0,3,4
17006,0,2,0,0,4,4,0,4,0,2,3,2,0,4,1,0,1,4
17007,1,4,2,1,0,1,0,0,2,1,4,2,3,0,2,4,4,0
17008,0,4,0,0,4,0,0,4,0,4,2,3,0,2,1,0,3,4
17009,4,0,4,0,3,0,0,0,0,3,3,2,3,3,4,0,0,4
17010,3,4,4,0,0,3,0,0,1,2,0,2,2,0,1,4,0,4
17011,0,0,0,0,2,0,0,0,0,2,2,3,0,4,0,0,0,0
17012,0,0,0,0,0,0,0,4,0,3,4,3,0,0,1,0,1,0
17013,0,4,0,0,3,0,1,2,1,4,2,3,0,4,0,0,0,2
17014,0,3,0,0,2,0,4,4,4,2,4,3,0,4,0,0,2,0
17015,4,2,0,0,0,0,0,1,1,3,3,3,0,3,1,0,3,0
17016,4,4,1,0,1,2,2,0,2,2,1,4,2,0,4,3,1,3
17017,0,1,0,0,0,0,0,0,0,3,2,2,0,0,4,0,1,0
17018,0,2,4,0,3,1,1,4,1,2,2,2,0,2,0,0,1,1
17019,0,4,1,0,2,0,0,0,1,3,3,3,0,4,1,1,2,0
17020,0,0,0,0,0,0,0,3,4,3,3,3,0,1,0,0,1,4
17021,0,2,0,0,3,1,0,0,1,2,2,3,1,3,1,0,4,0
17022,0,4,0,0,0,0,1,2,4,2,3,4,0,1,0,0,3,0
17023,0,1,0,0,0,1,4,3,1,1,1,1,3,1,0,0,2,0
17024,0,1,2,1,4,1,0,0,3,3,4,2,1,4,1,4,0,0
17025,0,3,0,0,4,4,3,1,2,3,4,2,3,2,1,4,4,4
17026,1,3,3,4,0,2,4,0,3,1,4,2,2,0,2,3,4,2
17027,0,3,0,0,4,1,0,1,1,1,4,1,3,4,4,1,4,1
17028,4,0,1,0,1,2,0,0,1,4,3,3,3,1,2,3,3,0
17029,0,4,0,0,0,0,0,0,0,3,1,2,4,4,0,0,3,0
17030,0,3,0,0,4,0,0,0,0,3,3,4,0,4,0,0,3,0
17031,0,4,0,0,1,3,0,4,0,2,3,3,0,3,1,0,4,3
17032,0,4,0,0,1,0,0,0,0,2,2,2,0,4,0,0,1,0
17033,0,2,0,0,1,0,1,0,0,2,3,1,0,1,0,0,1,0
17034,0,3,0,0,4,0,0,0,0,2,2,2,0,4,0,0,4,0
17035,0,0,1,0,1,4,0,0,0,4,2,3,0,0,1,0,1,0
17036,3,1,0,0,0,4,0,1,0,2,4,4,2,3,4,2,2,2
17037,0,2,4,1,0,1,0,0,0,4,2,1,2,1,2,4,2,2
17038,3,1,1,4,2,2,1,0,1,2,2,2,0,1,2,2,3,0
17039,0,2,0,0,1,1,2,1,1,4,2,2,4,3,1,1,3,3
17040,4,4,0,0,0,4,0,0,0,3,4,4,0,4,0,0,0,0
17041,0,3,0,0,1,0,0,0,0,2,2,2,0,0,0,0,3,0
17042,0,2,0,0,0,0,0,0,0,2,0,2,4,0,0,1,0,0
17043,0,3,4,0,2,3,4,0,3,2,1,3,4,1,3,2,2,3
17044,0,4,4,0,4,0,0,0,0,1,1,2,0,1,4,0,2,1
17045,0,4,0,0,1,0,4,2,3,1,4,3,4,3,0,0,4,2
17046,1,2,4,0,4,3,0,0,4,4,4,3,3,3,2,4,1,0
17047,0,0,0,0,1,0,0,0,0,2,1,2,0,3,0,0,1,0
17048,0,1,0,0,0,0,0,4,0,2,3,2,0,2,0,0,1,1
17049,0,4,0,0,0,0,4,1,4,2,2,3,0,1,0,0,3,1
17050,0,3,4,0,1,2,0,3,1,3,2,3,1,3,3,0,3,2
17051,0,4,0,0,1,0,0,0,1,2,2,2,0,1,0,0,1,4
17052,0,3,0,0,1,1,0,1,1,4,3,3,0,2,1,0,4,0
17053,4,3,0,0,3,4,0,3,2,2,3,3,4,3,4,0,3,4
17054,1,1,0,1,0,1,0,0,0,1,1,1,4,0,1,0,0,0
17055,0,4,2,0,4,2,0,1,1,2,1,2,3,4,2,0,3,4
17056,0,1,0,0,0,4,0,4,0,0,4,3,4,1,1,0,0,0
17057,0,0,0,0,4,0,0,3,2,2,2,2,0,1,1,0,3,0
17058,0,3,0,0,1,0,0,0,0,2,3,1,0,1,0,0,3,0
17059,1,1,2,0,3,1,0,1,4,2,4,2,3,3,1,3,1,4
17060,1,3,4,0,0,2,0,4,2,1,1,1,1,1,3,2,1,2
17061,4,4,4,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0
17063,0,3,0,0,1,0,0,0,0,3,4,3,0,1,0,0,2,0
17064,0,4,4,0,0,2,0,0,0,1,0,3,4,0,3,0,0,0
17066,0,1,0,0,0,0,0,3,0,1,2,2,0,2,1,0,1,4
17067,0,4,3,1,0,2,0,1,1,3,3,1,4,0,2,4,1,2
17068,0,1,0,0,1,0,0,0,0,1,1,2,4,0,4,0,0,0
17069,0,2,4,0,4,4,0,3,1,1,3,3,4,4,4,0,4,0
17070,4,1,3,0,1,2,0,0,1,3,3,3,1,3,3,0,1,0
17071,0,1,0,0,1,0,0,2,0,1,3,2,0,1,0,0,1,0
17072,0,2,1,0,2,0,0,4,3,2,1,3,0,1,1,1,1,0
17073,0,1,0,0,4,0,0,1,0,2,2,1,0,1,0,0,1,1
17074,1,4,1,0,0,1,0,0,0,4,1,4,1,0,1,1,0,0
17075,0,1,4,0,1,3,1,0,3,3,2,1,0,3,1,0,3,0
17076,0,4,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,4
17077,0,1,0,0,1,0,0,0,0,1,3,1,4,1,4,0,3,4
17078,0,1,0,0,1,0,0,4,4,1,2,1,0,3,1,0,1,0
17079,0,0,0,0,0,0,0,0,0,3,2,3,0,3,4,0,0,0
17080,1,4,0,0,0,4,0,0,4,1,0,1,2,0,4,1,0,2
17081,0,3,0,0,0,4,0,0,0,2,1,3,0,2,0,0,4,0
17082,0,3,1,0,3,0,0,0,0,3,4,4,0,4,4,0,2,4
17083,0,1,0,0,2,4,0,0,4,1,1,2,4,1,2,0,1,0
17084,1,3,4,0,0,0,0,0,0,2,4,4,0,2,1,0,4,1
17085,1,0,0,0,0,0,0,0,0,1,0,1,4,0,3,0,0,0
17086,0,3,4,0,0,4,0,0,0,4,0,4,4,0,2,0,0,2
17087,4,1,4,0,0,2,0,0,0,2,0,1,4,0,3,1,0,2
17088,0,3,0,0,1,0,0,0,0,3,3,1,0,2,0,0,3,0
17089,1,1,3,2,0,1,0,0,1,3,4,2,3,0,1,1,1,0
17090,0,1,1,0,0,0,0,0,0,1,1,3,0,0,2,0,0,0
17091,0,2,4,4,0,3,2,0,1,2,0,4,3,0,2,4,0,4
17092,0,3,0,0,3,3,0,4,3,3,4,3,4,2,3,0,1,3
17093,0,3,4,0,1,0,0,4,1,2,4,4,0,4,4,0,0,0
17095,4,1,4,4,0,2,0,0,0,2,2,2,3,1,3,4,4,2
17096,0,4,0,0,3,0,0,0,0,2,3,4,0,0,0,0,3,0
17097,0,3,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0
17098,0,2,0,0,1,0,0,0,1,2,4,3,0,2,1,0,4,1
17099,0,2,0,0,4,0,4,4,3,3,2,3,0,2,0,0,3,0
17100,2,4,4,0,0,4,0,0,4,2,0,4,4,0,3,2,0,1
17101,0,2,0,0,2,4,0,0,0,3,4,4,0,4,1,0,3,0
17102,0,4,0,0,1,1,0,3,4,4,3,3,0,1,1,0,1,0
17103,0,3,4,0,3,4,4,1,2,3,2,2,0,4,0,0,3,4
17104,0,1,0,0,1,0,0,4,4,2,2,2,0,4,0,0,0,0
17105,0,4,0,0,0,0,0,0,1,4,4,4,0,3,0,0,4,4
17106,0,4,2,0,1,0,0,4,0,2,3,3,0,3,3,0,1,1
17107,3,4,4,0,4,4,0,4,0,1,3,2,2,1,2,4,4,0
17108,0,4,0,0,3,4,0,0,3,3,1,4,3,0,4,0,0,4
17111,0,2,1,0,4,0,0,4,4,1,3,3,0,4,0,0,0,0
17112,4,3,1,0,0,3,0,0,3,3,4,2,4,2,1,0,4,4
17113,0,3,1,0,1,1,0,4,0,1,2,3,0,1,0,0,4,0
17114,0,2,1,1,0,1,0,0,0,3,1,3,1,0,1,0,0,2
17115,0,4,0,0,0,0,0,4,0,1,3,2,4,1,1,0,2,0
17116,0,4,4,0,4,3,1,1,2,2,3,2,0,4,0,0,3,1
17117,0,0,0,0,4,0,0,0,0,2,3,4,0,1,0,0,2,0
17118,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,0
17119,4,2,2,0,1,1,1,2,3,2,1,1,4,2,3,0,2,3
17120,0,1,3,0,0,4,0,2,0,3,1,1,1,1,1,0,0,0
17121,0,3,0,0,0,0,0,0,0,3,2,2,0,3,0,0,0,0
17122,0,2,0,1,2,0,4,0,0,1,3,2,0,3,1,0,1,0
17124,0,0,4,0,4,0,0,0,0,3,4,3,0,0,0,0,1,0
17125,0,1,0,0,4,0,0,0,0,3,3,4,0,4,0,0,0,0
17126,0,2,2,0,0,3,0,0,1,1,1,3,1,0,3,4,0,1
17127,1,4,4,0,4,4,2,3,4,1,3,2,3,4,2,0,4,0
17128,0,1,0,0,3,0,0,4,0,2,4,3,0,2,0,0,1,2
17129,4,1,1,4,1,4,0,0,4,4,4,4,1,4,2,1,0,4
17130,1,3,1,0,0,1,0,4,1,2,4,2,4,1,3,1,0,4
17131,0,3,3,0,0,4,0,4,4,1,4,3,4,3,3,2,4,3
17132,0,4,4,0,0,1,0,1,4,2,4,3,0,3,1,0,4,4
17133,0,1,0,0,0,0,0,0,0,1,3,3,0,1,0,0,2,0
17134,0,3,0,0,1,2,1,0,0,2,4,3,4,2,4,0,0,0
17135,0,1,4,0,0,4,0,1,4,2,3,1,0,4,1,1,2,0
17136,0,4,0,0,2,0,0,4,1,3,4,3,0,4,0,0,4,4
17138,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,0,0,4
17139,1,2,1,4,4,1,0,0,0,2,1,3,4,1,4,4,4,4
17140,0,4,1,0,0,1,0,4,0,4,1,2,0,4,2,0,4,1
17141,0,4,0,0,1,4,0,0,0,1,1,1,0,2,0,4,0,0
17142,0,0,0,0,0,0,4,4,4,3,4,4,0,4,1,0,1,0
17143,0,4,0,0,4,0,0,0,0,2,2,3,0,4,0,0,2,0
17144,0,1,0,0,2,2,0,0,0,2,3,2,0,4,0,0,1,0
17145,1,4,4,4,1,2,1,0,2,1,1,4,2,2,2,4,0,4
17146,0,2,3,1,4,3,4,4,4,3,3,3,3,4,4,0,2,4
17147,0,4,1,0,3,4,0,1,1,2,3,2,0,1,3,0,2,4
17148,0,4,0,0,2,4,0,0,4,2,3,3,0,3,0,0,3,0
17149,0,2,0,0,3,0,0,1,0,3,4,3,0,4,0,0,3,0
17150,0,4,0,0,3,0,0,4,0,2,2,1,0,3,1,0,3,1
17151,0,0,0,0,0,0,0,0,0,2,4,3,0,1,1,0,4,4
17152,0,1,0,0,4,0,0,0,4,4,3,3,0,4,3,0,2,3
17153,0,4,4,0,3,3,1,2,3,3,3,2,1,1,1,3,1,0
17154,0,2,0,0,3,0,0,1,1,3,2,1,0,3,0,0,2,1
17155,4,2,3,0,0,1,0,0,3,3,0,2,2,0,4,2,0,4
17156,0,4,2,4,4,4,0,2,4,3,3,3,1,4,4,0,2,4
17157,0,1,0,0,3,4,2,3,4,2,3,3,0,2,0,0,3,0
17158,0,0,0,0,0,0,0,3,0,1,2,1,0,4,4,0,1,4
17160,0,4,0,0,3,0,0,0,0,2,3,2,0,1,0,0,2,0
17161,0,2,0,0,0,0,1,4,1,1,2,3,0,1,4,1,1,0
17162,0,4,1,0,1,0,0,1,2,1,2,2,4,2,3,0,1,1
17163,0,1,4,0,0,0,0,0,0,1,2,2,0,4,4,0,2,0
17164,0,1,1,0,1,0,0,4,1,2,3,3,1,1,1,0,1,0
17165,1,2,0,0,0,2,4,3,1,2,3,2,0,2,0,0,3,1
17166,0,2,4,0,3,4,4,2,4,1,3,2,0,3,4,0,3,4
17167,0,2,1,0,2,4,0,1,2,1,1,1,1,1,2,4,1,2
17168,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0
17169,0,1,0,0,1,0,0,3,3,1,2,1,0,1,1,0,3,0
17170,2,1,1,0,0,2,0,0,1,3,0,4,1,0,2,0,0,0
17171,0,2,0,0,1,3,0,4,1,4,4,4,0,2,0,0,4,0
17172,0,1,0,0,3,0,0,0,0,2,2,3,0,1,0,0,2,0
17173,0,0,0,0,4,0,0,0,0,1,4,3,0,3,4,0,0,0
17174,4,2,4,1,0,3,0,0,0,3,4,3,3,0,4,3,0,3
17175,0,0,0,0,1,4,0,0,0,2,2,2,0,4,0,0,2,0
17176,0,3,0,0,4,0,0,2,1,2,1,2,4,3,0,0,3,0
17177,0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,4,0
17178,0,1,0,0,0,1,0,0,0,3,4,1,0,3,0,0,4,0
17180,0,2,0,0,0,1,0,0,0,2,4,3,4,1,2,1,4,1
17181,4,3,4,0,0,4,0,0,0,1,1,2,4,0,4,1,0,4
17182,0,3,4,0,4,0,0,1,0,2,2,1,4,1,1,0,0,0
17183,0,3,0,0,3,0,0,0,0,1,2,1,0,4,0,0,0,0
17184,0,4,0,0,0,1,0,0,4,2,2,2,0,3,0,0,0,0
17185,0,1,0,0,2,1,0,1,2,3,3,2,0,2,0,0,3,4
17186,0,3,1,0,4,1,0,0,1,2,4,3,0,0,0,0,4,0
17187,0,3,0,0,1,1,0,0,0,2,4,2,4,4,4,1,0,0
17188,0,0,4,0,0,0,0,0,4,4,2,1,0,2,0,0,0,0
17189,0,4,0,0,0,1,4,3,3,2,3,4,0,4,0,0,4,0
17190,0,4,1,0,0,1,0,0,4,2,4,1,1,0,2,0,0,1
17191,0,4,4,0,4,0,0,3,2,3,2,2,4,4,0,0,2,0
17192,0,2,0,0,1,4,0,0,0,1,1,2,0,0,0,0,4,0
17193,0,4,1,0,0,1,0,3,0,1,2,2,0,4,0,0,2,1
17194,0,1,0,0,4,0,0,0,0,1,2,1,0,1,0,0,1,0
17196,0,2,0,0,2,0,0,2,0,2,3,3,0,2,3,0,3,0
17197,0,1,1,0,1,1,0,2,1,4,3,2,0,2,1,0,1,0
17198,0,4,4,0,0,0,0,0,0,4,0,3,2,0,2,2,0,4
17199,0,1,4,0,0,0,0,1,0,2,4,4,0,4,0,0,4,4
17200,0,1,0,0,1,0,0,1,1,2,3,1,0,1,0,0,0,0
17201,0,4,1,0,2,4,0,4,1,3,2,2,4,4,4,0,1,0
17202,0,3,1,3,0,3,0,0,3,2,2,4,1,4,1,1,4,0
17203,0,4,0,0,0,2,4,2,2,3,3,1,1,4,2,1,1,0
17204,0,4,0,0,0,0,4,0,0,4,4,4,0,4,4,0,4,0
17205,0,3,3,1,0,3,0,0,1,1,0,1,2,0,1,0,0,0
17206,0,4,1,0,3,1,2,4,4,1,4,4,0,3,4,0,4,0
17207,1,0,0,0,1,0,0,3,1,3,4,4,0,4,4,0,3,0
17209,0,0,1,0,4,2,0,0,0,2,2,3,0,3,0,0,4,4
17210,0,4,0,0,0,0,0,0,0,2,1,2,0,1,0,0,3,0
17211,0,3,0,0,3,0,0,0,1,2,4,3,0,4,4,0,1,0
17212,4,3,1,0,1,1,1,1,3,3,1,2,1,4,1,0,0,0
17213,1,1,0,0,1,3,0,0,0,1,2,2,0,0,1,1,1,4
17214,0,1,1,0,4,4,0,0,0,1,1,2,4,3,4,0,4,3
17215,0,3,0,0,4,4,0,1,1,1,1,2,0,2,1,0,1,4
17216,0,3,4,0,1,4,4,3,1,3,2,3,4,1,4,0,4,4
17217,0,1,0,0,1,0,0,0,0,2,3,4,4,3,4,0,4,0
17218,0,4,0,0,1,0,0,0,0,4,4,4,0,4,0,0,1,0
17219,4,4,1,0,0,4,0,0,4,4,1,1,2,4,2,4,0,0
17220,0,2,0,0,2,0,0,1,1,2,1,2,0,3,0,0,1,0
17221,0,1,0,0,3,4,2,1,1,1,1,1,0,2,4,0,1,2
17222,4,1,4,3,0,3,0,0,4,4,0,4,4,0,1,2,0,4
17223,1,2,4,0,1,0,1,3,1,3,1,3,0,3,0,0,2,0
17224,0,2,4,0,1,1,1,2,2,2,3,2,0,1,3,0,2,4
17225,0,0,0,0,0,1,0,2,1,1,3,2,0,4,0,0,4,1
17226,0,4,0,0,1,2,0,1,2,2,2,2,1,1,1,1,1,3
17227,1,2,2,0,0,4,0,2,3,3,4,3,2,4,3,3,4,0
17228,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0
17229,1,2,1,0,0,4,0,0,1,1,4,2,0,2,1,4,0,0
17231,2,1,3,0,0,1,0,0,1,2,0,3,1,0,2,1,0,1
17232,0,4,4,0,1,4,0,0,0,3,4,4,0,2,0,0,2,1
17233,0,2,0,0,4,4,0,0,0,3,2,3,0,4,0,0,4,0
17234,2,2,4,0,0,4,0,0,0,3,4,3,4,0,4,0,0,4
17235,1,1,1,3,4,2,0,4,1,1,1,2,2,4,1,1,0,1
17236,0,3,0,0,1,0,0,2,1,4,2,2,0,4,0,0,2,4
17237,0,3,0,0,4,0,0,0,0,2,4,3,0,1,0,0,1,0
17238,0,2,0,0,1,0,0,1,0,2,3,4,0,2,4,0,4,0
17239,0,2,0,0,2,0,1,0,3,1,3,4,0,2,0,0,1,0
17240,0,0,0,0,4,0,0,0,0,2,2,2,0,1,1,0,2,0
17241,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
17242,0,1,1,0,0,1,0,0,0,1,4,2,1,0,1,1,4,0
17243,0,4,0,0,4,0,2,4,1,1,1,1,0,4,0,0,1,0
17244,0,0,0,0,2,0,0,0,1,1,3,2,4,0,1,0,3,0
17245,0,3,0,0,2,1,0,0,0,1,2,2,0,4,1,0,2,0
17246,4,1,3,4,0,4,0,0,4,3,0,1,3,0,3,4,0,4
17247,0,3,4,1,4,1,0,0,4,1,4,1,1,0,2,4,4,2
17248,0,1,0,0,0,1,0,1,0,2,4,1,0,1,0,0,1,0
17249,0,4,0,0,1,0,0,0,0,2,4,3,0,1,0,0,1,0
17250,0,3,0,0,1,0,0,0,0,4,2,3,0,2,0,0,2,0
17251,0,0,1,4,0,4,0,1,0,1,4,1,1,4,4,0,1,0
17252,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,0,4,0
17253,0,4,4,0,4,0,4,0,0,2,2,3,1,4,4,0,3,0
17254,0,4,4,0,1,4,0,0,0,2,2,4,0,1,0,0,3,0
17255,0,4,4,0,4,0,0,0,4,3,2,4,0,3,0,0,0,4
17256,0,2,1,0,2,0,0,2,3,3,1,2,0,1,0,0,4,0
17257,0,1,0,0,1,4,4,3,1,1,3,4,0,2,3,0,3,0
17258,4,4,1,4,0,4,0,0,0,2,1,2,1,1,2,1,1,3
17259,0,3,0,0,4,1,4,3,1,1,1,1,0,2,0,0,3,0
17260,0,1,0,0,2,0,0,4,4,1,2,2,0,2,0,0,3,0
17261,0,2,4,0,4,0,0,4,0,3,4,2,0,3,4,0,1,0
17262,0,1,3,4,0,4,0,0,3,1,0,2,4,0,2,3,0,0
17263,0,0,0,0,3,4,0,1,4,1,3,3,0,0,1,0,4,0
17264,0,3,4,0,2,4,2,4,0,2,3,3,0,3,1,0,3,0
17265,0,1,2,0,1,0,4,2,4,2,2,2,0,1,1,0,1,3
17266,0,4,0,0,3,0,0,0,0,2,3,1,0,1,0,0,3,0
17267,0,2,0,0,3,0,3,4,0,4,4,2,0,1,0,4,1,0
17268,0,1,4,4,1,4,0,4,0,2,3,2,0,1,2,0,3,0
17269,0,2,2,0,2,0,0,2,0,1,4,1,3,2,2,0,2,0
17270,3,4,4,0,1,2,0,1,1,4,2,2,3,0,3,1,0,4
17271,2,4,1,0,0,3,1,4,1,2,3,2,1,2,0,1,2,1
17272,0,1,0,0,2,0,0,1,4,1,2,2,0,1,0,0,4,0
17273,4,3,1,0,4,3,0,0,1,2,1,2,1,1,2,0,4,1
17274,0,1,0,0,2,0,0,1,0,2,3,1,0,3,0,0,4,0
17275,0,1,0,0,0,1,2,1,1,1,2,1,0,1,1,0,2,0
17276,4,4,4,0,0,4,0,0,0,4,4,2,0,2,4,0,4,0
17278,0,4,0,0,1,0,0,0,0,3,3,3,0,4,1,0,0,0
17279,0,0,0,0,0,4,0,1,0,3,4,3,0,2,0,0,4,0
17280,4,2,1,4,0,1,0,0,1,1,1,1,1,4,1,4,0,1
17281,1,3,4,0,2,0,0,4,0,2,1,1,0,2,0,0,1,4
17282,4,1,3,2,0,3,4,0,2,2,4,2,2,0,4,2,0,2
