CUSTNO,purchase_sum
16594,9910901.939720953
16595,15644295.18579385
16596,13182343.487311779
16597,11997119.462456353
16598,12519541.344386093
16599,22284701.304325417
16601,11221029.54478265
16602,50494520.571347654
16603,8737745.101941444
16604,13255362.029081749
16605,8761357.873418806
16606,11667454.636687482
16607,16961517.32332614
16608,55600457.42800308
16609,11215497.968281657
16610,12891923.852031631
16611,6207323.611819632
16612,12989516.767265473
16613,9120204.32015361
16614,59230616.18591396
16616,5617995.626888953
16617,18061458.75191717
16618,8905564.581363685
16619,5354981.021426313
16620,15323289.706352465
16621,10074809.4027246
16622,16294621.15535147
16623,364766159.1223527
16624,68111008.8117995
16625,6173387.012908144
16626,9464642.048645705
16627,7075278.127181503
16628,40134160.529180236
16629,78935015.4958084
16630,12914878.99911609
16631,13170544.438630171
16632,13273778.092363194
16633,12245350.545646463
16634,26640423.565559153
16635,46658752.16772646
16636,71932046.04989415
16637,21875435.919065297
16638,14064637.384738918
16639,56909951.08293412
16640,11905927.393905692
16641,15010174.99546865
16643,21554579.703780632
16644,6064433.410304996
16645,3087463.1903081047
16646,8874001.680445312
16647,7169660.234551838
16648,11831229.453525793
16649,8262901.063846139
16650,15224443.586109709
16651,6656811.871262929
16652,18004445.599402398
16653,16907649.69408325
16654,15619478.836247606
16655,12359726.23241534
16656,20059820.248066064
16657,12201964.033292843
16658,12849663.988849837
16659,30570171.829734318
16660,62425765.88044922
16661,12974031.799033165
16663,14372961.186976688
16665,11712979.850826418
16666,1433141.9558492997
16667,52606527.596253484
16668,15049717.85211573
16669,40474186.91267687
16670,9212490.734102314
16671,7482577.098837587
16672,71129092.51545238
16673,15037056.731107697
16674,12378355.472909642
16675,11891173.771807065
16676,27997635.790101673
16677,16608231.243771857
16678,582828.7599442484
16679,255731928.87846708
16680,10288773.269235538
16681,3645088.45657718
16682,19913883.058159247
16683,13678334.685820594
16684,7394228.095999997
16685,7423585.399783203
16686,12344686.706591027
16687,14417143.254852815
16688,8188841.660466761
16689,10197619.35694201
16690,6475143.963356387
16691,13048504.991244206
16692,10693997.858900288
16693,10570360.789041715
16694,9556235.562221117
16695,22638323.936173443
16696,199819995.52931935
16697,50931860.60136545
16698,4468489.263415805
16699,22565275.996963162
16700,10870015.171794526
16701,21496705.91953494
16702,10564284.018734507
16703,15041877.101090744
16704,35164126.53989129
16705,48753750.84484525
16706,7065461.288668953
16707,14543970.97488076
16709,8483004.819620423
16710,10453532.122984177
16711,8792538.874201335
16712,18157159.528877325
16713,21404045.78625759
16714,2138784.647471986
16715,9534564.527920011
16717,6188478.019440944
16718,12551906.45085212
16719,19165765.663349688
16720,12353197.913048176
16721,78917660.24325047
16723,9004604.027033051
16724,14184413.460000116
16725,5934037.426407833
16726,6922860.083897502
16727,8348761.139710578
16728,11056733.14349183
16729,20057085.476780914
16730,25669944.78757724
16731,12806299.928275567
16732,9974242.857734567
16733,18275797.988189902
16734,8116707.411440225
16735,12615559.56220866
16736,10769944.144350877
16737,10038141.153278796
16739,41542351.60774844
16740,13221571.83452801
16741,7255399.265283366
16742,11472140.596112851
16743,26236629.720210306
16744,174599360.35241497
16745,9323918.763765171
16746,10760365.744669858
16747,33074815.236507304
16748,9370514.257676631
16749,38415484.6339731
16750,14271278.95183076
16751,9846739.988944994
16752,4301874.197588247
16753,8191256.158493459
16754,15159953.125261838
16756,14477291.551091949
16757,6612928.340413503
16758,16861792.314423934
16759,8694702.136850284
16760,5169074.081762049
16761,9172065.033741608
16762,6181759.321627987
16763,5276422.621216037
16764,9906712.412046915
16765,15893038.393205456
16766,9993145.674077637
16767,28315694.681565184
16768,11901839.001076
16770,15162164.290676862
16771,11786165.064271659
16772,152942739.94655746
16773,5257615.736197267
16774,10325796.444574857
16775,8233417.516084429
16776,88820821.7207463
16777,18742979.106093872
16778,4113043.5522813285
16779,30465107.610652786
16780,9151476.102353588
16781,25388005.695639536
16782,6059156.94676182
16783,7908101.016329742
16784,13635852.719091795
16785,34374034.302843586
16786,65598478.19512762
16787,6632368.459718632
16788,12785077.270168144
16790,14770117.441215774
16791,25452918.91577264
16792,30538226.65755035
16793,6268345.952998634
16794,18913880.275359534
16795,15008751.58065526
16796,16031464.654057559
16797,9208465.56432669
16798,12238471.500167066
16799,2391214.1304834895
16800,33637813.80838527
16801,14950395.289569933
16802,9475917.6714635
16803,18745693.445311625
16804,27372125.81171693
16805,15270589.243694248
16806,15348277.464313187
16807,23796345.186965253
16808,12733083.029780943
16809,17676722.62178796
16810,12612041.218438521
16811,15701017.63123434
16812,44142054.27752007
16813,12505783.495840868
16814,20926964.932711206
16815,7120411.241482007
16816,6410693.156729951
16817,25191148.663045008
16818,9042447.667745525
16819,1140275.2036051168
16820,3796370.3128880616
16822,10584756.696333006
16824,9761457.629491856
16825,56284718.874288805
16826,11653151.662425555
16827,10289142.881336723
16828,5862004.34836937
16829,17180309.780803937
16830,66420639.41180298
16831,18358641.408189375
16832,7941807.4502323195
16833,52046891.684845716
16834,29417550.531146225
16835,11292106.651339965
16836,6528940.84228543
16838,12053012.360478265
16839,11687455.628321262
16840,79833398.07359207
16841,10458556.703421611
16842,11477660.390273156
16843,12070563.77560234
16844,40716688.3545411
16845,7832080.152484673
16846,7105274.471929833
16847,18160210.07200759
16848,13671685.792616155
16849,10015888.228809085
16850,8280621.779009632
16851,10398176.363895852
16852,38767353.91197139
16853,52820264.21845688
16854,4694123.3128796285
16855,8205548.309841584
16856,16984253.93204734
16858,43232896.09745349
16859,6284848.097452328
16860,8647684.956540134
16861,9025400.950698499
16862,14596615.114138259
16863,19200817.58946998
16864,7753031.384098792
16865,25145959.87342135
16866,14454884.665988307
16867,8302840.948991405
16868,5455270.541687006
16869,8324788.740591974
16870,8047225.458658796
16871,6439671.88126777
16872,43094722.146201536
16873,8657367.125539329
16874,11049646.193680108
16875,15183774.693151405
16876,85837991.9545633
16877,9983492.845472045
16878,20607393.653770585
16879,13318175.878090862
16880,10929934.66087608
16881,8478255.536211228
16882,14728050.222562987
16883,5991015.251318308
16884,30238814.25171854
16885,14985346.25774676
16886,41586498.963475615
16887,24284555.41185811
16888,15969575.987809487
16889,29773956.53640292
16890,28715245.619558506
16891,11737328.031970369
16892,37321730.17623827
16893,7039760.767182307
16894,6825716.1584141115
16895,9671784.580135962
16896,16598996.066379234
16897,6808952.083619568
16898,14084812.255405543
16899,16815445.805263575
16900,9266572.034075623
16901,4856493.082509652
16902,66523087.880695574
16903,7104223.507971101
16904,10332068.909230044
16905,10841169.285285637
16906,2807165.7552616233
16907,11458141.42815412
16908,13990249.800109811
16909,8953447.36097766
16910,15833554.755938247
16911,13826547.020030249
16912,11074087.435673762
16913,20227115.08192294
16914,11083258.53188905
16915,37416992.36142611
16916,13036133.243563982
16917,9581395.635522796
16918,14115541.23864453
16919,18238618.176344573
16920,12517358.313092185
16921,23986191.63485829
16922,10606152.003978953
16923,9717626.107803298
16924,6749258.804090746
16925,39835908.72818666
16926,43507313.90892198
16927,85513849.0484995
16928,6595620.25958841
16929,6620636.998734427
16930,14179061.215244561
16931,44919228.69380427
16932,6169223.751453266
16933,8224865.008685994
16934,6562341.371613346
16936,12025882.207694024
16937,28539920.739137594
16938,10505953.793786248
16939,12935854.104843967
16940,32701792.460794717
16941,9227894.496780511
16942,12537829.112989929
16943,26736271.15525853
16944,10024288.779667227
16945,6856058.747970226
16946,11264789.750753218
16947,10942993.906864906
16948,57137313.788986556
16949,24752881.876699906
16950,5957677.404293082
16951,6890889.290715052
16953,16060924.195171094
16954,11814258.10020412
16955,30215200.976837125
16956,15847121.415978944
16957,2137620.8629094884
16958,11403943.473305345
16959,11074443.537072716
16960,14850974.914599132
16961,9455152.073783064
16962,27905634.94252278
16963,17495822.3266073
16964,18226389.643044263
16965,9068326.988288645
16966,9356788.924451396
16967,11598695.00866125
16968,11632123.943008767
16969,9376170.557656651
16970,4509125.759013391
16971,4024416.600852314
16972,8338455.641213645
16973,26199998.21910775
16974,13046700.880477123
16975,26056423.63723741
16976,7678039.494224577
16977,28627615.886301816
16978,12370009.900322499
16979,9695944.042496124
16980,6224679.5281151645
16981,8299406.735543673
16982,51117614.73188035
16983,18856355.639756013
16984,61265002.40470346
16985,7091094.496652371
16986,14423552.783660654
16987,22677801.89434015
16988,20696895.761030734
16989,63953460.68574412
16990,59380720.94058611
16991,57550503.96968093
16993,32904435.557422638
16994,30538535.979900796
16995,5578061.9032524545
16996,46893424.178428665
16997,10307216.919745285
16998,12485997.388094258
16999,16448111.400883796
17001,15589507.926910942
17002,8851635.792249883
17003,43512201.48867128
17004,12980265.010250285
17005,24352265.002480734
17006,11711638.73292844
17007,65638754.83882977
17008,7342036.264442373
17009,24950418.483412072
17010,64476084.88967058
17011,5380948.274575904
17012,7055738.783397917
17013,15460478.749889974
17014,5457205.814590833
17015,14269357.88312886
17016,27805453.38775046
17017,4426270.445980413
17018,40460569.76279051
17019,20419269.038289603
17020,10868861.095417105
17021,17662231.255052757
17022,5505931.39553419
17023,20315541.669218644
17024,62339849.02253719
17025,29945568.58305448
17026,58491587.243883625
17027,19490111.27026032
17028,15343663.444790343
17029,16938538.296118345
17030,11323644.327398507
17031,10823964.8430538
17032,15208621.02913828
17033,14894041.732041005
17034,10123781.840137782
17035,21202311.36392854
17036,55406730.28833746
17037,63086293.684753224
17038,49193167.073144704
17039,16132904.566565465
17040,5760948.093852449
17041,16284299.820269983
17042,8430096.985282123
17043,91351483.46200481
17044,9170624.671634898
17045,11987428.91380361
17046,41543762.170688726
17047,6922230.173066862
17048,5580218.695919365
17049,14448298.53560198
17050,22626907.21303524
17051,5183413.85170904
17052,11529804.117867354
17053,17445135.703215227
17054,9467951.341681032
17055,11913066.79422595
17056,6349873.813734867
17057,16530912.026337938
17058,25801262.435550585
17059,123043702.83204685
17060,27276619.247973762
17061,21218504.735266946
17063,7028730.4378046
17064,30341946.460453235
17066,6914709.733902084
17067,72204249.93243617
17068,6910573.0046427855
17069,30142635.42141784
17070,22001667.201266944
17071,4353902.389114776
17072,32780396.14071244
17073,6957298.476290165
17074,18071404.492059898
17075,15445875.71041356
17076,5613777.458334513
17077,14698895.150026225
17078,13831459.296552628
17079,7771495.644618442
17080,27527868.74645308
17081,4703345.297241761
17082,8633835.793910513
17083,8871214.646679262
17084,9209943.224253146
17085,5239030.435335007
17086,40944825.58891684
17087,35381201.41535752
17088,9244843.458421655
17089,41047839.31506106
17090,4638141.1999471085
17091,52722536.32096119
17092,34363109.52776695
17093,8078071.219767363
17095,74350949.98722842
17096,12984455.465165535
17097,4731222.702087773
17098,8348813.165689444
17099,11080941.027135888
17100,16169298.91076182
17101,16857585.12652643
17102,9071857.376383936
17103,17869752.254502505
17104,8242695.184671648
17105,13822445.790773008
17106,10803557.23662957
17107,31655980.058495816
17108,17290735.75663506
17111,12019354.311120711
17112,18926543.665866032
17113,11022983.756696587
17114,18443782.958450235
17115,11974514.948405227
17116,18217383.520958982
17117,22250888.75809556
17118,10407947.224647569
17119,63280589.5865884
17120,13140313.678256135
17121,10439975.83718787
17122,10838793.77706788
17124,11341620.02218457
17125,4963336.235386568
17126,13326377.33400819
17127,26780161.533489037
17128,11741458.500583164
17129,798230405.0013304
17130,14706030.20846418
17131,16510792.3936328
17132,18977737.783018272
17133,9193695.210494373
17134,17323295.384387556
17135,14318092.39237257
17136,12027692.69957764
17138,5427640.048230754
17139,41053134.83342347
17140,14940351.24688763
17141,22172615.057602175
17142,13405339.339503441
17143,9499231.553951558
17144,8526595.020206911
17145,76397240.5355345
17146,32372914.918047197
17147,23368483.79921889
17148,8126954.367394942
17149,12307433.57211332
17150,14782164.224607155
17151,10291081.605648404
17152,23219760.868095808
17153,22455683.05690151
17154,7717134.498722248
17155,36553476.40698021
17156,12797805.966932848
17157,15457863.30721642
17158,7719099.672039741
17160,14557077.643656434
17161,13702789.553247748
17162,11054603.148442063
17163,6688946.73451577
17164,8428996.506879613
17165,20686620.795219216
17166,17174913.94142618
17167,15776207.87979244
17168,822997.8555694362
17169,10258056.316028465
17170,39665100.29204383
17171,9453560.674648436
17172,22183903.899181727
17173,4471489.967014349
17174,64061939.3052487
17175,11301022.736185508
17176,12132432.638238285
17177,5390089.1598918475
17178,9719716.43384273
17180,22488234.993877444
17181,22732389.207670696
17182,6981115.756487094
17183,8897359.772955569
17184,6428684.671870227
17185,38284066.81638686
17186,15715342.490285346
17187,7240635.466271598
17188,8382168.717178785
17189,16868780.910969056
17190,7858020.477396292
17191,13929713.248452287
17192,9016742.013950566
17193,12292004.639842706
17194,7147807.396585371
17196,11571797.282276385
17197,20543753.493059568
17198,51503288.19469155
17199,15054971.53617229
17200,7006847.908644742
17201,15828873.987167269
17202,61998183.04858534
17203,34546299.58901599
17204,2969736.7018246064
17205,28705849.521972455
17206,13947174.058984667
17207,9243856.35655051
17209,16013268.20320826
17210,15278552.89079687
17211,11930849.85129293
17212,42952067.765998654
17213,14349071.487298287
17214,11528989.541661654
17215,15937870.907068685
17216,24502905.193089753
17217,17551619.678490177
17218,12923376.796254477
17219,129273464.30890566
17220,7594483.036902771
17221,12665834.565835323
17222,44284559.173080176
17223,13048494.185432544
17224,23702661.262042265
17225,8347765.399405237
17226,26071445.535250306
17227,79696886.77010272
17228,1393089.601071546
17229,25307660.799792822
17231,119208237.58313043
17232,11881797.264318641
17233,15699201.261806225
17234,14827874.099532653
17235,30480762.60586223
17236,11265086.629512371
17237,6589896.862497046
17238,6348390.004303141
17239,6331228.815755402
17240,13449751.648040451
17241,14881220.543206489
17242,6085141.0734464675
17243,8514018.64339867
17244,6693973.826483175
17245,14998605.90888714
17246,56860296.46211502
17247,48807009.11043101
17248,15334329.839768702
17249,9412020.780348629
17250,9951215.292405814
17251,5175269.841458568
17252,5208115.461144635
17253,19304188.33266064
17254,16099872.172725173
17255,8789419.711284416
17256,22635332.18329616
17257,16545406.622191243
17258,111382062.16830774
17259,13907901.436402494
17260,12248165.397574924
17261,14909415.011067744
17262,105080053.2427614
17263,5447813.292339965
17264,16599111.04337203
17265,19300119.721863937
17266,13298422.58755394
17267,11829111.109827189
17268,10772922.030974988
17269,15593445.494681183
17270,29429353.193990473
17271,51402707.38923956
17272,9528593.299290348
17273,26499547.838132728
17274,11327945.984955773
17275,13394695.983414648
17276,7878251.162503284
17278,7718280.93073433
17279,6723015.414462883
17280,86946640.43719566
17281,24862413.30335837
17282,91698811.54717101
17283,11503739.2490097
17284,53002643.045766234
17285,15931404.159095194
17286,17785162.278298322
17287,68086665.93242931
17288,10119393.84556126
17289,18895404.555963866
17290,49886918.563547626
17291,9184213.01044959
17292,8478876.017791638
17293,12784121.050624453
17294,12029007.739817511
17295,16956110.608986314
17296,18112191.993102077
17297,18530060.720453806
17298,28599710.514501207
17299,26271532.601486586
17300,9991483.972794222
17301,10948850.742176596
17302,11690524.150119532
17303,11328118.635943867
17304,107756878.20595676
17305,8465582.040098658
17306,9680700.935862862
17307,16876217.311018415
17308,13616007.8149403
17309,4161164.9035302876
17310,30906741.8495951
17311,8525508.995466543
17312,9693274.825893827
17313,14463338.497676495
17314,9497504.900957491
17315,9273578.105129441
17316,17090549.409509256
17317,19163277.893395994
17318,13806203.701243129
17319,4458924.152712496
17320,11636493.030653225
17321,56447902.34677654
17322,5301974.931642164
17323,11564641.217924006
17324,19058160.165544998
17325,15793146.479435693
17326,25544125.198593736
17327,9989636.203350937
17328,8092141.951411868
17329,16711213.82680682
17330,46859404.84417857
17331,7181632.044558981
17332,19849477.392407533
17333,15289321.156342955
17334,22688226.97142037
17335,71046191.31226498
17336,13042765.968842115
17337,13652572.141690424
17338,9989226.385660112
17339,22864190.13711724
17340,10589397.21593514
17341,14801546.397927862
17342,35891703.03560208
17343,24053553.855596416
17344,53217703.69382519
17345,19513560.837195057
17346,10334450.850522459
17347,103249500.21868101
17348,164988280.27603713
17349,8665000.601209747
17350,11494601.864033531
17351,20697402.335301965
17352,17251857.483694226
17353,9452700.727699634
17354,21958274.744406447
17355,11091817.376108564
17356,40632362.482207336
17358,9228318.516569631
17359,8339760.866499027
17360,5285774.681036613
17361,53404997.3940694
17362,16298494.056734037
17363,7573921.989348309
17364,20671099.728670493
17365,15766649.484311119
17366,7574219.577510488
17367,46616610.52297747
17368,14912536.394907657
17369,8511130.20736011
17370,15784452.60988207
17371,4842518.095522123
17372,8187029.349879041
17373,16253632.246272935
17374,13451989.860204937
17375,5339045.360263267
17376,10886801.702218687
17377,11942603.25878824
17378,6034132.306433045
17379,15470241.070328001
17380,11662621.860007783
17381,13896931.23575258
17383,21866824.0986838
17384,17643777.351661075
17385,8811240.70273206
17386,60635399.04807342
17387,11147923.239434168
17388,4624758.30314933
17389,14446596.775862182
17390,5092649.774281358
17391,10600895.153472636
17392,22120729.73163207
17393,59086628.95336861
17394,131686146.97536117
17395,7216082.272142965
17396,7056474.020417395
17397,23938333.292962525
17398,3389698.0035872553
17399,9559056.339847159
17401,13115922.588516591
17402,9211648.971299535
17403,15006470.740994912
17404,8204106.778712442
17405,8595808.36579621
17406,13283535.131540997
17407,9253247.686331678
17408,34909995.27869124
17409,5126617.180634337
17410,79456984.60385232
17411,9275331.248166341
17412,11993296.122895852
17413,10076023.377875004
17414,19635403.28124997
17415,37507414.79286008
17416,23240014.938324697
17417,8849756.539415145
17418,19731257.752175607
17419,7487277.848570958
17420,6812564.4449028745
17421,5486043.916473949
17422,25971373.183328424
17423,64546666.13777463
17424,7800490.161004988
17425,5244123.257858145
17426,6702727.247149914
17427,15678613.394931206
17428,4064090.877934796
17429,8279797.982656073
17430,14592181.052358484
17431,17488708.251163498
17432,15036156.73944791
17433,8252655.773522514
17434,13052933.936272457
17435,209681240.12860695
17436,8909531.175396193
17437,12418603.693080854
17438,13018864.058220707
17439,19748060.229268003
17440,28471031.77392681
17441,9674586.21323467
17442,7109801.270098255
17443,16942205.226515695
17444,15346073.361482365
17445,8208946.069653499
17446,426247124.14230746
17447,23479501.379901312
17448,6019719.307252961
17449,13430042.7990896
17450,70479412.97238998
17451,13116139.19827706
17452,13043779.347319862
17453,12875784.087552113
17455,12096549.495466469
17456,312931597.2213619
17458,11159402.391504878
17459,8677449.880171342
17460,17020520.133267384
17461,11750149.02309794
17462,33398182.75021711
17463,25015464.752961
17464,11985640.02743968
17465,9306341.19292873
17466,8036610.377252979
17467,11546386.998687508
17468,6745997.832423162
17469,18077836.861608036
17470,12620687.799600635
17471,16924481.074176885
17472,10484699.64887736
17473,15354486.709080042
17474,9590286.83328521
17475,26079210.680983253
17476,12343848.414844006
17477,21468953.608525105
17478,33152788.995977044
17479,8872888.789729577
17480,2498055.1700740466
17481,13541459.06960893
17482,3645245.8262737566
17483,9679167.475678679
17484,15916945.496776156
17485,11097039.392575534
17486,10384718.79058006
17487,17097214.177938808
17488,12978505.433813961
17489,23099612.85375486
17490,15191881.87624025
17491,25032860.995350942
17492,171361105.08650422
17493,9332210.263856001
17494,15204969.173488444
17495,5447014.987778799
17496,3428349.9219760005
17497,13718603.922994278
17498,15240281.132015945
17499,9942501.974161647
17500,99222915.73339567
17501,9715175.55633741
17502,15936034.48253857
17503,17698356.833899677
17504,23425257.767724242
17505,16359218.150245847
17506,9774541.213860407
17507,11892970.547259178
17508,11734787.196167294
17509,13483286.616790261
17510,7632950.329424486
17511,8625417.319289252
17512,20375317.99125555
17513,13271346.47372516
17514,12834740.548958367
17515,12877843.568916537
17516,39617754.186538965
17517,10690277.151365187
17518,9764980.377667287
17519,11793039.534937732
17520,6387534.548072264
17521,26018905.200303692
17522,96504404.03663677
17523,9125197.607270692
17524,13667376.18497702
17525,10852067.023505433
17527,11029735.298335526
17528,3809501.2700648247
17529,30698575.44003007
17530,336134373.2570462
17531,13119403.692527248
17532,10322761.154549358
17533,34906664.38431381
17534,6606532.7078988375
17535,14979381.037192862
17536,13941255.838553337
17537,51622663.0644777
17538,9769512.909039227
17539,1866498.4419332931
17540,132038418.35912302
17541,30434766.42098079
17542,15237007.679287443
17543,1957036.6643836591
17544,16949333.099377897
17545,11736249.943316756
17546,6593973.172795527
17547,51346357.5932404
17548,15228756.835554227
17549,101621257.195424
17550,47834009.26716347
17551,117074090.24954112
17552,67084762.72490222
17553,12264042.168490298
17554,27073623.179916978
17555,12667442.948434649
17556,75754385.45649078
17557,14671607.012076478
17558,27851030.121469133
17559,47654003.238497324
17560,91964994.81454934
17561,78821578.4769573
17562,54884791.13010171
17563,78610299.72743554
17564,86595952.80154993
17565,18358790.4922033
17566,39997863.95656101
17567,14456409.918971492
17568,48652749.42927443
17569,92575412.2494475
17570,17966382.060406283
17571,76607651.39752662
17572,46337987.85818668
17573,43021575.5470126
17574,75875527.2414324
17575,144273699.30462977
17576,52705967.00678325
17577,24955017.58352174
17578,9704727.707961395
17579,38755927.73077589
17580,63356303.741091445
17581,22767102.519130945
17582,85121573.08715366
17583,125215281.79235205
17584,44755829.64408309
17585,45834322.88513196
17586,30281226.532194138
17587,6770592.448292474
17588,52563790.82224105
17589,20034045.63136964
17590,27608384.935748428
17591,44362609.84852594
17592,9807263.197578289
17593,40035956.90048108
17594,7810115.995614141
17595,43344327.991252586
17596,93788920.24653113
17597,66032389.464822635
17598,19955253.084847316
17599,152536368.2112508
17600,49283451.630156234
17601,42348787.28610026
17602,65650200.74950934
17603,9749734.58869968
17604,74552415.66167617
17605,33588861.90357519
17606,56112235.78474242
17607,12526524.002014011
17608,20814244.889986794
17609,95816562.78285782
17610,39526207.44684723
17611,11364411.226144275
17612,120188348.41963273
17613,9519396.963177895
17614,16491527.847795103
17615,24599908.243520837
17616,35838007.952940226
17617,48062290.524644926
17618,132925692.49389194
17619,7554928.265806949
17620,125205091.8253282
17621,37054087.62679275
17622,26539330.514192276
17623,14956275.581640584
17624,10666428.559777062
17625,14012228.268275145
17626,2938812.9447937175
17627,7156243.5706404485
17628,10493346.445421066
17629,46470920.416379765
17630,18395171.472081084
17631,40727116.00742869
17632,34612857.04890704
17633,34373045.117762476
17634,30341994.768387616
17635,8659585.58887365
17636,11043922.317329396
17637,55655140.46579121
17638,72922886.46769565
17639,47701692.00416316
17640,35169984.764931016
17641,19943262.91151754
17642,6843546.360565942
17643,7939946.725271105
17644,16162703.127029143
17645,17499757.992223836
17646,160565834.03931877
17647,21359791.092122126
17648,36306538.56848781
17649,8034598.198044995
17651,26637011.36464472
17652,11999955.121060565
17653,7923125.733497174
17654,73154527.02776343
17655,10551097.671265267
17656,37114464.650045425
17657,9082599.325374635
17658,19581851.225733012
17659,69794525.85628745
17660,5583956.354772884
17661,21153496.577244826
17662,13349325.985882608
17663,13702583.113302438
17664,18183529.63461205
17665,9444182.024158156
17666,10076071.952290667
17667,15380704.378697608
17668,24845887.122013412
17669,7473988.7602591105
17670,16892557.54502988
17671,12743781.809457595
17672,48008732.509532586
17673,13137700.350617072
17674,7352959.767863449
17675,13556411.138184099
17676,46484798.98695402
17677,16568187.06779306
17678,20333556.098461024
17679,8903087.4636262
17680,19173739.67908984
17681,11333814.375344666
17682,10171096.00561196
17683,15326000.665113058
17684,21742293.502668384
17685,13126062.870306674
17686,13661445.165144779
17687,20802093.510372125
17688,9902704.155613922
17689,12304584.156050334
17690,11247965.819605887
17691,16760342.5853118
17693,6692833.015109978
17694,15783592.554782702
17695,15097728.314737864
17696,15038290.341265831
17697,13958563.680285595
17698,21951699.736298997
17699,6074855.253652893
17700,15151963.189508379
17701,6385445.685585491
17702,15550865.907976996
17703,8599654.018645352
17704,11522429.312793871
17705,12838834.771658892
17706,20440935.83441846
17707,206543052.31119135
17709,13761675.033778068
17710,14272006.55489543
17711,17142082.225353785
17712,8226712.016636219
17713,3251314.7548925607
17714,4446336.422478017
17715,42888493.9892502
17716,16620811.691153966
17717,10939813.217102658
17718,11313420.360216664
17719,13158176.074548285
17720,6940020.342719131
17721,14360353.665827183
17722,15584389.415615384
17723,6094509.236267133
17724,11372316.875364551
17725,13282720.56262253
17726,46396936.22242114
17727,14881207.021191074
17728,26626359.55140585
17729,17287797.445037372
17730,16899192.135235794
17731,11217220.093329823
17732,7571310.876232001
17733,28514039.96772334
17734,14044400.685710868
17735,7079382.877060223
17736,17707939.847362515
17737,30578521.15038595
17738,19206205.558047295
17739,7368705.466988768
17740,10716479.18027562
17741,7988845.563366525
17742,9994580.210736947
17743,7602546.067909263
17744,18555211.69336115
17745,11817767.416450113
17746,17480032.131770913
17747,9735576.523564838
17748,16236046.310920069
17749,14455502.813336793
17750,10698531.076083539
17751,5362365.440237685
17752,14664085.578107025
17753,11356436.811420105
17754,3550456.0050140796
17755,16544443.69987164
17756,11866299.599626709
17757,15283264.921108566
17758,15311459.820937764
17759,21063520.976193126
17760,9872545.301089684
17761,11104811.158631299
17762,18600473.22309996
17763,13897493.805273004
17764,14519858.991696775
17765,12122504.106158955
17766,16087618.62159441
17767,12959861.14901539
17768,11819268.553258594
17769,4698018.219622269
17770,49779688.615882926
17771,10901137.852919584
17772,20484444.139755502
17773,7967637.780729116
17774,12176403.692633962
17775,13103205.012687294
17776,18173446.295295514
17777,14852158.84051219
17778,29729959.834998094
17779,14620538.28500893
17780,16517355.852078602
17781,10178421.546764348
17782,11405762.89656173
17783,5168714.011888644
17784,9792615.071659498
17785,11871887.223109841
17786,15142968.877349516
17787,2996739.19909758
17788,15117782.141886652
17789,7199269.284472612
17790,17778479.60035673
17791,21418476.230271377
17792,10234234.538945666
17793,9861586.399137007
17794,16218176.391567292
17795,22611804.859115988
17796,13525012.512707274
17797,14255850.65927086
17798,16470781.197540684
17799,15014570.832964325
17800,10021826.10606578
17801,61926411.54627141
17802,12325139.55287471
17803,13359483.371476784
17804,14730862.009528454
17805,17852959.07851749
17806,12762994.846388621
17807,4826262.1109195165
17808,10477105.748506524
17809,12961915.962842738
17810,20994228.86874268
17811,15132091.771951953
17812,12941165.10994368
17813,15964397.43815565
17814,8864176.655761149
17815,16926092.863569014
17816,9403958.930008002
17817,14334854.93342472
17818,16029283.262792861
17819,18657887.33953985
17820,11610870.679581342
17821,19575408.429201115
17822,9368445.357850567
17823,14945127.380875062
17824,6745525.179629711
17825,4465450.764031296
17826,17802068.641473047
17827,11007088.678400394
17828,8407775.03087807
17829,15030522.946922481
17830,27490633.605348617
17831,11496905.559436426
17832,39985861.796437174
17833,8680251.267183153
17834,14733185.288742928
17835,23666339.246343136
17836,14278782.10295171
17837,10334425.165683761
17838,11474860.473956589
17839,9644247.573907774
17840,10691524.006409524
17842,12503319.745393906
17843,27607698.332188874
17844,10368517.383733042
17845,9390714.13030598
17846,8376343.037217897
17847,8317695.85736124
17848,16892701.585457914
17849,15487670.849613799
17850,8744838.440264214
17851,23735379.501415987
17852,13027916.525807995
17853,30149267.268659834
17854,8079638.298199546
17855,14084369.080709673
17856,3951554.2765537575
17857,15092879.909736268
17858,55578925.03699013
17859,11747662.453709327
17860,9593134.695329845
17861,9768833.722898684
17862,16215143.83277841
17863,25523680.489876952
17864,14615492.471423864
17865,14756782.907053605
17866,16433736.456367364
17867,13441146.899432097
17868,12653642.538239291
17869,25632586.359892737
17870,22979343.299238276
17871,10127689.685466308
17872,7011707.506325003
17873,8761989.297857733
17874,12001220.86482352
17875,8616662.464553272
17876,20522987.34134111
17877,53450666.447582684
17878,18195353.020767514
17879,6945938.084417464
17880,13958057.287488772
17881,11755264.61965242
17882,15305834.904419009
17883,12751667.289505871
17884,20684894.83871121
17885,8514558.443880767
17886,14780187.956342513
17887,33297031.1166118
17888,5140962.819973578
17889,6825298.039684679
17890,11068345.49799762
17891,12179540.863179853
17893,2864094.048845071
17894,21736231.21730516
17895,16682677.527208483
17896,31748285.91085551
17897,28844007.20429118
17898,13161494.577518126
17899,11701157.52424213
17900,15472691.740822075
17901,13786454.233122794
17902,10458584.725141956
17903,15602572.08811744
17904,46824440.60267837
17905,12929533.119364342
