CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
16410,-2,2,-1,2,-1,-1,5
16411,0,1,-1,1,-1,0,4
16412,0,1,-1,1,-1,1,4
16413,1,-2,3,-2,0,2,3
16414,-1,-1,2,1,-2,0,0
16415,0,-1,1,0,-1,1,0
16416,1,-1,1,0,-1,1,0
16417,0,2,-3,2,-1,1,5
16418,0,1,-1,0,0,1,1
16419,1,-1,1,0,1,-2,3
16420,1,-1,1,0,-1,1,0
16421,-1,-1,0,0,0,0,0
16422,3,-3,3,-1,-2,0,0
16423,-1,1,0,-2,3,-3,2
16424,0,3,-3,2,-1,0,5
16425,0,1,-1,1,0,-1,1
16426,2,-1,1,-3,1,0,3
16427,0,-1,2,-2,3,-3,3
16428,2,-1,2,0,-3,2,0
16429,3,-2,1,0,0,-1,0
16430,-1,0,2,-2,2,-2,2
16431,0,1,0,0,-1,1,1
16432,-1,1,-2,2,-1,0,5
16433,-1,1,-1,0,0,1,1
16434,-2,0,2,-3,2,0,2
16435,-1,1,-1,1,0,-1,5
16436,-2,2,0,-1,-1,1,2
16437,1,0,-1,1,-1,0,4
16438,0,1,0,0,-2,1,4
16439,0,3,-2,2,-3,3,5
16440,-2,2,-2,2,-1,2,5
16441,0,-1,1,0,-2,2,0
16442,1,0,-2,2,-1,1,4
16443,0,0,-1,1,-1,0,4
16444,0,0,1,1,-2,0,0
16445,1,-1,0,1,-1,1,0
16446,-2,3,-1,-1,0,1,2
16447,2,0,-1,0,1,-1,1
16448,1,-2,1,0,-1,0,0
16449,-1,1,-2,3,-1,1,5
16450,2,-1,1,0,-1,1,0
16451,1,-2,3,-3,3,-3,3
16452,-3,2,0,0,-1,0,5
16453,-2,2,1,-1,-2,3,2
16454,-1,1,-1,1,-1,1,5
16455,-3,2,0,-2,1,0,2
16456,0,-2,2,-3,0,1,3
16457,3,-2,-1,3,-1,-2,4
16458,3,-2,1,0,1,-1,3
16459,1,-1,-1,1,-1,2,4
16460,1,-1,-1,0,0,1,1
16461,1,-2,2,0,0,-1,0
16463,2,-1,1,-1,-1,2,0
16464,3,-3,2,-1,0,1,3
16465,0,0,2,-3,1,2,3
16466,0,1,-2,1,0,-1,1
16467,-1,0,-2,1,1,0,1
16468,-2,-1,3,-2,1,-1,2
16469,-1,0,0,1,-1,1,4
16471,1,-1,0,0,1,0,1
16472,0,0,-2,0,1,2,1
16473,-1,2,-1,-1,3,-1,2
16474,1,1,-1,-1,3,-3,1
16475,1,-1,0,0,1,-1,1
16476,0,-1,1,0,0,-1,0
16477,1,0,-2,1,2,0,1
16478,0,1,0,-1,1,0,2
16479,1,0,-1,1,-1,-1,4
16480,-1,1,0,0,-1,1,5
16481,3,-1,0,0,-2,1,0
16482,0,2,-2,-1,1,1,1
16483,-1,0,1,-1,1,-1,2
16484,-1,3,-1,-1,2,-2,2
16485,0,0,1,0,-1,2,0
16486,1,0,-1,0,-1,3,1
16487,1,1,-1,-1,-1,1,1
16488,-1,1,-1,2,-2,0,5
16489,2,-2,1,-1,1,-1,3
16490,-1,0,-1,0,0,1,1
16491,-1,2,-1,-1,0,2,2
16492,-1,0,2,-3,2,-1,2
16493,-2,2,-1,2,-2,0,5
16494,-2,1,1,1,-2,0,5
16495,1,0,-1,0,0,1,1
16497,0,0,-1,2,0,-1,4
16498,-2,3,-2,1,1,-3,5
16499,1,2,-2,1,-1,1,4
16500,2,-1,0,0,1,-2,1
16501,2,-1,1,0,0,0,0
16502,0,1,0,-1,1,-1,2
16503,2,-1,2,-3,2,-2,3
16504,-1,0,0,1,-1,0,4
16505,2,-3,3,-3,3,-2,3
16506,1,-3,2,-2,3,-3,3
16507,0,0,0,0,-1,1,0
16508,1,0,-1,1,-2,2,4
16509,1,-1,1,0,-1,0,0
16510,1,0,-2,2,-1,0,4
16511,0,0,0,0,0,1,1
16512,1,1,0,0,0,-1,1
16513,1,0,2,-3,2,-1,3
16514,1,0,-1,1,1,-3,1
16515,-1,2,-1,0,-1,1,5
16516,-2,2,-2,2,-3,3,5
16517,1,0,0,-2,3,-1,3
16518,2,-3,2,-2,3,0,3
16519,1,-1,1,0,0,-1,0
16520,-1,1,-2,0,1,0,1
16521,0,-2,1,0,-1,1,0
16522,-1,1,0,-1,0,0,2
16523,1,0,0,-1,0,0,1
16524,2,-2,1,-2,2,-2,3
16525,1,-3,3,-1,0,-2,3
16526,2,-3,2,1,-3,3,0
16527,0,0,0,0,0,0,1
16528,0,1,0,-1,1,0,2
16530,2,0,-1,0,2,-3,1
16531,1,-1,1,0,-2,1,0
16532,-2,1,1,-3,2,1,2
16533,-3,0,3,-1,0,-1,2
16534,-1,1,0,-1,0,0,2
16535,0,0,-1,0,2,0,1
16536,1,-1,1,0,0,-1,0
16537,0,0,2,0,-3,1,0
16538,-3,2,0,1,-3,2,5
16539,-1,0,1,0,0,-1,2
16541,-1,0,1,0,-1,0,0
16542,1,0,0,-1,1,-2,1
16543,-3,0,3,0,-3,3,0
16544,-1,1,0,-1,1,-2,2
16545,1,-1,1,-1,1,-1,3
16546,-2,1,-1,1,-1,1,5
16547,-1,2,0,-1,2,-2,2
16548,0,-1,0,2,-3,3,4
16549,3,-1,-1,1,-1,1,4
16550,-3,3,0,-2,0,1,2
16551,1,-1,0,1,-2,3,0
16552,2,-1,-2,1,0,-1,1
16553,2,-2,3,-3,2,-1,3
16554,3,0,0,-3,1,0,3
16555,1,-1,1,0,-1,1,0
16556,-2,0,0,2,-3,3,4
16557,1,0,-1,1,-1,0,4
16558,1,1,0,0,0,-1,1
16559,-1,0,2,-3,3,0,2
16560,0,0,1,0,0,-1,0
16561,-1,1,0,-1,1,0,2
16562,0,1,-1,1,0,-1,1
16563,1,-1,0,0,1,-1,1
16564,0,-3,2,0,-2,1,0
16565,-1,1,-1,0,2,-3,1
16566,1,-2,0,0,1,0,3
16567,0,0,2,-2,0,1,3
16568,-2,-1,3,-2,0,-1,2
16569,1,0,0,-1,0,1,1
16570,0,-2,2,0,-1,0,0
16571,0,-1,0,0,1,-1,1
16572,0,0,0,1,-1,-1,4
16573,0,0,0,2,-1,-2,4
16574,1,0,1,-3,2,-2,3
16576,1,0,0,-1,1,-2,1
16577,-2,2,-1,1,-2,0,5
16578,0,1,-1,1,0,0,1
16579,-3,3,-3,2,-2,1,5
16580,2,-2,1,-2,3,-3,3
16581,-1,1,-2,2,-2,3,5
16582,1,-1,2,-2,1,-1,3
16583,1,0,-1,0,-1,0,1
16584,-1,2,-3,2,0,-1,5
16585,1,-1,1,-1,1,-1,3
16586,1,-2,2,-1,1,1,3
16587,0,0,0,0,0,1,1
16588,1,1,-2,0,0,1,1
16589,-1,1,-1,1,0,-1,5
16590,2,-3,1,0,0,1,0
16591,-1,1,-1,1,0,-1,5
16592,1,-3,0,1,1,-1,0
16593,0,0,-2,3,-1,-2,4
16594,-1,-1,0,-1,2,-1,2
16595,0,-1,0,0,0,1,0
16596,0,-1,0,1,-1,0,0
16597,0,-1,0,1,0,-1,0
16598,0,-1,0,0,2,-2,1
16599,2,-2,1,-1,1,-1,3
16601,0,0,-1,1,0,-1,1
16602,0,3,-1,-2,3,-2,2
16603,1,-1,0,2,-3,3,4
16604,-1,1,-2,1,-2,0,5
16605,1,1,-1,0,1,0,1
16606,2,-1,0,0,1,0,1
16607,1,-1,-1,3,-3,3,4
16608,2,-2,0,0,1,0,3
16609,1,-3,2,1,-2,0,0
16610,-1,2,-2,1,-1,1,5
16611,2,-1,1,-1,1,-1,3
16612,0,2,-1,-1,1,-1,1
16613,1,0,-2,1,1,0,1
16614,-1,0,2,-3,3,-2,2
16616,-1,1,-2,2,-2,3,5
16617,2,-3,3,-3,1,0,3
16618,0,-1,1,-2,2,-1,3
16619,3,-3,1,2,-2,1,0
16620,0,1,-1,1,0,-1,1
16621,2,-2,0,1,-1,1,0
16622,-1,2,-1,0,1,-1,2
16623,2,-3,2,-2,3,0,3
16624,-1,0,2,-2,-1,2,2
16625,0,-1,1,-1,1,-1,3
16626,2,-2,0,1,-1,0,0
16627,1,-1,-1,3,-2,0,4
16628,-1,3,-2,1,-1,0,5
16629,-2,1,-1,-1,3,0,2
16630,2,-2,1,-1,1,-1,3
16631,1,2,-2,1,-1,1,4
16632,-1,1,0,-1,0,2,2
16633,-1,1,-1,1,0,-1,5
16634,1,-2,2,1,-2,0,0
16635,2,-1,-1,0,1,-2,1
16636,-2,2,-1,-2,2,-2,2
16637,-2,3,-3,2,-2,1,5
16638,0,0,-1,1,0,-1,1
16639,1,-3,1,1,-1,0,0
16640,-1,2,-3,0,1,1,5
16641,0,0,0,-1,1,-1,1
16643,1,0,-1,1,0,0,1
16644,1,-1,1,-1,1,0,3
16645,0,0,-1,1,-1,3,4
16646,-1,1,-1,0,1,-1,1
16647,0,0,2,-3,2,0,3
16648,-1,0,0,1,-1,0,4
16649,-1,0,0,1,0,-1,1
16650,-1,2,-2,1,-1,2,5
16651,1,-1,1,0,-1,0,0
16652,-1,1,0,0,-1,1,5
16653,2,-3,3,-2,0,1,3
16654,-1,-1,1,-2,2,0,3
16655,-2,2,-1,1,-1,0,5
16656,-2,2,1,-2,1,-2,2
16657,-1,1,0,0,-2,2,5
16658,1,-1,1,-1,1,0,3
16659,-1,0,1,0,0,0,2
16660,-1,3,-1,1,-3,3,5
16661,1,0,-1,1,0,0,1
16663,3,-1,-1,0,1,-1,1
16665,2,1,-2,0,1,-1,1
16666,2,-1,-2,1,1,-2,1
16667,3,-1,-1,1,-2,3,4
16668,1,1,-1,-1,0,3,1
16669,-1,2,0,-1,1,-1,2
16670,-1,1,0,0,-1,1,5
16671,-1,0,0,2,-2,0,4
16672,1,-1,-2,3,-3,0,4
16673,-3,2,1,-3,1,-1,2
16674,1,-1,1,-1,2,-2,3
16675,1,-2,2,0,0,-1,0
16676,3,-2,0,2,0,-3,0
16677,1,-1,0,1,0,-1,0
16678,-1,-2,3,-2,2,-1,3
16679,2,-2,1,1,-3,0,0
16680,-2,1,-1,2,-2,1,5
16681,2,-1,1,-3,0,3,3
16682,-1,0,1,0,-1,1,0
16683,1,-3,3,0,-2,0,0
16684,-1,-1,-1,2,0,-1,4
16685,0,1,0,0,-1,1,1
16686,1,-1,0,1,0,-1,0
16687,0,0,1,0,-1,1,0
16688,0,-1,0,1,-1,1,0
16689,-2,1,-2,2,-1,-1,5
16690,-1,0,-1,2,1,-2,1
16691,0,1,-2,2,-1,-1,4
16692,2,-1,1,-2,2,-1,3
16693,-3,2,-1,0,-1,0,5
16694,0,0,0,0,-1,1,0
16695,0,0,0,1,0,-2,1
16696,3,-3,1,2,-1,0,0
16697,-3,1,0,2,-3,3,5
16698,0,0,-3,3,-1,-1,4
16699,-2,0,0,2,-1,-1,5
16700,0,1,-1,-1,0,0,1
16701,0,0,0,-1,0,-1,1
16702,1,1,-3,2,0,-1,4
16703,2,-2,3,-1,-1,0,3
16704,2,-1,0,1,0,-1,0
16705,3,-2,0,1,1,-3,0
16706,0,-2,1,-1,1,-2,3
16707,0,1,-1,-1,1,0,1
16709,0,2,-2,1,0,0,5
16710,0,0,2,-1,0,0,3
16711,1,0,-2,3,-3,2,4
16712,0,3,-2,1,0,-1,5
16713,-1,2,0,-1,1,-2,2
16714,0,-2,0,1,-1,0,0
16715,-1,1,-1,0,1,0,1
16717,-1,2,0,-2,0,0,2
16718,0,1,-1,1,-2,2,4
16719,0,-1,0,0,1,0,1
16720,0,1,-1,1,0,-2,1
16721,-1,2,-1,-1,1,2,2
16723,0,0,-1,1,-1,-1,4
16724,2,0,-3,2,-1,0,4
16725,0,1,1,-2,1,0,2
16726,-2,2,1,0,-1,-1,2
16727,-1,1,0,0,-1,-1,5
16728,1,0,-1,2,-2,0,4
16729,-2,-1,2,-1,1,0,2
16730,1,-2,2,-1,1,-1,3
16731,-1,-2,2,0,1,-1,3
16732,1,-1,0,0,0,1,0
16733,1,0,-1,0,0,2,1
16734,-1,1,-1,1,-1,1,5
16735,-1,-1,0,1,0,-1,0
16736,2,-2,1,-1,1,0,3
16737,-1,0,1,-1,0,1,2
16739,-2,2,-2,0,3,0,2
16740,2,-1,1,-2,3,-3,3
16741,-1,1,-2,0,2,-1,1
16742,-1,0,1,0,-1,0,0
16743,3,-3,2,-1,1,0,3
16744,3,-3,2,0,-1,-1,0
16745,0,1,-1,1,-1,0,4
16746,0,1,1,-2,0,1,2
16747,2,-2,2,0,-2,1,0
16748,-1,1,-1,0,0,0,1
16749,-2,2,1,-3,3,0,2
16750,0,-1,1,0,-1,0,0
16751,1,-1,0,-1,2,-2,3
16752,-1,1,0,-1,0,0,2
16753,-1,0,-1,3,-2,1,4
16754,-2,-1,2,-2,3,-2,2
16756,0,-2,2,-1,1,0,3
16757,-2,1,-2,0,1,2,5
16758,-1,1,0,-1,0,1,2
16759,1,-1,1,-2,1,1,3
16760,-1,2,1,-3,2,0,2
16761,-1,2,-2,1,0,-2,5
16762,-2,3,-1,1,-3,1,5
16763,0,1,-1,-1,3,-3,1
16764,1,1,-2,0,0,1,1
16765,2,-1,2,-3,1,-1,3
16766,-2,0,-1,1,1,-2,1
16767,2,0,-3,2,-1,2,4
16768,1,0,-1,1,0,0,1
16770,1,-1,1,0,-1,0,0
16771,-1,2,-1,-1,0,1,2
16772,-3,2,-1,1,1,-2,5
16773,1,-1,1,-1,-1,3,0
16774,0,1,-1,1,0,0,1
16775,-1,1,-3,2,0,-1,5
16776,0,1,1,-2,1,0,2
16777,1,-1,1,-1,0,-1,3
16778,0,-1,2,-3,1,0,3
16779,-1,-2,3,-1,-2,3,0
16780,1,1,-2,0,1,0,1
16781,2,-3,1,-1,3,-2,3
16782,1,-1,-2,2,-1,1,4
16783,1,0,-1,1,0,-1,1
16784,1,-1,1,-1,1,0,3
16785,1,0,-2,1,0,0,1
16786,1,0,-1,2,-3,1,4
16787,2,-2,-1,2,-1,1,4
16788,-3,3,-3,1,2,-2,5
16790,-1,2,-2,1,-2,2,5
16791,0,-1,0,1,-1,2,0
16792,2,-1,-1,3,-2,2,4
16793,0,1,-3,2,-1,0,4
16794,1,-2,3,-3,1,-1,3
16795,0,1,-1,1,-1,1,4
16796,0,0,0,2,-3,3,4
16797,0,0,-1,0,1,0,1
16798,-2,1,-1,1,0,0,5
16799,0,-3,2,-2,3,-2,3
16800,1,0,-2,2,-1,1,4
16801,3,-2,-1,1,2,-3,1
16802,1,2,-1,-2,3,-1,1
16803,1,-1,0,0,1,-1,1
16804,-1,1,-1,1,-1,1,5
16805,-1,3,-1,-1,-1,2,5
16806,-1,1,0,-2,1,2,2
16807,0,0,-2,0,3,-3,1
16808,3,-1,1,-1,0,-1,3
16809,-2,0,3,-3,0,3,2
16810,-1,1,-1,1,-1,0,5
16811,1,0,-1,0,0,1,1
16812,-1,2,-3,2,0,0,5
16813,-1,0,1,-1,1,0,2
16814,1,-1,0,2,-3,3,4
16815,-1,1,0,-1,1,0,2
16816,0,-1,1,0,0,-1,0
16817,-2,1,-2,3,-2,1,5
16818,0,1,-2,2,1,-3,1
16819,2,1,-2,0,1,0,1
16820,0,1,-1,1,-1,1,4
16822,0,2,-2,1,1,-3,1
16824,0,1,-1,1,-1,1,4
16825,1,-2,-1,3,-3,3,4
16826,-1,1,-1,2,-1,-2,5
16827,1,0,0,-2,3,-3,3
16828,0,-1,1,0,0,-1,0
16829,-1,-1,2,-1,1,-1,3
16830,-3,2,1,-1,-1,-1,2
16831,0,0,-1,0,2,-3,1
16832,2,-1,0,-1,0,0,3
16833,-1,3,-2,2,-1,-1,5
16834,0,2,-2,0,0,0,1
16835,-1,1,0,0,-1,1,5
16836,-3,1,1,-1,1,-1,2
16838,0,1,0,-1,1,-2,2
16839,-2,1,-1,1,-1,0,5
16840,0,0,-1,1,-1,1,4
16841,-1,0,0,1,-1,1,4
16842,-2,2,-2,1,0,1,5
16843,-2,1,0,0,-1,1,5
16844,0,2,-1,-2,2,-1,2
16845,-1,2,-2,0,1,0,5
16846,0,-1,-1,1,0,0,1
16847,0,1,-1,1,1,-2,1
16848,0,1,-1,1,-1,1,4
16849,0,-1,0,2,-2,1,4
16850,-1,1,-1,-1,3,-2,2
16851,1,0,1,-2,1,-1,3
16852,0,-3,1,1,0,0,0
16853,-1,-1,2,-2,1,2,3
16854,0,1,-1,2,-3,2,4
16855,-1,-1,0,0,-1,1,0
16856,1,0,0,-1,0,1,1
16858,-2,1,0,-1,0,0,2
16859,2,-3,2,1,0,0,0
16860,-1,1,-1,1,-1,1,5
16861,2,-2,0,2,-3,2,0
16862,-1,0,2,-3,2,0,2
16863,0,-1,1,-2,2,-1,3
16864,-1,1,-1,1,-1,1,5
16865,3,0,-3,1,2,-2,1
16866,-3,3,0,-1,-2,2,5
16867,1,0,0,0,-1,1,0
16868,-1,1,0,-1,0,1,2
16869,2,-1,1,-2,2,-1,3
16870,1,-2,1,-1,-1,0,0
16871,-1,1,1,-3,0,2,2
16872,0,2,-2,0,-1,3,5
16873,-1,0,1,0,-1,0,0
16874,3,-1,0,0,-1,0,0
16875,2,-1,1,-1,-1,1,0
16876,-1,0,2,-2,1,-1,2
16877,2,-3,2,-2,3,-1,3
16878,0,-1,0,0,2,-2,1
16879,1,-1,1,-2,3,-3,3
16880,1,-1,0,1,0,-1,0
16881,0,0,-1,0,1,0,1
16882,1,-1,1,0,-1,0,0
16883,0,1,-1,1,-1,1,4
16884,-1,1,0,1,-2,1,5
16885,0,0,-1,1,-1,1,4
16886,1,-1,0,2,-2,1,4
16887,0,0,0,1,1,-1,1
16888,1,0,-1,1,0,-1,1
16889,2,-2,0,2,-3,1,0
16890,1,1,-2,3,-3,0,4
16891,0,-1,0,1,0,-1,0
16892,-1,3,-2,1,-1,0,5
16893,0,1,0,0,0,-1,1
16894,-1,1,-2,2,-1,0,5
16895,1,-1,2,-2,0,0,3
16896,0,-1,0,-2,2,-1,3
16897,2,-1,0,2,-3,3,4
16898,0,-2,-1,3,0,-3,4
16899,2,-2,2,0,-1,0,0
16900,-1,1,-1,0,1,0,1
16901,-1,1,-1,2,-2,2,5
16902,-1,0,2,0,-1,1,0
16903,1,-2,2,-1,1,0,3
16904,-1,0,0,0,0,1,2
16905,1,0,0,-1,0,1,1
16906,1,-2,1,0,-1,1,0
16907,0,0,-1,1,0,0,1
16908,-2,0,3,0,-1,-1,2
16909,-1,1,0,-1,0,1,2
16910,2,-3,2,1,-3,2,0
16911,-1,0,0,2,-2,1,4
16912,-1,1,0,0,-1,1,5
16913,1,1,-1,0,-1,3,1
16914,1,0,-1,1,-1,1,4
16915,-2,2,-1,2,-1,-2,5
16916,-1,1,-1,0,1,-1,1
16917,0,0,1,-1,1,-1,2
16918,-1,-1,3,-1,0,-1,3
16919,-2,0,1,-1,2,-3,2
16920,0,1,1,-2,1,-1,2
16921,2,-3,3,0,-1,-2,0
16922,1,-1,1,1,-1,-1,0
16923,1,1,-2,0,1,-1,1
16924,0,0,-1,1,-1,1,4
16925,0,0,1,-1,-1,2,0
16926,-2,2,0,-2,3,-3,2
16927,2,0,1,-2,2,-2,3
16928,0,-1,0,0,0,1,0
16929,0,1,0,-2,2,0,2
16930,1,0,-1,1,-1,1,4
16931,-1,3,-1,1,-2,-1,5
16932,1,-1,0,1,-2,1,0
16933,1,0,-2,1,-1,2,4
16934,2,-1,0,1,-1,0,0
16936,1,-2,3,-2,1,-1,3
16937,0,1,0,-1,2,-3,2
16938,-1,1,0,-2,2,1,2
16939,-2,1,0,-1,0,0,2
16940,-3,3,-2,2,-2,0,5
16941,2,-1,0,0,-1,1,0
16942,1,0,-1,1,-1,0,4
16943,3,-3,1,0,0,1,0
16944,2,1,-3,2,0,-1,4
16945,1,-1,0,0,0,0,0
16946,-1,0,1,-1,0,0,2
16947,2,0,-1,2,-2,0,4
16948,3,-3,2,1,-2,1,0
16949,0,-1,0,2,-2,0,4
16950,1,0,0,-1,1,0,1
16951,1,0,-1,1,0,0,1
16953,0,0,1,-1,1,-1,2
16954,-1,0,1,0,-2,2,0
16955,0,-1,0,0,-1,2,0
16956,1,0,-1,2,-3,0,4
16957,2,1,-3,0,3,-3,1
16958,-2,3,-1,-1,-1,3,5
16959,0,-1,1,2,0,-3,0
16960,-1,-2,3,-3,2,-2,3
16961,1,0,-2,2,-1,0,4
16962,-2,1,1,0,-1,2,2
16963,1,0,-1,1,0,-1,1
16964,-2,0,-1,2,0,0,5
16965,1,-1,1,-1,0,1,3
16966,1,-1,1,0,-1,2,0
16967,1,0,0,0,-2,3,0
16968,-1,0,0,0,0,-2,2
16969,0,1,1,-2,2,-2,2
16970,2,-1,-2,2,-1,2,4
16971,1,-2,1,-1,0,1,3
16972,-1,1,-1,2,-2,1,5
16973,0,2,-1,0,0,-1,1
16974,0,-1,2,-2,1,0,3
16975,-1,1,0,-1,1,0,2
16976,-2,2,-1,2,-2,1,5
16977,0,-2,3,-1,-1,1,0
16978,-1,0,1,0,1,-3,2
16979,2,-2,-1,2,0,-1,0
16980,0,2,-3,1,1,0,1
16981,1,0,-2,2,-1,1,4
16982,-1,1,-1,1,-2,0,5
16983,0,1,0,0,0,0,1
16984,-2,2,0,0,0,-2,2
16985,-2,0,1,-1,-1,1,2
16986,1,-1,1,-1,1,-1,3
16987,-3,1,0,1,0,1,5
16988,-1,0,-2,3,-1,-1,4
16989,1,-1,1,-1,1,-1,3
16990,-1,2,0,-2,2,-1,2
16991,-3,1,2,-1,-1,2,2
16993,0,0,0,0,-3,2,0
16994,1,2,-3,0,3,0,1
16995,0,1,-2,1,-1,1,4
16996,-2,1,-1,-1,1,2,2
16997,0,0,-1,3,-3,3,4
16998,0,1,0,-1,1,-1,2
16999,-1,2,-2,0,1,-1,5
17001,-1,1,-1,1,-1,0,5
17002,1,0,-1,2,-2,0,4
17003,-1,0,1,-1,0,0,2
17004,0,0,-1,1,-1,1,4
17005,-1,0,1,1,-3,2,0
17006,0,-1,0,0,0,1,0
17007,-3,1,0,0,1,0,2
17008,1,-2,2,-1,1,-1,3
17009,1,-1,2,-2,-1,1,3
17010,-2,1,0,0,-1,1,5
17011,-1,1,-1,1,-2,1,5
17012,0,0,-1,1,-1,1,4
17013,1,-1,1,-1,1,-1,3
17014,-2,2,0,0,-1,1,5
17015,-1,0,1,0,0,-2,2
17016,-2,0,2,-3,2,1,2
17017,-1,1,0,-2,1,2,2
17018,0,-1,0,1,-1,1,0
17019,0,0,-1,0,1,-1,1
17020,0,0,0,-1,1,-1,1
17021,1,0,-1,1,-1,1,4
17022,0,0,1,0,0,-1,0
17023,3,-2,-1,3,-1,-2,4
17024,1,-3,0,1,1,0,0
17025,0,1,-1,1,-1,1,4
17026,-1,0,0,0,0,2,2
17027,-2,0,1,-1,1,-2,2
17028,2,-3,1,2,-2,0,0
17029,-3,1,1,1,-1,0,5
17030,1,-1,1,-1,0,0,3
17031,-1,1,0,-1,0,1,2
17032,0,0,-1,2,-2,2,4
17033,-1,1,-1,1,-1,1,5
17034,-2,1,-1,0,2,-2,2
17035,0,-2,0,2,-3,1,0
17036,2,-2,1,0,0,-1,0
17037,-2,0,0,2,-1,-1,5
17038,-1,1,-2,0,3,-3,1
17039,-1,1,-1,1,-1,0,5
17040,-3,3,0,-2,0,1,2
17041,-1,1,-1,1,-1,1,5
17042,1,0,-2,2,0,-1,4
17043,2,-3,2,1,-3,0,0
17044,0,1,-1,0,1,-1,1
17045,0,-1,1,-1,1,-1,3
17046,1,1,-2,0,0,1,1
17047,2,0,-2,2,0,-1,4
17048,0,0,-1,1,0,1,1
17049,0,0,-1,0,1,-1,1
17050,0,0,0,-1,1,0,1
17051,0,0,-1,0,1,-1,1
17052,0,0,-1,2,-2,1,4
17053,3,-2,2,-2,0,0,3
17054,2,-2,-1,3,0,-3,4
17055,2,0,-1,1,-1,0,4
17056,-1,-1,2,-3,2,-2,3
17057,-1,1,-1,1,-1,1,5
17058,-1,1,-1,1,-2,2,5
17059,2,-1,-1,3,-3,3,4
17060,0,-1,-1,2,1,-3,1
17061,0,3,-1,-2,1,1,2
17063,0,-1,2,0,-1,0,0
17064,2,-1,2,-1,1,-2,3
17066,-1,1,-1,1,-1,0,5
17067,1,0,-1,2,-1,-1,4
17068,0,0,-1,1,-1,0,4
17069,-2,1,0,-2,3,-2,2
17070,3,-2,1,0,-1,1,0
17071,-2,1,-2,1,2,-2,5
17072,-1,-2,1,1,-1,1,0
17073,-1,1,-1,1,0,-1,5
17074,-1,0,1,0,0,-1,2
17075,1,0,-1,1,-1,0,4
17076,1,0,-2,2,1,-1,1
17077,0,1,-1,1,1,-2,1
17078,2,-1,-1,3,-2,-1,4
17079,2,-1,1,0,0,0,0
17080,-1,2,-1,-1,1,-1,2
17081,0,-1,0,0,2,-3,1
17082,2,1,0,-2,0,0,1
17083,-2,2,-1,-1,0,1,2
17084,-2,0,1,0,0,-2,2
17085,-2,1,0,-1,1,-1,2
17086,-3,2,0,1,-2,1,5
17087,0,0,2,-1,-2,2,0
17088,-1,1,-1,1,0,-1,5
17089,0,-1,-1,2,0,1,4
17090,-1,3,-3,3,-3,2,5
17091,2,-2,3,-2,0,2,3
17092,2,-2,1,-1,1,-1,3
17093,-3,3,0,-2,-1,0,2
17095,3,-3,3,-3,2,-2,3
17096,-1,0,1,-1,0,1,2
17097,0,-1,1,-1,0,-1,3
17098,-1,1,-3,2,-2,2,5
17099,-1,1,0,-1,1,0,2
17100,1,-1,2,-3,1,0,3
17101,1,-1,3,-1,-2,2,0
17102,1,0,-1,0,1,-1,1
17103,1,-1,1,-1,0,1,3
17104,-1,1,-1,1,-1,1,5
17105,0,1,2,-1,1,-2,2
17106,-3,2,-1,0,0,1,5
17107,-1,1,1,-2,1,0,2
17108,1,-3,3,-2,-1,0,3
17111,-1,1,-1,0,1,-1,1
17112,-2,2,0,1,-3,1,5
17113,-1,1,-1,2,-3,1,4
17114,3,-1,-2,3,-2,-1,4
17115,-1,1,-1,1,-1,0,5
17116,0,-2,2,-1,1,0,3
17117,2,0,0,-1,1,0,1
17118,1,-2,2,0,-1,1,0
17119,1,-3,0,3,-1,-2,0
17120,-2,2,-2,0,1,2,5
17121,1,0,-1,1,-1,1,4
17122,-1,1,-1,1,-1,0,5
17124,-2,0,1,-1,1,0,2
17125,1,-1,1,0,-1,1,0
17126,-1,-1,0,0,2,-2,1
17127,-1,-2,2,-1,-1,1,0
17128,-1,1,0,-1,1,-1,2
17129,-3,3,-2,-1,3,-2,2
17130,0,3,-2,-1,2,1,1
17131,3,-2,2,-2,0,0,3
17132,0,1,0,1,-3,1,4
17133,0,2,-3,1,1,-1,1
17134,2,1,-1,-1,2,-3,1
17135,-2,0,0,1,-1,1,5
17136,1,-1,1,0,0,-1,0
17138,0,-1,3,0,-2,-1,0
17139,1,-2,2,-1,1,-2,3
17140,-2,3,-3,3,-2,-1,5
17141,-1,-1,2,1,-3,3,0
17142,-2,2,1,0,-2,-1,5
17143,0,-1,1,-1,1,-1,3
17144,0,-1,0,1,-1,0,0
17145,2,-2,1,-2,1,-1,3
17146,0,1,0,-1,1,0,2
17147,2,-1,-1,0,0,1,1
17148,1,0,0,-1,0,1,1
17149,1,-1,1,-2,0,3,3
17150,0,-1,0,1,0,0,0
17151,2,0,-1,0,0,1,1
17152,-1,0,1,-1,0,0,2
17153,2,-1,1,-2,1,1,3
17154,1,0,-1,0,2,-2,1
17155,2,-2,0,-1,2,0,3
17156,1,-2,2,-3,2,1,3
17157,-1,1,0,0,0,-1,2
17158,2,-1,1,0,-1,-1,0
17160,-1,1,-1,1,-1,1,5
17161,1,0,-1,1,-1,0,4
17162,1,1,-2,0,1,0,1
17163,0,1,-1,0,0,1,1
