,제휴사,대분류코드,금액 타입,대분류명_y,중분류명,소분류명,UPRICE,QTY,AVG,AVGVS,구매금액_min,구매금액_max,구매금액_mean
3782,B,34,저가,이미용,화장품브랜드샵,색조화장품,16037,61334,54507,0.3,100,4000000,11935.71423
3783,B,34,저가,이미용,화장품브랜드샵,여성화장수,16037,61334,54507,0.3,10,6000000,24072.9261
3784,B,34,저가,이미용,화장품브랜드샵,중저가화장품기타,16037,61334,54507,0.3,10,1638000,14552.14109
3785,B,34,저가,이미용,화장품브랜드샵,크린싱/맛사지,16037,61334,54507,0.3,500,624000,9257.091095
3786,B,34,저가,이미용,화장품브랜드샵,헤어/바디케어,16037,61334,54507,0.3,200,201000,12043.15675
3787,B,34,저가,이미용,화장품브랜드샵,헤어용품,16037,61334,54507,0.3,1500,70500,10102.47818
3788,B,66,저가,이미용,미용소품,기타미용소품,3295,6666,54507,0.1,100,99000,2203.232323
3789,B,66,저가,이미용,미용소품,메이크업브러쉬,3295,6666,54507,0.1,500,14000,2985.251799
3790,B,66,저가,이미용,미용소품,메탈,3295,6666,54507,0.1,20,17000,2771.267427
3791,B,66,저가,이미용,미용소품,분첩,3295,6666,54507,0.1,100,24500,2790.812883
3792,B,66,저가,이미용,미용소품,여행용품,3295,6666,54507,0.1,400,138000,5745.399449
3793,B,66,저가,이미용,미용소품,용기,3295,6666,54507,0.1,1000,4000,1327.142857
3794,B,66,저가,이미용,미용소품,클렌징,3295,6666,54507,0.1,500,12500,2845.243056
3795,B,66,저가,이미용,미용소품,헤어브러쉬/거울,3295,6666,54507,0.1,100,31800,4483.195084
3796,B,66,저가,이미용,미용소품,헤어용품,3295,6666,54507,0.1,500,14000,2006.416016
3797,B,66,저가,이미용,미용소품,화장솜/면봉,3295,6666,54507,0.1,500,24000,3366.669951
3798,B,66,저가,이미용,바디케어,기타 바디케어,8957,35671,54507,0.2,2800,116000,6794.921162
3799,B,66,저가,이미용,바디케어,미용비누,8957,35671,54507,0.2,100,113000,5668.369234
3800,B,66,저가,이미용,바디케어,바디스킨케어,8957,35671,54507,0.2,50,521640,15990.50509
3801,B,66,저가,이미용,바디케어,바디클린져,8957,35671,54507,0.2,1000,495000,10140.45723
3802,B,66,저가,이미용,바디케어,핸드워시,8957,35671,54507,0.2,1000,119300,7234.299221
3803,B,66,저가,이미용,베이비케어,베이비스킨케어,21116,5770,54507,0.4,2000,1799200,22794.2138
3804,B,66,저가,이미용,베이비케어,베이비클렌저,21116,5770,54507,0.4,2700,119400,18032.13115
3805,B,66,저가,이미용,베이비케어,임산부케어,21116,5770,54507,0.4,7000,90000,14232.31293
3806,B,66,저가,이미용,아로마,디퓨져,10327,3230,54507,0.2,1000,266400,15500.92269
3807,B,66,저가,이미용,아로마,방향제,10327,3230,54507,0.2,400,82950,8198.361218
3808,B,66,저가,이미용,아로마,입욕제,10327,3230,54507,0.2,17990,17990,17990
3809,B,66,저가,이미용,아로마,향수,10327,3230,54507,0.2,7000,119000,43982.17391
3810,B,66,저가,이미용,아로마,향초,10327,3230,54507,0.2,700,119800,14765.35865
3811,B,66,저가,이미용,풋/핸드케어,네일케어,10726,3226,54507,0.2,200,32000,3924.340836
3812,B,66,저가,이미용,풋/핸드케어,풋케어,10726,3226,54507,0.2,300,147000,16265.64348
3813,B,66,저가,이미용,풋/핸드케어,핸드케어,10726,3226,54507,0.2,800,324500,8314.923513
3814,B,66,저가,이미용,훼이셜케어,마스크팩,12467,8056,54507,0.2,500,288000,9568.133188
3815,B,66,저가,이미용,훼이셜케어,성인스킨케어,12467,8056,54507,0.2,700,2457000,16786.41059
3816,B,66,저가,이미용,훼이셜케어,온라인스킨케어,12467,8056,54507,0.2,9900,46000,15673.33333
3817,B,66,저가,이미용,훼이셜케어,코스메슈티컬,12467,8056,54507,0.2,5000,61500,15577.67442
3818,B,66,저가,이미용,훼이셜케어,틴스킨케어,12467,8056,54507,0.2,3000,84000,14317.63501
3819,B,66,저가,이미용,훼이셜케어,훼이셜클렌저,12467,8056,54507,0.2,1000,74700,11030.84918
3820,B,90,저가,이미용,기초화장품,남성화장품,27205,103376,54507,0.5,100,1500000,35748.36207
3821,B,90,저가,이미용,기초화장품,여성화장품,27205,103376,54507,0.5,10,4791900,39565.38691
3822,B,90,저가,이미용,기초화장품,일반화장품,27205,103376,54507,0.5,10,6000000,18958.44359
3823,B,90,저가,이미용,드럭스토어,드럭스토어,17280,7018,54507,0.3,300,399500,17280.10687
3824,B,90,저가,이미용,색조화장품,기타색조화장품,15970,25263,54507,0.3,1000,301600,16663.60544
3825,B,90,저가,이미용,색조화장품,네일,15970,25263,54507,0.3,500,108500,6164.962244
3826,B,90,저가,이미용,색조화장품,립,15970,25263,54507,0.3,500,3600000,18151.65101
3827,B,90,저가,이미용,색조화장품,베이스,15970,25263,54507,0.3,800,3132000,26138.07018
3828,B,90,저가,이미용,색조화장품,블러셔,15970,25263,54507,0.3,3430,52800,11828.8785
3829,B,90,저가,이미용,색조화장품,아이,15970,25263,54507,0.3,50,475200,9185.527352
3830,B,90,저가,이미용,온라인화장품,온라인화장품,10150,2,54507,0.2,8500,11800,10150
3831,C,16,저가,이미용,화장품,BB/파운데이션/컴팩트류,10048,27811,54507,0.2,4000,19800,12307.14286
3832,C,16,저가,이미용,화장품,남녀공용향수,10048,27811,54507,0.2,1900,18000,3020.250522
3833,C,16,저가,이미용,화장품,립글로즈/틴트,10048,27811,54507,0.2,2900,5800,3018.367347
3834,C,16,저가,이미용,화장품,립스틱/립라이너,10048,27811,54507,0.2,3800,7600,4062.068966
3835,C,16,저가,이미용,화장품,마스카라,10048,27811,54507,0.2,3800,7600,4302.298851
3836,C,16,저가,이미용,화장품,메이크업브러쉬,10048,27811,54507,0.2,2500,14800,3302.359788
3837,C,16,저가,이미용,화장품,메탈미용소도구,10048,27811,54507,0.2,990,17000,2049.105181
3838,C,16,저가,이미용,화장품,면봉/화장솜,10048,27811,54507,0.2,450,12800,1957.885375
3839,C,16,저가,이미용,화장품,스킨케어세트,10048,27811,54507,0.2,100,570000,11452.48169
3840,C,16,저가,이미용,화장품,스폰지/퍼프,10048,27811,54507,0.2,990,8970,1535.059761
3841,C,16,저가,이미용,화장품,아이케어,10048,27811,54507,0.2,6000,14000,10000
3842,C,16,저가,이미용,화장품,일반네일/케어류,10048,27811,54507,0.2,2800,6600,3088.117647
3843,C,16,저가,이미용,화장품,크림/밤/오일,10048,27811,54507,0.2,990,59000,6591.208791
3844,C,16,저가,이미용,화장품,페이셜팩류,10048,27811,54507,0.2,990,34400,4570.769231
3845,C,16,저가,이미용,화장품,풋케어도구,10048,27811,54507,0.2,6000,6000,6000
3846,D,1,저가,이미용,남성케어,남성스킨케어세트,17622,1227,54507,0.3,6500,50400,30621.20805
3847,D,1,저가,이미용,남성케어,남성용면도기/날,17622,1227,54507,0.3,630,100000,17187.9602
3848,D,1,저가,이미용,남성케어,남성용선크림/메이크업류,17622,1227,54507,0.3,8000,29000,21970.73171
3849,D,1,저가,이미용,남성케어,남성용스킨케어류,17622,1227,54507,0.3,1750,88200,17344.31889
3850,D,1,저가,이미용,남성케어,남성용클렌저,17622,1227,54507,0.3,3000,43800,12350.37037
3851,D,1,저가,이미용,남성케어,쉐이빙폼/젤,17622,1227,54507,0.3,3900,32000,6441.948052
3852,D,1,저가,이미용,남성케어,클래식면도용품,17622,1227,54507,0.3,7000,35000,19333.33333
3853,D,1,저가,이미용,베이비케어,기저귀크림/파우더,23331,178,54507,0.4,6500,51000,23241.13208
3854,D,1,저가,이미용,베이비케어,유아목욕용품,23331,178,54507,0.4,10000,48000,26453.125
3855,D,1,저가,이미용,베이비케어,유아용샴푸/바디워시,23331,178,54507,0.4,4560,24000,13776.66667
3856,D,1,저가,이미용,베이비케어,유아용화장품,23331,178,54507,0.4,3500,63000,22895.74713
3857,D,1,저가,이미용,선케어,선크림류,19121,751,54507,0.4,3900,112000,19088.40878
3858,D,1,저가,이미용,선케어,태닝/애프터선케어,19121,751,54507,0.4,7000,59400,20186.36364
3859,D,1,저가,이미용,집중케어,페이셜팩류,8952,4933,54507,0.2,500,252000,8952.024934
3860,D,1,저가,이미용,클렌징,페이셜클렌저,17816,3139,54507,0.3,1000,158400,17816.0051
3861,D,2,저가,이미용,바디케어,데오도란트,9858,4350,54507,0.2,500,29700,8328.02974
3862,D,2,저가,이미용,바디케어,바디보습,9858,4350,54507,0.2,100,99000,10755.12343
3863,D,2,저가,이미용,바디케어,바디슬리밍/리프팅,9858,4350,54507,0.2,1000,99000,5695.141509
3864,D,2,저가,이미용,바디케어,바디워시,9858,4350,54507,0.2,2500,62000,9104.42623
3865,D,2,저가,이미용,바디케어,바디케어세트,9858,4350,54507,0.2,5000,79000,17833.9726
3866,D,2,저가,이미용,바디케어,입욕제/스파제품,9858,4350,54507,0.2,1000,19200,7490.645161
3867,D,2,저가,이미용,바디케어,제모용품,9858,4350,54507,0.2,1400,50000,10469.07692
3868,D,2,저가,이미용,핸드/풋케어,풋케어,8434,2549,54507,0.2,1500,110000,11469.80234
3869,D,2,저가,이미용,핸드/풋케어,풋케어도구,8434,2549,54507,0.2,900,19200,7045.673077
3870,D,2,저가,이미용,핸드/풋케어,핸드로션/크림,8434,2549,54507,0.2,1000,72000,6500.164103
3871,D,2,저가,이미용,핸드/풋케어,핸드워시/손세정제,8434,2549,54507,0.2,1000,26000,4656.358543
3872,D,2,저가,이미용,헤어케어,린스/컨디셔너,13925,5968,54507,0.3,1000,65400,9854.942197
3873,D,2,저가,이미용,헤어케어,샴푸,13925,5968,54507,0.3,3600,298500,24386.30088
3874,D,2,저가,이미용,헤어케어,염모제,13925,5968,54507,0.3,4000,91200,9744.357006
3875,D,2,저가,이미용,헤어케어,트리트먼트/팩,13925,5968,54507,0.3,2000,89000,7312.67451
3876,D,2,저가,이미용,헤어케어,헤어무스/젤,13925,5968,54507,0.3,2500,18700,9203.846154
3877,D,2,저가,이미용,헤어케어,헤어스프레이,13925,5968,54507,0.3,2500,27000,6225.186916
3878,D,2,저가,이미용,헤어케어,헤어에센스,13925,5968,54507,0.3,2500,128000,10138.28324
3879,D,2,저가,이미용,헤어케어,헤어왁스,13925,5968,54507,0.3,2500,43000,7623.076923
3880,D,6,저가,이미용,계절팩,손난로/핫팩,6980,273,54507,0.1,250,27800,6979.52381
3881,D,6,저가,이미용,미용소품,기름종이,4433,5641,54507,0.1,1500,32400,5742.868526
3882,D,6,저가,이미용,미용소품,네일케어도구,4433,5641,54507,0.1,1200,12700,2502.941176
3883,D,6,저가,이미용,미용소품,메이크업브러쉬,4433,5641,54507,0.1,1600,35400,5134.450867
3884,D,6,저가,이미용,미용소품,메탈미용소도구,4433,5641,54507,0.1,1000,49000,4278.517647
3885,D,6,저가,이미용,미용소품,면봉/화장솜,4433,5641,54507,0.1,960,45000,3053.236092
3886,D,6,저가,이미용,미용소품,미용거울,4433,5641,54507,0.1,3000,5000,4238.095238
3887,D,6,저가,이미용,미용소품,속눈썹/쌍꺼풀,4433,5641,54507,0.1,700,122500,8026.885246
3888,D,6,저가,이미용,미용소품,스폰지/퍼프,4433,5641,54507,0.1,840,32000,4301.414822
3889,D,6,저가,이미용,미용소품,여성헤어액세서리,4433,5641,54507,0.1,900,40000,3940.226284
3890,D,8,저가,이미용,네일메이크업,일반네일/케어류,10981,824,54507,0.2,700,110000,10981.10437
3891,D,8,저가,이미용,립메이크업,립글로즈/틴트,17839,1925,54507,0.3,2400,228000,18113.32303
3892,D,8,저가,이미용,립메이크업,립스틱/립라이너,17839,1925,54507,0.3,2700,72000,17275.80032
3893,D,8,저가,이미용,베이스메이크업,BB/파운데이션/컴팩트류,25196,1371,54507,0.5,2500,78000,26114.31034
3894,D,8,저가,이미용,베이스메이크업,메이크업베이스/프라이머,25196,1371,54507,0.5,6000,60000,20700
3895,D,8,저가,이미용,베이스메이크업,블러셔/쉐이딩/하이라이터,25196,1371,54507,0.5,2500,46200,19835.18519
3896,D,8,저가,이미용,아이메이크업,마스카라,15125,3587,54507,0.3,4200,50000,14229.83702
3897,D,8,저가,이미용,아이메이크업,메이크업세트,15125,3587,54507,0.3,450,52200,13042.41546
3898,D,8,저가,이미용,아이메이크업,아이라이너,15125,3587,54507,0.3,3600,117000,14868.21396
3899,D,8,저가,이미용,아이메이크업,아이브로우,15125,3587,54507,0.3,1400,60000,12020
3900,D,8,저가,이미용,아이메이크업,아이섀도우,15125,3587,54507,0.3,3000,144000,19909.78552
3901,B,66,중가,이미용,개인위생용품,건강용품,6782,6971,9376,0.7,2300,26000,3682.731092
3902,B,66,중가,이미용,개인위생용품,의약외품,6782,6971,9376,0.7,270,53700,6141.856894
3903,B,34,중가,이미용,국내화장품,기능성화장품,45322,17379,54507,0.8,200,1401500,56642.78443
3904,B,34,중가,이미용,국내화장품,남성화장수,45322,17379,54507,0.8,600,396000,44016.02257
3905,B,34,중가,이미용,국내화장품,색조화장품,45322,17379,54507,0.8,900,1751200,38147.48861
3906,B,34,중가,이미용,국내화장품,여성화장수,45322,17379,54507,0.8,100,3070200,61390.87864
3907,B,34,중가,이미용,국내화장품,온라인 화장품,45322,17379,54507,0.8,5100,47100,17082.5
3908,B,34,중가,이미용,국내화장품,크린싱/맛사지,45322,17379,54507,0.8,800,600000,14964.09099
3909,B,34,중가,이미용,국내화장품,헤어/바디케어,45322,17379,54507,0.8,10,300000,24668.65407
3910,D,1,중가,이미용,베이직케어,미스트,29580,5377,54507,0.5,1900,80000,17095.2504
3911,D,1,중가,이미용,베이직케어,스킨/토너,29580,5377,54507,0.5,1000,130000,23897.78361
3912,D,1,중가,이미용,베이직케어,스킨케어세트,29580,5377,54507,0.5,4950,140000,36434.76285
3913,D,1,중가,이미용,베이직케어,아이케어,29580,5377,54507,0.5,8000,180000,31052.2541
3914,D,1,중가,이미용,베이직케어,에멀젼/로션,29580,5377,54507,0.5,5120,168000,26711.70213
3915,D,1,중가,이미용,베이직케어,에센스/세럼,29580,5377,54507,0.5,4000,203400,41167.47875
3916,D,1,중가,이미용,베이직케어,크림/밤/오일,29580,5377,54507,0.5,2500,324000,30697.74063
3917,D,7,중가,이미용,남성,남성향수,72467,199,54507,1.3,23200,199600,72467.08543
3918,D,7,중가,이미용,여성,여성향수,48304,400,54507,0.9,6900,198000,48303.625
3919,A,2,고가,이미용,화장품,기초 화장품,134034,252244,54507,2.5,50,30690000,147175.6213
3920,A,2,고가,이미용,화장품,기초A,134034,252244,54507,2.5,900,10464300,154889.6742
3921,A,2,고가,이미용,화장품,기타,134034,252244,54507,2.5,1900,29700000,203409.775
3922,A,2,고가,이미용,화장품,남성 화장품,134034,252244,54507,2.5,31350,211850,89082.5
3923,A,2,고가,이미용,화장품,라코스메티크,134034,252244,54507,2.5,1000,599000,62505.9194
3924,A,2,고가,이미용,화장품,색조 화장품,134034,252244,54507,2.5,200,82800000,83029.73877
3925,A,2,고가,이미용,화장품,아베다스파,134034,252244,54507,2.5,35000,100000,57033.33333
3926,A,2,고가,이미용,화장품,아울렛(화장품),134034,252244,54507,2.5,900,1140000,42237.2045
3927,A,2,고가,이미용,화장품,영플라자 색조,134034,252244,54507,2.5,1900,1800000,51187.32353
3928,A,2,고가,이미용,화장품,영플라자(화장품),134034,252244,54507,2.5,4270,311600,65660.4023
3929,A,2,고가,이미용,화장품,향수,134034,252244,54507,2.5,100,1156150,103609.7909
3930,A,2,고가,이미용,화장품,화장품,134034,252244,54507,2.5,1000,785000,72559.20755
3931,B,19,고가,이미용,H&B선물세트,바디용품선물세트,238266,2084,54507,4.4,5900,13692000,254099.5257
3932,B,19,고가,이미용,H&B선물세트,브랜드세트,238266,2084,54507,4.4,3000,6740000,155109.4553
3933,B,19,고가,이미용,H&B선물세트,온라인H&B선물세트,238266,2084,54507,4.4,9700,9700,9700
3934,B,19,고가,이미용,H&B선물세트,종합세트,238266,2084,54507,4.4,9900,13992000,285464.6367
3935,B,39,저가,가전,DVD,DVD,69000,1,379199,0.2,69000,69000,69000
3936,B,39,저가,가전,오디오,미니컴포넌트,45110,31,379199,0.1,60000,159000,109500
3937,B,39,저가,가전,오디오,포터블카세트,45110,31,379199,0.1,10000,125100,40668.96552
3938,B,40,저가,가전,가습기,가열식가습기,65735,23,379199,0.2,29900,29900,29900
3939,B,40,저가,가전,가습기,보틀형가습기,65735,23,379199,0.2,15000,25000,23333.33333
3940,B,40,저가,가전,가습기,복합식가습기,65735,23,379199,0.2,59000,99000,71857.14286
3941,B,40,저가,가전,가습기,자연식가습기,65735,23,379199,0.2,52200,230000,149050
3942,B,40,저가,가전,가습기,초음파가습기,65735,23,379199,0.2,46900,50000,48560
3943,B,40,저가,가전,건강가전,건강소품,44259,71,379199,0.1,2000,59000,23266.66667
3944,B,40,저가,가전,건강가전,비데,44259,71,379199,0.1,30000,149000,99200
3945,B,40,저가,가전,건강가전,안마의자,44259,71,379199,0.1,100000,390000,245000
3946,B,40,저가,가전,건강가전,전기안마기,44259,71,379199,0.1,29800,189000,76557.14286
3947,B,40,저가,가전,건강가전,찜질팩,44259,71,379199,0.1,9900,59800,32708.33333
3948,B,40,저가,가전,건강가전,체온계,44259,71,379199,0.1,8000,8000,8000
3949,B,40,저가,가전,건강가전,치솔살균기,44259,71,379199,0.1,4500,48000,12218.75
3950,B,40,저가,가전,선풍기,미니선풍기,30977,22,379199,0.1,5000,5000,5000
3951,B,40,저가,가전,선풍기,벽걸이선풍기,30977,22,379199,0.1,69000,69000,69000
3952,B,40,저가,가전,선풍기,일반선풍기,30977,22,379199,0.1,3000,70000,28342.10526
3953,B,40,저가,가전,전기요/장판,전기매트,52242,179,379199,0.1,12000,279000,92298.78049
3954,B,40,저가,가전,전기요/장판,전기요,52242,179,379199,0.1,10000,163000,40451.52672
3955,B,40,저가,가전,전기요/장판,전기장판,52242,179,379199,0.1,25000,69000,38271.42857
3956,B,40,저가,가전,정수기,포트형정수기,52000,1,379199,0.1,52000,52000,52000
3957,B,40,저가,가전,히터기,기타,38104,25,379199,0.1,27300,69000,45025
3958,B,40,저가,가전,히터기,선풍기형히터,38104,25,379199,0.1,39000,118000,60500
3959,B,40,저가,가전,히터기,온풍기,38104,25,379199,0.1,5000,89000,47000
3960,B,40,저가,가전,히터기,원적외선히터,38104,25,379199,0.1,8700,49000,22371.42857
3961,B,40,저가,가전,히터기,전기스토브,38104,25,379199,0.1,15000,49000,26483.33333
3962,B,41,저가,가전,기타주방가전,기타소모품,53501,137,379199,0.1,4800,28420,6168.108108
3963,B,41,저가,가전,기타주방가전,살균건조기/세척기,53501,137,379199,0.1,5900,154000,67342.85714
3964,B,41,저가,가전,기타주방가전,웰빙가전,53501,137,379199,0.1,38500,299000,138162.7273
3965,B,41,저가,가전,기타주방가전,조리가전,53501,137,379199,0.1,10350,379000,62320
3966,B,41,저가,가전,믹서기,믹서기,59030,104,379199,0.2,12500,309000,59029.71154
3967,B,41,저가,가전,생활소형가전,DIY가전,29910,332,379199,0.1,7800,59800,19100
3968,B,41,저가,가전,생활소형가전,다리미,29910,332,379199,0.1,10000,149000,52631.91489
3969,B,41,저가,가전,생활소형가전,드라이어,29910,332,379199,0.1,8000,206080,25346.53465
3970,B,41,저가,가전,생활소형가전,온라인 생활소형가전,29910,332,379199,0.1,42000,42000,42000
3971,B,41,저가,가전,생활소형가전,헤어스타일러,29910,332,379199,0.1,10000,73800,28942.56757
3972,B,41,저가,가전,전기포트,전기포트,29974,73,379199,0.1,9900,89000,29974.38356
3973,B,41,저가,가전,조리기,가스/전기레인지,156907,54,379199,0.4,59000,489000,223217.3913
3974,B,41,저가,가전,조리기,오븐레인지,156907,54,379199,0.4,139000,175000,146200
3975,B,41,저가,가전,조리기,전자레인지,156907,54,379199,0.4,59000,159000,100307.6923
3976,B,41,저가,가전,주방소형가전,웰빙가전,24000,1,379199,0.1,24000,24000,24000
3977,B,41,저가,가전,청소기,로봇청소기,96490,120,379199,0.3,189000,295000,220500
3978,B,41,저가,가전,청소기,살균청소기,96490,120,379199,0.3,89000,89000,89000
3979,B,41,저가,가전,청소기,스팀청소기,96490,120,379199,0.3,69500,199000,137375
3980,B,41,저가,가전,청소기,업소용청소기,96490,120,379199,0.3,119000,119000,119000
3981,B,41,저가,가전,청소기,일반진공청소기,96490,120,379199,0.3,70000,199000,132076.7442
3982,B,41,저가,가전,청소기,청소기소품,96490,120,379199,0.3,5000,13000,6280.952381
3983,B,41,저가,가전,청소기,핸디형청소기,96490,120,379199,0.3,29000,239000,77202.85714
3984,B,41,저가,가전,커피메이커/머신,커피메이커/머신,57614,55,379199,0.2,19000,250000,79322.22222
3985,B,41,저가,가전,커피메이커/머신,토스터기,57614,55,379199,0.2,19000,139000,36680.71429
3986,B,42,저가,가전,MP3/PMP,MP3,29667,3,379199,0.1,20000,49000,29666.66667
3987,B,42,저가,가전,NAVI/하이패스,네비게이션,80709,11,379199,0.2,189000,336000,258333.3333
3988,B,42,저가,가전,NAVI/하이패스,액세서리,80709,11,379199,0.2,9800,19900,14100
3989,B,42,저가,가전,건강디지털기기,기타,85100,2,379199,0.2,59000,59000,59000
3990,B,42,저가,가전,건강디지털기기,전동칫솔,85100,2,379199,0.2,111200,111200,111200
3991,B,42,저가,가전,기타음향기기,기타,14456,170,379199,0,79800,79800,79800
3992,B,42,저가,가전,기타음향기기,녹음기/라디오,14456,170,379199,0,30000,75000,57125
3993,B,42,저가,가전,기타음향기기,액세서리,14456,170,379199,0,2500,48000,11930.43478
3994,B,42,저가,가전,소형음향기기,액세서리,11500,2,379199,0,11500,11500,11500
3995,B,42,저가,가전,이동통신,이동통신소품,15229,521,379199,0,3000,86700,15228.59885
3996,B,42,저가,가전,전기면도기,남성용면도기,94191,11,379199,0.2,29500,55000,42250
3997,B,42,저가,가전,전기면도기,전기면도기,94191,11,379199,0.2,23900,151900,105733.3333
3998,B,42,저가,가전,전자악기,전자악기,7600,1,379199,0,7600,7600,7600
3999,B,42,저가,가전,전자학습기,전자사전,179000,1,379199,0.5,179000,179000,179000
4000,B,42,저가,가전,전화기/팩스,유무선전화기,33737,32,379199,0.1,77000,139000,118500
4001,B,42,저가,가전,전화기/팩스,유선전화기,33737,32,379199,0.1,10000,28990,21628.21429
4002,B,42,저가,가전,카메라/캠코더,기타 카메라,91530,20,379199,0.2,14900,89000,44566.66667
4003,B,42,저가,가전,카메라/캠코더,디지털카메라,91530,20,379199,0.2,159000,739000,482333.3333
4004,B,42,저가,가전,카메라/캠코더,카메라소품,91530,20,379199,0.2,5000,44000,17850
4005,B,42,저가,가전,컴퓨터주변기기,기타소모품,16747,627,379199,0,3000,20000,7125
4006,B,42,저가,가전,컴퓨터주변기기,기타주변기기,16747,627,379199,0,4500,4500,4500
4007,B,42,저가,가전,컴퓨터주변기기,마우스,16747,627,379199,0,5000,52000,10569.72477
4008,B,42,저가,가전,컴퓨터주변기기,메모리,16747,627,379199,0,7900,149000,23417
4009,B,42,저가,가전,컴퓨터주변기기,복합기,16747,627,379199,0,49900,169900,101540
4010,B,42,저가,가전,컴퓨터주변기기,스피커,16747,627,379199,0,5000,39900,17722.72727
4011,B,42,저가,가전,컴퓨터주변기기,잉크,16747,627,379199,0,6400,88000,24795.58824
4012,B,42,저가,가전,컴퓨터주변기기,컴퓨터소품,16747,627,379199,0,1200,100000,12007.64479
4013,B,42,저가,가전,컴퓨터주변기기,키보드,16747,627,379199,0,2500,34900,10285.41667
4014,B,42,저가,가전,컴퓨터주변기기,프린터,16747,627,379199,0,20000,220000,117666.6667
4015,B,42,저가,가전,컴퓨터주변기기,화상카메라,16747,627,379199,0,52000,52000,52000
4016,B,85,저가,가전,시즌/건강가전,건강가전,60665,469,379199,0.2,3960,39800,17008.57143
4017,B,85,저가,가전,시즌/건강가전,선풍기,60665,469,379199,0.2,39000,43800,40600
4018,B,85,저가,가전,시즌/건강가전,전기요/장판,60665,469,379199,0.2,5000,325600,62671.3964
4019,B,85,저가,가전,시즌/건강가전,히터기,60665,469,379199,0.2,147000,147000,147000
4020,B,85,저가,가전,주방가전,다리미,31988,85,379199,0.1,8900,20900,13677.5
4021,B,85,저가,가전,주방가전,믹서기,31988,85,379199,0.1,24900,32800,30093.33333
4022,B,85,저가,가전,주방가전,밥솥,31988,85,379199,0.1,39000,69800,47666.66667
4023,B,85,저가,가전,주방가전,이미용기,31988,85,379199,0.1,19800,49600,29945.45455
4024,B,85,저가,가전,주방가전,전기포트,31988,85,379199,0.1,24800,24800,24800
4025,B,85,저가,가전,주방가전,조리가전,31988,85,379199,0.1,45000,49800,48840
4026,B,85,저가,가전,주방가전,청소기,31988,85,379199,0.1,2300,29800,14135
4027,B,85,저가,가전,주방가전,토스터기,31988,85,379199,0.1,29500,43800,34266.66667
4028,C,17,저가,가전,전기전자,LED램프,12347,27204,379199,0,2000,15900,11751.73913
4029,C,17,저가,가전,전기전자,가습기,12347,27204,379199,0,2070,119200,19843.33333
4030,C,17,저가,가전,전기전자,건강마스크,12347,27204,379199,0,320,222300,6415.042345
4031,C,17,저가,가전,전기전자,건전지,12347,27204,379199,0,990,89900,5824.890034
4032,C,17,저가,가전,전기전자,고데기,12347,27204,379199,0,8970,34900,20179.07692
4033,C,17,저가,가전,전기전자,공기청정기,12347,27204,379199,0,46500,125000,70642.10526
4034,C,17,저가,가전,전기전자,공유기,12347,27204,379199,0,33300,33900,33845.45455
4035,C,17,저가,가전,전기전자,기타난방가전,12347,27204,379199,0,500,220000,31670.90164
4036,C,17,저가,가전,전기전자,기타모바일액세서리,12347,27204,379199,0,1900,39800,6449.593909
4037,C,17,저가,가전,전기전자,기타이미용가전,12347,27204,379199,0,9900,159800,43944.17476
4038,C,17,저가,가전,전기전자,기타주방가전,12347,27204,379199,0,10,234000,26395.16871
4039,C,17,저가,가전,전기전자,기타청소기,12347,27204,379199,0,2450,299900,54326.56716
4040,C,17,저가,가전,전기전자,기타컴퓨터액세서리,12347,27204,379199,0,2200,24000,8242.179487
4041,C,17,저가,가전,전기전자,녹즙기/원액기,12347,27204,379199,0,398000,398000,398000
4042,C,17,저가,가전,전기전자,다리미,12347,27204,379199,0,9900,19900,15125
4043,C,17,저가,가전,전기전자,라디에이터,12347,27204,379199,0,37900,37900,37900
4044,C,17,저가,가전,전기전자,리모컨/액세서리,12347,27204,379199,0,1400,18400,8175.396825
4045,C,17,저가,가전,전기전자,마우스,12347,27204,379199,0,3900,21500,10949.6861
4046,C,17,저가,가전,전기전자,멀티탭,12347,27204,379199,0,1650,59700,13780.58925
4047,C,17,저가,가전,전기전자,모바일배터리/충전기,12347,27204,379199,0,4900,23700,9365.728155
4048,C,17,저가,가전,전기전자,방풍/단열/방충,12347,27204,379199,0,520,89050,4807.970498
4049,C,17,저가,가전,전기전자,블랜더,12347,27204,379199,0,13500,34900,31144.44444
4050,C,17,저가,가전,전기전자,선풍기,12347,27204,379199,0,10000,598000,35750.47357
4051,C,17,저가,가전,전기전자,소형디지털가전액세서리,12347,27204,379199,0,15000,15000,15000
4052,C,17,저가,가전,전기전자,수공구,12347,27204,379199,0,890,29990,4118.604651
4053,C,17,저가,가전,전기전자,수도용품,12347,27204,379199,0,4000,30800,11481.41762
4054,C,17,저가,가전,전기전자,스피커,12347,27204,379199,0,10900,19900,14011.11111
4055,C,17,저가,가전,전기전자,시트지,12347,27204,379199,0,2770,11930,6926.666667
4056,C,17,저가,가전,전기전자,오븐/전자레인지,12347,27204,379199,0,20000,230000,145960.4348
4057,C,17,저가,가전,전기전자,온수매트,12347,27204,379199,0,99000,348000,148911.4583
4058,C,17,저가,가전,전기전자,온풍기,12347,27204,379199,0,19000,19900,19810
4059,C,17,저가,가전,전기전자,요구르트/청국장제조기,12347,27204,379199,0,6300,63600,17981.96721
4060,C,17,저가,가전,전기전자,이어폰/헤드폰,12347,27204,379199,0,4800,37600,11975.11811
