CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
14527,4,2,3,0,1,0,0,0,0,3,2,2,3,3,3,4,3,0
14528,0,1,4,0,4,0,0,1,3,1,2,4,0,2,1,0,3,3
14529,0,2,4,0,4,0,0,3,0,2,1,3,0,2,0,0,4,0
14530,0,1,0,0,1,0,0,2,1,3,1,1,1,2,4,0,2,0
14531,0,4,1,0,1,0,0,0,1,4,4,4,0,4,3,0,4,0
14532,0,1,1,0,1,0,0,1,0,3,1,1,0,2,1,1,2,0
14533,2,1,1,4,0,2,4,0,2,4,1,2,4,1,3,2,4,2
14534,4,4,1,0,1,3,0,4,2,1,1,3,1,1,1,2,3,4
14535,0,3,0,0,4,4,4,4,2,4,3,3,0,4,4,0,3,0
14536,0,4,0,0,2,0,0,0,0,1,3,2,0,2,0,0,1,0
14537,0,4,1,0,0,0,0,0,0,3,0,4,4,0,1,0,0,0
14538,0,3,0,0,0,0,0,2,4,2,2,2,4,4,4,4,3,0
14539,0,2,0,0,3,1,1,2,3,4,2,2,0,4,1,0,1,0
14540,3,2,3,4,0,3,0,4,0,3,4,4,3,3,2,4,4,3
14541,0,0,0,1,0,1,0,0,0,3,1,2,0,1,4,0,2,0
14542,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0
14543,0,3,3,1,0,4,0,0,2,1,3,3,2,4,1,4,0,3
14544,0,2,4,0,0,4,0,0,4,4,1,4,1,0,4,0,0,4
14545,0,3,0,0,2,0,0,1,3,3,3,3,0,4,0,0,2,0
14546,4,3,1,1,0,1,0,0,0,3,4,2,1,0,2,0,0,4
14547,0,1,0,0,2,0,0,4,0,4,2,1,0,3,1,0,2,4
14548,0,0,0,0,1,0,0,0,0,0,2,2,1,2,3,0,0,0
14549,1,4,4,0,0,3,0,4,1,2,1,3,4,1,4,1,1,0
14550,1,1,1,0,0,4,0,0,0,3,2,4,1,3,4,0,1,0
14551,0,4,4,0,0,0,0,4,0,3,1,1,0,2,4,0,2,0
14552,0,4,0,0,2,4,0,1,0,4,3,2,0,3,1,0,4,4
14554,4,3,2,4,0,3,0,0,3,4,4,4,4,0,3,3,0,4
14555,0,0,0,0,0,4,0,0,0,2,2,1,0,1,0,0,1,0
14556,0,0,0,0,1,1,0,1,4,3,4,3,0,1,1,0,4,0
14557,0,4,0,0,4,0,0,2,0,1,2,2,0,1,4,0,4,0
14558,0,4,1,0,4,0,0,2,1,3,1,3,1,3,4,0,4,3
14559,0,3,0,0,2,0,1,4,2,3,1,2,0,3,0,0,1,0
14560,4,3,4,0,0,2,0,0,0,3,4,1,1,0,1,3,0,3
14561,0,1,0,0,1,0,0,0,0,3,3,3,0,1,0,0,1,0
14562,0,1,0,0,4,0,0,1,0,1,1,3,0,2,0,0,1,0
14563,4,2,1,0,3,2,0,1,4,4,2,2,2,4,4,3,3,3
14564,0,2,0,0,1,1,0,0,0,4,4,3,1,0,1,0,1,0
14565,0,1,0,0,0,0,0,1,0,4,1,2,0,1,1,0,1,0
14566,0,4,2,1,0,3,0,0,3,2,3,4,2,0,1,1,0,4
14567,0,0,0,0,4,0,0,0,0,2,3,3,4,4,0,0,3,0
14568,0,3,1,0,2,0,0,0,0,2,2,2,3,1,1,0,2,4
14569,0,3,4,0,3,4,0,0,0,4,4,2,0,2,1,0,3,0
14570,1,3,1,4,0,3,0,0,3,4,4,4,4,4,1,4,4,1
14571,0,4,4,0,0,1,0,0,0,4,1,4,0,4,4,0,1,0
14572,0,0,0,0,4,0,0,0,0,3,3,3,0,4,4,0,0,0
14573,4,4,3,0,0,2,0,0,1,0,1,1,1,1,2,0,0,0
14574,0,2,4,4,4,4,1,2,1,3,2,4,4,3,4,0,4,0
14575,0,4,0,0,1,4,0,0,0,3,1,2,0,2,0,0,4,0
14576,0,1,0,0,2,4,0,1,0,1,3,3,0,4,0,0,4,0
14577,0,0,0,0,1,0,0,0,0,3,1,2,0,1,0,0,0,0
14578,4,2,1,0,0,3,0,0,1,1,1,3,3,1,2,0,1,0
14579,0,2,0,0,0,0,0,0,0,3,2,3,4,0,0,0,4,0
14580,3,3,1,1,0,4,0,0,3,1,1,4,4,0,3,0,0,1
14581,0,2,0,0,0,0,0,0,0,2,3,4,0,0,0,0,3,0
14582,0,3,3,0,0,4,0,0,0,3,0,4,4,0,1,0,0,4
14583,1,1,3,1,1,4,3,2,1,4,1,3,3,1,3,1,1,0
14584,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0,0,0
14585,0,0,0,0,3,0,0,0,1,2,2,3,4,3,0,0,1,0
14586,0,4,2,0,0,4,0,0,0,4,0,3,3,0,3,1,0,4
14587,0,0,0,0,4,0,0,0,0,3,2,1,0,0,0,0,2,0
14588,0,4,0,0,1,0,0,0,0,1,3,4,0,1,0,0,1,0
14589,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,4,0
14590,0,4,4,0,0,0,0,0,4,3,1,3,2,0,3,0,0,0
14591,0,4,4,0,1,0,0,0,0,2,3,2,1,3,0,0,1,0
14592,0,1,0,0,4,0,2,3,4,3,4,3,0,1,1,0,3,0
14593,0,3,1,0,0,1,0,1,1,3,1,1,2,4,1,1,0,0
14594,0,2,4,2,0,2,0,0,1,3,0,2,1,0,4,1,0,0
14595,1,1,1,0,0,2,0,0,1,3,0,2,2,0,2,1,0,4
14596,1,3,0,0,0,4,0,0,3,3,0,2,1,0,4,0,0,0
14597,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,4,0
14598,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0
14599,0,0,0,0,1,4,4,0,2,0,4,1,4,0,4,4,1,0
14600,1,4,0,0,2,1,0,1,4,3,4,4,0,4,4,0,1,0
14601,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0
14602,0,1,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0
14603,0,2,4,0,4,1,1,0,0,2,3,2,1,0,4,0,0,0
14604,0,2,0,0,3,0,0,3,1,1,1,1,0,2,1,0,2,0
14605,0,4,1,0,4,1,0,1,1,2,3,3,0,3,4,0,3,0
14606,0,2,3,4,0,2,0,0,0,3,0,4,3,0,2,2,0,2
14607,0,4,1,0,4,1,0,0,4,4,4,4,3,0,4,3,0,2
14608,0,3,0,0,2,1,0,1,0,2,2,2,0,2,0,0,4,0
14609,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0
14610,0,1,0,0,0,4,0,0,1,3,1,1,0,0,0,0,1,1
14611,0,3,0,0,3,4,0,0,0,2,4,2,1,2,4,0,3,0
14612,3,4,2,4,0,1,0,0,1,1,3,1,3,1,3,4,1,3
14613,0,3,0,0,2,1,1,1,2,2,2,3,0,1,0,0,4,0
14614,0,2,4,0,4,1,0,4,1,2,3,2,0,4,2,0,1,4
14615,0,1,0,0,4,0,0,4,0,4,3,2,0,2,1,0,4,0
14616,0,1,0,0,0,0,0,0,0,4,3,4,0,4,0,0,3,0
14617,0,2,2,0,0,0,0,0,0,3,0,4,1,0,2,0,0,0
14618,0,2,0,0,4,4,4,2,4,1,3,2,1,2,1,0,1,0
14619,1,3,3,4,1,3,0,3,1,2,3,3,4,2,3,3,1,2
14620,0,2,4,0,0,0,0,0,0,0,3,4,0,4,1,0,0,0
14621,0,1,0,2,0,0,0,0,0,2,4,3,1,4,3,1,1,0
14622,0,4,0,0,0,0,0,3,4,2,3,1,0,3,0,0,1,0
14623,0,1,4,0,2,4,0,0,0,3,3,2,0,2,0,0,2,0
14624,0,4,0,0,4,0,0,1,0,1,4,1,0,1,0,0,1,0
14625,0,4,0,0,0,0,4,2,2,2,2,3,0,3,0,0,3,0
14626,0,0,1,1,0,3,0,0,1,0,1,2,3,0,4,0,1,0
14628,0,1,0,1,0,4,2,3,3,2,3,4,2,4,3,0,3,0
14629,0,3,4,0,0,4,0,0,0,4,4,4,2,0,3,0,0,2
14630,0,4,4,4,0,1,0,0,4,2,1,3,4,1,3,3,0,0
14631,0,4,4,0,0,2,0,0,0,3,1,1,0,0,3,0,4,4
14632,0,1,0,0,4,0,0,0,0,4,2,4,0,3,0,0,4,0
14633,0,3,4,0,1,1,0,0,0,3,4,3,4,2,0,0,3,0
14634,4,4,0,1,0,2,0,4,4,3,3,4,1,4,3,2,4,2
14635,0,4,4,0,4,0,0,3,4,4,2,3,0,3,4,0,3,0
14636,0,1,0,0,0,0,3,3,3,2,2,2,0,1,4,0,3,3
14637,0,2,3,0,1,0,0,2,0,3,4,3,0,3,4,0,2,4
14638,0,3,0,0,1,0,0,0,0,2,3,2,0,3,0,0,3,0
14639,1,4,4,1,0,2,0,1,0,3,1,1,3,1,1,1,1,3
14640,4,2,0,0,0,1,0,0,1,1,2,2,2,4,2,4,0,4
14641,0,1,4,0,2,0,0,2,0,1,2,3,0,3,0,0,3,0
14642,0,1,0,0,1,1,0,2,0,2,3,1,1,2,1,0,1,4
14643,4,3,1,0,2,2,0,2,0,4,2,2,4,3,4,4,3,3
14644,0,0,1,0,0,0,0,0,0,3,3,1,4,0,3,0,2,0
14645,0,4,1,0,0,0,0,1,0,3,3,3,4,2,2,0,1,0
14646,0,3,0,0,0,1,0,0,0,3,0,2,1,0,2,0,0,0
14647,0,1,0,0,0,4,0,0,0,2,2,3,3,4,2,0,3,1
14648,0,3,0,0,1,2,0,1,0,3,1,4,0,1,1,0,1,0
14649,1,1,3,1,0,1,0,0,0,3,4,1,4,0,1,1,0,4
14650,1,2,1,0,0,1,0,0,0,1,1,2,2,4,3,1,4,1
14651,0,2,1,0,0,2,0,1,3,1,1,3,3,0,3,3,1,1
14652,0,2,0,0,2,0,0,0,0,3,3,3,0,4,0,0,4,0
14653,0,3,4,4,4,3,0,1,2,4,3,3,3,4,3,3,3,4
14654,0,1,0,0,0,0,0,0,0,1,1,2,0,1,1,0,2,0
14655,4,2,1,0,0,3,2,3,2,2,1,2,4,2,1,1,2,0
14656,4,2,2,4,0,4,0,0,4,2,4,3,3,3,3,4,4,3
14657,0,4,0,0,4,1,0,0,0,4,3,3,0,1,3,0,3,0
14658,0,3,0,0,3,0,1,3,2,4,3,3,0,3,4,0,2,0
14659,3,2,1,0,4,2,0,1,1,4,1,2,2,3,1,1,3,4
14660,0,3,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,0
14661,0,2,4,0,2,1,0,1,1,2,2,2,0,2,4,0,2,0
14662,1,4,4,0,0,3,0,0,4,2,1,2,2,0,4,4,0,4
14663,0,1,0,0,1,1,0,3,0,2,3,2,0,3,0,0,1,0
14664,1,2,1,0,0,2,0,0,1,3,0,1,4,0,3,1,0,0
14665,0,1,4,1,4,0,0,0,0,2,2,3,4,4,4,4,4,4
14666,2,3,4,0,0,0,0,0,4,2,0,1,1,0,4,1,0,2
14668,0,4,0,0,1,1,0,0,4,3,1,2,0,0,1,0,4,0
14669,1,3,2,0,0,0,0,0,0,2,1,4,1,3,2,2,0,3
14670,0,3,3,4,0,4,0,0,1,4,0,4,2,0,3,0,0,0
14671,0,1,0,0,4,0,0,0,0,4,3,3,0,4,0,0,4,0
14672,0,0,1,0,0,0,0,0,0,4,4,4,0,0,1,0,0,0
14674,0,2,0,0,0,4,0,0,0,3,3,2,4,4,2,0,0,0
14675,1,3,1,2,4,4,0,0,1,2,4,3,2,0,3,1,0,1
14676,0,4,1,0,3,0,0,1,2,3,1,3,0,2,0,0,1,0
14677,0,1,0,0,0,0,0,0,0,4,1,4,0,2,0,0,4,0
14678,0,3,0,0,0,0,0,0,0,2,3,2,0,0,0,0,3,0
14679,0,3,1,0,1,1,0,0,0,2,3,1,0,3,0,0,2,4
14680,4,1,3,4,4,4,3,1,2,2,3,4,2,1,4,3,1,3
14681,0,1,1,0,2,1,1,0,1,2,4,3,0,4,2,1,4,0
14682,0,3,0,0,4,4,1,2,3,2,3,3,0,3,0,0,3,0
14683,0,4,0,0,4,0,0,1,4,3,3,3,0,2,0,0,4,0
14684,0,4,1,0,4,4,0,0,0,3,3,3,4,1,3,0,0,1
14685,0,3,0,0,1,0,0,4,4,2,3,2,0,2,4,0,4,4
14686,0,0,0,0,3,4,1,0,0,2,3,1,4,1,4,0,0,0
14688,0,1,0,0,3,0,0,0,0,2,2,2,1,4,0,0,4,0
14689,0,3,0,0,4,3,3,3,3,4,2,2,0,2,1,0,1,1
14690,0,1,1,0,4,0,0,2,0,1,1,2,0,3,2,0,3,0
14691,4,2,2,0,0,4,0,0,0,2,1,1,4,2,3,3,1,2
14692,0,0,0,0,0,1,0,0,0,2,4,3,0,1,4,0,4,0
14693,0,2,0,0,1,0,0,2,1,2,3,3,0,3,1,0,3,0
14694,0,0,1,0,4,0,0,0,0,4,2,3,0,4,1,0,0,0
14695,0,2,0,0,0,1,1,4,1,4,3,2,0,3,0,0,2,0
14696,2,3,0,0,0,1,0,0,1,1,0,1,2,0,4,4,0,0
14697,0,1,2,0,0,3,0,0,4,1,1,1,2,0,2,0,3,3
14699,4,4,4,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0
14700,4,4,4,4,1,4,0,0,0,4,3,4,3,2,3,4,3,4
14701,0,3,1,0,4,4,1,1,1,4,2,2,0,4,3,0,4,0
14702,0,4,4,0,4,3,0,0,0,0,1,4,0,4,4,0,4,0
14703,0,1,1,0,2,0,1,1,1,2,1,2,0,1,0,0,1,0
14704,0,2,0,0,1,0,0,0,0,2,3,3,0,4,4,0,3,0
14705,1,3,2,4,0,3,0,0,1,1,3,4,2,4,3,3,1,1
14706,4,4,3,0,2,3,0,1,2,4,2,3,1,1,2,4,3,2
14707,0,0,0,0,0,0,0,4,0,1,4,4,0,4,0,0,4,0
14708,3,1,1,0,0,0,0,3,0,3,1,3,4,3,3,0,0,0
14709,1,1,2,1,0,1,0,0,1,1,1,2,3,1,1,2,1,2
14710,0,4,0,0,4,4,0,1,2,4,3,2,0,2,1,0,2,0
14711,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,0
14712,0,1,0,0,0,4,4,3,2,3,1,2,4,1,3,4,3,4
14713,0,2,4,0,0,2,0,0,0,1,4,2,0,1,3,0,0,0
14714,0,3,0,0,2,0,0,0,0,3,3,2,0,0,0,0,1,0
14715,3,1,2,0,0,4,0,4,2,1,1,1,1,3,3,4,3,2
14716,2,1,1,1,0,2,0,0,0,3,2,1,1,1,1,1,4,1
14717,0,2,0,0,1,1,0,3,1,2,1,2,0,1,1,0,1,0
14718,1,1,3,1,4,3,0,0,1,3,4,3,2,0,2,4,0,3
14719,4,4,2,0,0,1,0,0,2,2,1,1,4,1,4,0,0,1
14720,4,3,0,4,0,3,0,0,0,3,0,4,2,0,1,0,0,1
14721,1,1,3,4,0,2,4,1,1,3,0,1,4,0,1,3,0,0
14722,0,4,0,0,4,0,0,0,0,2,3,3,0,4,0,0,3,0
14723,0,4,0,0,0,0,0,3,4,2,3,3,1,4,4,0,1,0
14726,0,0,0,4,0,4,0,3,4,2,1,1,0,4,4,0,4,0
14727,0,2,2,1,4,4,0,0,1,1,1,1,2,1,1,3,0,4
14728,0,3,1,0,1,4,0,0,0,4,1,2,3,3,4,0,4,0
14729,0,0,0,0,0,0,0,0,0,4,2,2,4,1,0,0,2,0
14730,0,3,4,0,0,0,0,1,0,4,1,1,4,1,3,3,1,0
14731,0,1,0,0,3,0,0,0,0,2,3,1,0,4,0,0,1,0
14733,0,3,3,1,1,4,0,0,4,3,1,3,3,0,4,4,1,2
14734,0,4,0,0,4,2,0,4,1,2,3,2,0,1,4,0,2,1
14735,2,3,0,0,0,4,0,0,1,3,1,4,1,4,1,1,4,2
14736,0,0,1,0,3,0,0,0,0,4,3,3,0,2,0,0,2,0
14737,0,3,0,0,2,4,1,4,1,3,1,2,0,3,0,0,2,0
14738,0,3,0,0,3,0,0,0,0,3,2,3,0,4,0,0,1,0
14739,0,4,0,0,3,4,0,1,3,4,2,3,0,4,0,0,2,1
14740,0,3,0,0,2,1,0,2,2,4,2,2,0,1,2,0,2,4
14741,0,4,0,0,0,0,0,2,0,1,3,4,0,0,4,0,3,0
14742,0,4,1,0,1,0,0,0,0,4,1,1,4,1,1,0,1,0
14743,0,2,0,0,1,0,0,0,0,2,3,2,0,2,0,0,1,0
14744,0,3,0,0,0,2,0,0,0,3,4,3,0,2,3,0,3,0
14745,4,1,3,2,0,3,0,0,1,3,4,2,3,0,1,4,0,4
14746,0,0,0,0,4,0,0,0,0,4,3,2,0,3,0,0,1,0
14747,4,4,3,0,0,3,2,2,2,1,2,2,4,3,2,4,1,1
14748,0,4,0,0,3,0,0,0,0,2,1,2,0,1,0,0,4,0
14749,1,3,4,0,0,3,0,2,2,3,3,2,2,1,2,0,3,4
14750,0,3,4,4,0,4,0,0,0,2,1,3,0,4,4,4,0,0
14751,0,4,0,0,2,4,1,1,0,3,4,2,0,2,1,0,0,0
14753,0,4,2,1,0,1,0,1,3,4,2,3,0,4,0,0,4,0
14754,4,2,4,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0
14755,0,1,0,0,0,4,0,0,1,2,4,3,1,0,1,1,2,4
14757,0,2,2,2,1,4,3,1,2,2,1,3,2,1,3,4,2,0
14758,0,2,0,0,4,4,0,0,0,3,4,2,0,3,0,0,4,0
14759,0,4,0,0,0,4,0,0,0,1,3,3,0,4,1,0,4,0
14760,0,1,0,0,0,4,0,0,0,0,1,1,2,4,3,0,0,0
14761,0,4,0,0,0,1,4,1,3,3,1,3,1,3,4,0,2,0
14762,0,3,0,0,0,4,0,0,4,1,0,2,4,0,2,0,0,0
14763,0,1,3,0,3,2,0,0,1,4,2,2,3,4,1,2,4,1
14764,0,2,0,0,1,1,0,0,0,3,3,2,1,4,1,0,2,0
14765,0,3,4,0,4,0,0,0,0,2,3,4,4,4,2,0,0,0
14766,0,4,0,0,1,1,0,1,3,1,3,4,0,3,4,0,2,0
14767,0,1,4,0,0,1,0,2,1,3,4,4,0,3,2,0,2,0
14768,4,1,4,1,0,4,0,0,2,2,0,4,1,0,3,4,0,0
14769,0,3,3,0,0,3,0,0,0,1,0,1,3,1,3,0,0,0
14770,0,4,0,0,0,1,0,0,0,2,2,3,0,2,1,0,3,0
14771,0,2,0,0,4,3,0,2,0,4,3,1,0,3,4,0,1,4
14772,0,3,0,0,4,4,0,1,0,1,4,3,0,3,0,0,2,0
14773,0,1,0,0,1,0,0,3,1,2,1,2,0,2,4,0,2,0
14774,0,3,0,0,3,0,1,3,3,2,3,3,0,3,4,0,3,0
14775,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0
14776,0,1,0,0,1,0,4,1,2,4,3,3,0,1,3,0,2,0
14777,0,3,1,0,4,4,0,2,4,2,1,3,0,2,4,0,3,0
14778,0,3,0,0,0,0,4,2,3,2,1,1,0,3,1,0,3,0
14779,0,4,4,0,0,0,4,0,3,2,1,2,2,0,4,3,0,2
14780,4,1,3,0,1,0,0,4,0,3,2,1,4,1,0,0,1,1
14781,4,2,2,0,1,1,0,0,0,4,4,1,1,0,2,1,1,2
14782,0,1,0,0,4,0,2,1,2,2,3,3,4,2,4,0,2,0
14783,0,0,0,0,0,1,0,0,0,2,3,2,0,0,1,0,4,0
14784,0,4,0,0,4,0,0,0,0,4,3,3,0,4,1,0,4,4
14785,0,2,0,0,0,0,1,3,3,2,1,2,3,1,2,0,2,0
14786,0,4,1,0,2,4,0,4,0,4,2,2,0,2,0,0,1,0
14787,1,2,2,0,0,4,0,0,1,4,0,1,3,0,4,1,0,0
14788,0,3,0,0,2,0,0,0,0,2,3,2,0,1,0,0,3,0
14789,1,3,0,0,4,1,1,3,4,2,4,3,0,4,4,0,4,1
14790,4,4,2,4,2,3,0,4,0,3,2,3,4,4,1,4,1,2
14791,0,3,2,1,0,2,2,1,2,4,0,2,2,2,1,4,4,0
14792,0,3,4,0,4,0,0,0,4,2,2,3,0,3,0,0,4,0
14793,0,4,0,0,4,0,0,0,0,3,4,4,0,2,4,0,3,0
14794,0,4,1,0,0,0,0,4,0,2,2,3,0,2,1,0,1,0
14795,0,4,4,0,4,2,0,1,4,2,3,4,0,3,4,0,3,0
14796,0,4,0,0,3,4,0,0,0,1,1,2,0,3,1,0,4,4
14797,0,1,4,0,0,4,0,2,0,2,2,4,1,4,0,0,2,0
14798,0,2,0,0,3,0,0,1,1,4,1,1,0,4,3,0,2,0
14799,0,4,0,0,3,0,0,0,0,3,1,3,0,4,0,0,0,0
14800,0,1,4,0,1,0,0,0,0,3,3,3,0,3,1,0,1,0
14801,0,2,0,0,0,1,4,4,3,2,1,2,0,4,1,1,1,0
14802,4,3,1,3,0,1,0,0,3,4,2,3,3,0,4,2,0,4
14803,0,2,4,0,4,4,2,2,1,3,3,2,0,2,3,0,3,4
14804,1,4,4,0,0,1,0,0,1,1,1,2,3,1,4,1,3,0
14805,1,2,3,0,0,1,0,4,1,2,1,2,1,0,2,4,1,1
14806,0,2,1,0,1,0,0,0,0,4,2,2,0,2,1,0,3,0
14807,0,4,0,0,4,0,0,4,0,3,2,2,0,2,4,0,3,1
14808,0,4,0,0,4,1,0,3,0,3,1,2,0,2,2,0,1,0
14809,0,2,0,0,2,0,0,1,1,2,3,4,0,2,1,0,2,0
14810,0,2,0,0,0,0,0,0,0,3,2,2,0,3,0,0,2,0
14811,0,0,4,0,0,2,0,4,0,4,4,4,0,1,1,0,4,0
14812,0,2,4,0,2,4,0,2,0,3,2,3,1,2,4,1,2,1
14813,0,2,0,0,2,0,0,0,0,3,1,1,0,0,4,0,2,0
14814,0,1,0,1,1,0,0,4,0,3,2,2,0,3,1,0,2,4
14815,3,2,2,2,0,2,0,0,0,2,2,2,1,0,3,4,0,0
14816,0,3,0,0,4,0,0,2,4,2,2,3,0,2,1,0,3,0
14817,0,4,0,0,4,0,0,0,0,1,2,3,0,1,0,0,4,0
14818,0,3,0,2,0,3,0,0,1,2,1,2,4,0,4,1,0,0
14819,0,2,0,0,2,4,3,4,3,3,4,3,0,2,3,0,2,0
14820,4,1,0,1,0,4,0,0,0,2,0,3,4,0,3,4,0,0
14821,0,2,1,0,1,0,1,2,4,2,2,2,0,4,0,0,2,1
14822,4,4,4,4,0,3,0,0,0,4,0,4,3,0,2,1,0,4
14823,0,1,1,0,4,1,0,0,0,3,2,2,1,4,1,0,1,0
14824,0,1,0,0,2,4,0,4,4,2,2,2,0,1,4,0,3,0
14825,0,4,0,0,0,1,0,0,0,2,3,2,0,0,1,0,2,0
14826,2,1,1,0,0,1,0,0,1,4,1,4,3,0,4,1,0,0
14827,0,4,0,0,4,0,0,0,0,3,3,4,0,1,1,4,4,4
14828,0,0,4,0,4,0,0,4,4,4,2,4,0,4,0,0,3,4
14830,1,2,2,2,0,2,0,0,0,4,4,3,4,2,1,0,0,4
14831,0,4,4,0,4,0,0,0,0,3,2,2,4,4,0,0,3,0
14832,0,0,0,0,0,0,0,0,0,3,3,3,0,1,4,0,0,0
14833,0,2,1,4,0,1,0,0,1,2,1,1,1,0,3,0,0,1
14834,0,1,0,0,2,1,1,2,2,2,4,2,1,4,0,0,4,0
14835,1,3,4,4,4,4,0,0,1,1,3,3,1,1,2,0,0,0
14836,0,0,0,0,1,0,0,0,0,4,3,2,0,4,0,0,0,0
14837,0,4,0,0,1,4,4,4,1,3,3,3,0,4,4,0,4,0
14838,0,4,4,0,2,3,0,0,0,4,2,4,4,0,4,0,4,1
14839,0,4,0,0,0,4,2,4,3,1,1,2,4,1,4,4,3,0
14840,0,3,1,0,4,4,0,1,1,3,2,2,0,3,3,0,2,0
14841,0,0,0,0,0,0,0,2,1,2,2,3,0,1,0,0,4,0
14842,0,4,0,0,0,1,0,0,0,2,3,3,0,2,3,0,3,0
14844,0,4,2,0,4,2,0,4,1,3,4,3,4,2,4,0,2,0
14845,0,4,1,0,1,1,0,2,0,2,4,4,0,1,0,1,1,1
14846,0,4,0,0,2,2,0,0,1,3,3,3,0,2,0,0,3,0
14847,0,1,1,0,0,1,0,1,1,4,1,1,2,1,2,2,0,4
14848,0,2,1,0,1,4,0,1,4,3,2,1,1,2,2,0,2,1
14849,0,3,0,0,3,1,1,2,1,3,2,3,0,3,4,0,1,1
14850,0,4,4,0,0,0,0,0,0,4,4,3,4,4,2,4,4,3
14851,0,2,3,0,4,2,0,0,0,4,4,1,1,4,4,4,4,2
14852,3,3,4,4,0,2,0,0,4,4,0,4,4,0,4,1,0,4
14853,0,0,0,0,0,1,0,0,4,1,3,4,1,4,1,0,0,1
14854,1,1,0,0,0,1,0,0,0,0,2,1,0,1,4,0,1,0
14855,1,2,1,3,0,2,0,0,1,4,0,4,1,0,2,0,0,1
14856,0,4,0,0,1,0,0,1,1,3,4,2,0,4,0,0,4,0
14857,0,3,3,0,1,0,0,3,4,3,1,2,0,4,1,0,4,0
14858,0,4,0,0,2,0,0,0,0,3,3,2,1,4,0,0,1,0
14859,4,2,0,0,3,0,0,0,0,1,1,1,0,1,0,0,1,0
14861,4,0,0,0,0,1,0,1,4,1,1,1,3,1,1,0,1,0
14863,0,4,1,0,4,1,0,2,4,3,2,2,0,3,2,0,3,0
14864,0,3,0,0,2,1,1,1,1,4,3,3,0,2,1,0,2,0
14865,0,0,0,0,4,0,0,0,0,3,3,4,0,4,0,0,4,0
14866,3,4,4,0,1,2,0,0,3,4,1,4,4,1,4,1,0,0
14867,0,1,0,0,4,0,0,2,1,3,1,1,0,1,0,0,1,0
14868,0,1,4,0,0,0,0,3,1,2,4,2,2,1,1,4,3,0
14869,0,2,0,0,1,4,0,0,1,2,3,1,1,0,3,0,1,0
14870,0,1,0,0,0,0,0,1,1,4,2,3,0,4,1,0,3,0
14871,0,1,0,0,0,4,0,0,1,0,1,1,0,0,2,0,0,0
14872,0,4,0,0,4,4,1,4,3,2,2,3,0,4,0,0,2,0
14873,3,3,3,0,0,4,0,3,4,4,4,4,4,4,4,1,4,4
14874,0,4,1,0,2,4,0,2,3,2,3,2,0,4,4,0,2,0
14875,0,0,4,0,0,4,0,4,4,3,2,2,0,1,4,0,4,0
14876,0,2,4,0,2,1,0,0,0,4,2,2,0,1,3,0,3,0
14877,0,3,1,0,0,4,0,0,0,4,4,4,1,0,3,4,0,0
14878,3,1,2,1,0,1,0,0,2,1,0,4,4,0,3,3,0,3
14879,4,2,4,0,2,3,0,4,3,1,2,2,1,3,4,0,4,0
14880,0,2,2,4,0,4,0,0,2,2,0,1,3,4,3,4,0,4
14881,1,3,4,0,2,2,0,4,1,3,4,4,4,3,2,0,4,0
14882,0,2,0,0,1,0,0,0,0,2,3,3,0,4,0,0,2,0
14883,0,4,2,4,0,3,0,4,4,1,1,4,1,3,1,1,1,0
14884,0,2,0,0,0,2,4,2,2,2,4,4,0,4,4,0,4,4
14885,0,0,1,0,4,4,0,0,0,1,4,4,0,4,4,0,4,0
14886,0,1,0,0,0,0,0,0,0,4,2,2,0,1,0,0,4,0
14887,0,0,0,0,0,0,0,0,0,3,4,1,0,4,3,0,1,0
14888,0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,0,1,0
14889,0,4,4,0,0,4,0,0,1,3,0,1,0,0,4,3,0,0
